,MGH258,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.007613445522315058,0.09022461258146168,-0.04279118944753604,0.04104839262589138,0.026385736244513566,0.0029767013062729354,0.05784538256808549,0.032573051999905366,-0.016345068693031463,0.0035584096827508925,0.08865401190049622,-0.010768875034868026,0.10804133446229772,0.1889803367064411,0.14882940733850594,0.04556002936488053,0.07220281154942888,0.09174903554858868
HALLMARK_ALLOGRAFT_REJECTION,0.07869588460479628,-0.05914329973462671,-0.09725824813844752,-0.04060760233023034,0.0203132707483918,0.021232456894232584,-0.01309243649295407,0.0339004279124773,0.006351494955664014,0.044332322282843534,0.02107404929882458,-0.05970344405835162,-0.0034120842472118587,0.12881350380539144,0.10500450347514148,-0.00800167544162041,-0.028223079321225652,-0.12513541193799665
HALLMARK_ANDROGEN_RESPONSE,0.008855507357966794,0.07669192650149033,-0.044484533058009805,-0.047064702844136684,0.06854140979637588,0.03474554192871564,-0.01760784245791302,0.08929053870003172,0.0053546860883380105,0.02720429349228038,0.07292649737483434,0.02455231163214521,0.11016252145600906,0.18173715569655818,0.07169126254230576,-0.028934171720767118,0.05653126351748335,0.06840766876904736
HALLMARK_ANGIOGENESIS,0.10945059523951782,0.07355996214243005,-0.02537849494156202,0.011244060492727742,0.017047456397365265,0.003140728633797461,0.026862955954202353,-0.0003381606223617993,0.08698918732440168,0.03647601710140552,-0.056792676315354194,0.03296399998960372,-0.05790366322051101,-0.11331710838560596,0.05280841543965023,-0.051889090590637184,-0.012136769341435453,0.05090992685127526
HALLMARK_APICAL_JUNCTION,0.0003028315657344683,0.09138144282983178,-0.059272579188354706,0.018561963882331584,0.0009560545749706243,0.003871880769961144,0.039502651279152264,0.053280466840644795,0.019188443788909097,0.034479555605624775,0.13945636010205842,0.05762220953662232,0.08075737378303564,0.18000941521790995,0.11390778488886762,0.05027454858485755,0.0622254869023509,0.0889135532019614
HALLMARK_APICAL_SURFACE,-0.07374375907544695,0.10535239873115354,-0.027235982344215367,-0.0007150862904495268,-0.030557404255912097,-0.045223221326791026,0.001323482536333852,0.03427113715315385,0.023186851314700396,-0.0699325059677733,0.05605179931784568,0.027436713325739676,0.11213880847434601,0.1487070274627523,0.06258144471453098,0.06123628359265695,0.05008351196845652,-0.03676331868016889
HALLMARK_APOPTOSIS,-0.010252467862646093,-0.026988401585618715,-0.04455850203162066,-0.0066203806909099295,0.06492980595866961,-0.04207774983201472,0.05363358472907315,0.05324250113408923,-0.014467448293077641,-0.08287747011024332,-0.006971407279921001,-0.012134285418920893,-0.04908652623933508,-0.013509017555432885,0.06033701183845627,-0.03521075907691232,0.01538846853159894,0.029297216849973946
HALLMARK_BILE_ACID_METABOLISM,0.03593340329470691,0.028887285826862216,-0.01854332137560871,0.0659202340421737,-0.025574729622370406,-0.002254313814701835,0.023640410509482283,-0.014288313418171699,-0.0650650681640141,-0.03571762589058125,0.1210839695077109,0.005638436740357679,0.135960370355913,0.16658712298374323,-0.013828958752912908,-0.0045688825407305305,0.06347133596754519,0.10372098226577167
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03406172899697858,0.08908909258711104,0.0069493818992648546,0.020489042284840633,0.012115470391782719,-0.008593726406013531,-0.0004336456931954166,0.03378428231437337,0.0046688060017391455,-0.03254571499318555,0.11298976643438868,0.04295253614563318,0.10521710601859756,0.19431888425473173,0.10805336314841377,0.04189900074232939,0.13867970812885727,0.08051747607836719
HALLMARK_COAGULATION,-0.02290511106831878,0.08446217434047379,-0.12823089034516086,0.014749447172281674,0.004908962078960207,-0.016135326035717695,0.04890834678909491,0.03383377682252075,-0.039857370135262,-0.01273332731092872,0.04003813617582993,0.011432880601598213,0.021794423316725854,0.19040394204029934,0.13106967066054823,-0.035804186017981056,0.0235218606526602,0.09235267918456679
HALLMARK_COMPLEMENT,0.04112728421083475,0.05150842782796623,-0.04454703930349824,-0.009411231394187852,0.015817128394986085,0.011714525121581129,0.034646898679984564,0.0417435009347406,-0.004119249539661043,0.026123163882695963,0.06468560161585425,0.0033096751476225784,0.03980840782432733,0.1250992071026931,0.13582872270312826,0.017701904108305452,0.0960047950906041,0.015321080553810812
HALLMARK_DNA_REPAIR,0.02893790077052917,0.10238996959588083,-0.011245208016927152,0.021878184969038948,0.048928324769709985,0.01599460296381108,0.05412068796701106,0.04142976082928573,0.021314918468683407,0.03814652887107528,0.15489663986664268,0.0020676698838439315,0.10043579063514721,0.19407041642777495,0.18479988915149834,0.07673859868388627,0.1194359541487077,0.1089811395582915
HALLMARK_E2F_TARGETS,-0.037053887269133015,0.02749470736053463,-0.027088820429482345,0.02312841514004087,0.02046694044516487,-0.05305211696738294,0.02444304882490722,0.04147057910768005,-0.0037581004402656125,0.04363370319722696,0.10340476657974457,-0.02427918544269111,0.05331215616371432,0.11303840324564542,0.07947176415013583,0.0596655694368621,0.08265046391971376,0.10402690760992318
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02296643858957494,0.12124549927034754,-0.09201825516317114,-0.007530824383021404,0.07819469534840046,0.0033161814829519467,0.060902989868937975,-0.04483596698719694,0.09826064698334873,0.012375626880526285,0.0015988681813369065,0.05647886495713798,-0.07014550879707049,-0.04140244344251108,0.15683756713169492,-0.025863583180668902,0.0047056124150427646,0.12621764869809685
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.013130444918410247,0.03146772371282202,0.02556338722700105,-0.0193928907900648,0.026939355175464978,0.022092779630432584,0.039425578203811276,-0.07901951882728676,-0.006107458916032475,-0.007496532926938252,0.05184599435561619,0.03840366791525697,0.07939076173781918,0.10732732873358505,0.08049266072926171,0.06529513840493859,0.10481917031136696,0.11496170973462552
HALLMARK_ESTROGEN_RESPONSE_LATE,0.042081379582508495,0.055689791481404884,-0.01584785905653715,0.05968413061449031,0.013515297709933321,0.0012988152138218533,0.016022026667554434,0.06084609638850706,0.05553658468467485,0.05115639290339389,0.11987732586755269,0.06154568454855789,0.09798609056037254,0.1762861764090759,0.07539063197916578,0.022193550267508556,0.09111400974203279,0.11538703979321871
HALLMARK_FATTY_ACID_METABOLISM,0.013446848968357142,0.05114494173623852,0.02080803789556925,-0.028433540826301423,0.032448366782927625,-0.031394592583443716,0.03471403228206591,-0.032697307593075375,-0.02248838627238412,-0.043273050417485845,0.06077987570754046,0.112504913628444,-0.011179603205418843,-0.027330832149202747,0.04766590809207953,0.038065392892451394,0.11304216140890834,0.06519808907349427
HALLMARK_G2M_CHECKPOINT,-0.03478272233821028,0.11154247286368442,-0.02152597131418734,0.06953612236229226,-0.02372603891895036,0.020769191346712172,0.06272686343445288,0.06743739241303408,0.04589836144903908,0.02814086157547425,0.04405762942916361,0.020863846728613897,0.014664863867450426,0.09742333162036962,0.11919313436262416,-0.0003975724540478933,0.10660141412220141,0.10606208532873888
HALLMARK_GLYCOLYSIS,0.004891336598736505,0.06966172245403127,0.04233988700981718,0.04082520460781814,0.053220429418147565,0.05116241185993162,0.061371945917357194,-0.0037803835860454834,0.07103659052223107,0.022891118290875527,0.12238981857583661,0.09070961464650025,0.05667998436156184,0.08933799684678687,0.08505603085268261,0.08821474620080694,0.12843802018348405,0.08182079328369413
HALLMARK_HEDGEHOG_SIGNALING,-0.028725301090577336,0.09343756791754391,0.040529612296139696,0.01294069147950123,-0.010230850280679467,0.07346394465706042,0.041772544394435424,-0.0731217483641935,0.004724708586547743,-0.04285707993434626,0.019418600555133204,0.06142710424866973,0.08006555489099224,0.021332817096693588,0.04148341051836409,0.0624252623923461,0.14282374956661478,-0.0332521826161513
HALLMARK_HEME_METABOLISM,0.005650498063560298,0.05493902543839689,-0.02548829923176928,0.07160477399024001,0.04596352453412205,0.02431460814813564,0.05131155292465944,0.035235436471105955,0.029629238204745327,0.01035798098335043,0.11275116822367424,0.09441724097956476,0.11090572889057747,0.16363173695856387,0.1105508838947984,0.029201836256927145,0.10846144718801817,0.09700213702148858
HALLMARK_HYPOXIA,0.006415332683160714,-0.007043219129655297,0.08625538543584899,-0.01858060848523105,0.03948394905773229,-0.031027937438319046,0.007410653500279139,-0.031882913970407115,0.12019320758210073,-0.027151720955810865,-0.0006517752413900308,0.044577714859271325,-0.008582057913290277,-0.14670108337718363,0.1070296192999056,-0.023799669579075065,0.09621715907480655,0.1360675938190052
HALLMARK_IL2_STAT5_SIGNALING,0.026782317391669426,0.023029845258149242,-0.04891317427786715,-0.021634446381904288,0.08083468634071313,0.004328235146397832,0.06163564139898847,0.01382887651887078,-0.030315427098660953,-0.010237193638476628,0.06516814035377332,-0.021387353525702122,0.05920192852064146,0.16544252105002472,0.09408014274679803,0.02673716567592062,0.10909212414210845,0.0814099478256799
