,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07148954342466518,0.01100230319966452,0.04468426615650504,0.007102268627629587,0.05470256901701929,0.0014332034737338957,0.14923222351241314,-0.01278222638545237,0.0272923538778361,0.043201400509483096,0.052614533786009436,0.1314351898235574,-0.02310951287787017,0.10834558892633156,0.03803306345819185,0.030483142445261378,0.08670908185128698,0.08598025962166894
HALLMARK_ALLOGRAFT_REJECTION,-0.13478834161767173,0.06203168029142257,0.05148362857977524,0.008676432083950516,0.09751404974679918,0.02990242962622538,0.15342003334480905,0.0520151687574469,-0.022381332187280365,0.1039446845261427,-0.007706599704968117,0.07638057042409174,0.08206235510965414,0.07132683822629025,-0.0034858997178010276,0.0016491291277033278,0.08219005916882925,-0.08799028007180475
HALLMARK_ANDROGEN_RESPONSE,0.13487273914536707,0.07844336764379392,0.05184463379651817,0.03500616294720423,0.011877713523959745,0.034494871364513624,0.1530099958292663,0.03454226264735957,0.0495151274397493,0.07342085080468046,0.07886180777827492,-0.00022690328135352048,0.022619175651309394,0.04796057122905358,0.039386803000939975,0.042316177553578437,0.05508888118549138,-0.009226469346442234
HALLMARK_ANGIOGENESIS,-0.040698578078797204,0.002949763003994495,0.02341679649818374,0.018436445360662745,0.021164814474009218,0.02733664541810816,0.13442889233814165,-0.00982256157401314,-0.029879927132445038,-0.007581207548413867,0.02167391936080618,0.022914916912058304,-0.008028749982601375,-0.09957501729608767,0.05238565861706787,-0.057387676758391806,-0.04049526781690398,-0.08253276493938652
HALLMARK_APICAL_JUNCTION,0.1320962524976713,0.0017327808548045572,0.07432735366229505,0.002431122465158097,0.08198280840798118,0.027193494901558136,0.149294387076375,0.01901956892829254,0.03575711487770508,0.06821832722924459,0.053176453768678494,0.13183716550946667,-0.0472278471778653,0.10857978729171915,0.05890856523412898,0.03015253504193507,0.071562380568404,0.03773652971691322
HALLMARK_APICAL_SURFACE,0.07252855029518906,0.049420072377810854,0.04052645142997175,0.005931943419593451,0.001398730374004727,0.020980689652436248,-0.03587009254412178,0.032901534706606166,0.07579796222869964,0.036494951548483694,0.03192960890571631,0.2704380734103637,-0.034128013689015906,0.13899759354159374,0.04701675546689539,-0.03528141308681207,0.08379047116124834,-0.06989098038125607
HALLMARK_APOPTOSIS,-0.0021286232611540255,-0.021070895006453913,0.028858737617596192,0.010735287114110459,-0.07329860918997642,0.050080092137686764,0.03205561957407941,0.03421901094612491,-0.02325595419936156,-0.01574903703081134,-0.013272256681860786,0.011059673426261516,-0.06563367696719699,0.058558434203865285,-0.00611376452523028,-0.008535103317259807,0.0842877140999659,-0.0024825858524615795
HALLMARK_BILE_ACID_METABOLISM,0.08537077613686712,-0.04150593682123383,-0.005071963279575199,0.03338171868457055,0.048832636658901335,0.008184914967325123,0.11616668225654248,-0.0028980110826037453,-0.01650081102459047,0.00630171358251454,-0.023374201921295898,0.1678214706254891,-0.011436980794532472,0.10034646412326345,0.10796333651926743,-0.006708802263801448,0.11668009730529127,0.0827735628766052
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09786067315341199,0.01374513949816733,0.043106172393320354,0.04878773867874061,0.04793679593332468,0.0302235804064057,0.06752474332321637,-0.013720144721293364,-0.004965799787028659,0.03053735440290858,0.05511251454205343,0.15356762882358008,0.011638532247433808,0.13297781073718878,0.0815625774618713,0.04476042858745274,0.0790154569360488,0.032823532546785154
HALLMARK_COAGULATION,-0.10084922861294762,-0.01142655132359866,0.08020820846908552,-0.009323050160044019,0.00034872077609122217,0.01613557615682342,0.12016888808515519,0.018548404849084234,-0.04770719573084847,0.08486155082258653,0.013111902359610666,0.1464102920585237,-0.0425742061013262,0.0891611480793636,0.02883855772907777,0.0005878903604478222,0.08585584358431335,-0.019668571561457092
HALLMARK_COMPLEMENT,-0.09970039038483988,0.06722871054186172,0.03362181053980153,0.0010661808709404095,0.040423854551455383,0.057784668695183804,0.15931658453894762,0.017153144354680256,0.028850502570617397,0.06583843115187442,0.034953711576051885,0.08779649053535299,0.042809544558607776,0.10772982709351019,0.0662805502203705,-0.00633121304395525,0.08549862220524097,-0.022648256468801992
HALLMARK_DNA_REPAIR,0.17532604387111445,0.06870821850668442,0.04443164090453588,-0.0008316581992652178,0.07704217423787661,0.08173563428878582,0.18504204837834576,0.019982969276219197,-0.0011984393255204458,0.10121349658253034,0.07927038908311894,0.1695592661753907,0.055070821844256275,0.14261254713098565,0.0661482832832919,0.07262194472452815,0.08014150396685439,0.07432882965931545
HALLMARK_E2F_TARGETS,0.1610177438267778,0.002085437432196202,0.04481961433047319,0.030186655003833003,0.10104538141036264,0.03285658896884682,0.1561725120416248,0.040792085921038675,0.03856935222658074,0.08872563785382191,0.05928976520370485,0.22980332060828715,0.09559575301612934,0.07760919154947171,0.11285544965515709,0.0019579187525603677,0.0669474439961498,0.0350495343066422
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1146016089636074,-0.0026755079188267106,0.03676267515647724,-0.004666186773528768,-0.06596673613203013,0.06487976794688667,0.16102908855110887,0.00636139517198532,-0.024065730742432963,0.07158523876967086,0.04391351218831015,-0.004513529539925953,-0.02914020051639792,0.07502083343384601,-0.009784712285642422,-0.011853461263330832,0.049940731835008946,-0.0020586536771876984
