,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.031064851935906912,-0.04618192865804957,0.07742325866515459,-0.04335811052674629,-0.0712207415534833,0.0115927995007038,-0.06620589186124991,-0.07944685893721178,0.009979166475335104,-0.05358535237715265,0.03915229014664966,0.08720993874839754,0.12147109404777513,0.05369702668945119,0.05613684052942851,0.08992173047964853,-0.09932738613397049,0.05873932877141006,0.1200305216669919,0.09239964686205214,0.10195204939227502
HALLMARK_ALLOGRAFT_REJECTION,0.04892244620063532,0.07081925585481248,0.07086459813109791,-0.05751070252661818,0.003833245547406825,0.05127442947246728,0.02688408877147289,-0.066989449849547,-0.031137199305242898,0.15794748739992012,0.0832174437109808,0.09838111090070746,0.08381351207433642,0.1037351089257055,0.03912246406008766,0.049052807470007495,0.006573338961683179,0.027732544193485115,0.05809867504180364,-0.042718534193032696,0.02465359190184927
HALLMARK_ANDROGEN_RESPONSE,-0.003211719202524796,0.033496550026991846,0.029600600267119023,0.1062798123702329,0.14712142519813015,0.05972907327635749,0.10532239934780833,-0.02723401736832839,0.06848726421505821,0.15174869802129137,0.15080692573213164,0.06876060414687955,0.07809961609271085,-0.015541348195683117,0.12364523292234214,0.09354567500746065,0.02034253510903771,0.05597897168686847,0.17135266303511132,0.14488524485094578,0.05033547090516344
HALLMARK_ANGIOGENESIS,-0.029152446422228914,-0.035978699874726246,0.02952422979519217,0.07379558044825585,0.08000158727336094,0.11038888302463223,0.06293612236484399,0.07792487661899637,0.06198279750882732,0.23939179657968054,0.003896004416401173,-0.05477965935398277,-0.029722875898731554,-0.011499314651598097,0.01526365040217885,-0.029558456324807622,-0.07881030245461174,0.009533640763920305,0.09503680258001079,0.12727730551086858,0.03204447915176094
HALLMARK_APICAL_JUNCTION,-0.057476834936662724,-0.022223109314356525,0.11302576242327718,-0.03612188525285687,0.018615294983300345,0.07263041488071505,0.007264947951451045,-0.0865755876035564,-0.034527810355318614,-0.04501076066959333,0.08787153309758662,0.04997992805919661,0.09860901082337094,0.018116209504984934,0.039024549062882934,0.0625448742761562,-0.09539232714888911,0.04325204905551561,0.18203256055664474,0.09388313703699706,0.08334358957803598
HALLMARK_APICAL_SURFACE,-0.052048042654186326,-0.0604795451251893,0.010020601899945893,-0.1298254720230107,-0.1032485721610763,-0.0024245838465947176,-0.084783665664214,-0.02351983288664258,-0.04245817613022975,-0.017866031013638085,0.07714566309341288,0.03620352069814519,0.11436067098726835,0.11106127818256357,0.1041184353693949,0.12283193300658327,-0.05009082137958055,0.028569097345012406,0.16621205017757737,0.037111657674096604,-0.05710504139419047
HALLMARK_APOPTOSIS,-0.00544408954769344,-0.08254362277837608,-0.023241657229055766,0.05618857253243084,0.14498558993459046,-0.013259869856492511,0.001223249232280259,0.1473826797307037,-0.002878009114358141,-0.027955327602929993,0.0010761497922635542,0.0488565781939879,-0.00346001593157252,-0.04072474229741754,0.02850798307642489,-0.023811496727408697,-0.05003705154939654,-0.002723493263686584,0.019715429540045074,-0.016067141152028633,-0.11021957203446266
HALLMARK_BILE_ACID_METABOLISM,-0.09966413159038981,-0.061918529084161684,-0.038200790800689444,-0.06172919715411905,-0.11869540831940548,0.01507269896888836,0.10483650806023392,-0.09061502583367477,-0.009373052765990856,0.1485722081425657,0.016177764325157617,0.12311769981792742,0.09530709987105333,0.06648420680862412,0.003543165243532416,0.11032878208716665,0.0036623301996880813,-0.013782266607125749,0.023183866099640512,0.11988636142709769,0.06402451361867381
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011560851241235593,-0.0368898749054478,0.06754251857100198,-0.0738604131485717,-0.032520445573978984,0.0877587841625111,0.16592267343533898,0.011931546040058298,0.04711747136376257,0.22686963698724613,0.05160938942813027,0.054232850414950094,0.06435985182551283,0.06262021970443175,0.07648921083445565,0.10301816366100196,0.0023410856581511986,0.037114345671603884,0.1333754294796596,0.1165776208729529,0.1217056641189903
HALLMARK_COAGULATION,0.08466373938149614,-0.06435947876187545,0.08051819294389007,-0.1074624147305854,0.11331363318257102,0.06478991744652911,0.08798541242910762,-0.09660308040817082,0.04577210156165035,0.2005192680745982,0.0965494000308515,0.041772851124458416,0.18569224320982847,0.024570207052814156,0.06129190090418197,0.05921619344388124,-0.04900003639978455,0.09282635708067428,0.15269566653638417,0.07436550318429093,0.14780883027697236
HALLMARK_COMPLEMENT,0.05971059157424692,0.007737037356494396,0.031613106310842014,-0.052938670205731723,0.09606073056178319,0.03714571314952693,-0.042234613189178545,0.04246980905285705,0.037630140165411316,0.15274812139957455,0.0491490856310058,0.02636556563235627,0.02350769289304832,0.05537450974340963,0.0364043592975757,0.084138323567016,-0.09967838445007161,0.029633800529188892,0.1191603646145284,0.15890295694566928,-0.009350502763280588
HALLMARK_DNA_REPAIR,-0.01884335494695392,0.025019208490462155,0.09171039748150814,0.1044943391831771,-0.0560065746372729,0.06040877398319326,-0.06616612958590096,-0.08164320939488061,0.02181668573980172,-0.055753749512134396,0.046318791903120056,0.08986785191532849,0.1195871196262509,0.045611560637960694,0.07228510908697601,0.09858130132145752,-0.06822613245624043,0.05198158010461966,0.13433195531267036,0.13506703828356745,0.11023968405141839
HALLMARK_E2F_TARGETS,-0.026564455591092117,-0.03625403108148721,0.09320361888347169,-0.06658293507584258,-0.0936982212969868,0.09397326972233963,0.03607590396261048,-0.12469398546004101,0.015382693133682327,-0.12329809497120056,0.09682998434650215,0.043401844482184794,0.113404968346375,-0.008738807128689808,0.008472840049222888,0.04640491075238421,-0.09899856331715808,-0.02773832889372291,0.06915167580535718,0.10442535347181359,0.01657202299020313
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.039104758905293746,0.023454117915617773,0.07966985755907385,0.12947781905828668,0.1396163662448365,0.06740090924687744,-0.015500357219530032,0.080739955087547,0.015825328188077976,0.13567033413747104,0.07038960907637684,0.04037963750076878,0.16378354964088782,-0.0031591238463261765,0.048388592826976495,-0.03038112429722335,-0.14367257298800956,0.10269161760979909,0.12855506728875185,0.12539826542892318,0.05479775175164418
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.032456495546956565,0.0016385925370982026,0.05427734690383036,0.004652846766321217,0.06295299275730634,-0.04161774928105644,-0.05784683021610579,-0.012905060017632402,0.0352743357344577,-0.09719386885228821,0.016444578468270347,0.11236445638722052,0.03587461428754295,-0.01741481214723698,0.10785526098873209,0.03957496790692756,-0.08383855441236834,0.026540304740858327,0.12052989927445644,0.13472504539922228,-0.009708790863575192
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03226109949954313,-0.12297107945962472,-0.022113962124007985,-0.031617852310409214,-0.08801304089760069,0.0005232489201521269,-0.1560182840178239,-0.05589654841967968,-0.022964124241846726,0.005278795378461978,-0.022938244212687017,0.010649788930242408,-0.0038035420568524273,0.0019500792490768596,0.00027758516819388553,0.0704623878169353,-0.12319558645764528,-0.020093156275986984,0.09198529428998661,0.04289038639822183,-0.025571909639480552
HALLMARK_FATTY_ACID_METABOLISM,0.05230493029097967,0.031059269162485935,0.06333763297813035,0.08083175479675703,0.09289296530509031,0.046113838514492064,0.044762420578177614,0.16779114585110214,0.010280560213121834,0.022772495671752983,0.047247393136030304,-0.023179587243448437,-0.020021641538704043,0.012081409425639409,0.003883674830096118,0.03471513545511943,0.025897302031434814,-0.09063555648809939,0.11885232938840443,0.0918795896825912,0.05106528603746877
HALLMARK_G2M_CHECKPOINT,-0.02406335450768534,0.03849846749671518,0.07235186787740777,0.012996754039479367,0.03167579918138856,0.07869270501916764,0.037347272399714616,-0.0007695463783160526,0.01433839591575138,0.034436229606499315,0.09184615225299961,-0.016887885195552746,0.05154635220282896,0.01208493834212344,0.02129549145903339,0.022252580173921243,-0.05376130133354699,0.04262701037573355,0.11189277821938093,0.15471735132089745,0.10644879711270637
HALLMARK_GLYCOLYSIS,-0.06962622514463279,-0.012879786450417813,0.010677930292102351,0.08222142395856423,0.012896911301121456,-0.015917611867391754,-0.05013366647365109,-0.16497697049014132,0.003899766956629998,-0.14923767345660857,0.0068179105127037865,0.034107228375400894,-0.010689854033235809,-0.006851429163570328,0.08853181313103996,0.07363071220775581,-0.011972028083462812,-0.0224250453435441,0.12480533573698144,0.12241001124769343,0.04911988589043489
HALLMARK_HEDGEHOG_SIGNALING,0.04790906822444712,-0.0762314231075145,0.05720961894411766,0.005895917175108462,-0.051960847267696196,-0.08115658589473426,-0.2397603397595139,-0.0543029307673369,-0.023230824469310747,-0.2129986210010165,-0.0973243748599056,0.007094315917455572,0.0521736300282733,0.009695269528594435,0.04506626845899049,0.001556997220008641,-0.10756662907473936,-0.03489908743918712,0.12719781604145095,0.01869540019333907,0.0028417924891314572
HALLMARK_HEME_METABOLISM,-0.018473220210740285,-0.036411790049424256,0.05379799828724946,-0.0036844077206227704,-0.048713783630468584,-0.01865923994378653,-0.019749968722703376,-0.09943681629943493,-0.021449547271069548,-0.015614125389989053,0.05816219360861189,0.06211812622827557,0.04946175974753852,-0.012214449577087467,0.0857116732875084,0.08041043071421788,-0.05873197134806825,0.055418747116983476,0.14091379472960325,0.0815753065985983,0.030801515924795683
HALLMARK_HYPOXIA,-0.0887959852212184,0.14622972635947812,-0.038859116040280556,0.12956279277594374,0.08266839457890687,-0.0024668539242616557,-0.19055778759734546,0.15669746972894344,0.00847019439962457,-0.09019119336549537,-0.011256187163352622,0.01694328005656962,-0.12053691555228635,-0.02567703910475808,0.02783983094696675,-0.0019634541237884217,-0.1488734349191172,0.011712226179735184,0.1148152669197649,0.14016490602330176,-0.04118479485259433
HALLMARK_IL2_STAT5_SIGNALING,0.04715619577013676,0.02867542832020154,0.037484212581089534,0.08685914970319558,0.029746067967225245,0.047370622412736166,0.05808110640431946,-0.006789243022424621,0.010347140962976712,0.1458545942060442,0.08516337935633005,0.08466424656624554,0.04798179315294606,0.08005001714345271,0.09097439276726549,0.09073754464301441,-0.0006688232762466085,0.07394247601760558,0.21157619094524027,0.11729627597509236,0.13825704249153647
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08195413386822027,-0.03945016968889605,0.06454523703650962,0.005711148100166766,-0.016888877046419115,0.04844317770041608,0.10455049423450606,0.009902862757071505,0.0027149000409396338,0.20043124745352128,0.04895636144536511,0.03402049551729982,-0.11527095500517662,0.08905310230697716,-0.000766620488983741,0.06460420297791163,-0.1068173227040605,0.0023769387849750566,0.18171953957515685,0.21197892522640066,0.14918120279336589
HALLMARK_INFLAMMATORY_RESPONSE,0.01209572876830572,0.010034780239715758,0.05211161036793525,0.08119295301776283,0.18176098951245828,-0.0014673539688769093,0.04857306080621026,0.042114202788440275,0.035723881963465993,-0.015772182832576063,0.017185923541534667,0.01086732422492515,0.02579108740180885,0.022737439070285092,0.001789746329036607,0.009834624703706725,-0.0821757344538925,-0.0035203811986462123,0.06119468723097674,0.1487872087608539,0.07278641652128778
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.09468496430037586,-0.053786003614961685,0.037297974013271847,-0.03643426637735135,-0.13119997935034902,0.07417609993282005,0.06592875083241394,-0.015499419891329786,0.05164567475415414,0.21606815001648783,0.08446217182734247,0.11641470112056788,0.10427360771885234,0.022406716579365375,0.03840448740641053,0.06702971060960114,0.12517853686674624,0.03266619314739757,0.04386588474579282,0.0298481145286067,0.19092171575381078
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08268091056902406,0.07998809928519528,0.012418900046163422,0.04789229151017022,0.13235024064680773,-0.04028255206021859,-0.012825040578974581,0.06050761895002979,-0.020199264424553616,0.0812559123061679,0.04156004745035262,0.0270478660577202,0.028496152535328695,0.01097474121624653,0.07143604583043286,0.06446948658939738,-0.14521368517666322,0.06306078180770361,0.07321190912173513,0.13791345442964054,-0.07196328213754662
HALLMARK_KRAS_SIGNALING_DN,-0.006388934138496171,-0.08841764935773994,0.08760467531919813,-0.1214860755286926,-0.10273366768233845,-0.020623925001107147,0.015673993530250806,-0.12687969725029424,0.049476426158655426,-0.14336247528643165,0.009859398069978651,0.09522169408553643,0.01713992931132679,0.010483831123498013,0.06988136891107471,0.10727074462681954,-0.02494286151331333,0.021281066298876043,0.017061395047784502,-0.010932792609686198,0.08023965609614984
HALLMARK_KRAS_SIGNALING_UP,-0.014157334225654815,-0.03741457018708613,0.07702902559117729,-0.005352588629093771,0.0647813523985571,-0.08460862247458587,-0.2163736032775908,-0.06506374903516358,0.01856227695333503,-0.0904835545464383,0.006115390418176556,0.07231516181721306,0.04083065390264204,0.11223611749646409,0.04840859879246864,0.03661546246053935,-0.055859420510185324,0.03487166468570133,0.1252908861149313,0.015259327411812441,-0.03484765809005368
HALLMARK_MITOTIC_SPINDLE,-0.022099843030477448,-0.0776357484349339,0.10634518940989236,0.015934115749454403,-0.05962424755338945,0.074185774533543,0.02970477390581406,-0.07444045800999254,0.04074765595313343,0.02148587835790321,0.07159676335897193,0.10737870670267895,0.0173097521423872,0.024402822982012556,0.04407046008955076,0.07246963824770583,0.00819059334949763,0.07083078025258345,0.150836526961254,0.09311909213953168,0.04932725777774704
HALLMARK_MTORC1_SIGNALING,-0.07424584085760548,0.06471031524431207,0.013906800880047893,0.14819463004183053,0.06151171448878584,0.03792590462354384,-0.027471567296133554,0.06968998127177221,0.007502190279275404,-0.05005962702123709,0.03824731987947167,0.0661909091892126,-0.037844207401133756,-0.007134297026311921,0.05455427634063175,-0.021401644076507072,-0.01008130542865802,0.03885275723834931,0.17984087075888158,0.16683129521804263,0.03593734644378821
HALLMARK_MYC_TARGETS_V1,-0.009277010118743486,0.09262811399676733,0.06385365053884108,0.13521829947241182,-0.037559046182076575,0.07341825270319303,-0.031247805730810894,-0.08569775382464484,-0.007651943440847975,-0.024469200310340063,0.10424753749456343,0.0732173732669909,0.1334526453078508,0.0777511801195681,0.07472732985951819,0.10390751712665024,-0.026836817061260693,0.10092166305496454,0.14499517162509343,0.1329534738483625,0.08954581351056903
HALLMARK_MYC_TARGETS_V2,-0.018440438577124286,0.11785474529705565,0.028320218871989735,-0.016839362904562238,-0.08232957211473223,-0.008517937514738335,-0.0587681994792496,-0.038769575933237904,0.03637636413622652,-0.09386298212813196,0.012940034459900726,-0.09287548830914641,0.04079496511092775,0.03547772241003985,0.04085269380603752,0.08036611786894907,-0.03600227981981996,-0.025972276282916693,0.11639963427775907,0.13649580178896042,-0.03351098250161121
HALLMARK_MYOGENESIS,-0.02757551121605786,-0.10165907970823088,0.07646649533470105,-0.08273536049241169,-0.02089702706999943,-0.06555227540973427,-0.017390340859001638,-0.04153975015221365,0.007884422967463991,-0.005038921357356828,0.008869885181195096,0.13147041605828633,0.10535791999587518,-0.026034089833303315,0.04821968034823539,0.05523006481583053,0.0094325408957975,0.009570095289947173,0.09671165867897481,-0.022348777439834513,0.09170903466343432
