,UKF243,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05984278299489942,0.0663541975086053,0.02947966455921181,0.054164291864175707,-0.06122380689086279,-0.0375305735682637,0.11753647540318815,0.09679948598433281,0.08721815433064241,0.11242131762253776
HALLMARK_ALLOGRAFT_REJECTION,0.025243264368198518,0.004240612321292034,-0.04773698472347174,-0.0751954827053838,-0.11493977601456555,-0.07360420441954038,-0.21424185315351127,-0.037671001819426314,0.09936860208556796,-0.09980790428224331
HALLMARK_ANDROGEN_RESPONSE,0.02317414890175234,0.06860556766308241,0.10456098231130048,-0.008076514598437926,-0.11918012739199009,-0.0046598769455215025,-0.1285058271370815,-0.0370661119979369,0.09434799356153831,-0.021390848933013473
HALLMARK_ANGIOGENESIS,-0.0652323435014334,-0.05032281844177864,-0.05546886679979499,-0.022415367323465118,-0.17236221085502593,-0.030864694073558765,-0.19955055189128845,-0.15672846629557913,-0.0018425720235570513,-0.1274070558533043
HALLMARK_APICAL_JUNCTION,-0.03404421551169094,0.012762786978000594,-0.009001591082536804,-0.041929291816938156,-0.11821507054265747,0.012962218229052585,0.04436842429934681,-0.08988787307395811,0.060443656004425576,0.058155583667276856
HALLMARK_APICAL_SURFACE,0.07447744389379926,0.0001011051134182169,0.02092945767705616,0.1081278931727317,0.108289961920973,-0.02238420348453525,0.09588621385613456,-0.04667487649770188,0.07319633265576475,0.02008063136226852
HALLMARK_APOPTOSIS,-0.023130606370364765,0.002419792404486704,0.037188466750297064,0.020164307296912688,-0.04659889599832028,0.011401442248717428,-0.008792653353999246,0.09841668304936566,-0.0033530535002317037,-0.0009452335667165245
HALLMARK_BILE_ACID_METABOLISM,0.029600469088193755,0.029118105131410263,-0.015834128412213745,-0.019599253585415737,-0.17895256689102448,-0.013030717600318497,0.011776847831739776,-0.04701142379686038,0.01927159331861021,0.0786501626338365
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.029617551364603936,0.029485050807530118,-0.035509486030884455,-0.019175531761586456,-0.1155952206116496,-0.06344267383880005,-0.14255622558037537,-0.13649541884223373,0.0588765274468024,0.059591862612928585
HALLMARK_COAGULATION,-0.028328642795301645,-0.017828915113389066,0.04373824780788435,-0.0674725602553232,-0.18983299143030882,-0.10020722100712456,-0.2079552338551308,-0.09882074884858986,0.09459896468417324,-0.0005179591312452185
HALLMARK_COMPLEMENT,0.07050403529451629,0.023258764987880216,0.06543386406039466,-0.01190812601118308,-0.10854365107872353,0.007063498162266937,-0.09987071648245356,0.06698968310934379,0.05238365250727987,0.07131024419276878
HALLMARK_DNA_REPAIR,0.029914527394038475,0.0534346618966433,0.03761823554294789,0.01131039952768359,-0.09013651937558745,-0.012357416644298033,0.1503948300884318,-0.053885305609671745,0.08136680259507852,0.06657038940346033
HALLMARK_E2F_TARGETS,0.056870909636713804,0.014570726181753315,0.026587102861010934,-0.04718243996626961,-0.1281617878593297,-0.016754062634049827,0.12896966909817686,-0.09610728281549946,0.09546265240150552,-0.016449875699912846
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.17274628276150653,0.0018069672973568041,-0.05646115051232955,-0.05024712316017642,-0.13866223042409062,-0.07701251701094786,-0.16792367121682727,-0.15162625696333273,0.008366627285957818,-0.04163739545324105
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.017748790410508777,0.019755983193038073,0.09130859461077834,0.03349732457456022,-0.054483805167813384,-0.06400285715016218,0.15717251768232157,0.16289835194638747,0.03753774061700808,0.08857735585931072
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0536187903481971,0.0214870719860817,0.023408921802157572,0.02385062823511115,0.11194589750287762,0.022232943788609853,0.03652999694515394,-0.0599566606945379,0.10265927923048915,0.11609235610521308
HALLMARK_FATTY_ACID_METABOLISM,-0.026474268280138668,0.08041394792994236,0.0550319031482692,-0.0025738828536544032,-0.10703585002275025,0.03106131772267325,-0.021795235411340486,0.10060535839387547,0.004467164076762586,0.06822131591626744
HALLMARK_G2M_CHECKPOINT,0.005036128777799216,0.004477335427515811,-0.021770467169411566,-0.05249704621721831,-0.11988134656333162,-0.02393914897657763,0.032172450356110646,-0.1524962174453028,0.09262184661400044,-0.047833876225030644
HALLMARK_GLYCOLYSIS,0.010215872107204765,0.030284995281081636,0.09741298811798955,0.03159502289802929,-0.07988945485713621,0.10838431433790292,0.23085683943319427,-0.010111304367570835,0.05413030042285284,0.09782130167904907
HALLMARK_HEDGEHOG_SIGNALING,0.09805814292434685,0.09096096337579934,0.0828137758095178,0.09623082408936233,0.14777348560872144,0.11681215781461152,0.23571166356066636,0.17257385395329303,0.018842059549867108,0.06889933707010935
HALLMARK_HEME_METABOLISM,0.006660705923299794,0.039646839071656545,0.07550977902558671,0.055635686123264805,-0.09158398324024364,0.013782697677367652,0.12138101983398375,0.026959973815481535,0.0689531585425564,0.16243180883140615
HALLMARK_HYPOXIA,-0.11467955004875802,-0.0022082916116490914,-0.0076607869486282594,0.07619486011224973,0.1175440053328126,0.004856750689836478,0.025765328785277937,-0.09165367315240083,-0.07784685864739772,-0.0034248199970176463
HALLMARK_IL2_STAT5_SIGNALING,0.006809046358955204,0.03768865924804104,0.014369634087583794,-0.013703176696035354,-0.13619968364082363,0.04006963538377807,-0.03864407586310779,0.008773377079072603,0.04148698111916582,0.034091952600174474
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.11736796427794757,0.020264720883919413,-0.03317450627569939,-0.07723726919750865,-0.15254755354094263,-0.09107970742077055,-0.1638455649178223,-0.12875630653971062,0.0956856086764033,-0.022496497977899266
HALLMARK_INFLAMMATORY_RESPONSE,-0.09017916849133142,0.06508650079797766,0.059768352740314994,0.057850073178120055,-0.1415087461779764,0.022744966502110036,0.12712438130863493,0.04856304321233086,-0.0014574695865332736,0.012714299341870863
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13573963224344976,0.002834056497966161,-0.028729515735956265,-0.019505067675491417,-0.15586702047357237,-0.10119565711491585,-0.1432017078266787,-0.08157179144701945,0.08354332203480666,0.053316321165421995
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1341465632276561,0.022632771354532948,-0.06622030810180425,-0.038706945718757976,-0.1301247492892842,-0.09154848024548357,-0.13609429924741098,-0.15125465471364483,0.07457396943052724,-0.05470176030638801
HALLMARK_KRAS_SIGNALING_DN,0.0645741341774031,0.04375318332980012,0.043089485673403365,0.09151005553717638,0.08011535861958591,0.06383407374872486,0.1860955520826315,0.058880855402806166,0.054524495549760695,0.15743764831510002
HALLMARK_KRAS_SIGNALING_UP,0.08735171801552277,0.051260004689871214,0.08062739497540938,0.1085595402244124,0.08121147685443084,0.06962445561449022,0.20581285239304165,0.16390660965852968,0.08475491981994959,-0.03855599867032411
HALLMARK_MITOTIC_SPINDLE,0.043147807708151534,0.019856813380448163,0.1041686088467018,0.035211806136636645,-0.07863410935327003,0.046120314768237816,0.08645521755653553,0.04841576788689375,0.09097315090983939,0.08458603549907946
HALLMARK_MTORC1_SIGNALING,-0.0011235864793243248,0.039349960866139046,0.02245792234120029,0.024174276606780978,-0.09728565757560316,0.0589170920283944,0.12288400207056134,-0.11082422542748342,-0.006411615700244032,0.014789485914322721
HALLMARK_MYC_TARGETS_V1,0.014886021581941598,0.06087474711610115,0.004620256965598067,-0.013242079852038997,-0.07265356100962067,-0.010426847966083177,0.1294171243268881,-0.10788183956706754,0.0862621478479805,0.018277207665314446
