,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.18969172310000348,0.2571372918610047,0.1359804967418731,0.039055696668486864,0.060089912552821055,0.15285670051997455,0.1083396274232669,-0.11213745007056208,0.046962698592228735,0.013395453705691363,0.16898642524543184,0.1491253571149595,0.13771501502850772,0.18357982006824808,0.07827591743152783,0.09178102209301492,0.2406136968616948,-0.034854021283259796,0.03416817325940687,0.09942102472548045,0.04754013313360541,0.08768684255786792,0.05546113143634723
HALLMARK_ALLOGRAFT_REJECTION,-0.17356761638492568,-0.08710671766727071,0.118396129975082,-0.04198360156073372,-0.01451893845131169,0.1180117926037947,0.03889313582215148,-0.30971011856261904,0.039885975228477685,-0.01743472861988194,-0.3015581405296442,0.18736134805685373,-0.031095376599273132,0.17889622119450307,0.07569843024678151,0.03730938497327579,0.15359709967834945,-0.012392550549408292,0.052814566283109265,-0.02690816737618472,0.11462048807150012,0.09835913264474856,-0.04353396026061049
HALLMARK_ANDROGEN_RESPONSE,0.19393664941019753,0.21023563349617044,0.1190914834936645,0.02969441741913393,0.012753249925210456,0.13142740243477916,0.11724390252387273,-0.28272718894227833,-0.0028161960989363344,0.051740167526013556,-0.05392107264754744,0.18833100655536017,-0.039825380443001976,0.15209028687900442,0.1061085954811954,0.0362452895650801,0.15020915398514365,-0.037840917549510154,0.0476310218172389,0.06575154161162831,0.08410292948307428,0.1043581975568989,0.026093756140184134
HALLMARK_ANGIOGENESIS,-0.161680700801898,0.10835396422425429,0.01298036737724362,0.07112685489738263,0.005143648343105613,-0.1827685387399303,0.12782732967299482,-0.36213043566091824,-0.14345777495811815,-0.07114898906770421,-0.33549233768787556,-0.016322062136915633,-0.21480679863613197,0.0543321460554691,0.027500011045206763,-0.017074771431906808,-0.1062888640581617,0.03887491661441129,-0.035811189473599264,0.03297800025142547,0.10728150713458841,-0.016451088677590143,0.07167596275355534
HALLMARK_APICAL_JUNCTION,0.28429646713191775,0.24514081382819597,0.17166084547920424,-0.0001789269321967167,0.030550764151858055,0.027820644200023992,0.13857868835125176,-0.2527391240561225,-0.09863645597351711,0.03389126065056258,0.0907724686798326,0.22926742683186113,-0.08752163121630704,0.19831282112221926,0.14921139288354918,0.10760769792678158,0.2820235478496144,-0.05444986449493597,-0.003490187574436398,0.06922546964626598,0.1505675692968342,0.021627962165052268,0.03389718995321791
HALLMARK_APICAL_SURFACE,0.2386924275479364,0.2116071824155866,0.0843002550243421,0.057761339197868376,0.057022814912588954,0.06673878628129715,0.02893742606709599,0.2910337178204043,0.08373150843288607,0.080923933280524,0.2225915055296477,0.23563776386737967,-0.08324567393289634,0.031234625444576343,0.031753506469293806,0.061932953057392555,0.2730344448370609,0.05136031794901724,0.007882804302854733,0.04508819196841311,0.16187951854924287,0.061950479506007544,-0.056706547331827034
HALLMARK_APOPTOSIS,0.01174586318606931,0.0070113029785433415,0.09259446499921464,-0.024309269406682685,0.014453312870304092,-0.05522604384594354,-0.04834600827801613,-0.042418970982666636,-0.16242100073687296,-0.022676869008237587,-0.04921319554809302,-0.06243190450469205,0.12797617502708697,0.04203771888037733,0.011976644832890326,-0.04513680606677282,0.14916896048266456,0.0181071481784219,0.13416423558564844,-0.008786553707342996,0.00472360218520765,0.030912163220165812,0.049614825228349625
HALLMARK_BILE_ACID_METABOLISM,0.2968603911533057,0.2731816687519312,0.05299437437596258,0.036756624256280374,0.03242279317234668,0.046937112498477936,0.08501399852033381,-0.3538091176625742,-0.047670695298456384,-0.061642692951858605,-0.025387255575336238,0.05934098898807355,-0.07004793392779629,0.15942774464243128,0.0022172000801291133,0.08443757230344598,0.11453845436450043,-0.06935768763568365,0.03673062490294647,0.0769819609746497,-0.0172931636447157,-0.025712784342314388,-0.041445354821919196
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14556782167618157,0.30574483992665424,-0.07016194418821205,-0.047126520700866426,0.039057996731263214,-0.011832333048628284,0.07308687662511881,-0.24560903392018044,-0.16016765856984871,-0.02797272417745469,-0.24817540087154086,0.16954897532822796,-0.15306864239905463,-0.0004091070865378387,-0.07980656920963022,0.1165136031107948,0.20527946547017084,-0.04650691703170299,-0.010946294756417476,0.07237734565978819,-0.02183607514186167,-0.009722157088671001,-0.04479593217481161
HALLMARK_COAGULATION,-0.24423949365036535,0.1834239065739633,0.22615667571822548,-0.019082630354301987,0.04198839091898534,0.014997633888296249,-0.007573232009901444,-0.33646953835196963,-0.08409287741990698,-0.08862194963032773,-0.3127451645166989,0.20159460151897043,-0.09501285040247308,0.16641367916709462,0.24404521436617957,0.05864748719279807,0.2893241959319596,-0.007675399410849913,0.13366161207010602,0.08138817747994152,0.15092793359335552,0.04888166503567801,-0.0665971007870002
HALLMARK_COMPLEMENT,-0.1571740053025863,0.12241587259890667,0.09202454669229256,-0.013855033762471873,0.043022252661246124,0.13512390346481026,0.07579381730153446,-0.24099104000521734,-0.10649272656970707,-0.0009713208104200525,-0.15832164468347434,0.1616546834098244,0.10320164984587808,0.08151775725841458,-0.03569199040032998,0.02614981542197557,0.1507130228986466,-0.00517001257713677,0.017937676938332592,0.037827236271373244,0.02742219331339666,0.0336127746827335,0.08452460069288659
HALLMARK_DNA_REPAIR,0.24486082738402834,0.23605905109272068,0.07356011033950521,0.0011929696233611647,0.036330630946177805,0.16753076176219903,0.14165416618006907,-0.19151776370613352,-0.021665881109571326,-0.013052578152906284,0.2339566247826526,0.2152653035602756,-0.038129836972399925,0.16379332848383776,-0.002623000048425679,0.11393327103533847,0.2699435733176619,-0.015285143934009197,-0.02394214232130765,0.07871603956672697,0.029607059519596905,0.0054484811354368655,0.016491310765378644
HALLMARK_E2F_TARGETS,0.1702873109420392,0.22930783646095385,0.0880054689809325,-0.021958553812360657,0.020673948167436784,0.11166433663705326,0.10140937735580809,-0.2549415143034217,-0.0458979391355766,0.02800742930610201,0.24466951581669477,0.23797832805025537,-0.10037289132852219,0.05966275233397407,0.045625716601107466,0.06056045300910028,0.20650045147618568,-0.022604184498396743,-0.0409090153179028,-0.018452218668835545,0.014689159830631066,0.005165208513330669,0.02414058560555664
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.21008612224985923,0.19942033935783504,0.17053317337418208,0.02635365651949755,-0.018057760817457847,-0.11881119710016227,0.07616368323715486,-0.28511074992800933,-0.18069553292855217,-0.056345263762138845,-0.2540376203934461,0.0737629498828693,-0.15799864938037192,0.23176436261707783,0.25095959109273647,-0.03213453093976766,0.23644071687909582,-0.010622769899226342,0.034014967204322996,0.09437818286963394,0.18320121464343997,-0.01748299444188006,0.04650787302640327
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05832931059089824,0.1353398651956122,0.07885270089033163,-0.020690874234945155,0.037428287973020606,0.13506041479772066,0.03349186178714934,-0.10877122439181694,0.02611213595671879,-0.010023461247844182,0.270405799286373,-0.04012618491294092,0.24379381342799697,0.11805604731063174,-0.04950395826644816,-0.009557601607063301,0.21009203096071719,-0.051059906509807386,-0.03478093987246266,0.04626091417864784,0.03334750753220315,-0.009092762091842059,-0.00096567679160862
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.08095030103631708,0.2163327212311168,0.12631193538986105,0.012604320639764691,-0.00614637940257254,0.06492671204263419,0.05023283745462833,0.252277957795648,-0.011059193069719723,0.06460964918165255,-0.01589403966130496,0.1569724370692683,-0.17781543843809686,0.0055481115929350575,-0.04252489079707685,-0.02191116230689382,0.13155776215990797,0.017385991073445663,0.011172698440288715,0.007523563826305092,-0.024983944351015502,0.05255052403574909,0.05520131413522316
HALLMARK_FATTY_ACID_METABOLISM,-0.18313419205044412,0.09066908576607263,0.02566681368104333,0.016729297934243853,0.011867048078248727,0.058664534433471034,-0.01296046447420689,-0.21462665739914608,-0.05448124682024669,-0.00834502113380769,0.030452541256906867,-0.012791551129801421,0.15219166735398662,0.14224685138831572,-0.18111636505599135,-0.022933894118968266,0.15328034712844513,-0.034210135837588536,-0.013107298448718564,0.021828386568080945,-0.038754720505638586,0.001478088076139177,-0.013172132235537393
HALLMARK_G2M_CHECKPOINT,0.2738894405957796,0.1840470698073698,0.07265562069007807,-0.0005938242319450287,0.07039301501513245,0.03881635707407326,0.1040800556187981,-0.28732004419479373,-0.13055981859042312,0.010009119343845982,-0.01881406265384905,0.184040688898372,-0.15638306495883014,0.06630388413622322,0.04951060132561248,0.010577930151350714,0.160234896887412,-0.02978098862103311,-0.0399924198263803,0.028203385873286007,0.02938585590747617,-0.043608245364212705,0.06594962703653016
HALLMARK_GLYCOLYSIS,0.29883835775461326,0.21839292249594522,-0.01510871489470833,-0.008561308049017271,0.027801652629223718,0.035850671430076954,0.06011203065892671,-0.1286131311219597,0.0010320603302737198,0.0725822224176201,0.3361104969167272,0.05890621771949885,-0.013031195593513985,0.10284876059249018,-0.04609721563369877,0.05339169074680106,0.25128520188282566,-0.03262164008423764,-0.05607423276915561,0.007157190571646045,0.020615960464230365,0.07796852411313393,0.03708275292171199
