,UKF248,UKF313,ZH1019inf
HALLMARK_ADIPOGENESIS,-0.02571979742156472,0.036467545822045734,0.09716071298093851
HALLMARK_ALLOGRAFT_REJECTION,0.003425542988509032,0.0618198381928577,0.09755172995037442
HALLMARK_ANDROGEN_RESPONSE,-0.010918704414448312,0.10109591364263937,0.0696092272515562
HALLMARK_ANGIOGENESIS,0.017518735880427367,-0.057871942286883894,-0.0996439963643125
HALLMARK_APICAL_JUNCTION,-0.0317060912523955,0.05792736159514337,0.10579866330827961
HALLMARK_APICAL_SURFACE,-0.049705251546534414,0.043542927468070675,0.07743700326730951
HALLMARK_APOPTOSIS,-0.024291856442623952,-0.005906892161431078,0.02204527212781866
HALLMARK_BILE_ACID_METABOLISM,-0.03498585007828468,-0.020078329014655585,0.02134102941474786
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.017564761914084372,0.09612893007036392,-0.020297914128907985
HALLMARK_COAGULATION,-0.025684401005729492,-0.006974590478120308,0.15450265188972095
HALLMARK_COMPLEMENT,0.030172458077500963,0.019865651301493998,0.0892512367431221
HALLMARK_DNA_REPAIR,-0.0417766882369346,0.06046940927844179,0.12609668744646327
HALLMARK_E2F_TARGETS,-0.06074838335774906,0.05242978061042872,0.0768857687887901
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.007824590230479262,-0.03340355765409699,0.1402403673345551
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0053161038300630105,-0.07104272523125016,0.048582765693606395
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0230199273726573,0.08363416480330974,0.08344248296556682
HALLMARK_FATTY_ACID_METABOLISM,0.005151954611403303,-0.0657878606642363,0.06204951450480003
HALLMARK_G2M_CHECKPOINT,-0.02343075281847321,0.09150134585756994,0.11803017663460603
HALLMARK_GLYCOLYSIS,0.0004474074999865502,0.015373842954473176,0.030759950257962652
HALLMARK_HEDGEHOG_SIGNALING,-0.015307117338345678,-0.005684201546756424,0.03233375028962708
HALLMARK_HEME_METABOLISM,0.0098098247043882,0.019468978605985832,0.08055309667408693
HALLMARK_HYPOXIA,0.05344400986664096,-0.06022953148089394,-0.010116562999745496
HALLMARK_IL2_STAT5_SIGNALING,-0.008798342422185029,0.012005681954620274,0.10830620740391435
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.060766500475544355,-0.01251329115010094,0.07562141018167758
HALLMARK_INFLAMMATORY_RESPONSE,0.045733343146822696,-0.002789733125729386,0.06353305559275436
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07997769218998738,0.049952445405626725,0.07356503612741425
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0086898300755821,0.052561209299294254,0.12837240532850605
HALLMARK_KRAS_SIGNALING_DN,-0.04801879205783653,0.033244134297516374,0.05599979640982059
HALLMARK_KRAS_SIGNALING_UP,-0.02543245109685937,0.016633709521880334,0.0890285192975555
HALLMARK_MITOTIC_SPINDLE,-0.009107244098352098,0.05223457797265077,0.07290842743070787
HALLMARK_MTORC1_SIGNALING,0.06860496702228025,0.008983248191628273,0.024648252937071617
HALLMARK_MYC_TARGETS_V1,-0.029391554837561153,0.0775333108208207,0.1573728965672345
HALLMARK_MYC_TARGETS_V2,-0.0005869309281652677,-0.012941657932083312,-0.018640675728624906
HALLMARK_MYOGENESIS,-0.047846093082458796,0.016976367824579962,0.06623723760167056
HALLMARK_NOTCH_SIGNALING,-0.04928732989664757,0.05716704611184969,0.049860640773722716
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.05804437003751293,0.08451024474397596,0.13856684022752136
HALLMARK_P53_PATHWAY,0.04585500327076454,0.06502674483976359,0.09436621335669851
HALLMARK_PANCREAS_BETA_CELLS,-0.029733019853223814,0.08892187502683957,0.09543511481675505
HALLMARK_PEROXISOME,0.004257421626495119,0.05261130547503572,0.06559898578609741
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.046674080774928996,0.07776691256164096,0.0901043733438343
HALLMARK_PROTEIN_SECRETION,0.010430541037330366,0.0797693777072494,0.10953295750665169
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.016337119784874416,0.05314679418122729,0.025752416036955758
HALLMARK_SPERMATOGENESIS,-0.02750857550100232,0.023429697244374593,0.05528699497510279
HALLMARK_TGF_BETA_SIGNALING,-0.027500924667303712,0.08763682074369411,0.13479672700899167
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03065164044986411,0.0029813658963778983,0.04526193035690659
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06280821669164205,0.02043589151262063,0.1360533262951937
HALLMARK_UV_RESPONSE_DN,-0.040075068088371954,-0.028600525987591364,0.08992714106678072
HALLMARK_UV_RESPONSE_UP,0.026005973383750672,0.030998981523458213,0.07666128386086107
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.004925860783734868,0.022806507842728044,0.09196757844397552
HALLMARK_XENOBIOTIC_METABOLISM,0.02654836590772636,0.05727727439624651,0.011651705771940031
