,MGH258,UKF255,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.05616745001171216,0.11840185251017578,0.05987320524721546,0.09331996436666033,0.12861001511036127,0.025378125147735457,0.11094624855938207,-0.013464154418136337,-0.0019017984734756867
HALLMARK_ALLOGRAFT_REJECTION,-0.055840512052339614,0.04633136103991079,0.040715093136317534,0.06135221451689654,0.1273171459249995,0.03668196682656449,0.025628284909629186,0.037001337543871526,0.12286000638854142
HALLMARK_ANDROGEN_RESPONSE,0.11079667856480375,0.04037685016318671,0.04061835890933756,0.04613759408086398,0.1188127800386536,-0.015137914501315151,0.098893188567306,0.05675312684011283,0.09473203891615076
HALLMARK_ANGIOGENESIS,-0.049499555590253465,0.03488182998884693,0.0011152100556729222,-0.08038446236773811,-0.044774944685202385,-0.07468018040186158,-0.13834660428969384,0.0925515773625495,0.12898935986690835
HALLMARK_APICAL_JUNCTION,0.0887111646082033,0.13153870383112323,0.0373738765434522,0.045376281094242785,0.12815495417669015,0.015234276823331972,0.10870754053189897,0.02527422805235335,0.11393776851641216
HALLMARK_APICAL_SURFACE,0.07577985106720722,0.15182498768555464,0.024874925855632564,0.11873263759324054,0.019256015560691026,-0.024700012880225632,0.08726545705222001,0.014414034582999957,0.1251612631313518
HALLMARK_APOPTOSIS,0.0709608414599839,0.041591832807679474,-0.007866790280612643,-0.056597767946251105,0.002340013272439826,0.0038035030165745535,-0.08249974680840884,-0.011227806159441847,0.026477625769942954
HALLMARK_BILE_ACID_METABOLISM,0.09629029993743576,0.13186762815631284,-0.006192788533506057,0.0799498118994861,-0.017182177693112193,0.022126362172267718,0.11685031393863653,-0.024902233519396723,-0.06427134002829284
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1083911691572002,0.12995978269873676,0.02320970009403806,0.12075375506042871,0.016513217917113198,0.004874668198341299,0.09958583854611142,0.004492969968831862,-0.038791394657554545
HALLMARK_COAGULATION,-0.012610264797741287,0.11424466349189487,0.07790905623400941,0.0324807338127562,0.15215584263749793,-0.03642215821473199,-0.003911546328213775,-0.0007133787189105539,0.1320241270882654
HALLMARK_COMPLEMENT,-0.03715720449165066,0.11351982449624665,0.06923700532916995,0.04922104970019457,0.14194200790194061,0.04405725536565291,0.0016392776668841516,-0.010712448580797129,0.004030112915386259
HALLMARK_DNA_REPAIR,0.06755692017813925,0.06970581088734941,0.04759567564966083,0.11111918841889747,0.09966437108691853,0.027658955531661596,0.14551756734190768,0.008765906370484128,-0.022363749428318182
HALLMARK_E2F_TARGETS,0.07783466630148198,0.12316421870499257,0.058230093298489535,0.1152397877488011,0.08781865583903202,-0.07415848500355676,0.030168241102821656,0.011032804768847115,-0.024847866838489743
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09224841466864869,-0.024392282452123697,0.026086114181889178,-0.03602101636505622,0.15042080947015712,-0.03447001250400567,-0.1050586411112398,0.06686791910789631,0.17273198171026155
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0273214113734517,0.022248998086171347,0.039512744488031805,0.06074298490303569,0.08247451950666243,0.04830161748694569,0.07180052977524254,-0.004322934292180349,-0.0008969716141721141
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.015697743990700605,0.14334053435526156,0.02598498204283581,0.004482056134299553,0.05071508433920573,-0.030180533354322428,0.08140691850956475,0.07247140631880086,-0.032140338153563694
HALLMARK_FATTY_ACID_METABOLISM,0.009866358438066249,-0.025920768865274918,-0.010043204407587122,0.022509379495021447,0.059682380193833325,0.06929788177674549,0.003363090853508928,0.026890257801059143,-0.050177441690536395
HALLMARK_G2M_CHECKPOINT,0.07277339423008658,0.07890745818634684,0.08830501140535807,0.01462483771738143,0.10282724087132583,-0.09761598240088541,0.03737574211666677,0.0433297664095065,0.03006551222663141
