,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.01573817324281721,0.10064912606544603,-0.029555721165652405,0.0010227632730196278,0.05568432552731618,-0.007566981456191224,0.02547437595140219,0.04597106530240709,0.06948424922540135,-0.003888134222746732,0.039302794234732964,0.05513276999922911,0.048899299025147065,-0.014218547604572295,0.039035636630966576,0.07147795526501148,0.13350455349070084,0.21854261375801623,0.038592741049156144,0.006468232997109411,0.11761568419576397,0.05231358480958981,-0.007328242671962681
HALLMARK_ALLOGRAFT_REJECTION,0.09516717660275996,-0.03444901381932058,0.05481607768350539,0.00459869409934708,0.09762568235617781,0.00788681567709098,-0.003966496137714283,0.012630864627534441,0.0930984509736491,0.01848383058433165,0.019240794935418113,-0.055165785223626626,0.00519151275382901,-0.004321504465303009,-0.015329516319357007,-0.03960205715059961,0.07761573102606278,0.12137914639379985,0.03611718938645772,0.03092583341368104,0.049094635825554366,0.011120364899512144,-0.017857820278467686
HALLMARK_ANDROGEN_RESPONSE,-0.022606611999111986,0.1413251014572321,-0.0006605559834331761,-0.011452588725352793,0.025632383454090434,0.06170300994272956,-0.003571589831050824,0.027495962911323456,0.05288875371538011,0.002787248974037104,0.008320558288149456,-0.0541072717032199,0.049195665721889825,0.04594619023513336,0.06112444933104034,0.07602239090896609,0.15802306181921247,0.17311943068079758,0.08382801163544186,0.045689820384164394,0.06376718865804872,0.06185469855656266,-0.025897527024527366
HALLMARK_ANGIOGENESIS,0.010535646743998562,0.06674269358333822,-0.01814488822600605,-0.00805936102007947,0.0225033787845952,0.03036741765461974,-0.031359160755393974,0.04912587260475168,0.095505368417789,-0.0085843551004635,0.039295221034197414,-0.1061668059994091,0.08548552855445976,-0.08612042389851701,0.04070933914102472,-0.00421881673599142,-0.012144362417173392,-0.11676477558642498,0.017394482105437745,0.03300180200163109,-0.09339587145776315,-0.020887199640776503,0.05552545920103468
HALLMARK_APICAL_JUNCTION,-0.0073153408208780765,0.08474822077047005,-0.05637522058062602,-0.0002006680785675893,0.011142763040294547,0.00789126537384357,0.026407406836116375,0.06464339358969229,0.07010370315130199,-0.01374240749110191,0.04787836160613579,0.01622822761898211,0.08257108356397558,0.01871645221385869,0.06429581399749101,0.10077909413320489,0.11421164974827001,0.1826995015483282,0.06644615283237489,0.06583725289900577,0.11544240145514635,0.06493976282275453,-0.022855486636924167
HALLMARK_APICAL_SURFACE,-0.007907860426098081,0.15126551041895386,-0.05556965761146488,-0.049590227389239926,0.0850473785070564,-0.029769544211576595,0.032390636423907715,0.0532857242619485,-0.019942887122130472,-0.005237115570036772,-0.04436807638520527,0.07127398749742422,0.023957761928284197,0.07597601352224254,0.021789086074188165,0.09786068921759417,0.08833318494171208,0.17258713346175375,0.08028355301290518,-0.003954512500646805,0.0781426725467403,0.051651302273643666,0.0008995394006991005
HALLMARK_APOPTOSIS,0.005915968861406376,-0.022172740675953713,-0.0012902379962878448,0.014232463963365655,0.028204374832703202,-0.01267335849269153,0.021377519396440448,0.03163191151088753,-0.021988619536715645,0.02204533230854679,0.015640540913704627,0.03422813381852397,-0.017791882578466294,0.003651185471736473,-0.03182108139814389,0.08292211980641376,-0.01030450814076414,-0.10707906337847103,-0.005480297296632224,-0.03394404619146368,0.03699335377653643,0.02415792925703247,-0.1220356804431886
HALLMARK_BILE_ACID_METABOLISM,-0.012566745020826246,0.09685676081648742,-0.05835230173277483,-0.07574633673753199,-0.004844780283458955,-0.001326526162217544,0.010729652206211946,0.10387347076988601,0.03964739023346423,0.017581512382368526,0.0223822011614396,-0.031294257563769676,0.02471853938535667,0.040723910152383455,-0.07058094207143209,0.05936699008443978,0.1385326185339677,0.1880662164900765,0.05154649561784041,-0.016368213741899378,0.1104050668884724,0.012310463877273015,0.000712931120326342
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06461790822052921,0.11048192331416827,-0.03006146969121876,0.0199615322120145,0.03942240145968257,0.027660187631937623,-0.02476133827456037,0.051402998870974985,0.0370792067505664,-0.02953426024130022,0.04253019601279979,-0.04346001760488941,0.0738119085250337,-0.005398524869699534,-0.040527786799016585,0.1060681164534768,0.13350459459968333,0.20695032224669224,0.0798262056878735,0.07660383858242781,0.12595910337574892,-0.011234086944778766,-0.0019562661364806292
HALLMARK_COAGULATION,0.06963440431563933,0.04288556562818331,-0.024829678722921543,0.042975043112164955,0.014564764113387436,-0.06294964967076104,0.04048641578585423,0.005548368368954857,0.0322341392332383,0.010823163386619879,0.02138912958239289,-0.07927073336909819,0.03189872513543281,0.013179853780404491,0.06196124173921878,0.1159193203884559,0.047855545708391393,0.12528017539754738,0.04738341091143015,-0.03247811050156591,0.028288856597613453,0.010153011287994783,-0.0326902711492111
HALLMARK_COMPLEMENT,0.06401235782890069,0.04010450982014664,0.019693029922001636,-0.010162220694455049,0.01008459619162832,-0.02440252267520279,-0.012030853546101868,0.002675031090241695,0.10547688439852532,-0.01613376796281606,0.04747407156571606,-0.03151880848631726,0.020534304477121727,-0.004724034539776528,-0.033524962534767784,0.021673670735016373,0.05845366145686327,0.10730382637678067,0.006067438557865611,0.033045302408727134,0.16551854573832056,0.05983505906629772,0.005088649898243711
HALLMARK_DNA_REPAIR,-0.0495051991118796,0.11815596452882586,-0.04657115028185128,-0.021676033654311245,0.08108410506334919,0.06882794021131694,0.009363380578611077,0.09654726634582608,0.12060391486668294,0.04087059627905899,0.061993415935973205,0.08225172668133408,0.1086716760312697,0.06060696940415667,0.08845254426000661,0.11175143206140842,0.17759987870400182,0.21023657035302165,0.036683990831092174,0.06283091447347487,0.16559657111644394,0.005877702722672259,-0.013024756506943786
HALLMARK_E2F_TARGETS,-0.038811878763262524,0.11500291131629943,-0.09433406200379062,0.03266288919624019,0.04062951909398133,-0.014595470474676003,-0.0130030596656002,0.06591463791389102,0.1060501333772673,-0.03188447561576238,0.026955907970369463,0.06696982366030196,0.05894715049282668,-0.007133039544525663,0.0063208677278915664,0.07362332238901206,0.06839313876004861,0.11008722844510735,0.04905813526381784,0.07584452811321081,0.159412403929956,0.006532686896491391,0.10423126064746911
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06975183658655161,0.035557381024479105,-0.019113207358111433,0.017720895296508023,-0.0028958242730744033,0.061323087836850754,-0.0011779934957215153,0.04755827517300194,0.07850260622404809,-0.006292085901628418,0.045115377083692454,-0.05095306229472564,0.11922233557351973,0.00481025769351362,0.05923774083731129,0.1102008427680639,-0.015852182259511502,-0.10085463968927218,0.05835622913737367,0.018048374638592844,0.020958157075525532,0.003479983161993515,-0.021917964075668917
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00959709250923009,0.05402896365715742,0.022560958688821794,-0.030670931016204127,-0.023752609948893503,0.026484477621601492,0.0535071139010817,-0.023807105105898608,0.032952648904923235,-0.03376782648593181,0.01674561200742596,0.07623450698970546,-0.02015744466981025,-0.08377743009741273,0.0689820044851019,0.10376759844119522,0.1274707862081067,0.164365724456462,0.03055858812968733,-0.0005745653792716968,0.0822352723260983,0.025469161669919027,-0.004221145452479957
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.014158989499811878,0.08792876452992458,-0.06852195071716967,0.042697103712588065,0.0553202411789846,-0.025066616004988003,-0.007120677694193071,0.06693291393965636,0.010010256315188188,0.03148510172763561,-0.004346947664391245,0.033361454222344614,0.08980852385149402,0.030213548515234376,0.019662351084539672,0.015660447141538577,0.12283405086944402,0.1734596187283733,0.03208581028935281,0.052271173233895483,0.13820154523107883,0.013902733979194358,-0.009948040481192416
HALLMARK_FATTY_ACID_METABOLISM,-0.019252594851477758,-0.012605837523054574,0.020659822806083205,0.026513953415080366,-0.022997063631546806,0.03485732461233845,-0.009323443611185726,0.053207948310230506,0.027787807242676515,0.03079890712322415,-0.014857716691589525,0.024331631917018464,-0.004691259396254741,-0.03362480835188278,0.09806643271022203,0.09015057034879953,0.1093305202994186,-0.007618608509037181,0.018363601655384965,-0.01877769706226101,0.09709650592524599,-0.018442416716482925,0.018437543601169448
