,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.1346461183672102,0.09909045194256533,0.04665669214705786,0.1738894258716036,0.006737311324171991,0.03288525643765113,0.051500672402344835,0.03642500858984345,0.0012732492866496725,0.09715241254983717,0.0459453042089505,0.056969201075096926,0.047300680925207825,0.05308738956517598,0.11639705112091728,0.026586724481531925,0.06415674972634322
HALLMARK_ALLOGRAFT_REJECTION,-0.11709466574118738,0.06482296912729861,0.017876195657931988,0.0939021619599915,0.0025449388514889016,0.02212016100870799,0.04814310174820462,0.05365826801001924,-0.03411623403770471,0.12270945980305394,0.046807241337601654,0.04413928731000939,0.005463940703900123,0.11880314929219292,0.0836891208718796,0.06451523918390958,-0.012910870681456948
HALLMARK_ANDROGEN_RESPONSE,0.06207738538574071,0.13955886314897895,0.016655277215171335,0.11484212650011166,0.07270838784950086,0.051901929664971085,0.09241782791706855,0.04128646018185453,-0.018486022008048837,0.08094629984084015,0.025345869726295895,0.0695886926084877,-0.03760292323793209,0.05848663175713609,0.12272152075206859,0.06644208476469057,0.12468232590860791
HALLMARK_ANGIOGENESIS,0.03882353360467063,0.03007513159446509,-0.032879085946832316,0.0680254544741977,0.011992514671667521,0.012792520360455624,0.018426395369870258,0.0542062579379601,0.06096299012541554,0.18837576341841977,0.013763231442767917,-0.08850162703405587,0.016184285946176002,-0.02206782501959085,-0.04218427528430509,0.04671955724243683,-0.018250962621442914
HALLMARK_APICAL_JUNCTION,0.13178075222604357,0.10971896505643548,0.06291122049117555,0.1609570962668788,0.003943456204428448,0.13457300838332864,0.10279559084427685,0.06702066196934475,0.07176755577048724,0.0638182021732502,0.04987412360040004,0.06654166717943275,0.0073227894367249025,0.04517734244084264,0.12816668899553785,0.04770202809493961,0.0873776059973765
HALLMARK_APICAL_SURFACE,0.03673788788582084,0.09599729165969839,-0.0024575146400364193,0.14918009568927845,-0.03224617640588973,0.032750156405140396,0.03941741734921474,-0.021938364857207248,-0.04388125509509762,0.08397223355050677,0.08849647517578133,-0.015902102590052765,-0.032244738117707894,-0.013307865774134727,0.14698213836601806,0.08116272600397036,0.06504125012552635
HALLMARK_APOPTOSIS,0.1010044991112949,0.07064936926911496,-0.04022915084860594,-0.057319015680028354,0.02635606975921927,0.059004471144684704,0.028296839593546945,0.0023901069637680358,0.06536846764887619,0.040386820453810326,0.04979465567108075,-0.0013122177638974174,0.038041112184774614,0.03680799124768803,-0.013768896035950749,0.04899052574953832,0.03528449423215759
HALLMARK_BILE_ACID_METABOLISM,0.11757348783454234,0.007497466687233239,0.02034300674846098,0.10036388177938506,-0.002349301422679588,-0.02287982857608643,0.07448556356327958,0.04734766820553201,0.06334009786312367,0.03939188295227944,2.6739423427607924e-05,0.044583658821313245,-0.041602552475264724,0.05314060110293803,0.11163941355683013,0.0444884679706294,0.02405299798512358
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13585668678698212,0.005506014696000095,-0.015297683451844884,0.10985248059983821,-0.004572530600105682,0.037831725833885034,0.056254244928155984,0.03646220301537785,0.069313816674285,0.14440385465397848,0.03270083122324115,0.0278609822542209,0.017121425629788606,0.03808653425345006,0.13045981426926045,-0.03621625676234232,0.13821244598741564
HALLMARK_COAGULATION,0.17094831740243202,0.12005723099338449,-0.015631735409805107,0.0447549279967578,-0.023974679982981795,0.08241606927801169,0.05421885041556045,0.05097047183146869,0.011102627089349682,-0.00975478099963446,0.0548115547256671,0.09233435404610713,0.00023676929704532972,0.09925459598262777,0.10759540983844663,0.0546739048262092,0.03179265122493678
HALLMARK_COMPLEMENT,0.06864942622378231,0.09758000796952027,-0.032226863063839845,0.1384047439679636,-0.04198064857302944,0.036190921110029584,0.06073456527367184,0.07998566646307062,0.06854624190928862,0.10902444241504522,0.10655044615247589,0.10247631773880932,0.06985536200493678,0.05602468687715185,0.13301278341796813,0.07255789016332977,0.09810098152970927
HALLMARK_DNA_REPAIR,0.11629135822744822,0.13147603498887336,-0.0004253008824346578,0.15899419128573136,0.06176169492179955,0.06177829772849605,0.08965198457092935,0.051949571472859106,0.05387383022890096,0.10754145135018668,0.0393385690782742,0.08981535993499028,-0.0038055582071500876,0.05374337438926115,0.13719901921616182,0.02503232440142405,0.1045923374916163
HALLMARK_E2F_TARGETS,0.09898799760109643,0.0872268313720368,0.0411149704123497,0.17417288548588072,0.012891489793492073,-0.00923674477946468,0.08041284624377172,0.05417668907950869,0.046823148060180265,-0.019255250873748617,0.013202641476992563,0.06205949182784738,-0.05972129286245657,0.09429744555377627,0.11620218712141998,0.005183061749194815,0.045204988189198214
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1551265043630223,0.10592597574098406,-0.019765378852280396,-0.0821285632191168,0.04567141650814506,0.10660163250897794,0.09073337255321431,0.08267910226495495,0.06650115629683287,0.061047671087862236,0.057970933565424244,-0.030135918091419866,0.06543932565734395,0.021035693118556322,0.023785884905177163,0.09611030971331289,0.032326031058629856
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.12321618830600066,0.03231912043962868,0.011262942031013653,0.05355712905745856,0.026938183957624946,0.03482184236679581,0.08007622938699785,0.01751064044271613,0.02527882129294415,0.020069751502759737,0.004944218300346261,-0.020110195712195317,0.027983734175338747,0.02515072367050805,0.07709338176235132,0.028827809097714197,0.06982869309161364
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13589337935048407,0.09089593348542477,0.0005863778032481328,0.14045120107178954,-0.010634276129454664,0.07007875804721636,0.0039056885417861516,-0.009964684084268005,-0.003718587587572862,0.060476162337988505,0.03034905800509411,0.02077724388355107,0.03172303012877788,0.009776172583128472,0.09862748265233448,0.034375368224836195,0.11798986397205789
HALLMARK_FATTY_ACID_METABOLISM,-0.015671743144049746,0.07066308093778012,-0.025400099343954593,-0.053302252403418654,0.009959508102047435,0.06141087795717314,0.03761915040341062,0.01790299569593593,0.059270690518865354,0.016860866430841143,0.023947677553572952,0.003949647106921453,-0.004508891510208698,-0.036307310830173065,0.044824547609404054,-0.018698264456869253,0.08434939614891296
HALLMARK_G2M_CHECKPOINT,0.11576185543583031,0.10588390694436157,0.045932703793622895,0.1590541364189404,0.01592213322536584,0.09816367356131848,0.06702706998229473,0.04934741075533581,0.0608594979789643,0.10247620987146887,0.042089830646686,0.04503170302479475,0.020802944711646666,0.0796162446123158,0.11110498448001785,0.026581827492375438,0.11364794341711397
HALLMARK_GLYCOLYSIS,0.11369397157949507,0.09142616720560132,0.024115987376131538,0.07381559147001457,0.03682127188565479,0.02809519083874113,0.08149272102192703,0.026459578756772333,0.03233031731550871,0.13284659686032751,-0.006831462249253476,-0.02860121760501128,0.04277807492529913,-0.0317672859160772,0.08968245709098346,0.011621210437637879,0.12088879038674073
HALLMARK_HEDGEHOG_SIGNALING,0.16075708373816497,0.05055144299874825,0.031138071866385987,0.11210702968804918,0.03619480154873102,0.01123887363186549,0.002342671690877781,3.945614947554701e-05,-0.05327079161392135,0.06141637936843395,0.040659936568253924,0.047511303572949914,0.03563204839271828,0.011150212074003593,0.02938997209607106,-0.011739619518707847,0.07933688069251021
HALLMARK_HEME_METABOLISM,0.11761888979622184,0.1376005242671837,0.016186398802209838,0.1715661546603734,0.025009870006916703,0.03876751963949374,0.06865366409873856,0.05078751207204734,0.029884531688374058,0.12561954911116732,0.05052398708763172,0.10727938699373221,0.031749058323401025,0.04027385040155188,0.12804318719430557,0.012508157899753167,0.11118725353120515
