,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.0355998304133032,-0.010089071752473247
HALLMARK_ALLOGRAFT_REJECTION,0.041189614162286434,-0.059089840233246343
HALLMARK_ANDROGEN_RESPONSE,0.03199287214002398,-0.028104965613470687
HALLMARK_ANGIOGENESIS,-0.014515391481034945,-0.017239887683860956
HALLMARK_APICAL_JUNCTION,0.023026763076809943,0.016310127186978964
HALLMARK_APICAL_SURFACE,0.06449414713149763,0.054181748115232
HALLMARK_APOPTOSIS,-0.02813158288507579,-0.038049342793371306
HALLMARK_BILE_ACID_METABOLISM,0.033894344275659856,-0.013721880149144163
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0694836485120296,0.08896769216315488
HALLMARK_COAGULATION,-0.01327370198587056,-0.01291298037495173
HALLMARK_COMPLEMENT,0.06731506319097488,-0.05383558795944884
HALLMARK_DNA_REPAIR,0.06677187115916224,0.019876470898910408
HALLMARK_E2F_TARGETS,0.041176103328114,-0.0015005350841486133
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.006754269590710686,-0.00797753476062319
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.037468763550763465,0.00549041709427322
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03521504146643042,-0.03816726521968047
HALLMARK_FATTY_ACID_METABOLISM,0.032871493278104826,-0.028211447311133092
HALLMARK_G2M_CHECKPOINT,0.00741829348366861,0.04430582753264775
HALLMARK_GLYCOLYSIS,0.0593575637125112,0.00304384671621544
HALLMARK_HEDGEHOG_SIGNALING,0.004816558806705459,-0.004348779290145676
HALLMARK_HEME_METABOLISM,0.05216456509335135,-0.010292012492660032
HALLMARK_HYPOXIA,0.0449646659154837,-0.018582244479531832
HALLMARK_IL2_STAT5_SIGNALING,0.0504259399089491,-0.03823159227878125
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.005386700423104579,0.001207851622049268
HALLMARK_INFLAMMATORY_RESPONSE,-0.013182436154920058,-0.01875274077942021
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.016660668421406316,0.008581049720901384
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02059289588744125,-0.025278630943622916
HALLMARK_KRAS_SIGNALING_DN,0.0503977122988086,0.0020069841145109735
HALLMARK_KRAS_SIGNALING_UP,0.0315575427374769,-0.042865613149498424
HALLMARK_MITOTIC_SPINDLE,0.028987517121363136,0.010927947858092422
HALLMARK_MTORC1_SIGNALING,0.03424357255113403,-0.0011728399279092973
HALLMARK_MYC_TARGETS_V1,0.08019933754271028,0.024142005969260895
HALLMARK_MYC_TARGETS_V2,0.04218262248387127,0.020925786709711725
HALLMARK_MYOGENESIS,0.03378713819305848,-0.00204894046313282
HALLMARK_NOTCH_SIGNALING,0.037419793352096095,0.024715107458926914
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07786159501924897,0.03536594963276492
HALLMARK_P53_PATHWAY,0.10765245056000643,0.027978806643678043
HALLMARK_PANCREAS_BETA_CELLS,0.04892156745719185,0.006011646236131834
HALLMARK_PEROXISOME,0.04659039234858206,0.013845724234109517
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05328771966659026,0.04602434935726229
HALLMARK_PROTEIN_SECRETION,0.04744352700755063,0.05626840873281861
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11325020833123446,0.0033271534676775644
HALLMARK_SPERMATOGENESIS,0.05553308587958003,-0.017459450228469536
HALLMARK_TGF_BETA_SIGNALING,-0.008840030673384345,-0.0005324715805655913
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0024115095350121223,-0.0010206163464110448
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.033197389794379424,0.019564140208611094
HALLMARK_UV_RESPONSE_DN,0.01505028024316584,-0.0627179212174893
HALLMARK_UV_RESPONSE_UP,0.052184516708745715,0.014914930628945989
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03290603503583766,0.06635029698156435
HALLMARK_XENOBIOTIC_METABOLISM,0.05090151347897995,0.014524984449187543
