,UKF243,UKF248,UKF255,UKF259,UKF260,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.14103951664810477,0.09358814288607875,0.11659178866328297,-0.00022082294147723327,-0.03627412484299712,0.021477102397291142,0.09473806578369882,0.04451807800850431,-0.02499376075292884,0.03137466272029325,0.03367125267963662,-0.009388125003524239,0.15099191356050737,0.2540024809391868,0.15026294400396573,0.03032399151910716,-0.005041270999501842,0.19378170793890961,0.13218353041812966
HALLMARK_ALLOGRAFT_REJECTION,-0.0686310328307672,0.018591036997280607,0.058497619018100765,-0.0024221602892409502,-0.023337454051136977,-0.0008565863013130161,0.11364988204854133,0.033710894785749505,-0.09210200005025691,0.029056795902315174,-0.008211023982052555,0.06967386449697686,0.025867924137923153,0.15362808847233278,0.06176341251636295,0.059045196377349514,-0.00021348986301757705,0.1735273558263489,-0.021842030374324133
HALLMARK_ANDROGEN_RESPONSE,0.011214841758205873,0.10223288641964283,0.06686446288435367,0.06534030928297156,0.03555474513518153,0.011030476091062755,0.1169815464823314,0.037143022969947335,-0.0686465229259854,-0.03669332920509847,0.05528470046228121,-0.004875374158907235,0.0999312245346057,0.22103013849723013,0.10155501287701972,0.04631756349722852,0.032643440497844796,0.1520925528601109,0.10436937163474329
HALLMARK_ANGIOGENESIS,0.0008210877188111443,-0.027877790236070916,0.06023003945625871,0.024179368038882206,0.026727462929595,0.02132889559105923,-0.0051660035092185195,0.050051293310877314,-0.14056528192260478,0.09505026942017498,-0.0687563624058819,0.0745619030912738,-0.11432762092437652,-0.13805820101959107,0.10862908100160253,0.05584613133344587,-0.006240860591405956,-0.09154875659497111,0.084819426697474
HALLMARK_APICAL_JUNCTION,0.08862876589263086,0.08050223107349082,0.1069460547556247,0.013993510386224012,0.04175462346908523,0.030764075307899763,0.08841654588722936,0.0875244888889627,-0.08584725005335134,0.034638643306406106,0.05805213664276161,0.0006761276917780663,0.11217321150758175,0.2491396963366753,0.16105972174361308,0.02908897082989244,0.07373382292591339,0.19401870294314164,0.1568383887724945
HALLMARK_APICAL_SURFACE,0.10921283134120757,0.05755009359105879,0.06869027716524165,-0.024661795865020063,0.016750190332084438,0.046895461299055245,0.08249541076711425,0.03936555096216235,0.06930528840964227,0.04001838089572265,0.09407394459169968,-0.017155007217408588,0.08660244860960925,0.23657691952861098,0.08784151522020553,0.0165458269266258,-0.0011276057682681126,0.1565248646182034,0.02022582689208423
HALLMARK_APOPTOSIS,-0.02520872532432996,-0.052839409471224084,-0.06862583151003879,0.024179845376572792,0.04501459441757636,0.022426287452761203,0.04987986840372151,-0.05178793526316497,-0.041129534244045064,0.003172957238429368,0.07350754221542008,0.03526327869589611,-0.011992514011854437,-0.07379555795676614,0.06790147731772829,0.06077166884273817,0.006834472236177624,0.13616351326126225,-0.07634082993095301
HALLMARK_BILE_ACID_METABOLISM,0.1502700378776265,0.08710440124247344,0.0696989243363706,-0.007435031665893449,-0.02854974876615505,-0.004134983754368316,0.05970317500464527,0.029076710618156382,0.060750852705748766,0.03209773537328468,0.11111288493125042,0.02984201174353949,0.14178492673556375,0.2540438368194198,0.058853958995700104,0.011482949980288,0.03453018283435676,0.16985337985003332,0.14978358598153532
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14468890713212565,0.047674673726123724,0.0861801363959743,0.055943986501473565,-0.025590816042918768,0.02020894344410138,0.09549728617895172,0.07381932678085606,0.0206028590540664,-0.0010968923835597759,0.12600324704987742,-0.050269608762857,0.1011943416884961,0.21667772874371932,0.07657422084761943,-0.0029650091460070166,0.04018885131108627,0.19216921477292895,0.16503045622187854
HALLMARK_COAGULATION,0.1040428208377449,0.022829110446213535,0.07800494931351176,0.03772747029992385,0.030711461038225883,0.045948838885809806,0.06627464387655022,0.05202458108682765,-0.0912102655533131,0.040990445135410086,-0.026195826416164872,0.02040718798909737,0.08809051308964348,0.1736280056899408,0.11780300302977194,0.10055655176356866,0.027704872440564205,0.16636165303615408,0.07645087559193867
HALLMARK_COMPLEMENT,0.06547898561532502,0.07185834682370434,0.08380160296280217,-0.006996918888410658,0.03519089190076038,0.058618616882186864,0.10622129356235918,0.0035097829617706518,-0.09072275837718446,0.13171432464847752,0.11093105069301912,0.050140132430253316,0.014115825350172953,0.15604851341496906,0.12677586203760577,0.03633530476942305,0.0060386009040305,0.2105889336808537,0.08562017256349724
HALLMARK_DNA_REPAIR,0.1162167278688485,0.1159075510694124,0.10320765548541307,0.06595096167127742,-0.05302207492522049,0.06034003980229811,0.10270666513261632,0.06604385393962789,0.03732614214197421,0.00100569268661849,0.09469814150269289,0.055846446708757186,0.10391527677151106,0.27001432151557797,0.16281889970932062,-0.02799041039701443,0.05529138378220771,0.2244716270192398,0.1801064004691349
HALLMARK_E2F_TARGETS,0.12385283575067328,0.10019222736406923,0.09558305369794912,-0.0015355575888591829,-0.06441590405699314,0.00012233284346319006,0.08374367132962862,0.04352028350062984,0.10795356392408391,-0.020850505278212368,0.0682530931876268,-0.02455461358055606,0.010736509939414416,0.18697007570240287,0.14600638703659224,-0.01326556639910949,0.019993062760220812,0.17113859748645993,0.13897113610495246
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06137381409218181,-0.02224872926603308,0.01883765519022093,0.07372175677485567,0.024077574897702684,0.0366549060567902,-0.018080482065839565,0.04146211949464037,-0.09451624272925402,0.08823906420925615,-0.03748019167344833,0.10165017676436648,-0.014119985436132711,-0.032195434253558364,0.17821657680829173,0.10900894243483689,0.048637249814026305,0.09613778674136789,0.12109415916550952
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06361612239713921,0.04751877590549599,-0.035889493394830614,0.024359771623179125,0.03222039498777956,0.011146866633504303,-0.04937482706219789,-0.006285770389111122,-0.0845969941144259,0.009003524922665845,-0.005012992071528696,-0.02515135195088664,0.1078807932407969,0.15539792117207166,0.11057354376420714,0.02726504974068304,-0.001053480782739256,0.16001965470678392,0.1420378519623982
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12274763636000377,0.05410308272364436,0.09591924304517808,0.04693401542077282,-0.05411381882075685,0.030993814168472654,0.09711473614704237,0.07500354142721875,0.09920462110720728,0.06922184511922319,0.00548684835997884,0.08361927176539313,0.05696961112181666,0.18415364448640018,0.1361043770670954,0.015422747445727684,0.013330335013013664,0.1321603401516721,0.04708283222803933
HALLMARK_FATTY_ACID_METABOLISM,0.013299823493986526,0.03697614550661812,-0.018031505536434664,0.06647928393990367,0.026216878319705195,-0.027741781330956918,-0.011294719816458892,-0.00978117775872308,-0.1346370067170045,0.06281221429898601,0.08376454446939585,-0.02277881121833927,-0.04987598990261758,-0.005200226473662296,0.024160881445568622,-0.046412305092926764,-0.006064557029833686,0.0848913246102621,0.08244009152107745
HALLMARK_G2M_CHECKPOINT,0.032908338853851374,0.0865017133098192,0.07678038690932708,-0.005800066119948667,-0.05174818664821002,0.04488154777450989,0.11022420033741184,0.0823824194861421,-0.025540588639856948,0.06555049774757607,0.055179603690220756,0.05038720089910241,-0.019670675172636105,0.1358692853449505,0.1249121427413255,0.013425560465184495,0.01415239552259857,0.1512840058588835,0.15153778400935822
HALLMARK_GLYCOLYSIS,0.09617733446984635,0.06300399811346778,-0.0044522787193440674,0.03592291349162578,0.10042362245144545,0.00924355412583547,-0.03067313818863267,0.06665568735751227,-0.008775617528418609,0.02919338518515048,0.0275854058428081,0.0711902518301158,0.06785871954200512,0.21292752884311986,0.13564831008761652,-0.015557028036080871,0.021127135711348978,0.18921762309434698,0.1469421226013242
HALLMARK_HEDGEHOG_SIGNALING,0.10073625674813412,0.09413191370146248,0.032029667358240796,0.06087118969418169,0.010155197796378778,-0.011433701446251375,-0.013469306346492847,0.008613722267104162,-0.09271699828876236,0.06229439861675445,0.005044946094305965,0.026505818011698476,0.08309341747010468,0.18149097324579666,0.11167304599713737,-0.04001449464070164,0.042912030529892314,0.10325257504836395,-0.06315073085535958
HALLMARK_HEME_METABOLISM,0.11022677423619973,0.11413651031858699,0.07578425274062445,0.04414114778859364,-0.021620417312545326,0.03257898617960837,0.10737377868482731,0.06227516706361001,-0.10704896933042445,0.09685514981251994,0.07062417198832135,0.043350001117180875,0.11804002492713835,0.2456770268322167,0.15649688699499167,-0.0007478565647171219,0.011996187233584381,0.16244567975241386,0.12952752455038008
