,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.022778244825373536,0.15638160992823755,0.041144310730596094,0.03535682141348092,0.14591609481368356,0.05726309043023226,0.031612916878084124,0.1887037846533008,-0.05165203373823553,0.05610058417071289,-0.016029568540501582,0.03698071414633433,0.1251470432418139,0.08483161448524242,0.09186902106050876,0.03453496550643896,0.10016352527774003,0.051448799817355506,0.046471687042440285,0.11300770309914158,0.022512531719878336
HALLMARK_ALLOGRAFT_REJECTION,-0.067328704329294,0.010594867271743018,0.002310633600125062,0.029501400113631764,0.10016166279372946,0.005910830492366224,-0.09084870544657966,0.27111608181387975,-0.09353382858795099,0.02812623904123826,-0.07179387972842838,0.01246214413099221,0.1395190447729756,0.09158587481482187,0.07561652085254215,0.08551564013857592,-0.0785125617719255,-0.030035612559522324,0.0057402279637099405,-0.06771993985612405,0.1291983192271421
HALLMARK_ANDROGEN_RESPONSE,0.02943489939161922,0.13748648875228434,-0.009923440742700218,-0.014854616670711031,-0.023018868992499518,0.025428942693900822,-0.04634108362034655,0.2849732596293456,-0.062205069119113846,0.0530535468710587,-0.06066663250087895,0.06613071166345082,0.14279772959404485,0.012281659174337848,0.0506655246493886,0.09806889759968246,0.01833346702149944,0.06511245459338139,0.08229644794958063,0.05288520154424508,0.029102465225490832
HALLMARK_ANGIOGENESIS,-0.023394745641816074,-0.009620664153242708,-0.13082598205335694,0.014668712405803861,0.006624087295165453,-0.03443476320737458,-0.028160845028080625,0.26759798157008835,0.01237070010290913,0.06301215613318022,-0.09125678847884708,-0.10145341392801738,-0.07701251668331507,-0.04060560300483696,-0.08712705706428744,0.053362496936776804,-0.0901619263868839,0.019923357424599965,0.0074472553639031115,0.11018752952400165,0.08638950062356603
HALLMARK_APICAL_JUNCTION,0.04557569809249766,0.19193479811205952,0.04636385590507528,0.06363581253442008,0.17034267411600357,0.00015047050076556182,0.12784846849806222,0.2638966183416162,0.04339513912087364,0.14905322627915538,-0.10140608920990847,-0.001108715409802798,0.10272455979673659,0.06948352628363677,0.058681020978123825,0.09657953988332772,0.07702930032576982,0.0013180400445400606,0.0526839517079962,0.10979574468191793,0.036039147358930414
HALLMARK_APICAL_SURFACE,0.0974146682222407,0.10482103094750131,0.041965257732744725,-0.02642315716110635,0.16529809007873672,-0.02241349762783761,0.06604136874209612,-0.18775376144695066,-0.021698495141104873,0.1408874868311003,0.04388958334072212,0.17125602789989874,0.20141921849471642,0.03509699982350581,-0.0038806713891490043,0.030013565712247583,0.056951418991437214,0.006175105694158801,0.07978458448978187,0.09698511909190528,0.032652665477372673
HALLMARK_APOPTOSIS,0.08011091607953795,0.028903106652772726,0.07930379537402155,-0.007379267691513931,-0.018621135494562135,0.05382304738626252,-0.019415975244216222,0.05867747181769447,0.029184497329263034,-0.055386454741585205,0.028963879694649107,-0.027239310302336193,0.030004803893651122,-0.13115139094580014,-0.02165301078189808,-0.026198719112233926,-0.002465007517054581,0.043147442787050606,0.03893030065558283,-0.02374832400163761,0.012315285430464819
HALLMARK_BILE_ACID_METABOLISM,0.05001838311327466,0.13547725980548841,0.030723827377781787,-0.009918040918906235,0.06617007625605344,0.042455500731577785,0.06815491052387015,0.27392885245656806,-0.011338448517421678,0.12800065489006734,-0.03378288401458811,0.15360147641268992,0.11026129745694467,0.0818209224032902,0.07666154090135328,0.04526451664124722,0.06503375650598928,-0.0034564499484220166,0.061027668987535366,0.052069694940548895,0.13117387252082224
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07350275810128179,0.15621717998862109,0.05688004623766285,0.022747407781079757,0.15038088178947287,0.021207321420601975,0.1652689833194157,0.1909576238630926,0.0643701208962558,0.16687275191443446,0.09064036711421389,0.13693491204968553,0.11065776443307143,0.06627681239573348,0.061915925460143434,0.07098156570277203,0.10800088281959315,0.0488206099718103,0.10369143905227077,0.11176495825239888,-0.047725055220352454
HALLMARK_COAGULATION,-0.003953495969425583,0.1316182778897634,0.08242764182013265,0.04138330670291487,0.11498041297934382,0.036086597618698944,0.04994098203610108,0.2878513530404286,-0.05255810768461673,0.12591840172312524,-0.06302509723483703,0.010561793420816463,0.11906437629984996,0.0005638821166060272,0.04995251608080123,-0.0007895658018227592,-0.0026637505837887906,-0.014236872247501756,0.04651852617338479,0.09611235832747426,0.14089722831534246
HALLMARK_COMPLEMENT,-0.04460700871063977,0.09672757559822324,-0.008437064403824367,0.029535441370355076,0.07808702047845271,-0.0027010063428542955,-0.012630297397519372,0.2607632602146485,0.024103570300731958,0.07289662925873171,0.01699808093731123,0.04321173139703329,0.1624166674737806,0.029161265530062302,0.014400666873285485,0.08142648314587668,0.04248466167955693,-0.02675091135821461,0.09212611372898263,0.09244301683497151,-0.04141620992615887
HALLMARK_DNA_REPAIR,0.06452882661045053,0.1501521355138614,0.05187441563393245,0.026946661222203887,0.16100640264590022,0.07003517839761585,0.048149617149998485,0.27223348649080953,-0.009085437582721593,0.151978322309887,0.030783176353366082,0.08741946331956794,0.14341648497905946,0.07146979363986129,0.04604649331439206,0.10125211292189329,0.12713424785868624,-0.03415067724462317,0.05693508015457623,0.09544270375894186,-0.02170613907130632
HALLMARK_E2F_TARGETS,0.021392643555397533,0.14846871424237684,0.042309572262749943,0.020679871106237365,0.16120804201710434,0.023896683396701906,0.04155350078246408,0.28186504454798206,-0.01720662200131331,0.122283903795112,0.04090029281136189,0.09309311327197939,0.11596596762683505,-0.013004814521447547,0.01690379982138993,0.023552762706594933,0.08579941827082173,0.03283808546967614,0.09162857259683238,0.08340070369770138,0.021371357481763848
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07050306855689664,0.1492710145527582,0.049133681235580796,-0.01459400789774978,-0.12901273430388702,-0.001626300531559332,0.05366357108853165,0.27969334019735226,0.05513937616687971,0.13178465236903453,-0.1030559532501587,-0.15083047878739891,0.10601865183452276,-0.13781630062700054,-0.07335750141985657,0.07808848602522452,-0.06478429498860462,0.03507438979952247,0.06434302686937118,0.08584036156021649,0.05775476297378134
