,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.12203219704677577,0.055025142736679786,0.10288257864326697,0.006548768925392781,-0.023391442340319882,0.05462664116462007,0.046191913077349316,0.0076342668874643275,0.13028410663746798,-1.8503008750997355e-05,0.06933614256478454,0.04958486298271704,0.032716020715091575,0.11679001213845569,0.08278430143504918,0.07517156949716286,0.04218423742379888,0.12140337489391845,0.11946925933399341
HALLMARK_ALLOGRAFT_REJECTION,-0.031981047972888914,-0.07162275092135006,0.01258265726393465,0.027946927156295993,-0.013435377911947632,-0.014094350673483249,-0.01223031662568352,0.0553413044782229,0.1089473544046646,0.04631279035431054,0.01748789771563709,0.027766253311152945,0.004102183872804837,0.03206534673018552,0.0694084815268337,0.052070343734209455,-0.031847517719498196,0.10027297768992796,-0.06511804068908196
HALLMARK_ANDROGEN_RESPONSE,0.12827891949383785,0.03436435635966204,0.10759574360374212,0.04628589039553189,-0.03509795390910301,0.05408727516660193,0.04140008595548481,-0.0035936558721766706,0.08626255065925399,0.0718686506709133,0.006997355574571333,0.05180581877133813,-0.019130787606341525,0.14271784446101712,0.04686796981306324,0.057743499164527555,-0.04154538937285006,0.12289259839642569,0.08183214266235186
HALLMARK_ANGIOGENESIS,-0.06489288755384742,0.045562171290099616,-0.02738712537878386,0.046617627875643254,-0.006348559036374021,0.018264011742662453,-0.07680600744386719,0.01454032205352893,0.17436827867161486,-0.06362403641859504,0.031059744234959743,0.011101864863370184,0.03577551350450756,-0.0901642058028499,-0.035571290666969374,0.006079276212185803,-0.0934325374738299,-0.016920908949320877,0.10642639427196417
HALLMARK_APICAL_JUNCTION,0.12212161460631912,0.04740350081498909,0.07723979726856073,0.06858226801677585,0.0153662639088651,0.039567557266080806,0.020092554691678154,0.03963649357218266,0.11896350215130014,-0.005767796088547424,0.06468354684528456,0.03927868908604534,0.025863276221747552,0.14702141754427447,0.1024290321454064,0.09277278061794567,0.01830426930659691,0.09677911493279041,0.09297368434059872
HALLMARK_APICAL_SURFACE,0.15207789267980656,0.026980727873045913,0.06558892950443831,0.0012280244447620435,0.026616675931535227,0.028533192803412436,0.03344023687196931,-0.004395065940826517,-0.05848286717118908,0.0667174361920067,-0.01386502687831379,0.04093272335041945,0.04585854174217636,0.1184193025527758,0.04916938267717928,0.017739099258383503,0.033014868163142135,0.06443804201822843,0.07797327562351417
HALLMARK_APOPTOSIS,0.03137084192530273,0.002876544889444325,-0.01672552974450493,0.001422688969588219,0.08038272402281597,0.023505040320481774,-0.03690038367592363,0.01686076241312134,-0.0063277635920144775,-0.01896222166310556,0.08734821847555864,-0.01805362785356245,-0.00027668254731034146,0.033329710341859685,-0.020702115479815923,0.03578790337548502,-0.046633523585488265,0.09011932843101546,0.08108604875767556
HALLMARK_BILE_ACID_METABOLISM,0.10519798886636264,0.05095790076863175,0.09642145602241374,0.02769594770839304,-0.030617447846517768,0.009685184285011564,0.06223654780519099,-0.02212049622750434,0.11939019519344192,0.023575455855679377,0.023438498581237196,0.06259975410940931,0.10261629522763395,0.1150694230560466,0.08068193859666818,0.04229602004078243,0.06276498854941275,0.09004452217993708,0.07459569977844481
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12935095969842353,0.04579395048291258,0.006455954039484434,0.06313582528383548,0.025332400080516387,0.0360034078050025,0.036292752713923924,-0.04195757433818586,-0.01622251195621408,-0.03660261116143047,0.029037253672957567,0.08085283044265701,-0.04647100446837729,0.1260418773422625,0.07178531781014291,0.07944216507307028,0.07062056980395519,0.08009772394150234,0.07655970709958348
HALLMARK_COAGULATION,-0.037786292086706155,0.05499416589551153,0.056039785301836696,0.02706176579287177,-0.029191956220373523,0.02896982236439299,0.011219810177311383,0.017239895668734104,0.05916440138176167,-0.006671323555260459,0.05522110488205252,0.031359986753363454,0.1349140911667658,0.127627661380218,0.06766089578603238,0.05045161852275111,0.012604772039479543,0.11345956601373967,0.15374038026490697
HALLMARK_COMPLEMENT,0.026487217271178268,0.03184201865497308,0.08503932795045685,-0.0018072558354232608,0.004841137178176408,0.039012808172804454,0.01715120653776731,0.05045187116414596,0.14026898068511512,-0.0156718814636057,0.07737288366975127,0.003980583852020411,-4.927470094182003e-05,0.10677617064147668,0.07291662941093728,0.10608762150216838,0.06590575952178021,0.12101761370909661,0.05074409074829335
HALLMARK_DNA_REPAIR,0.1511068186882371,0.02345475275262494,0.05981275790218338,0.08452946665840157,-0.03154245591340714,0.027720989404307797,0.044107331848059685,0.07002307405578578,0.1489305342198006,0.046755664753804105,0.07724380657517727,0.07086055606310183,0.03155411406413784,0.15613979382648022,0.09923773585102058,0.09726099498080172,0.09649094494099139,0.11513582788370914,0.06667703196870779
HALLMARK_E2F_TARGETS,0.12308407428535018,0.050961583002946786,0.11719523274732309,0.035736742697812546,-0.03274649953176418,0.026456998239928198,0.00861831299999609,0.022232708724119726,0.1309168583605793,0.03248380883157593,0.022607796595331058,0.04386335990386116,0.03041995569179001,0.11221577761638894,0.09491414858055298,0.10482143294228553,0.028435100577705506,0.09357147887690724,0.09044151233704459
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11087093049447046,0.022991784676312462,0.0140287136488902,0.013366563965557915,-0.011757814401022595,0.045836538329836904,-0.040957910486080516,0.06068929093816837,0.11950511548611197,-0.06212273014021449,0.077967115558871,0.017941848630884508,0.03524197432488215,0.04287101728339139,-0.018197795259584475,0.06429487629572478,-0.05431170218504439,0.0800017242282682,0.10470558427938528
