,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04543002828559276,0.13194857830074205,0.0469754656327845,0.019595060154615155,0.13953499941492295,0.05701398298396302,-0.006483952272770726,-0.026714613774470035,0.15813812473588781,-0.014485076737097957,0.01852941332070772,0.051829317919833105,-0.002241579762127753,0.06863797692556811,0.1672025823042759,0.1566566099044403,0.04562345024634852,0.014638580279740979,-0.009053222594917842,0.18004771260494493,0.054806583854089166,0.1064114886100192
HALLMARK_ALLOGRAFT_REJECTION,-0.05573778757397425,-0.009300700887914357,0.01073011412297064,0.022109935134388626,0.03951042224644686,-0.009813336631722758,-0.0399302214724673,0.03399241516287619,0.16626440116393543,0.0589563094374395,0.02132640398384077,0.06502152014869916,0.04219975912543344,0.09436826478821413,0.15980226559844377,0.10583187324965583,0.10362069664574891,-0.07226722366185657,0.05719844019702855,0.058185428875682815,0.038408032457477544,-0.010689161998826406
HALLMARK_ANDROGEN_RESPONSE,0.07118840792401054,0.14065106730419816,0.054174732287509304,0.030815802258473128,0.03340969106868403,-0.02109288760931997,0.027015419311858902,-0.0005385787153087655,0.1572976000891342,0.0679913947578524,-0.0006290942817669911,0.09240106369615357,-0.03114634142872217,0.04022641340793917,0.11221532634078205,0.17956760994670062,-0.005163606505168922,0.009686201983132348,0.003774383853550773,0.13141911975542356,0.05714428413707772,0.12952125260876865
HALLMARK_ANGIOGENESIS,-0.0009363894920457111,-0.005225185017473237,-0.04909953679280087,-0.05793599449984696,-0.008845164455412401,0.026428458713985043,-0.03382867588135634,0.10145095293320511,0.15455002728100758,0.012437735516924559,-0.028844214776046075,0.054198641831792106,-0.02544198820829536,0.021001083572240363,0.00890552138442486,-0.0650628438594552,0.015574588373022759,-0.023088332629127795,-0.06327839942875538,-0.12072363181950457,0.026812695447006357,-0.014604044005583391
HALLMARK_APICAL_JUNCTION,0.07945847748700356,0.09263358258485312,0.10240375510949358,-0.024482497224024142,0.08403171444028452,0.052706822653607294,0.01681194291517606,0.06229497066434824,0.1915480176115537,0.05737099175081599,-0.019293314255297535,0.07917738605350363,0.03628671385807749,-0.005688709034212622,0.12960797866528512,0.13883177305561226,0.04390511846877529,0.07988074011575527,0.021467310318743146,0.13618785666377847,0.024686679329120952,0.16259389795816073
HALLMARK_APICAL_SURFACE,0.004427243660106463,0.0862121990495725,0.0815432305336703,0.03071041166427003,0.033123983338731504,0.04245814669464733,0.08820952329443783,-0.05985115768895128,-0.05294503037457168,0.054308002304789396,0.03366831251101605,0.13056665300798173,0.046857422618492565,0.08543649202901736,0.06468741773114933,0.15647977840329985,0.020618857415856586,0.06860855856501703,0.0443664097287562,0.08891443328349219,0.079763884328399,0.18438838948433864
HALLMARK_APOPTOSIS,-0.015839100698621596,-0.05065918217417089,-0.008162612426958198,0.018946576452058623,0.002010465191127404,0.03462232398866359,0.01726313240468177,-0.056983078223263435,0.03171315899531723,0.0951268099581263,0.003257295360794714,-0.007555291833174286,-0.06256774654790058,-0.030621592266298406,-0.08211467563637681,-0.05305670623575629,-0.0030785148108039228,-0.06894947281788755,-0.027409209622112067,0.01987420337954036,0.01904975021671333,0.05458232409201042
HALLMARK_BILE_ACID_METABOLISM,0.08964799580724503,0.10147476370177873,0.005555926288604537,-0.0046787305467249655,0.07139835941356824,0.016885786391562976,-0.01224472018951732,0.032354314014178764,0.14888063885105776,0.037861944157037426,0.01400498715182687,0.10974421105288494,0.0542859685946262,0.14698996752590288,0.10529316957100275,0.14293015429688552,0.045833738052628,0.026244896285977964,-0.020021893212445654,0.1540012968362751,0.02260505943016786,0.060998075321249644
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08941215902394266,0.07313607683553622,0.010628155078128377,-0.01960652103754458,0.0657257427955197,-0.0007595300484991815,0.008565017248648396,0.06241369487033982,0.10199197044634715,0.010684326607057357,0.024261785403570525,0.09495265880204838,0.04077951731577167,0.0167644932410891,0.09725851434354686,0.18477326429082158,0.050694083773737214,0.04004271218424715,0.05243404207268576,0.18394506094973134,0.015005826324979502,-0.00859551318601242
HALLMARK_COAGULATION,0.025417277248154634,-0.003444569994246553,0.07880130745391534,-0.04408713149336812,0.07896352838186498,0.019858725432362175,0.03113119749063682,0.014907523921840363,0.1460407730864652,0.06097390541486595,0.04045141205438113,0.07591310701492178,0.040752255942725635,0.0547909686634251,0.09853018758601831,0.11538207318542767,0.04390929389572345,-0.13552636651717548,0.017276560095617923,0.04215582628592663,0.04607836170115006,0.032386753237744675
