,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09811245069208531,0.028964405517520612,0.10836874818609438,0.06131794242163806,0.09440183788924983,0.05685086180203289,0.06542781724571733,0.050899178717135674,0.011587535322614983,-0.014110173812707473,-0.039420823687377315,0.0790559257216309,0.04448023046516713,0.04242763619299403,0.08315634676817439,0.1342417981075308,0.04052498975535119,0.07103646169241128,-0.02611067821266359,0.21303713665951762,0.04814388207597339
HALLMARK_ALLOGRAFT_REJECTION,-0.023282016474647015,0.07546420577313113,0.032320081565029,0.006082574493487364,0.03473930760077691,-0.015075745414117186,0.08185321647213951,-0.12218047654433883,0.018893072955387773,-0.03435064523713297,0.10625796318538047,0.13660514428199566,0.01655558510853059,0.012997269990249256,0.14943567777290193,0.06533346117290516,0.05011333809484174,0.1127631889307528,0.004359488252450473,0.2783552315951653,-0.015341490967533953
HALLMARK_ANDROGEN_RESPONSE,0.07821908035212137,0.045919297548270024,0.11149817384451333,0.004898661650602133,0.04970769199077604,-0.016705312924434484,0.1792615561934278,-0.08628000626136267,-0.019964394232993836,-0.0061409350686023705,0.03561738437021808,0.13799712746733306,0.05877210927301556,-0.016348256340194597,0.03483173117159727,0.100516653833231,0.09569668707203034,0.07377234639136016,0.055188996267873436,0.23787130734606338,0.0976995972330962
HALLMARK_ANGIOGENESIS,0.025611500404657202,-0.08880107562273729,0.014709297195470561,0.03762763515411843,0.12201212331703043,-0.07014303798862621,-0.13983781635050022,-0.12007602264794984,-0.05807563169734271,-0.05018401601482559,0.07478835144639524,-0.01946956997391943,0.012526714794112725,0.03211756624463462,0.024662190457460934,0.04488989838654875,0.0743555270818972,0.14762469222677313,0.062535766045715,0.054813305493931624,0.2076535728274672
HALLMARK_APICAL_JUNCTION,0.08088542165467595,0.05145973174987084,0.09510630530856296,0.041973258145754096,0.07782972503071992,0.06460695888693545,0.007989364516843874,-0.07146495924750458,0.023603901702904894,-0.0025337551116645994,0.06071299161896317,0.09983262065103812,0.07415580356807087,0.0242721823293805,0.0035001248367120897,0.11837625557487422,0.10489799644317753,0.06467208149922599,0.025161233778722543,0.2791569630758022,0.04205067199070575
HALLMARK_APICAL_SURFACE,0.07140430872768497,0.06369126711535758,0.05826802635585283,-0.05188710603191709,0.05617681053104377,0.014755510911830869,-0.03795275814398602,0.08897058212229406,0.13506909980598947,0.03258653887754136,-0.1003123701768649,0.08567808807767094,0.14514661312938473,0.08704342110867347,-0.021958651161102998,0.07249074576837863,0.030459080821571016,0.046817318542859095,0.05265200388314528,0.30185524486319587,-0.038785568940668105
HALLMARK_APOPTOSIS,-0.03929019781777366,0.01302564363476524,0.07640327892727701,-0.020681375781620784,-0.047587862615645946,0.022431845554558422,0.08721922493145041,-0.010740335994769102,0.01601119689144701,-0.09264898014557608,0.11492690164149796,-0.037419839668784594,-0.022276098737490226,0.02351975942943437,0.04575148296551713,0.0503747151195983,0.03730342691406461,0.03527108086928732,-0.09297926478384408,0.17077455056057347,-0.0219788016815858
HALLMARK_BILE_ACID_METABOLISM,0.06256338370351541,-0.008935450614028659,-0.020201025697473653,-0.04843521079171048,0.06999114586667908,-0.011523460195683257,-0.10076748610851595,-0.012726469428293904,-0.04972346039553492,0.016111466839859714,-0.0054436244360234875,-0.019593909659395822,0.0643327738652747,0.04995521909809718,0.01676226477960289,0.11216095806287846,0.05027493560592157,0.06037017755942989,-0.0626126039141209,0.07742986226473521,0.04736895231646569
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05425944826045346,-0.0015345894619642876,0.0052071765711744575,0.005311272482261448,0.06422724902423735,0.017376349069458116,-0.047483636774427934,-0.13192770333090081,-0.03727848628586427,-0.017934484926979483,0.042025242453103295,0.1174781337994266,0.10917446295548523,0.04260581140518755,-0.025826846994635954,0.12573311751076993,0.046219893762028424,0.08457935305366807,-0.02044168466326075,0.08758813777938093,0.014555869742270047
HALLMARK_COAGULATION,-0.08675907813269301,-0.021627603719006717,0.08428330095820841,0.009889001866375256,0.08845509668008879,0.017383192290317664,0.09555195694822104,-0.13589708873377454,-0.0048544260315192215,-0.041807274549619966,0.1442762858934471,0.07864869789537544,0.0379457219026666,0.03799038622773019,0.04385976434763156,0.12841682509083935,0.11756219558693173,0.08118181345846394,-0.08816409836176589,0.318006975599953,0.046465655659461945
