,UKF248,UKF255,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05680874888394588,0.014530951208881947,0.04498729328653972,0.016986396652466346,0.036645366842584765,-0.00017320356245349388,0.07115371323677276,0.04982493117027907,0.024161426010447472,0.09385736200957333,0.12290227400987691,0.029279466753884837
HALLMARK_ALLOGRAFT_REJECTION,0.04924400041162123,-0.03838564923001545,0.040938324525069715,-0.05460422485339671,-0.030589326237460003,-0.07877865411365352,0.06878985415169313,-0.01619294148079364,0.03798997755417009,-0.011225021251757838,0.0760743466342849,0.06454207640951073
HALLMARK_ANDROGEN_RESPONSE,0.05873693817563835,-0.06502811373654824,0.052900570408015664,-0.029903582870972303,0.04725263188489198,0.0529943175741328,0.04740684598473955,0.027059568256916595,-0.005172045827191777,0.03217058203006537,0.10491067237744985,-0.0014584514593540994
HALLMARK_ANGIOGENESIS,0.030038068349051098,0.03354572468134551,0.0746527985923824,0.03670548395358146,0.0751448017247921,0.07278073419662176,-0.04150317089883624,-0.010016065307287705,-0.0908091161642653,-0.008402756242519896,-0.023051489207844722,-0.057327940835916
HALLMARK_APICAL_JUNCTION,0.09044674556154651,0.03183071881884021,0.027256201407499462,0.012527449693791267,0.04662290934831405,-0.012951147069044095,0.021994917978997545,0.08538343235070163,0.040750789193006,0.06696423571813462,0.13400692648991938,0.0340873413745806
HALLMARK_APICAL_SURFACE,0.07526753810575045,0.06927922498213922,-0.017766857641915226,-0.07950210743768858,0.014825875455834126,0.007962884470383472,0.028296767520438866,0.03818966066372334,0.0033429232730850006,0.06170513493379862,0.1274068272477884,0.035129624149994036
HALLMARK_APOPTOSIS,0.04681912309138587,0.03868959398003904,-0.02864742761456912,0.009401454198838931,-0.07336205802418626,0.06629485803640203,-0.007721489630452002,-0.029301003451052528,0.027873301876332076,-0.010071844509076451,0.048872186952861864,0.051910497319319536
HALLMARK_BILE_ACID_METABOLISM,0.0004309382401557672,-0.014948842052626152,0.03723268490890399,-0.016111235504766494,0.05496998162644167,0.03062119533445045,0.02870689719224861,0.042510704096736726,0.05550208594919021,0.06326016245888184,0.061467722278758206,0.01383546259894892
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.012258657440151607,0.023445973575445346,-0.004361884940728642,0.05263161922402327,0.07963290868448862,0.022877204331788376,0.03378993036761173,0.04512030129034226,0.10302347738133576,0.026082357945203284,0.0995598146479949,-0.013169093551799538
HALLMARK_COAGULATION,0.09774659859638153,0.06991551637739407,0.005343826361133203,0.019671975251325302,0.017592379090057838,-0.021153530258544297,-0.010615409131907247,0.02176680085218776,-0.015689727844844858,-0.028524017750739768,0.10096650795178563,0.011978011592281592
HALLMARK_COMPLEMENT,0.018302281591774532,-0.0028529667229840443,0.044986823628519114,0.00930049155607025,-0.03881498339081677,-0.02005398626379643,-0.01309615436647555,-0.02180816641581394,-0.048762296876381235,0.026697432040323002,0.11572039313630346,-0.013809644348381334
HALLMARK_DNA_REPAIR,0.05482710230275797,-0.003590851810234468,0.06680704655281948,-0.022029338912737794,0.07546948789962596,-0.030017969134181387,0.049235073522660926,0.05460177176616299,0.012759885463895428,0.07382803140446345,0.11482414651197434,0.02167551862713716
HALLMARK_E2F_TARGETS,0.07135972991286377,0.03374753810125438,0.07091562274473842,0.04229481508412212,0.07869026767713334,0.00611766927659013,-0.014809484305881441,-0.00024265310586397162,-0.007944548802325108,0.02703048275159002,0.07564288347704737,0.013391560810856898
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.050609563751126525,0.037069033213796954,0.040208697743997907,0.0517567715099765,0.01248229677044092,-0.026578982538984084,-0.0335405445561835,-0.012093329439341651,0.00944906789932054,-0.005561883841826779,0.0715239269352837,-0.005980733198354765
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.032784233903537845,-0.06328163281279617,0.046202542547104125,0.04370711404333961,-0.021670193286980846,-0.01664665411277166,0.0052905318940473095,0.07387541104058219,0.029689570455698512,0.11438080699194943,0.10639235019575935,0.008099335809513221
HALLMARK_ESTROGEN_RESPONSE_LATE,0.052706857771680826,0.062185169650106294,-0.012444323748988564,-0.030197500092631505,0.04295620436938723,0.005653901806779309,0.017419503286531975,-0.0027997667581897735,0.044124564603542554,0.04689650839888176,0.07581296343203896,0.027647409074672526
HALLMARK_FATTY_ACID_METABOLISM,-0.027751406735642803,0.06263568384391963,-0.00447119001739165,0.002180886497124794,-0.021401063802613,0.013510475125036154,-0.01945512593126319,-0.0083438076935566,0.056848784996543986,0.004596911408264587,0.08426782312929477,0.004995379665442865
HALLMARK_G2M_CHECKPOINT,0.06795434040817823,0.0189909116324842,0.039952321867392504,-0.01571160647568465,0.06655891286355348,-0.009108715624062881,-0.02275283883990416,-0.0291264055423336,0.025443582386252595,0.025695735106435864,0.06133544301987265,-0.002763951299304061
HALLMARK_GLYCOLYSIS,-0.01413222280466936,0.008186974065641046,0.07216678388400642,0.04302187126123616,0.05634404946579334,-0.01181487197398281,-0.011060292617418905,0.04907752661955363,0.0010893662402604804,0.07523979719075523,0.0921430727472191,-0.015512530094984048
HALLMARK_HEDGEHOG_SIGNALING,0.002502094400486778,0.019023090269541205,0.013878998541386984,-0.04369024862142385,0.006292621656078493,0.0010765497286980093,-0.011560644321359287,0.07118001754119031,0.002039202876997951,0.0432411102779729,0.07799370809038633,-0.06329935794885763
HALLMARK_HEME_METABOLISM,0.06730808783647625,0.0400670892163662,0.02135980151143027,0.029885268028675138,0.06662777868894455,0.003172014207553469,0.022925199185429696,0.05944759073058599,0.03835577348616939,0.0651941200554998,0.12965647322213023,0.0263706105232702
HALLMARK_HYPOXIA,-0.06725116447838084,0.006132453049649197,0.03197334611186146,0.02013752010656476,0.007962707114399612,-0.047519890493275124,-0.032507032049781025,-0.01238450767725121,0.0254151854294235,-0.021945557774063776,0.0020709600406640613,-0.026130888066750166
HALLMARK_IL2_STAT5_SIGNALING,0.029621699143940958,0.05461065168977132,0.05795816890691132,0.031153523197895806,-0.01334875358626367,-0.052137258566819826,-0.003411187836420122,0.0418737308052003,0.033172744298044864,0.04579186963215432,0.11698451281184175,-0.0017731759337729668
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.034732321733803834,0.02577022298955714,0.04280510557011798,-0.009389699595792222,0.0037668956983927505,-0.04922833459809657,-0.047780133665071924,-0.003363821984886625,-0.05417763291673572,-0.0014940617610941717,0.08129343144377013,-0.06081908467766491
HALLMARK_INFLAMMATORY_RESPONSE,0.06230819130655467,0.03562589302687289,0.022229241571420463,0.0745257314204577,0.01396265129955542,-0.01987719917936114,-0.010125008152977033,0.04748089171334083,0.019298213326739175,-0.006999660870282909,0.08420920013671564,-0.0033121157892715145
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07645067295757413,0.009857123651489738,0.05594646052894249,-0.06342221249470875,0.05444433083037405,0.0059686544875137615,0.037070365996204016,0.045800876964842016,0.03562912003488249,0.05217961843815842,0.09068731448932792,0.06538121258337488
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03899299402597896,0.04041693896925411,0.027860833924808703,-0.0019809511508267364,0.013151961577225259,-0.01165152309697926,-0.05242973246703961,0.013608496965088791,0.009337552036603542,0.014008708609231996,0.10008669416473641,-0.023121254598086727
HALLMARK_KRAS_SIGNALING_DN,0.028233988601598134,0.07359738832994758,0.062126895245214114,0.01500596807796281,0.05492174901959064,0.004580039719567647,0.0342360771209761,0.05924866351304754,0.03009790986144679,0.1082279969315079,0.07495749848503883,0.022088868818724208
HALLMARK_KRAS_SIGNALING_UP,0.021079720402207482,0.04486932599663481,0.05689631778351141,-0.06901321340238513,0.04357867486251686,-0.012998330108471082,0.03891371289763703,0.03300693029904769,0.0578202895765527,0.048092990518257515,0.10621086513497631,0.035840271496866825
HALLMARK_MITOTIC_SPINDLE,0.07428863850921867,0.03006291158302871,0.021902295663401752,0.004319757745723588,0.07636495975021017,-0.007194517632119955,0.021388240566608513,0.07201954461680904,0.08159584303250345,0.05953061201528096,0.13972820857688134,0.024543022626426048
HALLMARK_MTORC1_SIGNALING,-0.04686745892110341,-0.034214851826914104,0.08323684782191981,-0.012100139819297768,0.052071360900459926,-0.043080504011492986,-0.06571758673389626,0.0025174858964724448,0.0010295130936044646,0.052151301700503236,0.06767633952628621,-0.040027389313082626
HALLMARK_MYC_TARGETS_V1,0.03734379040756944,-0.03672414831662659,0.05629438579982067,-0.037591135877039945,0.06439472905868679,-0.04215296907187134,0.08601154045218495,0.06269493343612376,0.033726868172235275,0.07348672760300896,0.07274111220251184,0.0012325847973053388
HALLMARK_MYC_TARGETS_V2,0.04451210404864456,0.0013592155402762209,0.05305830374963149,-0.05460577968616948,0.0650644601881643,0.001048777433339087,0.03587629095020015,0.05559586642630793,-0.020745957995636916,0.0587337131213496,0.05904916770388861,-0.057912379967930916
HALLMARK_MYOGENESIS,0.07341535048082276,0.029937827751481835,-0.08031348104172491,-0.022909181940586474,0.0265104886127719,-0.005374984345862821,0.04476458179326812,0.07783640889721999,0.09358127489449654,0.0679275388562275,0.08973402807297348,0.06864562915472278
HALLMARK_NOTCH_SIGNALING,0.04572989162307063,0.005600330699355685,0.07178320374173036,0.05480287786916777,0.0661516160569191,0.01385718087677496,0.03743447605551179,0.06086034611298309,-0.01508473366738695,0.08148489419285089,0.10262293866275743,0.012436844935285199
