,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.043560027764213305,0.06504988219148376,0.11068990721620385,0.04581456201648521,0.050065940377849075,0.1050289851861052,0.06364949245347391
HALLMARK_ALLOGRAFT_REJECTION,-0.03254960163214433,0.04623380926820825,-0.018969536756732255,0.06871912461669703,0.02339291132608412,0.1335283520299787,-0.03610360015953461
HALLMARK_ANDROGEN_RESPONSE,0.02342407888094847,0.012720948412561457,0.07274162011060589,0.07320390377270242,0.05148053155604211,0.1379369104152413,0.06345728209494784
HALLMARK_ANGIOGENESIS,-0.05663478716689616,-0.10267059197271207,-0.031148850532928134,-0.021670658268874994,0.008652162154117026,-0.01996365169097884,-0.01623731278922709
HALLMARK_APICAL_JUNCTION,0.0052309686383226325,-0.03554264449465288,0.12785301380423458,0.03674948174885,0.08903975767792636,0.09433537218865344,0.06791551668087205
HALLMARK_APICAL_SURFACE,-0.02400944665776286,0.10691464090058515,0.15928377309457603,0.03714364157753877,0.008769932574898602,0.1226154418922102,0.09104563271619569
HALLMARK_APOPTOSIS,0.0216585677789063,-0.03404912050987312,-0.0570352632096943,0.027518586229698425,-0.004177308327732725,0.08221426014080996,0.04173718630243353
HALLMARK_BILE_ACID_METABOLISM,-0.08958308834678856,-0.05222223995421116,0.08014392153022536,0.028749620234478857,0.05423736470772109,0.06097775445388407,0.020799287203620113
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0660233535812486,-0.05967027743609149,0.14095543801958665,0.04686228382939251,0.06088461605964,0.058533315350776625,0.042646360116059184
HALLMARK_COAGULATION,-0.04964019497533507,-0.05703883375432755,0.04054587249106864,0.030851539493535696,-0.002357015883641054,0.12719818021664583,0.10184988449921666
HALLMARK_COMPLEMENT,0.02325754498154113,0.0020179464646112406,0.06371413539040674,0.018249015139531245,0.015889181070320564,0.08498239232249423,0.06716549304410596
HALLMARK_DNA_REPAIR,0.0215692235643208,0.048531703124550636,0.11987672060520911,0.03913094127950108,0.05775249827699563,0.0573864685077649,0.07298632433529044
HALLMARK_E2F_TARGETS,-0.009732733285584575,-0.003313307711874849,0.11635726850830234,0.10107358474826157,0.04734435631663938,0.0062397288123158595,0.03765032094697904
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03287065548611571,-0.06615761887646808,0.0015846091854623716,-0.006087414361482612,0.04740279578133152,0.09753296086773508,0.02760964967957795
