,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08146223214313364,0.0008774287092768937,0.0338516450061203,0.20786716776948042,0.12857952981335832,0.04597247558952591,0.051266992065906944,0.17976298528303772,0.14891968867752656,0.06625409982236843
HALLMARK_ALLOGRAFT_REJECTION,-0.04185768254557636,0.016906865880174652,0.07716384638423283,0.2907757726976764,0.06880719466221263,0.025242137420731732,0.051668270219843195,0.05944924195627307,0.02497581692583761,-0.038130916389844366
HALLMARK_ANDROGEN_RESPONSE,0.0697739613821647,0.04126380181142839,-0.017920970024855782,0.24812738219909022,0.02318873104917283,0.06199692020433994,0.04698115396584883,0.09910821846619217,-0.03870728094611966,0.04580791104352787
HALLMARK_ANGIOGENESIS,0.0304854597826751,-0.017347640222634828,0.09002144866502611,0.2668219725136947,-0.04431811805258105,0.0647950642778703,-0.02941980555083559,-0.08197945803931743,-0.1706707214160813,-0.02958724508820431
HALLMARK_APICAL_JUNCTION,0.06448782611290732,0.06259956949374604,0.06815831495017358,0.2845095286326914,-0.003310233360091534,0.02350938523307792,0.07437515623095671,0.21525020709629825,0.051594871878833166,0.05178368852484942
HALLMARK_APICAL_SURFACE,0.05986293486682683,0.08143756315324722,-0.02957884275118112,-0.12892640275733916,0.09601513615301849,-0.05801579969222129,0.02268422891023207,0.1304115670210275,-0.006297174608011999,-0.035875156013424045
HALLMARK_APOPTOSIS,0.07533625053542006,0.012760513738482715,0.0569106086903707,0.06894958400406287,-0.024131369038266726,0.02234007435145765,-0.03572144371659636,0.07249049175461192,-0.06210312721376238,0.01346042823320395
HALLMARK_BILE_ACID_METABOLISM,0.09784641815160683,0.017066461002694128,0.010845681246749544,0.26904885187973765,0.0009093869554886126,0.03293731712554288,0.033265155514121375,0.1785001950320272,0.210262939863358,0.08540993715415435
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08815903356220728,0.021125792335506256,0.015392158378557279,0.16687565136321522,-0.052296736849822036,0.12063945348938149,0.04417051860432162,0.16488897957931078,0.09859318236079795,0.08410006782525171
HALLMARK_COAGULATION,0.09495216073269513,0.08958421445460811,0.08515245506643775,0.2499848731579649,0.1011324283031749,0.11013187598150237,0.0885126262527458,0.15576278765769125,-0.07652576733865896,0.01968977491109699
HALLMARK_COMPLEMENT,0.07613158575930065,0.03332537834432915,0.05969418813441027,0.2783838450816736,-0.024479350534307564,0.029246208958812556,0.04780167097553657,0.1262020521699899,0.09064535097277941,-0.0070567288786570525
HALLMARK_DNA_REPAIR,0.08987848822916851,0.05617196211223415,0.01129077079983713,0.2776297096594365,0.07940383044321818,0.07604605284746678,0.02720065250542575,0.23149570093220675,0.19622790641850457,0.07338994132347322
HALLMARK_E2F_TARGETS,0.07101999366179355,0.07097245289202295,0.030657355109553204,0.2967718210884347,0.06943196422299927,0.03455801644645891,0.013229019263777545,0.1904834622859817,0.21764286004097094,0.05750471789136943
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07346392837634937,-0.052034164251553786,0.07396431833029109,0.2918372605155318,-0.0496708915025958,0.13046679191076704,0.08834819179316915,0.14294115268283927,-0.09748194930455195,-0.0075269030964326905
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08615706103757768,0.03878547821525999,-0.02868901305923767,0.2080897836701361,0.057321776379380414,0.06794219001635679,0.09202867285246819,0.16537828055533257,0.15017433435288485,0.05716934109920205
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06903395676212168,0.03421368836362133,0.05353706216202835,-0.09340631270664616,0.073919612539209,-0.0011328539877761851,-0.04246154627807983,0.12514235617332928,0.1458188876665305,0.058258686988035255
HALLMARK_FATTY_ACID_METABOLISM,0.03137313501667463,0.0018725004950125327,-0.05094929424970482,0.18352751609801105,5.173765629278569e-05,-0.01712995363648198,0.022233215120283274,0.0863950085042331,0.15477097614142132,0.04433566905235934
HALLMARK_G2M_CHECKPOINT,0.07007345717651074,0.06821511422215958,-0.010799886589686105,0.28510878026515146,-0.0017407903728888004,0.07176985040622429,-0.03138936203369553,0.1687333846358226,0.10914763669020361,0.0402811254182588
HALLMARK_GLYCOLYSIS,0.07180966223322485,-0.00986121609990268,-0.06420521245545317,0.23714873370822412,0.002197512884929516,-0.005684171774895824,-0.004640212755591993,0.2509183124886178,0.13393961185228279,0.03519634719463619
HALLMARK_HEDGEHOG_SIGNALING,0.06809039306730771,0.02712748726719231,-0.11998887977119528,-0.10570768244844718,0.08516479896031305,-0.06920479418815699,-0.0013140073644928927,0.15137125762679393,0.037863136099760074,-0.04677264994023045
HALLMARK_HEME_METABOLISM,0.1038225711196902,0.061118704054801895,-0.013289598477844982,0.25717920025531305,0.10016115815747603,0.06403880571555584,-0.0015412877825338599,0.20368040350087238,0.17177406909827478,0.08785717632691202
HALLMARK_HYPOXIA,-0.05682982978246124,-0.0016385767466439083,-0.021674605890882267,-0.06576157371076527,-0.0820937502652077,-0.0435320305552438,0.056263267761006264,0.1384589300643627,-0.031764551631310804,0.07726308845653108
HALLMARK_IL2_STAT5_SIGNALING,0.06886871365339374,0.014386537076969472,0.024146007658338686,0.27608548466252336,0.03113889479991772,0.04546259814305974,0.10035644976103283,0.07645572529236792,0.07417370810956357,0.03656348311266988
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05395580201918451,0.07053388936620024,0.06965790100007987,0.24392811187697594,0.010552620657031617,0.03972612072162977,0.060638733392657976,0.03746679289062169,-0.029517275077166286,0.007113520507925633
HALLMARK_INFLAMMATORY_RESPONSE,0.05763365030456898,-0.00815798231614445,-0.006291080998079595,0.13302520095497278,-0.08940540573648849,-0.01022065824359039,-0.03006477402306286,0.10628998715234282,0.014678687587758024,0.007770565987301421
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.060826199721192416,0.072033011582435,0.01153996630647758,0.29906643315629927,0.08039368555241533,0.09453814396039298,0.10150640211739591,0.0012733598840216236,0.1192980390005072,0.04373402424836921
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.014063882676304776,0.020335163446168054,0.07604743939027543,0.29760240621230655,0.06637475113764048,0.08015911000782154,0.020808462926287873,0.10048002761987752,-0.021978444164949627,0.04187918724549246
HALLMARK_KRAS_SIGNALING_DN,0.12788896885553971,0.08746965472743945,-0.018870354978650073,-0.010736336460878914,0.07037913217160364,0.06196857974954289,0.07721332656921044,0.16047077667422038,0.21740903737904604,0.10134435073737083
HALLMARK_KRAS_SIGNALING_UP,0.07142799263814102,0.010018045615366069,0.04412142945827121,0.04830949182060093,0.05699390787457118,-0.06842890772042369,0.06150072609526992,0.10360536457182448,0.01936767843118852,-0.08600184528096404
HALLMARK_MITOTIC_SPINDLE,0.10107340789632867,0.0635431085128661,-0.052029316322046035,0.27952378826161833,0.05626818434360836,0.05717157656803199,0.06835700679103038,0.16531564123441259,0.17693217416114274,0.05225743978408921
