,UKF248,UKF255,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03181877513041697,0.009906666904676184,0.11661100729328823,0.11161512641703582,-0.027736113608704285,-0.007219672232341897,-0.022442573841790412,-0.046083461005204746,0.15344959755638266,0.2449108453206711,0.011116522866094271,0.15811268199190634,0.06580109165273788
HALLMARK_ALLOGRAFT_REJECTION,-0.02403570058520766,-0.10920963061339795,0.11913854762721068,0.10889178846461627,-0.05638766996652598,-0.07985436328983972,0.01952874708672361,0.07818797988513777,0.0629578200936805,0.11075918755138146,-0.012340394798360084,0.12186739002431672,0.008948448406209779
HALLMARK_ANDROGEN_RESPONSE,0.08117720867720292,0.051806122064621665,0.03438844754298251,0.10335101377258145,-0.06668465780778982,-0.008240215058856746,0.023224916192597037,-0.054300607599030874,0.16496785510107023,0.17273636048340296,0.03732161859856509,0.1321792017326525,0.08226415370467106
HALLMARK_ANGIOGENESIS,0.01923013441222303,-0.03786487965134873,-0.027077269312180588,0.09852287084348425,0.0359632864341811,-0.03366745277136733,-0.008577390100519845,0.0695750154395122,-0.09022202195194297,-0.17086923321066094,0.03224499603048555,-0.0781591185276121,0.07644747230750971
HALLMARK_APICAL_JUNCTION,0.06260426282812662,-0.010516019905442368,0.13225564593982275,0.12737000440383078,-0.038268295611021574,-0.034726318377092724,-0.02727813601591258,-0.08370828351417896,0.18177076288446775,0.24562337589369881,0.048872874993088664,0.14993435916547643,0.12593334552391494
HALLMARK_APICAL_SURFACE,0.05218554133314244,0.006701341256928173,0.07459860163350752,-0.03144816048247972,0.01623037617313236,0.09746891606054188,0.037094783427877566,-0.05799466747767966,0.1469708668130684,0.1720575103624725,0.0014728658300138674,0.146315261942612,0.10309532613166639
HALLMARK_APOPTOSIS,0.04361877752734462,0.029365167213325893,-0.09222260227337482,0.059968105256946534,0.007046220744287065,-0.00026801483961982767,-0.028264631540860254,-0.03119074681114657,-0.05590146536090397,-0.09733683427273868,-0.015257659838800064,0.16238445830891943,0.04822972459433913
HALLMARK_BILE_ACID_METABOLISM,-0.020781458971697215,0.008864279003804305,0.11798002482116171,0.08515956261147292,0.0004566069521729674,-0.019780787245350765,0.038027967860671315,-0.05870021754992689,0.14253667090599761,0.23131279242718195,-0.009142897288664664,0.1221572453953077,0.07849875416846445
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07627335502167401,-0.03775302375906797,0.09579751493910212,0.0703864580971416,0.027580815006416144,-0.08169131527235775,0.03518953966342863,0.01421499240747448,0.2043736638317905,0.2364205881507469,0.050840483270356215,0.10344459473228743,0.05431767119393575
HALLMARK_COAGULATION,0.057836330633078505,-0.06570373108948237,0.07013400679607733,0.0782360229824245,-0.04494104795506121,-0.08980464216923938,0.019614795672104404,-0.11523563054551889,0.09077259469914672,0.11757075397002405,-0.00897536107322187,0.14730805089489651,0.09665847813701985
HALLMARK_COMPLEMENT,0.0671567963771789,-0.00540805150911841,0.09785608505182775,0.10982307512396296,0.02984925359606608,-0.014853426558274754,0.002590556749914146,0.036714771548119744,0.1429573349748092,0.14125755389089512,-0.02844191849378176,0.11624054954908998,0.052973004280081025
HALLMARK_DNA_REPAIR,0.045036055112811675,0.017281953873337856,0.08800567091721428,0.15662035963200377,-0.025672226167158644,0.002990646398715636,0.010849071555470331,-0.04713137301315297,0.20167968980183748,0.27516223090945297,0.06534956806722683,0.13765332586950316,0.04451807777694618
HALLMARK_E2F_TARGETS,0.035992017011448565,-0.0593527103716815,0.07045645127454236,0.1353202934621336,-0.014277997619343959,-0.0027812116668296284,0.009786710822025913,-0.02350551859203077,0.09337223490652846,0.1315381109975631,0.08458197375174033,0.12027202474749721,0.09779484555714676
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09039738827963918,0.043129360104459065,0.050390259019940147,0.1354766743089188,-0.013992266564692511,-0.050242292635684825,-0.0030727917563641337,-0.05523932709572706,-0.027223712973586927,-0.09251510007116857,0.029406214235278377,0.10896081367623453,0.09014878544450262
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.055480082546964696,0.08321537255191563,0.03210659163647289,0.08493908830859404,-0.06318431413628678,-0.026338565156524663,0.038384453001495206,-0.04549106462362103,0.1257838598724537,0.15566993260441353,0.037876894331366456,0.07877467837165214,0.04504301470111592
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06712287568184828,-0.09971352788421148,0.06537369364491116,9.150126978283438e-05,-0.021383655625237506,0.012432210065935288,0.0004250618054101064,0.0038217378938210905,0.17471020286754638,0.19190672963115138,0.0026217456403713445,0.09206405069431943,0.0486280312129717
HALLMARK_FATTY_ACID_METABOLISM,0.09449952012957391,0.0709730401383334,-0.04045770095657815,0.07410411541670117,0.02108417862679476,-0.018311806812731448,0.0173242723219007,0.004092578534592435,0.0606074289845882,0.004283754713970707,0.011253989338118713,-0.003475836971390809,-0.009262362228528258
HALLMARK_G2M_CHECKPOINT,0.044574381214193604,0.016306708036307068,0.04980250215583285,0.11847846543326751,-0.03275005783866525,-0.04920820393977103,0.01932549823562055,-0.08557287868341894,0.06874093805589589,0.09102199721145114,0.05012513394733043,0.1025541441176028,0.06237850701825778
HALLMARK_GLYCOLYSIS,0.05923830895885414,-0.025534027029112463,-0.024269453243046694,0.10628516600937771,0.05173635013450297,0.06285766772936216,-0.01576056189096372,-0.03998268454472757,0.1361755868694947,0.17259895159312694,0.05674044119168478,0.11001155483528066,0.09750164348988628
HALLMARK_HEDGEHOG_SIGNALING,0.012114396383905997,0.01288315474762005,0.03285578737172951,-0.009142583879258773,0.011920785319314755,0.09050281866675736,-0.015780192196025736,-0.017689286852612167,0.08533233813405144,0.08670337812925832,0.022899515837548373,0.10338072262416045,0.11334496649942082
HALLMARK_HEME_METABOLISM,0.07027503325274524,-0.0009760500971635874,0.08817221021447533,0.12491147362527205,-0.028303783919857443,-0.03003173640364883,-0.008026764290351113,-0.00764363583529517,0.18022870642140498,0.25468070888623845,-0.014801469168193878,0.11594438233977782,0.011195986274103445
