,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.011630090247336706,0.0565158555389777,-0.031777134413907906,0.06309395672667434,0.016030440432446554,0.027853680473689253,0.052799331294227335,0.13489929810801224,0.11636353191035001,-0.031944303609132474,0.11833747175232105,0.06528839669958215,0.05006868957372721,0.12340045154442614,0.044997229084280305
HALLMARK_ALLOGRAFT_REJECTION,0.008558151119130762,0.06933316166988937,0.01693889276834272,0.0658333007846857,0.03956939889258104,0.03627908838607467,-0.026612509328389596,0.009097142785207173,0.08969246808911584,-0.07933309679816357,0.05247407026596894,0.09069432415254225,-0.01530821059847044,0.013178639498552554,-0.04165382005965718
HALLMARK_ANDROGEN_RESPONSE,0.01856098483954407,0.043175278934954375,0.050169314758181954,0.09057525410415784,0.06305847352709706,-0.04223056365071603,-0.0127243069674235,-0.013906993378419396,0.0756941297788186,-0.042882756666429676,0.10592302297588865,0.013560613762422485,-0.005121241105480339,0.084341862308727,-0.008027560972226103
HALLMARK_ANGIOGENESIS,0.06451937808228203,-0.0032901660014415623,0.012993210447324027,0.0856022900089832,-0.07480303083901721,0.005600454245123274,0.0683347527863159,0.09733475713479467,-0.05408111103983261,-0.15067333169758973,-0.13505992974907327,0.09933781771444157,-0.03897903383199842,-0.08844516971368266,0.00501599584981421
HALLMARK_APICAL_JUNCTION,0.04125723640853569,0.032073176881166295,-0.03820719260094162,0.056280601135417614,0.02772757294481388,0.045247483760009914,0.07663233625871144,0.10966637807250608,0.09093223728595802,-0.05538541141077477,0.11289019699215239,0.10864238048387809,0.03476099577517017,0.09586928617972242,0.02593073711268646
HALLMARK_APICAL_SURFACE,-0.10488043462814674,0.007944566497832248,-0.010522670879855,-0.06620864796543527,0.05656997271425779,0.026395334050191045,0.12798588268993297,0.04691876321430688,0.03622081077250277,-0.012328191411900202,0.12103861630400908,0.05733609411493843,-0.012912216163598753,0.0572523628927999,-0.04038112592852544
HALLMARK_APOPTOSIS,0.023917372918236823,-0.01595110480835194,-0.033483447312866295,0.008664128052388155,0.06682927891728742,0.011247934633697618,-0.08125586971553468,0.06585629344407577,-0.103517920893924,-0.010493628882265713,-0.005462133640592445,0.0204422961075514,-0.010867695124376832,-0.002140687322380089,0.021121042454716143
HALLMARK_BILE_ACID_METABOLISM,0.03939434443537208,0.06373602031433985,-0.015376648816559646,0.10175829122268415,0.049842307813366606,0.017772513773004244,0.045374988173622316,0.1245419014331342,0.014264257221021424,0.013530133847732708,0.1007126105560992,-0.009029551291589598,0.07688642122538863,0.12000393554980374,0.0626737417860947
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.038807267454234524,0.037629483719352784,-0.022733377612837273,0.05042309429346049,-0.006683502087644841,0.029513858213617985,0.0686646435858812,0.04915989846657889,0.10700798511593217,0.05217282458948497,0.11898137593236774,0.04617993593697413,0.08959719793183311,0.12122732227242095,0.07540631893943246
HALLMARK_COAGULATION,0.06896788942266979,0.038747312094893564,-0.029575743040807824,0.11121094302961895,0.027162639952662382,0.000783319469298421,-0.06018581049162419,0.0761117120552011,0.07123718805836672,-0.03057778432115521,0.1168551220572285,0.1149706370735771,-0.0051535423364313234,0.009700224397621516,0.049278309819375976
HALLMARK_COMPLEMENT,0.04976713462510719,0.02552443525044642,0.003659253445626304,0.06997773011574368,0.02806948039762764,0.020217849703471496,0.022855749923152577,0.13921567181103145,0.03598788758369614,-0.05220162081791711,0.060277163097846545,0.10303406930609933,0.03190403683572319,0.0887557447606681,0.008399092513402972
HALLMARK_DNA_REPAIR,0.0165053445016566,0.04559859685179845,-0.006821237090035616,0.061466852786961165,0.06361330635849577,0.020611305945587508,0.11998200063378814,0.09649475311087216,0.11919083219214287,-0.0045865108537210455,0.12719780315039092,0.11001955413486633,0.06625809718817362,0.15458988519246028,0.08147037973353911
HALLMARK_E2F_TARGETS,-0.014362302265980183,0.01946124314469651,0.008318142477489302,0.08109404854781485,0.014321092958980127,0.03837442438591724,0.250596421475686,0.07984036935029529,0.07381726102941216,0.037304617002141924,0.03406887764163616,0.07605728519178581,0.05363953464809519,0.1366177128229927,0.09209192303489364
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07238841387195546,-0.010393846031541493,0.05408250410294428,0.06886574775096757,-0.0016870505688181454,0.016699765601527465,0.04714077116974544,0.02600455772314291,0.078707487435645,-0.07083226808111358,-0.03301530085345206,0.12389405208919822,-0.0290184437192562,-0.008518267346796808,0.03943068315013721
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03710809225312024,0.000726184706554125,-0.051472980088576065,0.0848449207601036,-0.006473117618027569,-0.029127544403537747,-0.03926021897675978,0.08253265357377894,0.016788878130954622,-0.0312750037292784,0.08850924283106243,0.08413217247157882,0.04893862125399956,0.110361795633495,0.07822289181943011
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023217903265262522,0.01693400652862715,0.0325364961201509,-0.10037382507035236,0.0673545247267524,0.039953809807962086,0.09173222924610458,0.1261826246557177,0.03365100355651777,-0.026191039715353852,0.09566468378742361,0.0442260296830487,-0.02182195176152145,0.13460471113936343,0.03676406400218717
HALLMARK_FATTY_ACID_METABOLISM,-0.02721889284588066,-0.06072569841697485,-0.01583670861409527,0.04106084430966315,0.02598615085954506,-0.011751611037887905,-0.046967668828519826,0.03562496116196425,0.09513140287750296,0.009537695256029533,0.022276507589812432,0.04120235155885774,-0.022058370412814346,0.11052150481513999,-0.0389496220553256
HALLMARK_G2M_CHECKPOINT,0.03571963011859477,-0.007221233805478191,0.003528048074744076,0.06906891325686114,0.046844595082064275,-0.015004295071036572,0.1240785241834243,0.04179877868511003,0.0328426696998758,-0.019754684773771795,0.04598017440168462,0.05560181916160296,0.034961289123425596,0.15433936817358052,0.02273538128528724
HALLMARK_GLYCOLYSIS,0.0017960583248016208,-0.03803501641617005,-0.02650176914423619,0.028611269080418042,-0.053789094794048975,-0.01730794981383028,0.08238075477009586,0.1211857408407997,0.09488869514090435,-0.03883277282479406,0.0695755573796156,0.10022211369224417,0.01250558364991916,0.15369984274211612,0.009285912312871661
HALLMARK_HEDGEHOG_SIGNALING,0.03662637490119325,0.0526759883212566,-0.02887743654347362,-0.08614967953836063,0.020481149391502307,0.0032561742817653117,-0.044651593380151365,0.018187414512648666,0.0792584037099722,0.050370268359648834,0.03337994182080344,0.05316184083396402,0.04197287180305431,0.09561086880248047,-0.0811027150244603
HALLMARK_HEME_METABOLISM,0.06251650530750422,0.045354337916634575,-0.0009478158347179676,0.062347242451092785,0.01689677042244674,0.007925394764079382,0.012855133616875292,0.12607157238942476,0.12394364089920293,-0.054307387171064196,0.12469312521090321,0.11771775925282633,0.03664855800432972,0.16635777321264952,0.01695657827335329
HALLMARK_HYPOXIA,0.029673867852356782,-0.04213357447562165,0.010749767750829683,-0.08402522508411138,0.02687062584673475,0.01900612340987022,0.08601698594622637,0.04169366114005357,-0.05766585043305061,0.022043027307795594,-0.030492777494173662,0.11650678828520235,-0.07386271147752012,0.010267776465934414,0.049595745168650396
HALLMARK_IL2_STAT5_SIGNALING,0.037689535780276534,0.009002685055419042,-0.008147557391900477,0.05815034170146026,-0.04185669429636357,0.013048549639045821,-0.004199063355963236,0.13720110245951384,0.03790720636252983,-0.07559127980768379,0.10760069936418493,0.03754908090158308,0.04593212910324593,0.08155364552051617,0.035584570608194456
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09179573742368197,-0.018483313250828724,-0.03436823750061178,0.07077235287592776,0.019458599519451322,-0.018013900433056156,-0.07062372001002319,0.06418888463041032,0.04556868655693521,0.024377558452716764,0.002675211999567991,0.024761757263655516,-0.06918067488026136,0.015520902594673211,-0.001446686230972613
HALLMARK_INFLAMMATORY_RESPONSE,0.04657965704118246,0.013758086087745267,0.0027406638615986912,0.024357495364453214,-0.028132903465884172,-0.061771830026608375,0.02380491777803901,0.11174372328044398,0.08682943580878087,-0.005096804299389369,0.049050939503177356,0.06959341382539108,-0.013962248496737866,0.03858808901539346,-0.011182323830922448
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04637305757504201,0.017310717991035535,0.01646880379907873,0.0829916508763325,0.0767964472379096,0.016197680864199135,0.023055567616218197,0.13865367711834947,0.10222273737771612,-0.04535818027139872,0.08419762628746352,-0.03229185164433533,0.01861736575305291,0.07414906951277826,0.026030378185825532
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08189638551448546,0.018280533596568716,0.006628699554603145,0.055774310521241696,0.017191056937593513,0.06955150838150462,-0.05919649232252113,0.12904204494966187,0.005983519884731274,-0.04835586765118528,0.03111237671344895,0.12428857486590314,0.025000717556134817,0.024153567772358407,0.02240839722817884
HALLMARK_KRAS_SIGNALING_DN,-0.031769955863338785,0.014277406623834973,0.017760124338381315,0.02086501641384622,0.030537675444033473,-0.004403488585579446,0.02654101291547352,0.16094203908402932,0.06576895623922353,0.044673814636435175,0.14135858967803572,0.08047914109793858,0.07546467499090052,0.1333115479974917,0.03932049158783262
HALLMARK_KRAS_SIGNALING_UP,-0.0179853458759526,0.011971007603175064,-0.008828903395952811,0.027587780930505578,0.03346294211907644,-0.047422479226148104,-0.018229698215950958,0.1105876919082649,0.052734938424041526,-0.060457580435582726,0.07957568676377472,0.10233126530362575,0.04102145799884444,0.05529235816085227,-0.06345299613712131
