,MGH258,UKF243,UKF248,UKF251,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07427770759108107,0.0966787274052791,0.14088725092920892,0.028447491183866302,-0.026373726358607335,0.038837457795226224,0.13053591971877543,0.036875924419307045,0.2545813951702276,0.24751307011388704,0.12230400726900607,0.03442764614764207,0.0591746171941208,0.21227674623928025,0.0815860914746195,0.04656456594814484
HALLMARK_ALLOGRAFT_REJECTION,-0.03323745872929356,-0.023937144566190345,0.08519397694568057,0.02089129510971743,0.06158254271235917,-0.05072041321529258,0.11444265526555102,0.10318812656232762,0.12843362317708698,0.18934849715953406,0.12662853896287668,-0.05266402843322002,0.04570183393081808,0.11071584500118017,-0.005467745528675885,-0.05742197223637688
HALLMARK_ANDROGEN_RESPONSE,0.15778244056206583,0.08836758442900985,0.1304304580887041,-0.0011175400709824415,0.025602654211819422,0.021199296567103742,0.19438649081271164,0.05834617604302283,0.23436088687948287,0.208523210159472,0.13295604687575302,-0.037691635052519185,-0.023205304631465647,0.13493826187183083,0.06219217281003278,0.019697387323559856
HALLMARK_ANGIOGENESIS,0.028578035954546863,0.06037229334566648,-0.02989881978425732,0.046087158200698884,0.05255730793178845,0.003637850484825091,0.12855459923645293,-0.07431684069543802,0.0011200739928620771,-0.14195466100660742,0.0440251292417876,-0.05155849190658924,0.018126141655168408,-0.11668643782176877,0.025339724911451908,-0.08130067597171683
HALLMARK_APICAL_JUNCTION,0.16759451823542343,0.11154625714531721,0.14573513374388825,0.007088318541655798,0.03061467242887555,0.03566785115876823,0.24521997097025547,0.06717186502586632,0.22477579509854315,0.22950864227786574,0.12107711969634,0.08231904221337646,0.04361847809225034,0.19889348921644778,0.08994795794081457,0.08837296900398978
HALLMARK_APICAL_SURFACE,0.13434559847878227,0.08353380646147128,0.14653465013017583,-0.007087820320209399,-0.06980363397897554,0.049895913777763964,0.2500823732377991,0.007184070637380549,0.21651984692234605,0.2086544329189685,0.046458757469469016,0.055842759448241595,0.04402944313270661,0.1307053102904061,0.09252998784390555,-0.0029291571173384757
HALLMARK_APOPTOSIS,0.023674781279936972,0.024830460904560436,0.023262297437858813,-0.010275928216614123,0.041333345219918174,0.03413845082115682,-0.11162620830921396,-0.005595753410485914,-0.0728932644119532,-0.09882481794600245,0.049687052022860265,-0.009848571210491232,-0.017086405780552604,0.07137893644874946,0.029300802710516556,0.11259766624176878
HALLMARK_BILE_ACID_METABOLISM,0.11189331175485756,0.10159568139337588,0.08631533692117731,-0.004374688092941103,0.0027911002315110698,-0.004101288034921141,0.19359153732893455,0.06571703624244292,0.25657735226460554,0.2381244850706787,0.08008672412359302,0.025189695452007877,0.017006001260109153,0.18810634528742928,0.0627254857561066,-0.048106529013824395
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11677955467142329,0.06897987034854543,0.046525158622705814,0.002800579204918128,0.019020119148641858,0.03030007517548907,0.21553828342688858,0.008169254849132581,0.2677147730864408,0.25379471041269086,0.11625925961370208,0.048402084908970334,0.03154796721485515,0.16726679853741178,0.08884398985289811,0.0392911812990518
HALLMARK_COAGULATION,-0.051642737171341886,0.05867474552799111,0.10261861360961912,0.026408153336913372,0.03775393805903673,0.0238698486211291,0.14589041759452498,0.11732793706643026,0.1731325545790907,0.14526159701084052,0.11933265100202865,-0.06153247787106515,0.09552551250016117,0.13769627309943264,0.0742309044780108,-0.010552882325439154
HALLMARK_COMPLEMENT,0.023162896809637273,0.04486780332009611,0.08113383514366014,0.03291307279245076,0.03267023212967855,0.012193408997998431,0.10839830443306472,0.06509417620278599,0.17991965192084827,0.1360761395381303,0.09853553965249408,0.021885663399343173,0.013996722397240362,0.15021280003376755,-0.03767277357411878,0.09603970477179004
HALLMARK_DNA_REPAIR,0.1427264881966884,0.12759290550951602,0.1167660563338419,-0.001809250170463817,0.015856717186242777,0.07646138504466381,0.2787869394698915,0.08867622936546579,0.25451450668688613,0.28061460627491314,0.15919499951737007,0.11982945403044194,0.06757698636009604,0.2245606708473753,0.09289068877978914,0.06623867696880845
HALLMARK_E2F_TARGETS,0.1435844807384604,0.07985717499268373,0.11310799536255663,-0.02316908356367793,-0.013396971044546731,-0.011834085880044793,0.21569369515273754,-0.016631957603881902,0.11582348105286662,0.17217234382837565,0.09643750509298774,0.07698432621479419,-0.03671467059665525,0.22803841418751364,0.10410339947704726,0.006907058882068709
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09894496127891407,0.11826934818784188,0.04676092064872753,-0.015061353816753206,0.05307059438603958,0.05395602618481818,0.18390568480413322,0.1176144165521247,0.0071866744875750945,-0.08446400715462823,0.10678405198350902,-0.047377156398492756,0.060995145352959405,0.09667463678393218,0.07358781455345814,0.06047105291428952
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07934046000519238,0.10930724921155298,0.10046952336033343,0.0007734184166906808,-0.008137481924126133,-9.530553711919904e-05,-0.055155134585957014,0.010943134829731683,0.20521823890347518,0.12185839263264664,0.06775754498218577,0.0725790851046283,0.004022226134621394,0.1378618660596265,0.10158964266225831,0.07432797423543279
HALLMARK_ESTROGEN_RESPONSE_LATE,0.037953683028524046,0.08935199483996162,0.09823659395991874,-0.015927094591487383,-0.03928989550758296,0.034675724062619394,0.17665728445058324,-0.03895778756156786,0.2216879098694242,0.24112158254361044,0.116764547174571,-0.013009037006762427,0.0566805156822686,0.16642238087516995,0.015705143479870003,0.005865306325665548
HALLMARK_FATTY_ACID_METABOLISM,-0.017517439726881356,0.05952390710665674,-0.0034954841456188565,0.002301694982225885,0.006233437623425176,0.006222594958615068,-0.042388909529918126,-0.00888575653814792,0.020574788093034993,-0.0059885295179190655,0.02283893994980477,0.018868450827118688,-0.026527659160358995,0.08598330320904289,0.046217597301878945,-0.03473443100172275
HALLMARK_G2M_CHECKPOINT,0.12076424698459169,0.11360785611088299,0.08724501554861346,0.06195417660208663,0.04229374206916119,0.023153127597134313,0.21580784132816005,-0.0024249652478069753,0.10216097667722657,0.1170518120931644,0.12446491167633722,0.04807844945054534,0.032795985767127465,0.18134943927150257,0.07464574512583286,0.06538927591548964
HALLMARK_GLYCOLYSIS,0.149405446691794,0.10628925627496684,0.036786963226758375,-0.005611811437511274,-0.015583115193859829,0.08317881984439598,0.16586290459618305,-0.03087996376803412,0.1622604794121278,0.15709650722688964,0.05584567454708838,0.11278554642869938,0.015155690781709715,0.18662788255127893,0.0426695889728194,0.05107255561094815
HALLMARK_HEDGEHOG_SIGNALING,-0.021809988671596853,0.05806135181635445,0.06253867152747568,-0.05721357118554168,-0.05545941059528148,0.023659987875587662,0.005108826751820184,0.02518989543090262,0.07635569660597022,0.09619399036117103,0.04426586042568584,0.11428923760711485,0.007788515299498701,0.16636151871648427,-0.028846442350442127,0.1466294841003347
HALLMARK_HEME_METABOLISM,0.08208423413064853,0.1303196208450534,0.1208684869657041,0.04054584459153035,-0.006360011489489843,0.04083091090216743,0.24077999431448843,0.08410756045657067,0.26159821781810244,0.24614893289997422,0.12258502512273418,0.035136573814955184,0.0530082059945843,0.17133653038493785,0.0023125765747963913,0.018686639170619294
