,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03319350493984165,-0.04591846202779712,-0.012053024615952429,0.016646471335038233,0.03890920681589408,0.0461211316888838,0.05171123094319693,0.15990263815909733,-0.02892449873989783,0.008096196891423343,0.01180892650930959,0.05819763520460677,0.0273178109052444,0.05247573610317931,-0.03346607190111332,0.08154549857526455,0.10688401271948698,0.08930251494873036,0.0025225147944011555,-0.01121718429952665,0.14320729033406418,0.03273736033559338
HALLMARK_ALLOGRAFT_REJECTION,0.07618910376752176,-0.07915881070099993,-0.08148708432173435,-0.015495989322075373,0.0031540214469486646,0.024792948521393215,0.07379340087920022,0.1550383320923424,-0.040550660423425935,-0.009711872681205576,-0.101406996779828,0.03470771535232397,0.15675079935487862,-0.147733724050506,0.002183031993197034,0.030757528767299935,0.05621321334143724,0.016366450188536358,-0.03464694334845971,0.03612341973948329,0.08340865082810164,-0.03340749964860731
HALLMARK_ANDROGEN_RESPONSE,0.009238747607894527,0.004354729925288055,-0.015490294503928352,0.042211124765190025,0.06773150060222752,0.04110810249239022,0.061952949450340834,0.14012938901624203,-0.017030385037839955,0.028858335320045347,-0.04262327051370198,0.06617903166379277,0.055033190297291014,0.023213616583886567,-0.061830235877627815,0.1111083614363609,0.07797479425318787,0.0742715969387351,0.00705294530220023,0.04795516364666457,0.10300290031730139,0.06146038354006128
HALLMARK_ANGIOGENESIS,-0.07711267005027668,0.03701061523973572,0.019303050959124334,0.0272225932853952,-0.009113676780791119,-0.08290033108162054,0.11585198771776327,0.16209172326148563,0.03794341265202481,0.03869458090111814,-0.12874854412094341,0.10702731118649098,-0.00014728210346174494,0.06415851245632197,0.05398392330645272,-0.028177405025322594,-0.0741644836772879,0.055514429485427834,0.05000678088774283,-0.02248388763206381,-0.06722140070224207,0.06870946987590251
HALLMARK_APICAL_JUNCTION,0.007328433049656901,-0.04808085233305123,-0.02701690174240513,0.03371471303271486,0.042113648928479804,0.01042371872904666,0.1272317256257522,0.16081724524782903,-0.03040302569594191,0.015228785101534383,-0.021670207814923487,0.052967870367107046,0.06902187613137707,0.054585142835820874,-0.06546597634778306,0.09397989464816849,0.11172725029644093,0.1073489416840218,0.049084506721964384,0.012349363555575348,0.123359303564685,-0.009144226888442339
HALLMARK_APICAL_SURFACE,0.024666608994252024,-0.004108256971794759,-0.01337629067121016,0.020661619280379122,0.0022263300752603903,-0.012273131867878092,-0.01519861666815978,0.0002072114892181297,-0.007736679603090841,0.018222874545962657,0.03318237566035498,0.06520578699118039,-0.0013315320451964595,0.086188534908538,0.049993755232000746,0.05469568477088451,0.0980762002594068,0.07784629370832125,0.0341803384114416,0.01983409019748228,0.11348243508648154,-0.009959641669860662
HALLMARK_APOPTOSIS,0.01711010502561087,-0.08040514163346939,0.002450527213558238,-0.06817380046439554,0.06990180699019773,-0.017052746448981672,-0.06053131075303349,-0.0009323313196431366,0.050253118504176734,-0.004899279428094092,0.006298431413268524,-0.0663840106191189,-0.016123999787299705,-0.032209302471022924,-0.05852839836599846,-0.05257194864545151,-0.012304204811447571,0.0533308280943321,0.010323118798789766,-0.03476551761717709,0.09920323520206928,-0.006090422982003662
HALLMARK_BILE_ACID_METABOLISM,-0.036535617722241294,-0.010525098472956719,-0.0344523041802442,-0.01836247353688223,-0.003130036435052112,0.0043382823892683916,0.03782854094893874,0.14781982491604778,-0.05918383850762434,0.04742044188816389,-0.013807398455485943,0.019512039439681484,0.05166540115472014,0.010735431520436203,-0.02931168306894779,0.0759458582194103,0.08615957549638291,0.03012795946462148,0.04603789379275575,0.002216009220024143,0.1623073484922141,0.03695962387068176
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01709205346015469,-0.028410898431709682,-0.006480138832019723,0.006288820558077033,0.042383553455362696,-0.0321606902033263,0.060731120763460524,0.09513517125636825,0.028472585029573498,-0.011046084007477747,-0.03931984895528046,0.0739301870638937,0.02707576789494609,0.14299406534091097,-0.04353560466556662,0.07236830019910613,0.0833729543756942,0.09769337162948101,-0.010345590578703106,-0.052575528944927556,0.15100963338898654,0.026651794664460448
HALLMARK_COAGULATION,-0.001595258282584273,-0.05374362839960387,-0.04247784145095403,-0.02455471655132364,0.04862274861052399,-0.014282930251038519,0.00476109555500437,0.11784857368935239,-0.03267077412158968,0.040972814717262614,-0.09122468844160243,-0.005131478636027075,0.02322133940759182,0.06381260283917561,-0.03798064467501017,0.08233681877287395,0.07811805017245003,0.07580138885326987,0.007297722224387139,0.01354136670527229,0.09058430212056627,-0.005247468085415694
