,MGH258,UKF243,UKF255,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.13584245387184152,0.021917365468046755,0.02454684964781142,0.04397894848836264,0.008820301345163891,0.07334956563462518,0.11259232363624862,-0.005157044893511218,0.17210215444547516,0.1773095140456533,0.040943442552716224,0.032693034418721054,0.07598555507045937,0.010171096085714338
HALLMARK_ALLOGRAFT_REJECTION,-0.12028360298159724,-0.022986941589883396,-0.019663472755408664,0.07546801420830963,0.04808506931477047,0.01941498128821432,0.09589644302881475,0.03393609770579397,0.06875560578183051,0.08901028838236355,0.06159043852124324,0.017809220698657268,0.05423283558265403,-0.003407802680370533
HALLMARK_ANDROGEN_RESPONSE,0.11823591280706182,0.044287311282837444,-0.027317810480995172,0.055093032755511896,0.07812549811684016,0.08851268366619838,0.09057799011793381,0.04048628322685895,0.17751272361536716,0.1310983939568004,0.03209936740603321,0.03394410154174727,0.07462355460390606,-0.01353042541488991
HALLMARK_ANGIOGENESIS,-0.07084941736872602,-0.020286112866790534,-0.036510509917559456,0.039628584656682085,0.016042373790966135,0.03867817436086702,0.10402995769072304,0.04108124423176155,-0.04291732429862376,-0.12473756881227366,-0.061611116712821525,-0.050792251881333336,-0.04413336690798717,-0.04533723816323649
HALLMARK_APICAL_JUNCTION,0.16217034718393164,-0.0037278354469910545,-0.018908632146372402,0.022233174058890106,0.06525982907133451,0.11014923873709585,0.02894120869365867,-0.04526162276943773,0.18581339853592976,0.17200916277351838,0.01969296581138331,0.044506807995569955,0.08716210157736855,-0.013289053557024354
HALLMARK_APICAL_SURFACE,0.15848634841198198,-0.0016926760950725906,-0.032379716991963715,0.038115332545159475,0.08292158936079684,0.11299913060212702,0.08494881498480047,-0.009732443537982515,0.12791712270384786,0.13297628609407788,0.05663463071789783,0.02814174536798779,0.06367415101972605,0.049338516186867576
HALLMARK_APOPTOSIS,0.07966515929146033,0.01301941367137591,0.0190700317989253,-0.05804108486989846,0.12936004990504887,-0.006087710543741572,-0.017059694350083997,-0.004851526920648117,-0.053535708559561725,-0.06383596463548818,-0.001679989587854496,-0.00010980277540648834,0.054583313700976493,0.007103575160264079
HALLMARK_BILE_ACID_METABOLISM,0.17727819133161113,-0.010848193876032117,-0.00976331597997695,0.015959326871921448,0.0683549026519732,0.09369619457135353,0.03348436429827747,-0.07588292653158217,0.11296507299757763,0.16269431440724957,0.13085494300420478,-0.007552909445369216,0.09892791336396266,-0.08389837959332205
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1591132344208214,0.04597300939333903,0.0022349678955445374,-0.015656499031420662,0.013530469127587657,0.10089978915447324,0.09287543668214582,-0.03990587592447764,0.21727967851098068,0.17445106337207003,0.04117687736055334,0.06298804458558019,0.08449706886052082,0.01794498251701393
HALLMARK_COAGULATION,-0.13893694154827196,-0.0015000041366091343,-0.0007155172194465289,0.00908081345158421,0.060496425491837265,0.06034022245523009,-0.009584730494994455,-0.05036586344270204,0.10788264281402232,0.0972161657615,0.008727909821659814,0.006034562609808381,0.07038645904483942,0.0019641549808837623
HALLMARK_COMPLEMENT,-0.0746831733245554,-0.04761357007630696,-0.019136695994366838,-0.009873261492196132,0.10304257195969976,0.04684477917532074,0.13047910994705786,0.07439139158331884,0.05394268433986445,0.06930417299606936,0.025827630471908808,0.029596605548626954,0.03521778483174139,0.051516709929165995
HALLMARK_DNA_REPAIR,0.21453234635556095,0.0021421797290427135,-0.03005535373758583,0.06524441717302769,0.07517126110099795,0.10963173388738695,0.1546013762111586,-0.03773845636677531,0.19291276094584356,0.21133193907717499,0.07667671212960361,0.04240222968419862,0.09248619729966324,-0.016477193907523082
HALLMARK_E2F_TARGETS,0.16930985698518747,0.0291728818380995,-0.04052785839213501,-0.008012417564501011,0.04412299367455003,0.0976156794629861,0.10053406988935702,-0.02666658602789351,0.09596966402792916,0.12521606199343838,0.05667036184040117,0.012152589795787955,0.0900242202184896,0.010486696919089948
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.14157479763698355,-0.019110562450172737,0.045628090521129115,-0.031806824837012825,0.042948196308910995,0.14051188048147303,0.002190617946982137,-0.009041189716829242,-0.010209281263401567,-0.11135379533318222,-0.010220244820941434,-0.020959717693554734,0.03680816462839487,-0.03562909955759372
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06961789034168178,0.10111476643256498,0.044824931036812454,-0.03632152085135895,0.048761614501432474,-0.01502503005447331,0.009163888929616441,-0.09223796339724684,0.1425648908924792,0.05242709794227658,0.04817698918313299,0.04462796087541266,0.06522423429342394,-0.002249775863212989
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01686717071532631,-0.03847363276883401,-0.06203980088232972,-0.06521869437781032,0.047918803226268285,0.08617620267922611,0.14075771513465812,0.010302045343556552,0.14203368130051786,0.1812093322496452,0.0495185138803168,0.01215359237061749,0.09851466976988477,0.052681674431534625
HALLMARK_FATTY_ACID_METABOLISM,-0.024406760583213647,-0.015138029882854929,0.019995705819695925,0.02072023043894272,0.02054973522240466,-0.021250484344365165,0.060512107292617245,0.07089669944826678,0.040954148542524965,-0.027601856090387913,0.03407529469787171,0.022836215106681466,0.020607167991222534,-0.052162465305959346
HALLMARK_G2M_CHECKPOINT,0.190938887817697,0.014320998550060112,-0.008171152312599789,-0.007340720518857994,0.09920630899694768,0.12842355595752913,0.11823110243297699,-0.057821907165632715,0.060593040735066474,0.09757402872945319,0.032035257807195745,0.016911535939219884,0.10832057390531759,-0.05365920172621211
HALLMARK_GLYCOLYSIS,0.20173759650828976,0.06603573240133238,0.04382328961096927,0.004893871965665318,-0.0582531795559736,0.10428095894050401,0.14209163601398495,-0.022220006470178414,0.13510859145737547,0.10680752306237928,0.01994582695163957,0.0038201939333290594,0.08654907526681438,-0.02958831765215706
HALLMARK_HEDGEHOG_SIGNALING,0.005347905541776924,0.007808151416201017,0.05541137747400259,-0.033191295221269485,-0.032866929670895634,-0.008422861373258247,-0.06324801451710736,-0.13111312979898393,0.10416942883521761,0.07269967974157442,-0.04094787899747731,0.06200767887167744,0.08101045445031181,0.10451700447042386
HALLMARK_HEME_METABOLISM,0.13103458842565774,0.01003302498003638,0.018254973655581725,0.02518994639135244,0.05681204815034636,0.11172605338461564,0.055834289014233804,-0.04767640822139445,0.1756874444215421,0.1818000761471077,0.04037222011901969,0.059668920886794305,0.09417155907575814,-0.007302216942383575
HALLMARK_HYPOXIA,0.12848882151037375,0.036144011493043325,0.013786965024523135,0.0444463914139413,0.045613889690958614,0.0768119401916614,0.05398570660310571,0.09960731221981371,-0.04503597171723718,-0.11480611147740055,0.03967636474892282,-0.01256140984926559,0.025524725201925683,-0.04275585797192783
HALLMARK_IL2_STAT5_SIGNALING,-0.08085068098950401,0.011640147948578526,-0.029250239118335023,0.025261404128812406,0.026856991630245058,0.07729090880822655,0.13605218277412154,-0.0412709755820874,0.1368896060522941,0.12589792281662712,0.04433849179724308,0.02420053240874994,0.06559577276641046,0.015629298644295596
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.007990953070488378,0.0011092000800796318,0.02244656226349393,0.03886334642597733,0.10913747031237732,0.03305304734715423,0.029844632926420322,0.06323027003641056,0.05095289526293795,0.05267220141749237,0.06726058237809956,-0.015808482014258926,0.07763922468316697,-0.07011244891507329
HALLMARK_INFLAMMATORY_RESPONSE,0.06264942639704556,-0.05017849014047134,-0.05888954698024338,-0.07627777758249885,0.00495639565205651,0.06646565887106037,0.049830342478262776,-0.015682869096201466,0.05027671542329912,-0.02345771203938404,0.08333349212129963,0.03758293846426754,0.012222716744211099,-0.06811009144288722
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14052350277145886,0.0046751101849268496,-0.014524765808902771,0.04906898839860894,0.07673760986489249,0.09871604704314615,-0.00536821371392239,-0.069925945534081,0.13996234185629858,0.2113487474172124,0.08088522125697448,4.1167619503445e-05,0.06870618919564522,0.0011752273817951609
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.14467575498455718,-0.028653504005894274,-0.009201912504839038,-0.0058225894069382335,0.10332611196956296,0.0591838525628756,0.06252701418812488,0.06826967772883116,0.06832691941011214,-0.013248255174043743,-0.03427796439140944,0.008751489870202047,0.0811195780818093,-0.09184645299840313
HALLMARK_KRAS_SIGNALING_DN,0.06469643034675342,0.031559446913907885,0.015898973893477643,0.007109990144890228,0.03697633266606107,0.07536836975478373,0.006533844814237482,-0.0429327637572591,0.19181113372745542,0.1814676196708632,0.03611065738060816,0.014382715119124014,0.08931877795928912,0.09033769267586735
HALLMARK_KRAS_SIGNALING_UP,0.008166196361808428,0.058439066016635746,-0.050269431655316436,-0.03849228223930444,0.08025782793668881,0.03148197652652622,0.07500897745942169,0.03762201106373601,0.1231709117865095,0.12083526117707354,0.004274355117905335,0.041198350061902526,0.07736808896204325,0.03587760861232329
HALLMARK_MITOTIC_SPINDLE,0.10796024719253455,0.02878106451749649,-0.041814411778549235,0.014292464436997632,0.045173366497701914,0.07877541436163621,0.01710804402587502,0.011629302238037178,0.14331796413030265,0.16880653419725333,0.07804665673155414,0.04774459016567955,0.09089847545519059,0.017512499776888003
HALLMARK_MTORC1_SIGNALING,0.16265566045694915,0.036165359777409874,-0.022139438229410276,0.05353954452853461,0.014584377082915457,0.10755229528711086,0.08525616078517029,0.046582575150541684,0.030858234982047584,-0.046808405762309886,0.045184863867937124,0.0016173925415098544,0.049224649064322355,-0.06010757529795563
HALLMARK_MYC_TARGETS_V1,0.16122727327136224,0.04764391056654044,-0.042051813027723615,0.05538972488339202,0.06765719307546333,0.11429821910618178,0.16139951887502912,-0.042614887683548194,0.18242231543267964,0.20983303348886154,0.09836206312798662,0.0245973579087188,0.07354868676892272,-0.0410740811439744
HALLMARK_MYC_TARGETS_V2,0.10240580368074516,-0.0402395551393418,-0.009101305426279972,0.03642950427564989,0.07419187556543126,0.07929070662666685,0.07089893508550044,-0.048895312173289414,0.13271667526442532,0.13762728208258013,0.03491248226518095,0.009972936270037385,0.04965931681460487,-0.07329144897171262
HALLMARK_MYOGENESIS,0.139665713885457,0.016180317613529713,0.02367117299654129,0.012299124088552361,0.05759185122607655,-0.01236773885571852,-0.03186343613279756,-0.07858059957629618,0.15303329749141967,0.171838987264005,0.050096708899344304,0.06374814877574876,0.05836791393960483,0.08125262098184716
HALLMARK_NOTCH_SIGNALING,0.2547628327609172,0.0459353012015832,-0.008173079472630273,0.023569026455214935,0.028663834072266248,0.09764670011484056,0.10257847905661048,-0.03199131215778132,0.1422441401523202,0.1819673436334257,0.07520476532287203,-0.031018959611671938,0.07759932044443484,0.03505580681314319
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.22865340391212416,0.04464026356768167,-0.023720091778089245,0.003961674398234996,-0.03886655035444176,0.06130309085421294,0.15494661677692154,-0.025394407369678747,0.19458451678794744,0.21551024431815574,0.10398674918685855,0.04315597270993154,0.09559094826433724,0.039328729262777175
HALLMARK_P53_PATHWAY,-0.03658518788712606,-0.020552568499853683,-0.015686849523928875,0.1127597225826971,0.0832137841347866,0.04182997210192303,0.18847921648967417,0.02166992983662915,0.1860409075646815,0.1564932842014326,0.035814249553975906,0.011695756070279473,0.09380765137245195,-0.016196574117293874
HALLMARK_PANCREAS_BETA_CELLS,0.16833603957221965,0.027606675047165342,-0.009900184750335382,0.016479779170113392,-0.004600131629676489,-0.004406109388515476,0.10619477543259205,0.004326150805925367,0.14629344659002988,0.22607577322434969,0.08814856213537875,0.07076036456278581,0.10865240751835224,0.08131622263664466
HALLMARK_PEROXISOME,-0.02510880626921978,0.03656707180629346,-0.006568948763128343,-0.03727413430594063,-0.003971747313666688,0.0415024536032608,0.036263296621241184,-0.09067569870935963,0.13331464251663386,0.15504750065883974,0.00762128974105249,0.03687368458578897,0.06888027664815043,0.013562025400558054
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.18847572698262852,0.019648240569956593,-0.02410574758341506,0.01727842405301295,-0.015774022909121825,0.05631460633186982,0.09698197123367126,-0.06934109997974547,0.18354336186384582,0.18267330752774524,0.06516369487047294,0.00025621947721357727,0.10170176676013526,-0.01086054717465391
HALLMARK_PROTEIN_SECRETION,0.1920985732294982,0.049188990596427756,-0.015613660959287361,0.014917151347112426,0.025284449169909736,0.10025730163691263,0.1012793793132811,0.02882812450968477,0.17415071870665955,0.1801704805251432,0.047576521878490034,0.04027548569324062,0.10911250512578798,0.013501123803463471
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1598028542554304,0.0139076934674448,-0.010234102525488,0.013060096037149938,0.07179190222970916,-0.05556403719608755,0.04593614544299929,0.09845880866729159,0.17956763512316792,0.1912762279146741,0.06925259110673343,0.0058695526214853945,0.0886350692818029,0.010590190263851228
HALLMARK_SPERMATOGENESIS,0.1716787412070462,0.07807890100729428,-0.0020123000956354543,0.041225981043993366,0.030210674814470283,0.016516667091832103,-0.0004914207801626395,-0.07256651725241574,0.1667313614854466,0.19725224280667564,0.08804410304442063,0.04052754949335354,0.08054752928926533,0.059362851500689366
HALLMARK_TGF_BETA_SIGNALING,0.12319871274434839,-0.005945694105702126,-0.018212967783562475,-0.02066332156222413,0.01381213490057449,0.09017333349984179,0.06011891125260291,-0.06707857950384376,0.14940756089783994,0.1390027106918507,0.07777432602920994,-0.005153581225713977,0.05858976944065525,0.02156811147399934
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.005574855952369603,0.005831913165042888,-0.027835479856731654,0.01257702381950653,0.12237011686231113,0.053045819134277264,0.06611849300630947,0.05198500989680116,0.014078225434356996,-0.007105077443721019,0.01238389694956462,0.002868026190538155,0.005576524794095203,-0.07314855606573147
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.17827822347517713,0.022749259374680933,-0.05556301077685262,0.06634313621817359,0.07382163455735997,0.10222408318398445,0.1496838434052417,-0.027266361673608644,0.1974572636989093,0.16821052812206602,0.07378207692250728,0.009784575418620154,0.07931467836961756,-0.0523306908715514
HALLMARK_UV_RESPONSE_DN,0.14435868299712487,0.006927280344491465,0.004324537783434444,-0.00038700765679351766,-0.05581327286467947,0.032130697767586126,0.030602002632229647,-0.08386859642676067,0.17653877563211456,0.07782097744040316,-0.007157568686256199,-0.017960653820411603,0.04784797742674469,0.014658264788882026
HALLMARK_UV_RESPONSE_UP,0.09519335618889238,0.016427476104075515,-0.026253601628936533,0.10700061420248795,0.06696074883520212,0.013492844297906818,0.13867560544624846,-0.05207214391749966,0.1480980886310803,0.10229014895303162,-0.013703632092434623,0.0284360715532226,0.07547648537379253,0.02718442568744697
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.13906839992685274,-0.07702831845898131,0.005408916541037919,0.03588663302749786,-0.07927299341957546,0.10109658652502154,-0.03370346037137042,-0.03004244906380365,0.10921702829407716,0.12120884601765033,0.06577746070198195,0.030470907532773935,0.10403986618007321,-0.008073121988824506
HALLMARK_XENOBIOTIC_METABOLISM,0.11644885930170255,0.01134247393657044,-0.01293760032431435,0.02571856163251654,0.05023211913752613,0.04052969527276387,0.12250839480793596,0.01005433442618205,0.16475461144895034,0.16416893315234035,0.07749263250109709,0.044905062452767125,0.09595498931838607,-0.027212200369689674
