,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10126434073602703,-0.02931604507534013,-0.06892424502427473,0.21229383724326895,0.018042665924256327,-0.20754123622039702,0.04483219472518915,-0.008513532841704401,0.19614301822068186,0.1353611940135683,-0.029447370322266072,-0.007646437662283224,0.05908318573145243,0.20817997989143666
HALLMARK_ALLOGRAFT_REJECTION,0.12038675571288462,-0.09603688746860298,-0.07448570165769602,0.004776010933962761,-0.4768262551065211,-0.42559865661587776,0.0549168184283744,-0.09296876318367461,-0.3235979030940262,-0.21509813050780832,0.008422362830219077,-0.0010768107650172675,-0.07879265789520552,-0.022955907759858642
HALLMARK_ANDROGEN_RESPONSE,-0.01532088748424779,-0.05177307157790073,-0.07141603861766209,0.10605238709305181,-0.34797742983373237,-0.4586415386995808,-0.033360123043162,0.03954522163519857,-0.17286053550357688,-0.2017223768836193,-0.034747022348662025,-0.012424892733231996,0.011116046003446664,0.05994248408919233
HALLMARK_ANGIOGENESIS,-0.28804085898718,0.01580443646651791,-0.11640304311265119,-0.26837200195218586,-0.4914496286206416,-0.5697992930096548,-0.09953133984145177,-0.07568349153016797,-0.3239377322756468,-0.28647545600758245,-0.082966491260043,-0.05003610397604695,0.010544732100781105,-0.191392520902712
HALLMARK_APICAL_JUNCTION,0.005642240391932645,-0.0698891931154835,-0.0845608977238421,0.08687070633399419,-0.46096386712253673,-0.4063498820176259,-0.05910699366439782,0.04653064107308133,0.06071761431416742,-0.2873628501800229,-0.09414006620966073,-0.0040418666833992225,0.022467493278859368,0.23652244371686107
HALLMARK_APICAL_SURFACE,0.2620012215298176,0.024321279393335574,-0.04082364749172296,0.18492490973057524,0.22063008925719668,0.39630587818314983,0.024732110440302258,0.11334776008875153,0.04956603644588867,-0.09846479685758838,-0.05854260163231341,0.029612825694886314,-0.028389138911242694,0.15669226775693312
HALLMARK_APOPTOSIS,0.00743218213787912,-0.13299340389474523,0.10769526074257205,-0.20072036624175996,0.05088074117965284,-0.019993720906413548,-0.053584442729946245,0.013293161918136285,0.010510840183766676,0.1715663306734131,0.03719869631685796,0.002582333139777917,-0.037845515579823796,0.14817594708376497
HALLMARK_BILE_ACID_METABOLISM,0.0007046585771576768,0.04788822158027784,-0.1296140787376905,0.1809102528626865,-0.27019695780710984,-0.5726628142063115,-0.037505074163067316,-0.039364136304257384,-0.08262496171045153,-0.1511697331484268,0.02595406505391493,-0.0027517502953174574,0.03923347940937353,0.01514601664514996
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.1070823647933471,-0.016650362723242593,-0.01784197946320806,0.18075098342685145,-0.419969546628317,-0.36615641858825604,-0.09440465337412718,0.011952791406234411,-0.272818891606656,-0.3399760453148547,0.025421509555473638,-0.053350897832271364,0.05912360715695781,0.09451161637334521
HALLMARK_COAGULATION,-0.07403155545824429,-0.15126397632212238,0.05846011240635412,-0.009642044718900896,-0.4589450055477792,-0.5358686022964596,-0.03712322182786599,-0.09576994363887657,-0.352726994240946,-0.34171982946875923,0.04416899967401962,-0.06839041451284855,0.020971989686959385,-0.07712151074752524
HALLMARK_COMPLEMENT,0.1940382770967959,-0.04171784629415009,-0.03717326002188426,0.0996617116799532,-0.005817138094091908,-0.30834949853646515,-0.053403416776236605,0.06285339013425616,-0.21186239993032277,0.08805399515568754,0.005198116417702434,0.040237670282526415,0.07499460486464807,0.21523307643204087
HALLMARK_DNA_REPAIR,0.05852419975530222,-0.015335202439443566,-0.035859182530273655,0.21212719882161796,-0.29959010705946554,-0.3017863723461675,0.011426038258176096,0.0576899445164639,0.18068312445777993,-0.10422838772681864,-0.07663375899575317,-0.008975839981969725,0.054610276278342036,0.2679441844049937
HALLMARK_E2F_TARGETS,0.21503920379473926,-0.0286488933538526,-0.11604377500235066,0.2355579714084162,-0.5320541485235601,-0.4637101012471655,-0.037470927089496654,0.08096755966842928,0.25346509359974617,-0.27674760249243363,-0.10836450070479424,0.040775399895872165,0.021836677844836744,0.17624259226274344
