,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.13589626711679112,0.07885235406078929,0.041993053780989734,0.09548520766312163,0.0285430298008015,0.1531543975435316,0.08278360127049132,-0.22320782794880265,0.14233930258327973,0.0066000729651859,0.2701875409821328,0.12868297388789104,0.15048217123828322,0.23617861701456783,0.09968863292878899,0.01192154682265062,0.3185981626960412,0.22634532112604747,0.056717235435823195,0.10281222470715329,0.007647752090943809,0.16701713570673424,0.16449304098339218,0.13019510352863853
HALLMARK_ALLOGRAFT_REJECTION,0.09492102919790486,-0.07740879010323064,-0.04558590074647645,0.130070478979294,0.01511733541909558,0.04949603322647541,-0.2679826169213442,-0.5215010895529317,0.10605511997905204,-0.11876373374021368,-0.5426403669175462,0.19630354561797247,-0.14078155127041408,0.12310225997834803,0.022238469026875336,0.01255396319769129,0.13250314734998606,0.141016028126519,0.01323441685787277,-0.10297326134419488,-0.07223712335950722,0.015404033596824795,0.1275438165545379,0.0044726663138347
HALLMARK_ANDROGEN_RESPONSE,-0.019494384683496676,0.08278176431409932,-0.026012245117000614,-0.010203886373865604,0.01897203002628476,0.2571537894319893,-0.09894814706501938,-0.5149459692083772,0.02787930966246699,-0.070379406172609,-0.1858168250850526,0.09489347633607019,-0.0934365657243291,0.23075107724424956,0.06880419743360766,0.0008691955160036482,0.23255777894942173,0.25499067290530875,-0.012482125171257786,-0.019451833229421307,-0.043397101965366704,0.07689455904548839,0.13930762200951463,0.00793172056500307
HALLMARK_ANGIOGENESIS,-0.3271833170698587,-0.10291737705781512,0.07225246957386794,0.06627510944254701,-0.03200328618677046,-0.31488557624733354,-0.26058414336248115,-0.5621020454436464,-0.28807102698407866,-0.1175081568836701,-0.5502643570271089,-0.013399877210544264,-0.22713501474964676,0.18220552595758888,0.1452257080477802,0.04084245962582542,-0.0812245708135466,-0.09324301014415713,-0.021303790341466042,-0.15151607136752807,-0.029452016040793488,-0.14220081943578586,-0.1436790557317343,-0.27821620060258156
HALLMARK_APICAL_JUNCTION,0.036001787534188666,0.0814832080485756,0.0183328228655853,0.1268225034651838,0.08484364073318242,0.010569410866372331,-0.14313737253836364,-0.4575565029630079,-0.1111743800338164,0.04726186225898395,0.11215919851197728,0.20173219368648293,-0.1989013197460802,0.17732054420629495,0.09393933685510639,0.004543586104357679,0.3103707893187333,0.2560942674318205,0.011097518796026948,0.10192750712731531,0.016950753823292232,0.10257051647834184,0.11455596181188732,0.2670695269695243
HALLMARK_APICAL_SURFACE,0.2582055341415083,0.15359783463845772,-0.027756391257569728,0.12039847044591266,0.09465947537875236,0.03783722187718605,0.27339659656081894,0.3850168680421427,0.18924302612914604,0.19248246081424064,0.37322209824826325,0.16145823274686408,-0.005560174807918176,0.15825363583627164,0.027861066562395786,-0.05911862897157071,0.2593321997975481,0.1999557008003444,-0.002152724562815662,0.07760854927383314,0.036081656273692565,0.05811102011750999,0.23981106152117826,0.14513354933269637
HALLMARK_APOPTOSIS,0.050709763116654524,-0.08373750453694945,0.021170910015184334,-0.10854447379876665,0.045641022786030855,-0.0022217577351411584,0.005995751624002405,-0.0961295270266062,-0.19298882849994803,0.010844047489120177,-0.10135110197192697,-0.08002374799949201,0.14702152983397293,-0.0638006307927793,-0.011321212158129748,-0.03607404632073792,-0.08084039406502623,-0.15440550521761046,0.025102610322935218,-0.08065392076999951,0.025718987237225446,0.00116213245776644,0.1370778316811936,0.1654753625398039
HALLMARK_BILE_ACID_METABOLISM,0.013991648895793858,0.09476749226973048,0.03870413642982478,0.06281154443066367,0.06986770162063767,-0.025831758792928244,-0.10888348676012859,-0.5953102775763893,-0.16835709361981901,-0.026367145117492517,-0.08705705183972623,0.021421432506294545,-0.1364629142286806,0.18764714271130023,0.06291217083031073,-0.02483706554984847,0.23716347357411016,0.2377567453889711,0.00650827236581278,0.14815940711045125,-0.008361053140296618,0.18790681439927928,-0.018607491033086093,-0.09293200068188522
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05660361409898928,0.14756776712425362,0.07487708185319554,0.09063612803582621,0.02829516733422132,-0.007405829910954461,-0.2244093451346129,-0.44949977833968796,-0.2668574632494963,-0.030903037138735694,-0.4200992960255722,0.12224970585157478,-0.24890368633745474,0.28265565728410597,0.12351795392270432,0.07025589507859299,0.303937649422468,0.2479322920042528,0.014727628416475425,0.13608178698296064,-0.003623313921434865,0.21950605769537435,-0.00908820464469798,-0.024238619369805252
HALLMARK_COAGULATION,-0.004228829642043115,-0.08192560906228522,-0.03188226834620216,0.027156935197061107,0.03407767848074469,0.031219372802993483,-0.3669380432451098,-0.6233850056419877,-0.10235489868520246,-0.16947250956772353,-0.5806547272933772,0.16987872798771556,-0.2623621448380507,0.050522207701918696,0.05024618505012932,0.04489718336228671,0.17922837841275135,0.11704592197072253,0.011579523520766397,-0.10145809341289058,-0.1544668260664906,-0.0024488528787976935,0.052762942889041126,-0.18350989933512551
HALLMARK_COMPLEMENT,0.236118190233474,0.03712516125660969,0.021494531620642354,0.0925803657606687,-0.010093609733283777,0.21328594904164055,0.009347769474770293,-0.3890663929782336,-0.12285002624706651,0.026560168486083967,-0.35388328334375585,0.11524439753209346,0.07153733182385089,0.20352199226183187,0.10790579706572047,0.024036061455347014,0.19262485453515152,0.1133509287804697,0.06559893960772997,-0.04136601488247312,0.10131960524706352,0.19306407136872955,0.14256776270857807,0.1803557534013132
HALLMARK_DNA_REPAIR,0.10371974590188662,0.16678536557807036,0.03437974998480712,0.10557638339439136,0.05558840630609527,0.18767553759279998,-0.054653463777436795,-0.34658514584612515,0.039547133070090786,0.04057336513733426,0.3028004345897668,0.16136563242557886,-0.08165668752466666,0.2525967387168041,0.045796915529022944,-0.022551163605722506,0.3046084637904953,0.269846043274761,0.05177516147744086,0.15167031836304976,0.03238064964832542,0.21196391103776827,-0.006028042036130365,0.16243613739084492
HALLMARK_E2F_TARGETS,0.20322456225152846,0.16465887014454852,0.07632987530960346,0.13967968088883922,0.04497685629848339,0.12589369310739762,-0.20903144498220477,-0.4713227941984711,-0.1070073033668934,0.08416019924522111,0.4262593703336732,0.16829980941013073,-0.19674072013595856,0.1443307222841384,0.11884424670030953,-0.04136430187880269,0.16150472575278432,0.26029391831784604,-0.011424812856191182,0.049153677933204375,0.0669104202231419,0.2132788073048736,0.003877996778432637,0.1563569199314793
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.30468677476185785,-0.14053971542299065,0.005750172776625352,-0.09946221150705056,-0.015299519619554528,-0.2245741812934179,-0.3034281151996505,-0.4636330585788187,-0.2549820409467066,-0.10788829156820011,-0.45698941189311615,0.09362593992002193,-0.21513315317395076,0.15530322808965394,0.029070876264025512,0.023999411951116406,-0.06494497199042402,-0.053128740233172225,0.04880124039043608,-0.12749623681556968,-0.06107217839302756,-0.06694878747652178,-0.11156257974638796,0.06635028805020836
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0003793738507319752,0.030729126284578433,0.02072101335815813,0.11081689296800289,0.003603728968558624,0.2881223391429884,0.13875482241349502,-0.2437839937726471,0.07438930392242948,-0.038885815738065446,0.45856603848599603,-0.022127062334128582,0.3526395509510347,0.08191166400069493,-0.019852236882005204,0.04078606140785016,0.24525792948408764,0.15214295856939053,0.042120705059951816,0.15331257174130483,0.0006525076058803774,0.1427857567397864,0.0012856130864064817,0.1450779684858164
HALLMARK_ESTROGEN_RESPONSE_LATE,0.23042063679046085,0.1456426766641073,0.038920641191671046,0.11050318185572551,0.03354923873790469,-0.011670374234904853,0.08143622728689884,0.41069901946422294,0.027422140805406493,0.08841638056789915,-0.141098162123129,0.09883659795172468,-0.11957797765593607,0.03176239923664892,0.09338180017713137,-0.01162817337719294,0.25927320513186736,0.22602750465022073,0.06479249509605359,-0.020699346423506907,0.0008678360074214944,0.18045538793595153,0.1557919855496627,0.16967846749998156
HALLMARK_FATTY_ACID_METABOLISM,-0.043842158925845864,0.010376838632512571,-0.012862232277980484,-0.11199451099508988,0.015020582164910957,0.12661961041117248,0.08225354100537786,-0.41970620417202303,-0.16638875470105727,0.03549427694703639,0.07722037822713018,0.017329682041714763,0.27258287432077805,0.12263258348413932,0.1020722694179002,-0.02872374313914079,-0.02975096958494156,0.00044485649085876535,0.009473832643931524,0.05074855861212039,0.06939172409651291,0.10887975290554852,-0.06316550258311854,0.05467971027505416
HALLMARK_G2M_CHECKPOINT,-0.04530829991038135,0.1394660084882373,0.04377024340449147,0.08046905621762347,0.024692316564864487,-0.09109959404769173,-0.2273172738415537,-0.50626894915571,-0.1495012259308007,-0.04898258274257487,-0.07031524995692966,0.09760540114635681,-0.25569332437270315,0.15662543617754587,0.019543822082633885,0.012275296241192392,0.17329396251151327,0.18370179924009233,0.036408713973018335,0.041821874665034404,0.02577495917903259,0.20199524230777988,-0.10245999978375768,0.116135748027407
HALLMARK_GLYCOLYSIS,0.009329305731227972,0.12793675329108964,0.05931551840317573,0.12098439961304579,0.018106163212643463,0.05749167884030983,0.2128763205582769,-0.23481057494808558,0.0372331851276012,0.1780179810372472,0.5547674814931816,0.10065887205889332,0.12021326862305128,0.2517083919409409,0.0405336890780863,0.032302350131469974,0.22197839221223598,0.26750409792220037,0.04079111353860942,0.08094576589792306,0.0528410588929143,0.21926613203035378,0.12149155980488295,0.22952742668330822
HALLMARK_HEDGEHOG_SIGNALING,0.2936280291071963,0.2578504598753302,0.09012660295259325,0.09957362707078732,0.1122917879603414,0.3463672801676747,0.4024899922995704,0.5914565135323612,0.34500839928169097,0.22160361349103563,0.6464587015974737,0.15357128205207718,0.3933621187774695,0.08959397201726803,-0.004369679590208175,-0.006647473071167158,0.2165405514541075,0.23566456816685888,0.02537535450233589,0.17804821345894015,0.12320443559813957,0.20855104635616833,0.3998769888178708,0.2763662291297212
HALLMARK_HEME_METABOLISM,0.07481431283729958,0.14466470207383803,0.030201514910498443,0.12343032761879548,0.05687490332984397,0.20619503519068932,0.11289484757206457,-0.3511340801961431,0.09491156919935355,0.03581703706512429,0.26385938068120773,0.14033669827546744,0.0585299831735163,0.23507971535925953,0.10529267407039367,-0.06216803579771656,0.28455729841299215,0.24740098871238222,0.03185429524888866,0.14220090002935248,0.04147336395171308,0.20376930909402907,0.19661503654154136,0.12490595687562121
HALLMARK_HYPOXIA,-0.34781643934217393,-0.09378996171012646,0.046626818268930365,-0.08871817853149135,-0.012269534173957847,-0.16519279849238444,0.028389165538647988,0.4127908230063804,-0.21912939877815732,0.08661641184928104,0.029819672582851127,-0.05315942984622339,-0.11820384793080935,0.17268149261089508,-0.02089160870117434,0.04729373412810251,-0.10778776855739935,-0.1346488795085365,0.047228898068456614,-0.056012447935467696,-0.0048674190957995606,0.06915142094171928,-0.28876048190841347,0.18474387852362034
HALLMARK_IL2_STAT5_SIGNALING,0.046843281678629944,0.06882820249580848,0.05606681643038716,0.11424374919291418,0.057326763837770335,0.057561031683957785,0.018472515448942628,-0.4857180350593392,-0.045414109682328486,0.06378333640288734,-0.16579892361854484,0.10507382220257203,0.005701777233096818,0.18430255086436848,0.1336078989582639,0.052359078448357715,0.26900879276944883,0.19445181954246557,-0.014664397295908313,0.005846386582661139,-0.054062620289222374,0.17651565385066448,0.011247532064698605,0.005647583660380974
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.3141262306334363,-0.08467756542393431,-0.06673920129295927,-5.6022149921748694e-05,-0.06581965071341948,-0.2585420674391292,-0.29650888151826316,-0.5637746903785062,-0.21655462665014874,-0.18415624510211703,-0.47671862788289926,0.005985951679061186,-0.2567397027050754,0.13184057027186136,0.11180052254725624,0.07460675614669089,0.12784502944295753,0.23102706029846787,0.055987779676498865,-0.08725431396908327,-0.04157867569861281,0.11357378796951115,-0.051296211637802146,-0.22142674839898524
