,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04233239209505757,0.0358746464178591,0.09975135188341384,0.10242558881895013,0.00601939036642874,0.20093698343935262,0.059685790484885794,0.18419966667346968,0.017756898588295555,0.016014336500388728,0.025190752131755444,0.0395706135259783,0.010351053456823753,0.004952097971957457,0.06982119014763621,0.029021788378939373,0.12760871158573017,0.12670241829742898,0.009309046953154284,0.008292674558046942,0.1390106153974278,0.19076203774513284,0.06163795836387845
HALLMARK_ALLOGRAFT_REJECTION,0.05393523460623843,-0.04172862612998667,0.07149433959498337,0.07288478246495345,0.013697461402096866,0.018607623664979894,0.11392067156175752,0.25752563537515794,0.07166709398078765,0.011229956817979269,-0.020768446118889096,-0.01455371771309242,0.10170969889981346,-0.012851637825290543,0.06677404027850468,0.005615661925308083,0.03859049827336642,0.04579512796539301,-0.004407506707368716,0.044897542248678354,-0.03037510053852075,0.06976674038691061,0.02680651105789198
HALLMARK_ANDROGEN_RESPONSE,-0.0277030901049868,0.0376831241417438,0.00863127342667847,0.06802891733524116,0.10490689313458816,0.04116279415769368,0.1435589904621738,0.25755853875147205,0.07490058595238172,0.042340531429805414,0.04913922479243194,-0.03481287340211429,0.03778604745487832,0.07256512439097419,0.033993157582730416,0.04732111704197594,0.14400460684361743,0.07865275005662803,0.029770839387626185,0.055560352459819086,0.042057636363557485,0.23039594370097805,0.06910212579308662
HALLMARK_ANGIOGENESIS,0.11074945881321673,0.06613606546633764,0.026144075788010465,0.013061899257251597,-0.020916367122739834,-0.08389646386773199,0.1677061177343084,0.2545857149388329,0.03482540847763585,0.04628409396652316,0.05236676245692027,-0.012044996715089608,-0.044000747111713215,-0.03618701971212649,0.010404449537183664,0.06594508658979055,-0.05154529176665385,0.12450201147433293,0.0455879159568053,0.040062573129516305,-0.16732040818573413,0.1435000733355578,-0.03228918225680749
HALLMARK_APICAL_JUNCTION,-0.024402350743463145,-0.005518868699076428,0.15791660482212774,0.08855485270878623,0.03635635091253013,0.08839047839101444,0.1605821455081548,0.25500442180108335,0.041891558241809054,0.038417137566091886,0.044361677800132365,-0.0003612440858615669,0.024000498594359033,-0.023463008600103388,0.1016482236599448,0.006121439501949794,0.15013015297548618,0.10202877780428228,0.06169958622197734,0.07164705002466669,0.03536236298409035,0.2073138215516424,0.13115232928066564
HALLMARK_APICAL_SURFACE,-0.11812557733576112,0.034376405584024626,-0.062029438182371,0.04557211738531958,-0.008496405455945263,0.1254958581942978,-0.01101633070201439,-0.18860696835485877,0.0943456762275355,-0.008609019221263699,0.04229710706249347,-0.006239751443616018,-0.09948264009973537,0.09441766773417791,0.10402790629060801,0.03233687069490543,0.10756651553534967,0.14169433964337544,0.07614916673611152,-0.03960011792921387,-0.007129409851110626,0.21917143917228762,0.11956170852349697
HALLMARK_APOPTOSIS,-0.006003981955689394,-0.049360793732921564,0.057967801209002134,0.015114915183933746,0.016610115272015138,-0.18080402804857698,-0.026242379998506267,0.079809708484231,0.10712307030122485,-0.050072385920326805,-0.018770628207050933,-0.030868522992410684,0.14657349060354488,-0.027908611069727546,-0.06575966968252897,0.03864444592798955,0.0023211985790534237,0.058450151131242176,-0.06439685014555005,0.024764053963845758,0.02607749382541278,0.01691252908619203,-0.01703114354093228
HALLMARK_BILE_ACID_METABOLISM,-0.03923954964350312,0.09226528066115577,-0.03283509026208337,0.019258219764544813,0.013266151020986458,0.1599495662304423,0.10150672521357042,0.22471693782922772,0.10089289166442282,0.10479390043773004,0.06569548885372622,0.03127270846576376,-0.07047824902124905,0.004039364431763009,0.044805039552324705,-0.007559304906385654,0.1228803143947961,0.022442682146472458,-0.008817672688690012,0.09155751357440287,0.2275529138542064,0.18104484674705404,0.054930171247526575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04941801552836576,0.1224194502472227,0.15181954085566918,0.05200302222314097,0.06354545588046015,0.14813847936281593,0.1470281282140113,0.1853231959053982,0.008784559088188433,0.030821770018912915,0.06568470518939758,-0.03192429999920084,-0.06098574606432334,0.053562382706629885,0.037930160327511744,0.0547427848745987,0.12785396300594726,0.1288378438980045,0.06389858782717203,0.031250594790840774,0.2359896311015413,0.19501097726447036,0.07985538712561935
HALLMARK_COAGULATION,0.030968817928156415,-0.06239333612491368,0.015340650487344846,0.06759393943941017,-0.052483958336087856,-0.048743137668419534,0.0976869820701787,0.2180538695551123,0.03753726345412809,0.044114406571894,0.020621814422174103,-0.02409106754157061,0.10833288147434382,-0.09199026788385213,0.07917414096270409,-0.001727204218574427,0.04486375057528377,0.10200758767982836,-0.12238332258899186,0.015622229013958305,-0.09087642925853048,0.06775418642429437,0.006360349086333526
