,MGH258,UKF243,UKF248,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.012357410072755419,0.11511157308636477,0.023569843487720746,0.15643222559829642,0.09249077827651836
HALLMARK_ALLOGRAFT_REJECTION,0.0116497291918161,-0.027032467818761566,0.048914656840013906,0.10887454729845315,0.006197779396701323
HALLMARK_ANDROGEN_RESPONSE,0.07671764904309007,0.06765802750170692,0.06186451756773516,0.1697030638313578,0.08478327999113902
HALLMARK_ANGIOGENESIS,0.006871384385532772,0.08237739735346868,-0.0003821849229577173,0.05663828283069324,0.03341185110382328
HALLMARK_APICAL_JUNCTION,0.02858407212566822,0.11055694994134996,0.07160227980143107,0.1775360735593873,0.08338462710108539
HALLMARK_APICAL_SURFACE,0.07244194004296522,0.02039260050869476,0.04963750436128896,0.1462660346570507,0.029901651935124684
HALLMARK_APOPTOSIS,0.009052639868929636,0.10370875948552356,0.03992802987497435,0.011886312224395928,0.024967200507144918
HALLMARK_BILE_ACID_METABOLISM,0.015603958814432304,0.11366380074086521,-0.017411987389109193,0.07635559764702854,0.15040324918852727
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05687377281419338,0.13229058414710707,0.02614460814823746,0.1083651941112978,0.13776437904197641
HALLMARK_COAGULATION,-0.025421606107485097,0.19426300011163217,0.06731150241978712,0.13665514547792512,0.020287110465633564
HALLMARK_COMPLEMENT,0.025541437308789338,0.09901305488059489,0.006075267756846624,0.12100093278789491,0.06947398612849603
HALLMARK_DNA_REPAIR,0.04456151390348057,0.06258350951837892,0.048562762439606943,0.1440696334077346,0.14589176054037103
HALLMARK_E2F_TARGETS,0.07189593256681025,0.11367253656036662,0.03740530418286282,0.09968126398502199,0.09882106479844435
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0815769693590424,0.18201368014231858,0.07069273115627948,0.13584057473831398,0.03136508103820313
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.011691845561221902,0.042683458848796145,0.014107039994862968,0.16391822905912593,0.07911407280775934
HALLMARK_ESTROGEN_RESPONSE_LATE,0.011342570242062453,0.08837437455803142,0.03666410756845125,0.08762865134796358,0.09908034416434419
HALLMARK_FATTY_ACID_METABOLISM,0.027077223435987594,0.0958901746182856,0.062117495560710785,0.10392586209901557,0.09719120820237129
