,UKF248,UKF259,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.05326600391373517,0.0322676983801079,0.06443405001647917,0.05984406161219784,0.09737306892573631,0.08579056689051992,0.06835029668896427,0.11128960687791828,0.09454840494655967,0.03185093734026181,0.1007404708543804
HALLMARK_ALLOGRAFT_REJECTION,0.06525084136237481,-0.05224319167724822,0.04701799998127697,0.006354315060239883,-0.11012588312570958,0.038472074573570644,0.01653411448248398,0.08911982585442862,0.08729235686130979,0.0023720339920411185,0.014286580516612647
HALLMARK_ANDROGEN_RESPONSE,0.034496811189374484,0.027610254950597636,0.01501946409880637,0.004887690117894774,0.059994856827515826,0.04832434844225226,0.0687325459267309,0.11388730116500477,0.06579541298632963,0.10096502482016392,0.026568290479632058
HALLMARK_ANGIOGENESIS,0.025164739820714564,0.03883634409408982,-0.02304070227955962,0.05507870101379231,-0.12650961206632394,-0.09461536255623451,0.002844426414321335,-0.04349444620438433,0.021225973671825486,-0.033964747946024984,-0.009554265170475458
HALLMARK_APICAL_JUNCTION,0.09337643375124595,0.03127384677854236,-0.012284768832263818,0.021695813034155152,0.11978666699880634,0.08099111922933343,0.061663294416649285,0.12103821197586659,0.12176224466406652,0.09950164166287118,0.10977062705114449
HALLMARK_APICAL_SURFACE,0.07774328262922776,0.023499001482032503,0.03265324178942575,-0.012782362583992771,0.06335474362979715,0.043103494332924354,0.03753231004993979,0.1270558062246917,0.08154893660080559,0.05461429811821672,0.12077815995190784
HALLMARK_APOPTOSIS,-0.01373244083176207,0.0788024024009166,-0.01902439679672797,0.001244736723984187,0.042136234171220845,0.02831796476996551,-0.06525578922510947,-0.004944414908672786,0.040628650781451746,-0.03561100832722854,-0.03928097513745147
HALLMARK_BILE_ACID_METABOLISM,0.06520492055574179,0.04424285863413432,-0.012508804786357816,-0.03950813589020513,0.05596065162436018,-0.001790303921630862,0.09049098788476843,0.13112372499073202,0.069679461316494,0.011591555757012982,0.0734384720270683
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03773824854316775,0.04623936881353398,-0.061550883467972106,0.02544491669687653,-0.03774091687636289,0.058893316051200156,0.10688086617738295,0.12016027526638925,0.11497188851896221,0.030195491849963594,0.08336595359188025
HALLMARK_COAGULATION,0.04909018460400187,0.06458282761160787,0.002707106398489213,0.04816815725796219,-0.07295791954750797,0.042548157867169464,0.02907878804122755,0.06996304193801146,0.09507034831737428,-0.035295080187739636,0.08244169241683764
HALLMARK_COMPLEMENT,-0.0022366182480590153,-0.0005702873057223868,0.036232944575105654,0.03769328009971289,-0.07890474990375573,0.05708039363096177,0.06389481091244956,0.11681076833144827,0.07727629162294583,0.04337157459400753,0.08682659326159758
HALLMARK_DNA_REPAIR,0.047696715902577194,0.04953244714116679,-0.018450772997175676,0.009291226647832723,0.06614460865066171,0.08227116189242592,0.08566480703924122,0.14952723707677487,0.12324935403226213,0.10780878297536431,0.10076481613135374
HALLMARK_E2F_TARGETS,0.04918731667271309,0.012076693879080582,0.007386369411732941,0.022399811378084618,0.1081851216713361,0.02556260661981014,0.03558488971193091,0.11441276009344585,0.08366828420107159,0.0888483688851882,0.08241940637054201
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04243665306238967,0.017911593350088812,-0.004801382049931189,0.01628157521218579,-0.026658048318763256,-0.005972129819761544,-0.001255256018637542,-0.0038142343718748227,0.10312138441682522,0.03037501059108707,0.03881792101617167
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.034594126972509014,0.0010949415979668348,0.06906462502566207,-0.0072977480183138215,0.11309670931899796,-0.03952849649366015,0.04492302766767147,0.11042711831468557,0.08934556391856886,0.08717866739022691,0.07202052322294976
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016296001427134915,-0.011726551340042277,-0.008645143552978227,0.0036806852108466886,-0.041252129755341885,0.06216526966674211,0.08044139409193667,0.13022094208311877,0.05373554671422336,0.02518893819669579,0.05974027344168364
HALLMARK_FATTY_ACID_METABOLISM,-0.04439351410629441,0.0009053075983920938,-0.013749373844146252,-0.002275413980696122,0.04635956915039812,-0.017749110157207083,-0.0012926998221520435,0.08938589110439969,0.09423043304281059,0.029997661541509686,0.02848628824188117
