,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.034449498855054723,0.05499006482606805,0.12341329124716792,0.015950682362371498,0.12519769192847077,0.02930957014969493,0.0802141925111642,0.02205650216337145,0.00684041820171636,0.07573873265877192,0.11204801478510656,0.06484243181404503,0.10288558948854241,0.03655967414818129,-0.01831593502830962,-0.0039908551177443765,0.1467169518510931,0.0475023475541328
HALLMARK_ALLOGRAFT_REJECTION,0.0012278696756310133,0.04795024567146209,0.11052184090626094,0.014717631489015245,0.06478128205243687,-0.024631480704150006,0.08968899828315607,-0.0306190448553439,-0.00979452394185352,0.039956069019014405,-0.07569171102736079,0.13602941738927077,0.17205659576101703,0.02661199600640123,-0.011838509895179502,-0.03045883293405172,0.163484772518479,0.041807375566303054
HALLMARK_ANDROGEN_RESPONSE,0.07159329944269519,0.0339007498935572,0.059552381904687805,-0.011982946775402159,0.09837553183176821,0.015832352186721552,0.095398986914176,0.016643235248521744,-0.004445243476207117,0.06793904011572116,0.03980743287025718,0.05484834285974505,0.04904321282929639,0.026108623301176713,-0.020222962667957256,-0.010380873328390652,0.1511767753357555,-0.047383638126615904
HALLMARK_ANGIOGENESIS,0.005970075967339001,-0.018390008516862247,0.10320319179412589,0.07190636227311843,-0.13132595822414134,0.026808558483091913,0.08661822716214583,0.04596412133978631,-0.011970803777909803,0.0263124700076345,-0.06932473380476396,-0.09479139150860437,-0.11425290900889544,0.0035619769881268812,-0.04251619566916365,0.05894463914307295,-0.008023433839313638,-0.10494790877646228
HALLMARK_APICAL_JUNCTION,0.030473219485434282,0.07297184719653337,0.1467373687813937,0.03309333688742825,0.12009296931469252,0.0353598938685463,0.06147934407769701,0.006043800316006987,0.04241521145711649,0.09330294472325955,0.17716531316219636,0.029505704112599316,0.1539642064813892,0.05907483933271068,0.0922211718766952,0.013295356051821078,0.216766183710693,0.07458533556608408
HALLMARK_APICAL_SURFACE,0.09108838617433357,0.05963133129502465,0.14916439562472442,0.053311308802269974,0.10728544435363897,0.07441936462229926,-0.049782846452354874,-0.0005945820442981756,0.03071464924542822,0.2217796498716945,0.09115260346543277,0.02928057000382925,0.17704871789663296,0.012465001445508361,0.009538219332971403,-0.005749316008309198,0.17871688794531526,0.06245186294808739
HALLMARK_APOPTOSIS,0.002562075554480053,-0.001898477807879905,-0.07354561822577475,-0.0025852177651107247,-0.08288051709389413,-0.028665529867412776,0.046691708304465715,0.014483316343318951,-0.04933561186699655,0.08538513213847418,0.016078215221007087,-0.009167327726054327,0.017706481989277035,-0.009565067193623874,-0.01687690219031821,0.03140078206128469,0.009544461851855304,0.10040564733708955
HALLMARK_BILE_ACID_METABOLISM,0.015174448059483562,0.07083201729162064,0.10283763184693988,-0.018999263351535768,0.06390132711205736,0.04156845865884955,0.0788368208041462,-0.02821618092849044,-0.007689442912918826,0.12646982690807973,0.05157932259279382,0.04689120218960565,0.07751454801687763,0.07189713278669754,0.014281401369774951,0.028120543855984184,0.06289051813078288,0.031628516683274016
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03100006471759846,0.04813646396135314,0.13215076124659858,0.037119079650596985,0.13473171115563423,0.016552655169484416,0.03373177636150067,0.029397201480385986,0.071509395991431,0.12303360580076259,0.041852223183485124,0.05284177126043875,0.10252678761339719,0.054286391943855684,0.005750791559119657,-0.0031514037316606592,0.09281539864832407,0.024073213939605365
HALLMARK_COAGULATION,0.003611356334246284,0.07089648632412279,0.10955748029229057,0.059404185227150165,0.030990838637616546,-0.030919156195921636,0.11068454067179513,0.042532365518237886,-0.012229535646645667,-0.01203855387658468,0.03597608172048199,0.06293618081284241,0.19895787214317343,0.030693985363017255,-0.05397897246290476,-0.014095247547076346,0.16712363219208515,-0.045235510910723586
HALLMARK_COMPLEMENT,-0.00674848183069118,0.004767926447683918,0.0863972925272306,0.0397779333621031,0.07024680494464376,0.008547338743184387,0.09499413940259219,0.05455822182949799,0.03617925701688086,0.10109881100151112,0.05750209707944287,0.07603106337545362,0.14071750205209993,0.05071989315986916,-0.04439651033305456,-0.06259578328694418,0.09023116371644763,0.017141765799419378
HALLMARK_DNA_REPAIR,0.06475061636358502,0.06719867343506081,0.11225800050477142,0.008844756954792702,0.13445797544457275,0.047365482061496544,0.07866676731567611,0.06091572863875874,0.018190104177370534,0.21248745991390752,0.13267900187916556,0.05456031168128415,0.13236456009750616,0.049668449962945456,0.049031234745865196,-0.0052089198634189616,0.15893809119548483,0.083615809093428
HALLMARK_E2F_TARGETS,0.09292419755584247,0.06924071775540712,0.14946064921657498,-0.04334988392646895,0.0749848913171743,0.014680999271783736,0.07825741330368968,0.02170570625719069,0.047105942344336786,0.13571051524754243,0.07745461053880469,0.054624246392987644,0.19729262747114648,0.062185971258856304,0.044317579199390604,-0.0009605601746725765,0.11113262445786032,-0.0019544892689886
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05370826022702952,0.018344429873019763,-0.05929452469147073,0.05033198357446797,-0.015792465296242217,0.0005166053504271442,0.07404344686202166,0.049263351615484965,0.025237125815823973,-0.004162345450255521,0.12460702999600594,0.04841882788278,0.12375024383050304,-0.019680922632167183,-0.03270030290474255,-0.0016826834265540875,0.15057391130062364,0.010251858179740607
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018844901268518382,-0.01009742948241008,0.0024933090936416344,-0.005950346037719015,0.09800829106225203,-0.037410805990474846,0.06601370771200282,0.006032682922828668,-0.0030972928158504954,0.004982206221245065,0.10568219090348215,0.015086642107253169,0.09012146025231939,0.015096460643436147,0.04411533261876366,0.0030992781876050713,0.10613930881821222,0.07029626904458948
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0029857514781771624,0.10384963324008167,0.13651963978678283,-0.01702127396621687,0.047096799484757965,0.08737901347760518,-0.024007024663022406,0.029847193692421548,0.027989805856219727,0.15139177204637067,0.0038266069946414094,0.031687888070554705,0.07888942546246609,0.04189600694876706,-0.045120387839752495,-0.03424781571877353,0.004863345670709935,-0.04509592231522141
HALLMARK_FATTY_ACID_METABOLISM,0.0264345942333761,0.006535527941499208,-0.17709824326508505,-0.006113868092720634,0.06645135231552145,0.010839435376010639,0.06585301404289623,-0.007669154022861425,-0.00844399597235898,0.03235200073505765,-0.01800111998466998,-0.0713572500865788,0.09532550423116544,0.02932746982072329,-0.024273800139023013,-0.08950878247902534,0.04707624643405398,-0.004026443305703621
HALLMARK_G2M_CHECKPOINT,0.07824269319788846,0.08124654284914316,0.10877042978453018,-0.0036898039459543953,0.05187870634630939,-0.006557452778699359,0.07423869179478507,0.0006142960300923449,0.01785283716108329,0.10495892859615773,0.09081550686844529,0.05598684139551019,0.08944027357809775,0.02090286149598469,0.04993771327152812,0.050272457221171615,0.11751089635052694,0.02828576500048031
HALLMARK_GLYCOLYSIS,0.06123120872122498,0.020748452319584706,0.003001322504239236,0.01583028319262425,0.029023274077684465,0.09567236481779076,0.04513025622506417,0.05316535908614762,0.03493624051338827,0.17889195606358024,0.14385409115400752,-0.06358148011812582,0.1235734620888289,0.054062828979494965,-0.0011136487567912647,-0.01086939962565725,0.09583003657542612,0.09397025835639881
