,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.010861748201003059,-0.014628894983323617,0.04470663975057119,0.05187199150297898,0.0055152032633814276,0.010324516389888044,0.11444552043910544,0.1655161142193142,0.006405808303270334,0.01258175035274205,0.1042368728756055,0.09714106526039913,0.011730316864343967,0.06323458118932682,0.0118049570294731,0.08982519670760226,0.07776930600893789,0.07062155825364141,0.17501232710797182,0.11432629456558126
HALLMARK_ALLOGRAFT_REJECTION,-0.07164905156643238,-0.08142675661606148,0.015368708285945384,0.056634772186835,-0.020110656646148216,-0.014211735549973155,0.0879105087316218,0.21087665541404754,-0.03828206730391798,0.05808269825549131,-0.042258114358783926,0.09377875027174142,0.01448121810231604,0.011729291715615818,-0.008439795245165237,0.07437904648230967,0.05319676569977896,-0.05964073288490646,0.06772074728335864,-0.05025372099891303
HALLMARK_ANDROGEN_RESPONSE,0.06651979800168818,-0.01715277302380646,0.03779134511951966,-0.010605652599897616,0.08198933801245657,0.0008956554949310437,0.10397776613272539,0.1430294273181326,-0.0208932607878737,-0.011892767973746174,0.06505622155345112,0.06767454379829271,0.05918535235953433,0.04519071160930553,-0.0379108541103295,0.08014530460398064,0.01752260090718708,-0.03502983765146235,0.01618046500297588,0.06195563837793892
HALLMARK_ANGIOGENESIS,-0.005968790818565589,-0.0022968511233788717,-0.046308260066334955,0.030827257706188008,0.02842892237676836,-0.018533512442455338,0.011323853295552137,0.22229990356414325,0.008838032690514573,-0.0004503597540377699,-0.06205201830183794,-0.02408442660925756,0.01187481636314808,0.027362426573786375,0.10888457542252841,0.028522438358732513,0.0340765036049493,-0.1501055684496197,-0.16652986316469892,-0.10460212312927697
HALLMARK_APICAL_JUNCTION,0.09478805194697061,-0.030681129557119005,0.0350903790884844,0.011305670516349071,0.029409070898856055,0.08719067492091492,0.11346732622320896,0.20222825460395127,-0.04512715470716992,0.03889925359205842,0.10665521201059948,0.10824578774047378,0.025194965929412724,0.049540515370590836,0.04298126630804042,0.06835356479546666,0.09166611984381715,-0.03809839073542985,0.07497885088035126,0.04476681360434157
HALLMARK_APICAL_SURFACE,0.10768675137874531,-0.023261502367464913,0.037726161176829316,-0.053138445116923914,-0.08144310438145831,0.010308212305654242,0.030640123794799485,-0.07829659639780974,-0.02477444713861817,-0.01406038827546268,0.09925012943966634,0.08860133799444807,0.01722913120669396,-0.01646147831181695,-0.04788057745054939,0.0744824491775055,0.024889327097432624,-0.04932703640498745,0.041726661858752845,-0.044832601945420374
HALLMARK_APOPTOSIS,0.0735303391927831,-0.05646674884109571,0.020284763971146157,0.003117341628813387,0.04544407384494671,0.07284298604780047,0.0830397405848445,0.05099498722855679,0.03925871969670585,0.050595639034728954,0.08561036471726495,0.021951187886869127,-0.01407262843167159,-0.034967683258750486,0.016133448775377715,-0.026381633230081317,0.06667529894487684,0.029157887601959875,0.041135517060625154,0.015581029299839596
HALLMARK_BILE_ACID_METABOLISM,0.016920157767390174,0.0026183201533717996,0.018517859465336302,-0.04263552407073048,-0.04424791566839447,-6.796616399279826e-05,0.06474414146581534,0.18527133268633303,-0.07762335143051767,0.052159065542398915,0.0335662914031637,0.034036083289921845,-0.07750895095294556,0.04201189357445543,-0.021264643512890716,0.07522741669052029,0.012441064981947431,0.03674268791922671,0.20746447345758617,0.1501990969547804
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028869425373400277,-0.027646149352234,0.07601475822519121,0.03489049925757012,0.02539276926672415,0.04753030687212733,0.046098026731651295,0.08612910267782357,-0.005812209744267756,0.04875414723779646,0.04267344086411553,0.08796223034511438,0.014293075248514477,0.05332980643175922,0.019676475367940642,0.05937099888261887,0.03746044022591728,0.0701469265609814,0.16693919304595675,0.17274118869022984
HALLMARK_COAGULATION,-0.08502825447220971,-0.06677752704176856,0.010847637581240988,0.05568578883588202,-0.021558013679141088,0.13971874509653265,0.10068294345119158,0.1761513709518525,-0.0751990124101734,0.08921401503446055,0.019042637380242478,0.0343667988063761,-0.037040305181478064,-0.011993831509434682,0.06865183194126591,0.08887750478066044,0.05867491135716333,0.048548938544269865,0.0025187199884725026,0.04259605664871512
