,UKF259,UKF269,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01669998014697592,0.06042861118331204,0.10831102277908625,0.07152513350030491,0.0959979637263123,0.11748337895876715,0.07553608341343826,0.07750650689978512
HALLMARK_ALLOGRAFT_REJECTION,0.011507365903063876,0.11381552883073609,0.11655587905941,0.05149268683261778,-0.0016387128544746515,0.0768741004363481,0.1277156181833719,-0.008433682955878045
HALLMARK_ANDROGEN_RESPONSE,-0.0060765358550379745,0.05957421238101317,0.059144545356376754,0.03991960255268253,0.06681531592447512,0.02712695506784669,0.14487005198006583,0.009691485632371693
HALLMARK_ANGIOGENESIS,-0.06240345065266563,0.08967284224189406,-0.016289118822172034,-0.04866106404592106,-0.01668400383212249,0.059909734697270484,-0.004489313932552306,-0.042790438449434386
HALLMARK_APICAL_JUNCTION,0.007368047541467321,0.08395169331245188,0.14716114219414003,0.08159831254038118,0.13469674000495918,0.08033056468535904,0.164858654985561,0.020513215955360486
HALLMARK_APICAL_SURFACE,-0.03564065184217069,-0.012256973549294043,0.1413161576967577,0.007399398784161808,0.08027702284228948,0.02673746160276994,0.13325227151958335,0.024175536860757574
HALLMARK_APOPTOSIS,0.004764241545589126,-0.007312514490097467,-0.04600966212682116,0.015592194138265073,0.058919602355320004,0.05485976793021915,0.020211717838855097,0.0068858241319526056
HALLMARK_BILE_ACID_METABOLISM,0.037754071305454474,0.09344132282595037,0.020561362918290863,0.03134154304029374,0.055527782439538806,0.01634868722599741,0.013579969079821301,0.08997051901097215
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03733917249379877,0.06343158333492269,0.0511732186280491,0.04589710033968494,0.06269167069359897,-0.013038692628945714,0.010298045781169583,0.03457822513926994
HALLMARK_COAGULATION,0.010150412384869006,0.10182584775811503,0.0533992844608384,0.07420627859471084,0.12767023586834647,0.08849274444209262,0.15775231041095678,-0.019357281334557563
HALLMARK_COMPLEMENT,-0.04159337052579386,0.08233741959485237,0.11621922778242766,0.07084149308375781,0.03830153283705983,0.06971563448891206,0.07217710745473215,-0.013219495592088534
HALLMARK_DNA_REPAIR,0.03386966289562292,0.07691925687845669,0.13938170426353708,0.0785629101174476,0.07942389709140718,0.0666119334381621,0.09408975154558955,0.10156233305067072
HALLMARK_E2F_TARGETS,0.049428094341368065,0.07230658249586616,0.03434565217512582,0.0705040860471873,0.05908321590315079,0.05101420317477733,0.035466015616629105,0.11475671860662859
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.030538068945368434,0.10920484852934097,0.09536573527768029,0.04204763967929102,0.09856565693300037,0.10403952648038399,0.13619642224790623,-0.02326151470996781
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020808409952936674,0.03677294643148126,0.018895896516087557,0.0006087311254314972,0.09472971665661917,0.08005661405253446,0.06220048134121802,0.07617360170772759
HALLMARK_ESTROGEN_RESPONSE_LATE,0.004073701230583297,-0.007537557173302989,0.048871774364148406,-0.019795768842391075,0.018911077554834392,0.0015485428528062924,0.006451035326100475,0.03589898996868867
HALLMARK_FATTY_ACID_METABOLISM,-0.05148173400055715,0.05734246460524293,0.03210671898181366,0.0036847404594250693,0.020131365492317442,0.010710646478839703,0.02144525991856448,0.026275747889938028
HALLMARK_G2M_CHECKPOINT,0.018815065643267678,0.06513937280308142,0.04039398458694061,-0.010191016455939856,0.07786593727694543,0.0629649491977499,0.07613788343028856,0.026586574221216654
HALLMARK_GLYCOLYSIS,0.0018719723557137032,0.07360385753796507,0.13881878683870674,0.00501387887994283,0.08843461776550515,0.045939635897458135,0.043732722041593966,0.013779277300211609
HALLMARK_HEDGEHOG_SIGNALING,0.028699582886898653,-0.05639711160660722,0.052798649780199436,-0.005168683773059342,0.008006433946975679,0.06436216075320146,0.06278782243564802,0.0070085309611095945
HALLMARK_HEME_METABOLISM,0.013351196518125927,0.07083222733718354,0.07325959120590608,0.11500903131326984,0.10940200719226062,0.08071099087325191,0.06930956723776349,0.02969540495721821
HALLMARK_HYPOXIA,-0.020929095893300453,-0.05460467672045638,0.01938652616879889,-0.09069982006788772,0.09007122315217486,0.07300649427322471,0.04647844039280346,-0.0030967028442026633
