,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec
HALLMARK_ADIPOGENESIS,-0.01434571579276671,0.05429081056909265,0.06292876245418617,0.056616625570020195,-0.0005045309540138378,-0.028854351861150387
HALLMARK_ALLOGRAFT_REJECTION,-0.048592610861772766,0.018887979115319295,0.08707154485609829,0.07521660562853143,-0.010591609637098548,-0.10796269188261841
HALLMARK_ANDROGEN_RESPONSE,-0.044050706748775245,0.043396727193027305,0.08197854547477552,0.0689528519784638,-0.04426547823806403,-0.02489665976576762
HALLMARK_ANGIOGENESIS,0.029177578962484515,-0.02995075903818418,0.07846356557124452,-0.01785406159385467,0.07065086028632964,0.08954317600295933
HALLMARK_APICAL_JUNCTION,-0.03834528349672498,0.10793184402302003,0.07845921146113535,0.08934911253056273,-0.0023280734827285394,-0.002330579475430449
HALLMARK_APICAL_SURFACE,-0.004853868621670335,-0.017219541607601817,-0.050694463167421856,-0.032066976304970546,-0.05871749230090445,-0.007925043469675777
HALLMARK_APOPTOSIS,-0.038915801473282594,0.07109975387703016,0.03566926063899548,-0.011918220845226498,0.028111304804404352,-0.019297821758430856
HALLMARK_BILE_ACID_METABOLISM,-0.00012237224379422787,0.06791294988184286,0.05512844850269508,0.07952864872457675,0.016171107220229176,0.0421304535965575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01995017458836617,0.11509595840103524,0.04507105263983281,0.05188792582569291,0.02618501908634384,0.09189720504857442
HALLMARK_COAGULATION,-0.06892579601475277,0.06812766738770082,0.05528073290125705,0.11715067006315667,-0.004581803495253592,-0.08538259855034017
HALLMARK_COMPLEMENT,-0.013406962568835838,0.032645083620638615,0.09683982519685273,0.022692498836453724,-0.03806316786973107,0.008112154029698171
HALLMARK_DNA_REPAIR,-0.043667517373781974,0.13554485823875054,0.11340472279986143,0.06432782615179225,-0.02861228005290495,-0.014602176954353712
HALLMARK_E2F_TARGETS,-0.021188328672536047,0.08090000053035862,0.11878547403135285,0.05308241258173639,0.043609199375237606,-0.002989111446418356
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.054084734889842626,0.029346083226303204,0.08895921326086692,0.03160250091935482,0.047818066420440654,0.01929810525927938
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00312152957058534,-0.015677025237754633,0.07577707461300741,0.05839994697245982,0.04789928123936101,0.04779998456547849
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.004821141249596906,0.05047254552005378,-0.016755673098109942,-0.0005088921238288725,-0.023261803304800332,-0.006335373211788548
HALLMARK_FATTY_ACID_METABOLISM,-0.025479493711678156,0.03980006315559407,0.007163526352202662,-0.05824992980459985,0.043131661862314756,0.032105073840569744
HALLMARK_G2M_CHECKPOINT,-0.015150770847379742,0.09366879934812031,0.08857727566264041,0.08687484718654886,-0.014887880237980225,0.03227948761259063
HALLMARK_GLYCOLYSIS,0.0016746365611902726,0.07825393950433422,0.08191801671669202,0.05794183169105162,-0.021487848603423274,0.07016267324706403
HALLMARK_HEDGEHOG_SIGNALING,-0.0011767561797666113,0.14581271400162926,0.017508096663639304,0.002431139879877417,0.010321952167635538,0.1085278913242618
HALLMARK_HEME_METABOLISM,-0.025363899776239512,0.12340938333071799,0.08392815149751769,0.10276875651467687,0.03561117909361537,0.012218299319401734
HALLMARK_HYPOXIA,0.01890583066497585,-0.007156498322565368,-0.02375147683938479,-0.0356003716249941,-0.0032249066089336032,0.14219084282756347
HALLMARK_IL2_STAT5_SIGNALING,-0.044872625778039826,0.08052003839744447,0.07874061892300378,0.07143336333343958,0.0056096647175378515,0.04366619794304435
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04032113692144054,-0.004553974328851815,0.04240385794078797,0.011571348855237954,-0.012867138003168256,0.17750338451809286
HALLMARK_INFLAMMATORY_RESPONSE,-0.08807363448080045,-0.0056715863650898726,0.00478460567520303,0.022762859309096106,0.030283746239734212,0.07464293840650935
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02222809581110779,0.12162256832393066,0.09297465273266003,0.06479382396915419,-0.05102685336715905,-0.06284008933055127
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.046928494945319234,0.04442950740528304,0.08886816456077519,0.05659565737072405,-0.027154676679790477,0.02788121494854906
HALLMARK_KRAS_SIGNALING_DN,0.004885438164832886,0.06578759560069529,0.019200992950097626,0.025808283759970237,-0.007987865993842443,0.05520081471618243
HALLMARK_KRAS_SIGNALING_UP,-0.02969495982053751,0.0636376769142807,0.08929767201695629,0.06333573130570373,-0.010990886837091084,0.06695492189625588
HALLMARK_MITOTIC_SPINDLE,-0.05010350023278729,0.14203362047383222,0.08198584885181055,0.09611303492505473,0.0380191981962709,0.04105313012212554
HALLMARK_MTORC1_SIGNALING,0.010040701192249238,-0.01822053679685427,0.0561351446676921,0.007576654339170684,-0.028960871401430707,0.11824919617015259
HALLMARK_MYC_TARGETS_V1,-0.014418591801739922,0.08759717663384418,0.11010885123661848,0.08760013081811135,0.014691185010649515,-0.15104046356450143
HALLMARK_MYC_TARGETS_V2,0.00047599830271916207,0.0410175290114112,0.033454587117414475,0.004853945010468216,-0.030628853553523218,0.1221382608101332
