,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.012532603711861566,0.026531461122849827,-0.00584174999650112,0.017852843961772134,0.03957857460091806,0.03127778303868424,0.011253434760747763,0.022867415692033308,-0.033178188793736525,0.10165564102327176,0.016462115832350795
HALLMARK_ALLOGRAFT_REJECTION,-0.09788342321471427,-0.04678822226379786,0.04263883562405772,0.03475789091416807,0.04714225581378258,0.0835000315291224,0.058194928100974305,-0.004520889238740861,-0.019836199673532156,0.07983534426387674,0.06402521379114423
HALLMARK_ANDROGEN_RESPONSE,0.050456158933153986,0.016399351340550712,-0.019162146468813222,0.010393111730239804,0.07675403460346793,-0.005521532471585516,0.02810808886937142,-0.035373222429419295,-0.0330352041659518,0.0797532309631967,0.060689629796888
HALLMARK_ANGIOGENESIS,-0.023068831814655917,-7.593668549902392e-05,-0.0029014575884468035,-0.03282351404323959,-0.04499900400345166,0.07767675006155206,0.014518544889967568,-0.004124945814511439,-0.045187828401902906,-0.10003946972650658,-0.018605826926915085
HALLMARK_APICAL_JUNCTION,-0.06087235844168256,0.007251487424535124,-0.00454928319311439,0.018927141534772304,0.0254124888501287,0.10147853704338343,0.03635277577430929,0.04700586893656817,-0.08584173207941166,0.09558244438353551,0.042499190911289376
HALLMARK_APICAL_SURFACE,-0.09280265101008832,0.03348302324980129,-0.06287911140586613,-0.003616017536507639,0.05140759121695426,-0.0032608706363274577,0.003012808259194507,-0.007501862879036009,-0.05643183642436512,0.0799989544348319,-0.01952524581604698
HALLMARK_APOPTOSIS,-0.04215860785128894,-0.02558928395861981,0.04031997991285618,0.03922380503627468,0.04499652882211522,0.07873481330802205,0.04754104259103682,0.020266218991382243,-0.00936017406298578,-0.09783275559090833,-0.005975457730914795
HALLMARK_BILE_ACID_METABOLISM,-0.03856079810293876,0.045580452495773666,0.04776655438624708,-0.022042146060195403,-0.02447553479044295,0.06076586750216944,0.033238380915360355,-0.02916489352920969,0.04381517097341165,0.11053064693203864,0.027521486778737083
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022218832975300397,0.04504375018312849,-0.043303373146238985,-0.007446385451998845,-0.045531898252621356,-0.02053452002722844,-0.03462089258180241,-0.0051767575887507735,-0.05451845145401287,0.1144521059889903,0.012081902036473647
HALLMARK_COAGULATION,0.00842315586885353,-0.03217499222506794,0.010802324065904659,-0.004081573857690317,0.05701553748232642,0.040978258772192,0.061494166532762885,-0.04298037213540612,-0.026458589651269248,0.074907064781368,0.035191753602866
HALLMARK_COMPLEMENT,-0.11177904147304643,-0.002117458890211749,0.02909247902584122,0.012497490625879383,0.08605649424418158,0.08374663688347181,0.012562876169631088,0.027558749824204455,-0.032336927502529464,0.05721899856996307,0.010984489940132142
HALLMARK_DNA_REPAIR,-0.011267719399382403,0.060418014358235385,0.01631546568814277,0.0552730871330911,0.0871190543810051,0.0717803829672518,0.019776798729262534,0.017689672342027334,-0.08952382304684375,0.11610624864542321,0.014170865296840494
HALLMARK_E2F_TARGETS,0.0007054810171355442,0.015258228485405367,-0.016608779380387132,0.021566277779072485,0.030837977998348802,0.0388482753575706,0.05554894447108638,0.017507028088696776,-0.036674623886324254,0.1026823855843199,-0.006127363693406295
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0010103666756168684,-0.0200976040561047,-0.01165969151826921,0.010348747666312979,0.03538662165721689,0.1039211562776327,0.018083783102027007,-0.007812937526618952,-0.043016258941099624,-0.08537631790510544,0.018859708101372365
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.028441974621427345,0.02273333204426851,0.00718217831808168,-0.016344016634960216,0.019485981746389554,0.06772699117101903,0.05253340377125575,-0.01768060333847946,-0.03555895365248742,0.02348183909160513,0.03534315759681419
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.052330590439094084,0.01364175306468365,-0.00507761199757618,0.021310728117441446,-0.006065348525523201,0.050216411637989664,-0.007575057863257577,0.03609863435476005,-0.07612813067731795,0.14389323642954202,-0.010457664882199043
HALLMARK_FATTY_ACID_METABOLISM,-0.05405723789631586,-0.03683571416092089,-0.013388209172109118,0.002368633848014435,0.02531826840569482,0.05117362237690198,-0.004879734296052312,0.018677129708581534,0.011637987113720888,-0.029397284787880656,0.003587287955754547
HALLMARK_G2M_CHECKPOINT,-0.037551289073255126,0.03584858957368986,-0.006978891514096487,-0.027910896613338728,0.0163884777340784,0.03938199608201419,0.02862046187163522,-0.01074875728150971,-0.07258759883666988,0.09044265017821702,-0.031091865047176957
HALLMARK_GLYCOLYSIS,0.10322670679443036,0.06498667930339437,-0.0036469267837379643,0.013153864263806821,0.01999215112097793,0.05618383950646829,-0.0592166912903271,0.020162542491978085,-0.06097432040696068,0.07093647835542448,-0.040020657726611196
HALLMARK_HEDGEHOG_SIGNALING,0.03537646633212146,0.06994766974847813,0.011574740459695263,-0.011225279256812654,0.02587841152616814,-0.005652219142494503,-0.03350543915505622,0.035532489843700873,-0.009322492069428485,0.0644714554498731,0.0008847256054120789
HALLMARK_HEME_METABOLISM,-0.00800006747556707,0.02980348576781327,0.013773300581528881,0.04873766097913287,0.06409422899726556,0.06136468994694933,0.010113353236127394,0.0031631378053197353,-0.09990460268263457,0.09337157718932326,0.03871737200155771
