,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.025508830904000863,0.025926062071979273,0.064745510349006,0.03912713638583427,0.04648595175679708,-0.030077602648544453,0.021969790398120016,0.07209739583138787,0.046234723734881904,0.07323737454890121,0.07139255758307535,0.1355990361708385,0.1281591432221396,0.011944999147079317,-0.05578552956393396,0.057264226855178305,0.08332891959205009,0.07496422792670919
HALLMARK_ALLOGRAFT_REJECTION,0.0776716202341396,0.034284136703547505,-0.004649888942306212,0.03731396911323798,0.037670452879636156,-0.06542431453877884,0.023644499536331708,-0.11123838079858109,0.002952589972154215,0.0024052733334871475,0.013864819040451538,0.018369585397297244,0.12650121855216676,-0.002559783163060109,-0.010219544443053803,0.03491947560576335,0.039234339246675284,0.07001784644796397
HALLMARK_ANDROGEN_RESPONSE,0.05357994051943276,0.03288403798153738,0.044790288485645126,0.08002312166599312,0.1244007497133869,-0.0791028437890878,0.03999295033891755,-0.009060245736694833,-0.023500281605729114,0.08441921320980139,0.04370261515224043,0.1035158579434785,0.162752661334308,0.009063435922337808,0.008709171325738996,-0.00572038610866149,0.08618150357787079,0.06061766548844726
HALLMARK_ANGIOGENESIS,0.001752706837293151,-0.08274745170150871,-0.05395415936346859,-0.003993844519228757,0.11200919986181096,-0.08285339707498338,0.01760667141987804,-0.1209248938357021,-0.09696248774847685,0.0043767033093350645,-0.041077098155967516,-0.020135307199202545,-0.046709074474427854,0.027994110266242756,0.04461908886799578,-0.09285348822727345,-0.023157101011063403,0.10239003350568124
HALLMARK_APICAL_JUNCTION,0.016296513510047066,0.05136111777434793,0.016232848127570542,-0.02060511438639124,0.11816853809775456,-0.0601533303190717,0.05868915542183369,0.13244122667488226,-0.02066665212756607,0.051089441682644315,0.04217048145591453,0.1366280292262118,0.1228582783926024,0.045697917168115595,-0.037633127133356224,0.028518107742398092,0.049395568496259354,0.030781195058390273
HALLMARK_APICAL_SURFACE,-6.183478186775463e-05,-0.022075853137568907,-0.0239679948164906,0.06686436331271067,-0.01998862172770888,0.07726649292997156,-5.27787638937583e-05,0.07952121972235086,-0.025070113578406734,0.08144502843793092,0.07290603728377684,0.12597888900843224,0.1565157785490405,0.03967562426848599,-0.008130964190330273,-0.014147365843351934,0.07793023781998068,-0.04200885154930273
HALLMARK_APOPTOSIS,-0.007837141269966652,0.016488994879998168,0.03228574243045508,-0.007880130992798802,0.00521204728164999,0.02775252220612169,-0.0034153787377397726,-0.010232070664287904,0.01441683832392665,0.03609229554456624,0.015540120179923025,-0.022335498106800748,-0.0445817160559425,0.037596815953591635,-0.04643676859696933,0.02621545925146957,-0.008242787263629826,-0.016713343476246707
HALLMARK_BILE_ACID_METABOLISM,0.04450093934919099,0.03540083052840675,0.0602173938437934,0.009263885392508437,0.09835075142385537,-0.07741185839276593,0.04775723622876869,0.007762484531725237,-0.05708020580914231,0.07992490729047434,0.05126030515873041,0.12425952231135468,0.11830663101149712,0.043161873395214594,-0.08882512435823445,0.0652581608321565,-0.013221842065024837,-0.00016104754657782962
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02729264376519307,0.054924617975311285,0.02210147414354338,-0.01974282605454455,0.11611649664048708,-0.05675734369858655,0.040084921290239287,-0.0908624936049046,-0.06429263136263093,0.11375364856125875,0.020956737982711762,0.1522167396621321,0.110035104728677,0.014068516547287151,0.0031540392451314585,0.08794912913831505,0.019214583521106172,-0.028401477629725287
HALLMARK_COAGULATION,0.04291511445374087,-0.003862855633072317,-0.002593561816539171,0.009633990225673204,0.02119058082409649,-0.06494115277531105,0.05517483131444105,-0.11535620419372979,-0.03699683552868698,0.023308941055682295,0.03542697652924842,0.0895745998941386,0.091108129071978,0.031435098159408016,-0.08607487181129922,0.002269833078260602,0.03916571001859768,-0.0019117987121100395
