,UKF248,UKF304,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.08339340367797501,-0.010804783020734034,0.02131818774472061,0.06857223660540142,0.00029332357826017196,0.06440910413838082
HALLMARK_ALLOGRAFT_REJECTION,0.047988320631469905,0.1884396732141595,0.0787331696814324,0.037478943527705255,0.03343563039463928,0.09389580070769633
HALLMARK_ANDROGEN_RESPONSE,0.05305453054543718,0.1208293744642137,0.06548294311257338,0.038437213941178584,0.04230928879785013,0.12479744733635735
HALLMARK_ANGIOGENESIS,-0.05680773540807589,0.09806369153945765,-0.1525651896301804,-0.04188806280924587,-0.011872052418136528,0.04548167450495159
HALLMARK_APICAL_JUNCTION,0.04917856474669391,0.09422214885251697,0.03543224588312126,0.05401960222127884,0.004932271851239479,0.08148761299813671
HALLMARK_APICAL_SURFACE,0.04666503699629515,-0.055861766553985115,0.05006332797419765,0.09897627760875953,-0.032112002363398076,0.09926093971982738
HALLMARK_APOPTOSIS,-0.040447795372492615,0.108601088540194,0.010128392924966766,-0.0291653291898949,0.028772273744759724,0.017133455588554048
HALLMARK_BILE_ACID_METABOLISM,0.059150096976345726,0.03451371328322121,0.0648314802176297,0.04081623280445164,0.020138726235212522,0.026473860546562686
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07342942547180809,0.15738862406173956,0.07884647064735792,0.07307458698515006,0.01556687359625315,0.012558260216796884
HALLMARK_COAGULATION,0.052911530324914566,0.19622003628535595,0.041266115444087204,0.009294487344548274,-0.03325947971716402,0.09110186648351111
HALLMARK_COMPLEMENT,0.05349751484928498,0.165630905206285,0.04114756971711431,0.022379675385616787,0.014421374026749546,0.046227678333491055
HALLMARK_DNA_REPAIR,0.10225082909790395,0.0749929847825398,0.07912170581801181,0.06428975912306532,0.025823999302144737,0.04142774332729273
HALLMARK_E2F_TARGETS,0.09277352588899346,-0.013875923457572714,0.047503284172728845,8.160480498240446e-05,0.011572736836219132,0.02503019337004944
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03316031379130996,0.1738024681111999,-0.04817606163529598,-0.04393638756478482,0.025987149677718625,0.072917386698444
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.026739369128750384,-0.12657709727767646,-0.03698976332290704,0.04575081288530358,0.04268715424029076,0.05262480170006779
HALLMARK_ESTROGEN_RESPONSE_LATE,0.006724018442439479,0.2099563059538406,-0.007366681880532014,0.04396604021892041,-0.01852518983703824,0.04977977592171787
HALLMARK_FATTY_ACID_METABOLISM,-0.022338020674452903,-0.011196353397254367,-0.07334166127951174,0.02639062040422767,-0.0008574766838240313,-0.007595208051234153
HALLMARK_G2M_CHECKPOINT,0.06532769984455716,0.08230363379324755,-0.0018998043198566379,0.017804387360709,0.023612934568793365,0.036381158444152996
HALLMARK_GLYCOLYSIS,0.008400291049071475,-0.07546824823207783,0.020912769481672252,0.05304525367445234,-0.004929286425797296,0.03993180575239865
HALLMARK_HEDGEHOG_SIGNALING,0.06717349444651748,-0.125891949048616,0.03366193594966298,0.027724280279033498,0.006328284671205116,0.06572731291753606
HALLMARK_HEME_METABOLISM,0.04095036775525474,0.004514022436899083,0.04093963348367088,0.07344074163762296,0.02096706593591258,0.057360175643994246
HALLMARK_HYPOXIA,-0.057451367419885345,0.10384196808695009,-0.09712854215601087,0.026596314339754297,-0.014930873174693424,-0.005519831172509035
HALLMARK_IL2_STAT5_SIGNALING,0.03974457313390885,0.10590752246553835,-0.05769855221583152,0.054487839092118885,0.03059464089298717,0.07612238219613345
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03345493466831103,0.17971456021040522,-0.11786226573782045,0.028809702324642132,0.02130507763130699,-0.019595570735927468
HALLMARK_INFLAMMATORY_RESPONSE,-0.0068715957525402474,-0.04043605803916642,-0.0455198991995484,0.013869423216813153,-0.026068459975099992,0.024527557274877376
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07660991314105911,0.19445575071069268,0.05330916401564741,0.04368844757613138,0.04863344290940963,0.08162651861177576
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.014438789914730603,0.1916940631136798,0.021561336279606616,0.0001927571439084787,-0.003752815350869015,0.07246711541409277
HALLMARK_KRAS_SIGNALING_DN,0.03255338978017401,-0.12453399429169308,-0.0021583162961945133,0.06322711662304432,0.04153974419080209,0.04051233735570917
HALLMARK_KRAS_SIGNALING_UP,-0.0034642725927458893,-0.10659565254297336,-0.060425545414410656,0.015931341765169714,0.013400156612690917,0.08670693199668232
HALLMARK_MITOTIC_SPINDLE,0.046322293316854675,-0.00685190243362408,0.0018715320557595727,0.05617643379091405,0.02574168617103191,0.07390829246250093
HALLMARK_MTORC1_SIGNALING,-0.03590958957716265,-0.030370458308057166,-0.10422952479506602,0.033241979584461276,-0.00816587027801513,0.0201250593025772
HALLMARK_MYC_TARGETS_V1,0.05156270648693656,0.010338619752292126,0.11320147439778139,0.07813952311198745,0.017572120888194133,0.045755319783314555
HALLMARK_MYC_TARGETS_V2,0.03813646393708783,-0.003917711115185418,-0.12396169326723841,0.011978850581275501,-0.0009578042854955577,0.01032879436828269
HALLMARK_MYOGENESIS,0.037697694808414665,-0.009901951107351556,0.07600584095941924,0.03602961990573707,0.032978110340038364,0.08957116677272128
HALLMARK_NOTCH_SIGNALING,0.0822141984890236,0.056590288714489914,0.09782058572734123,0.05634480480230181,0.0209879235314415,0.04754285411301118
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12187277667972035,-0.0351363273085519,0.09015375164639833,0.06431266831688966,0.053390609222451035,0.02963227924051705
HALLMARK_P53_PATHWAY,0.0363320940362767,0.0999007231273526,0.09053441181184264,0.08977490573020817,0.021089741442109927,0.02096166760270671
HALLMARK_PANCREAS_BETA_CELLS,0.09667434672321223,-0.06450704946637328,0.07914547500444194,0.07039482100481585,0.04944273934559829,0.04632200947389345
HALLMARK_PEROXISOME,0.07770779283435494,0.022761770342886886,0.05977141599112304,0.052487324751865364,0.029065238687370962,0.0544340272878552
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09067344185046079,-0.024827342227434282,-0.030590395502615476,0.041723959677649795,0.0791153587528504,0.06683856569435191
HALLMARK_PROTEIN_SECRETION,0.025395848357017543,-0.03062210063546278,0.034856010873907425,0.04937397301995217,0.02122793923762728,0.06208810018414766
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.006023279129971312,0.18828187741607633,0.013611090851696948,0.08089180275270677,0.011216874123510847,0.051056913978187686
HALLMARK_SPERMATOGENESIS,0.06296084622914533,-0.09653503325724117,0.015611905384317618,0.0553828639421275,0.01593991524499219,0.05739421132861551
HALLMARK_TGF_BETA_SIGNALING,0.049212809151991485,0.040763483663715544,0.11383741491912025,0.014127134127304946,0.02537857286468127,0.11215972069332307
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.049535904208503345,0.18985302849646013,-0.11936957827640203,-0.04264287484327394,-0.023506949561871663,0.038060920973585606
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.039991212967228004,0.015214869660522806,0.10264928005740834,0.031866206808771724,0.02980046195896516,0.07423523356324589
HALLMARK_UV_RESPONSE_DN,0.011277809109650724,-0.13151892450886848,-0.00011224141823919235,0.03987685949747795,0.00833961915428119,0.0845051237479536
HALLMARK_UV_RESPONSE_UP,0.02012592573892341,-0.08304151288891595,0.035167606189330736,0.05809699546520141,0.01679998795093986,0.04662576969804978
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0006065019566534837,-0.08752356360909451,0.029833578249393786,0.0619806486914211,0.009453194382091776,0.09441044160687162
HALLMARK_XENOBIOTIC_METABOLISM,0.07212814129228991,0.06870337083902892,-0.01858896949600016,0.07053363747424714,0.029836165916572257,0.04250199036147888
