,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09374170947743912,0.042563618450400464,-0.050383787745254656,0.04108037021929241,0.02496800600933397,0.09567423913999987,0.041023789342553324,0.06648193103101319,0.011930625652313608,0.035592207235834505,0.06328752091560728,0.043011780794424276,0.05680861563152602,0.0541993115760144,0.009199503581262498,0.012781449270912173,0.10433571935841214,0.046418275392751424
HALLMARK_ALLOGRAFT_REJECTION,-0.0645925451425601,0.00951422368646747,0.0009364280963819913,0.005812923714281243,-0.0026692531619506212,0.10444907000294375,0.058444476181902044,0.010319571489434872,0.039414089521543474,0.061644940104480364,0.07294540499532716,0.04925928659143309,-0.006378484234160128,0.024962549333226485,0.019717335482802772,0.03022865308661665,0.07589772372405515,0.00737673230163895
HALLMARK_ANDROGEN_RESPONSE,0.06283292496095731,0.039866698329072685,0.007521522836119988,-0.009450828283701846,0.05917748879779806,0.10653322720867864,0.10018713372350303,0.05555901233427513,0.011265368526176968,0.04767907381151592,0.020128311320805923,0.07545441382815923,0.06276571777692985,0.029663061237020335,-0.06295267886154485,-0.0041692208051693855,0.05324048249070747,0.04103526400326333
HALLMARK_ANGIOGENESIS,0.0440362378429913,-0.05527868208686851,-0.03577088318304619,-0.013845646215035855,-0.0506891541646645,0.13289362551417072,0.054763276970479044,0.024306242965818684,0.010617228125554167,0.06368048671305514,-0.06702027187386322,0.021730186832148595,0.022673961854846724,0.0287415209072384,0.02752154299037719,-0.028529147004389046,-0.05595511182542835,0.016805120062588486
HALLMARK_APICAL_JUNCTION,0.0769418960192219,0.05819470514336717,-0.023184176280220556,0.007479784653823204,0.03766027680855027,0.15164037008688416,0.06636193210305867,0.020333579512547263,-0.0014132532440696368,0.0007300384217245515,0.04152238901255092,0.07648250893899308,0.0865238548457435,0.04215320870124952,-0.008450925646322546,0.026321459628076874,0.050517528973672114,0.07014927996671488
HALLMARK_APICAL_SURFACE,0.15860566444447172,0.09052445163325808,-0.024764650885977905,0.019945341144380492,0.04846283124551936,0.032951491565847715,-0.04027974810042701,0.02888205296211809,-0.06663390919642878,-0.026695674659401467,0.037713960348532825,0.009441053262052619,0.09338739905562211,0.028229464366489574,0.05241747614820808,-0.004830018218401905,0.009844522750559186,-0.04104977339702209
HALLMARK_APOPTOSIS,-0.021231499006916954,-0.003368435628447639,0.020214428040590347,0.009678006136746199,-0.04394016592790884,-0.047283419651427044,0.010247335518778048,0.036360474560060474,0.04104695936604491,-0.008614113068263976,0.05823201833882146,0.032921821057904775,0.062338805066168686,0.0054671345948835645,0.009700568870879592,-0.030178010983835324,0.028994359537987922,0.031018008364539242
HALLMARK_BILE_ACID_METABOLISM,0.051100720389204955,0.05264897503350044,-0.038727049573496215,-0.021920101486156102,0.026795186932360895,0.0785815646208196,0.05122033318863006,0.004712223695745525,0.010630504306593982,0.10449525422554198,0.06359192103105951,0.03810856274534263,0.08743352140066918,0.03501018651521534,-0.030980337261492914,0.014663803442666752,0.10647021481264411,0.10061006097161129
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08201099990221616,0.021069360704284106,-0.026390424274343932,-0.03536126691681876,0.01502350467209096,0.14169445424927204,0.0760948665200118,0.027222986481865604,-0.000659900864814916,0.10367484280244864,0.09158894664103186,0.052777552701869054,0.0594491540002975,0.0372954124928649,-0.034127066551299004,0.033267390244316325,0.06706159312263535,0.09297218588730417
HALLMARK_COAGULATION,-0.003336789009903538,0.016721170331547568,-0.03731401642880212,-0.050366723869049834,0.01256920505434652,0.12242399900273437,0.07564508793102825,0.027339430203422437,0.0316965952714018,0.08833534205729515,-0.051748313064429105,0.061999536239310954,0.08098960307167115,0.06887605817567746,0.00790543318956535,0.020718755133900816,0.06406712976798591,0.05120163385879444
