,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0987748690560977,0.051598235238471776,0.06844031457645244,0.1296942986577501,0.059155469044972986,-0.01547541190662236,0.11778386093202715,0.008975599349805989,0.10710818929148644,0.02423858247488349,0.1644799832696388,0.0814147981272219,0.07547288815087086,0.09992126000725685,0.07243873608478113,0.15046018571609898
HALLMARK_ALLOGRAFT_REJECTION,-0.0507751089410314,-0.015166059963337574,0.041419821209484564,0.0766926270370545,-0.008975136800521933,0.03329273784668745,0.1648426692944571,-0.043877724862103444,0.034977443144447694,-0.0005521770784211573,0.06545173486263912,0.07708054176393368,0.00833949878650346,0.03444432893252785,-0.03734718979695952,0.04902612257244461
HALLMARK_ANDROGEN_RESPONSE,0.10099217173399586,0.029166981643973352,0.036513783184662724,0.0791371430137759,0.015789136978733367,0.043507187701883325,0.16920047504136657,0.013593800198437337,0.05114358812299075,0.086694629259367,0.06949514493679945,0.07643984174916583,0.012423230374072957,0.06416081250409832,0.04550368047374772,0.036116771819110445
HALLMARK_ANGIOGENESIS,0.0276754684646068,-0.014943122135933072,-0.03239755666902679,0.056406432609121746,0.009498773978239613,-0.0024592375921861104,0.23399938433256928,-0.03365858707538567,-0.14625158433086582,0.04164825967919051,-0.10207387456251035,0.03281910692116561,-0.04429314098170283,-0.07178853989583178,-0.0944256983691071,-0.11034008796611561
HALLMARK_APICAL_JUNCTION,0.10323443999417829,0.01654898720745937,0.13801923242552278,0.15014099727930533,0.020726824701379105,-0.02469556089946869,0.2601303281088857,-0.011397775628333995,0.057971405426649185,0.036369094580607844,0.05676451627247862,0.06076383012018589,0.08456034883092886,0.10330859519744695,0.1525107522991787,0.10594316379945556
HALLMARK_APICAL_SURFACE,0.047439320826622944,0.05805711206347485,-0.03304555206412344,0.13204897601609838,-0.015122677445978179,0.0037068204067225736,-0.026532016051366566,0.04791575169419553,0.030465785349689464,0.03226200597345345,0.11600519047748,0.030172684653808894,0.0836137234871524,0.0861711766095325,0.03615084784868716,0.06341661231901247
HALLMARK_APOPTOSIS,0.05125206523682851,0.02697885207511898,0.020092708921603607,0.006546926128713586,0.03497239228412984,-0.01722049158326431,-0.08370505508958842,-0.023680627187678206,0.085535645180193,-0.023490852739943623,0.057894154467018434,0.06713378143234026,-0.05091493509365906,-0.01067980946164172,-0.008935190500126615,0.00642179000735692
HALLMARK_BILE_ACID_METABOLISM,0.06453631909102606,0.06708107055072056,0.09002561285058265,0.14185125406972093,-0.0013311816496457498,-0.015950751886232142,0.15628991751579588,-0.013110475072821372,0.06859317019232825,0.01313225964156239,0.10763757958074677,0.016585542155690372,0.038564355123266135,0.07794414969188515,0.03675785820360925,0.13303286962970198
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.076933847769698,0.09435756986360609,0.047959469728715697,0.08793578102890552,0.05557132077086242,-0.012710060595525232,0.23412043220565856,0.013102391832262405,0.06716515462047211,0.05356055792807576,0.12362300051946946,0.07231699961967321,0.0676800363686026,0.09528883461980259,0.09544595784871569,0.14170496174215008
HALLMARK_COAGULATION,0.08612565038526324,-0.021969739864850114,-0.018004167516791535,0.036228585663080466,0.06609149877988227,0.021840956383132052,0.13705021039553608,0.016118475209097424,-0.09243294943391396,0.01510160615293275,0.0504567798377513,0.10336656052516391,-0.012523442130620286,0.12037428787596953,-0.09559501407373297,0.06624661093769914
HALLMARK_COMPLEMENT,0.05797797429912057,0.04112938309836775,0.04411490059934418,0.1426555207134333,-0.015729923486699677,-0.007220909738993001,0.10073305275587086,0.027724894570183366,0.07022575147540984,-0.0458810174128219,0.1122874658778993,0.08712412143803507,-0.0038551276203023918,0.05146619714267314,0.04304358781388023,0.09974006770656797
HALLMARK_DNA_REPAIR,0.12234651544651215,0.07711753398025484,0.10421126635868735,0.14147224654129537,0.08808943409954453,0.03894669534507513,0.2557869064633358,0.04330591754589832,0.04924557454365268,0.09374852877175208,0.18226339961979077,0.09911165288429145,0.07578710151144089,0.09915345012933936,0.18224206657746309,0.14673902798593866
HALLMARK_E2F_TARGETS,0.04784083679082465,0.05264139510493159,0.09896294508701255,0.15976074153610859,0.04912178946623442,0.004162999606491944,0.25567570777646653,0.02551370873264561,-0.020978409264248113,0.04338109741706391,0.1350768703138029,0.04650894760751614,0.039143279670939245,0.03742765463370287,0.1809031933209826,0.14107533701410171
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.060744312951568354,-0.05758680854202069,0.013212528403562818,-0.06430336354249284,0.021741688467818834,-0.060026094712806885,0.23641048505623627,0.016883177910346037,-0.13158666084363757,0.06252745192989446,-0.0029286065991186118,0.14184017534132973,-0.017865331811126026,-0.01905951445748246,-0.06533563954998389,-0.009944859095246616
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.035592111871373976,-0.01991548415408188,-0.002635669395157113,0.07458675841214404,0.04818904076209531,-0.01495114853106131,0.0010914842190466176,-0.026937526780140417,-0.15393818198662904,0.01858436008909442,0.0032164070094464745,0.07117356636846842,0.02045553012055265,0.08527119473518391,0.10981286052217164,0.10336748622030745
HALLMARK_ESTROGEN_RESPONSE_LATE,0.024045958266095586,0.07168138104226204,0.018955573002639985,0.13358413606982325,0.03009839526740114,0.0460584898388012,0.07565734786102794,0.024177896679446254,0.09077506990257142,0.0499721039770273,0.036473121002575604,0.027965220684759894,0.07411292516897117,0.09332167327979099,-0.0063616021152945925,0.0879946229589309
HALLMARK_FATTY_ACID_METABOLISM,0.019741980768361436,-0.0030293787304630886,-0.000707981328655348,-0.031237775532221346,0.006389001662488748,0.04359723664847277,0.030764121200428172,-0.03408946206223222,-0.08447722290693445,0.048092739695410974,0.036705673217377686,0.07116469204681479,0.038394372918586536,-0.008699155389980631,0.02010735458784751,0.10004982758991171
HALLMARK_G2M_CHECKPOINT,0.08683741477725304,0.03004094900063517,0.05469535684849504,0.11786260904388744,-0.020322004710809694,-0.010437747685434413,0.2624441807680605,-0.008986649039249693,0.04507493773263703,0.07339152021959494,0.06810359343136081,0.02674986910577303,-0.008930001500993224,0.025516519967103902,0.14128903218991468,0.10500767987441931
HALLMARK_GLYCOLYSIS,0.11297572302464876,0.0605269996310621,0.10660041117108698,0.036296635663777325,0.03720953578974402,0.05793708365710867,0.1296757753217949,-0.0077700787959980745,-0.07281305983368493,0.051612016580696286,-0.015834065687455337,0.12403056423358802,0.04960679672546264,0.07940849097444738,0.1678069214855219,0.11295870592202972
HALLMARK_HEDGEHOG_SIGNALING,0.04713905521297659,0.08373090400220545,0.06594794528878177,0.0800189031558202,0.06540061037034679,-0.007247311975075965,-0.15584282699112897,0.016020759003840684,-0.026303468818258256,-0.011915270415169658,-0.01867101222064957,0.1028528633087153,0.05805375982961428,0.0892112992607184,0.19499186144216327,0.10265182944975756
HALLMARK_HEME_METABOLISM,0.10503414993270298,0.03013841503300307,0.07042014039083733,0.1184929096117677,0.07058743124251522,0.011565412908409959,0.14118392940897884,0.0037598366668758834,-0.02890892861367448,0.10112274504040913,0.13071024836032338,0.07808799027327594,0.05085001859424122,0.11639396580813142,0.13523844342067085,0.13091870047935114
HALLMARK_HYPOXIA,0.024345451237277552,0.006751291157054705,-0.04102304654009495,-0.11249514442208401,0.03114022876789203,0.0009042036253879481,0.05547088790416869,0.04252069929221591,-0.09234021556595995,0.052635516109868975,-0.10131689959630492,0.1379885762478068,0.03555181627584694,-0.044364090055535835,-0.047847783033322655,-0.019624628516284062
HALLMARK_IL2_STAT5_SIGNALING,0.06900723180510498,0.01372132818246004,-0.0011064484976082427,0.1432346089193461,0.05992867739087747,0.01409206281034031,0.17277603926706914,0.04733496358201245,-0.024170430108336808,0.01615033565342692,0.12726664745046165,0.05847149283838398,0.058138476226008484,0.08732603878071378,0.08718962889327678,0.11899199727367613
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0594526325272429,-0.024399405348953747,-0.008157453295407397,0.051402740528687804,-0.009653660519049805,-0.0035394522755612594,0.19741424681410086,0.056703896231854824,0.019341137093232853,0.05830846188917125,0.061421405379482,0.03696793076852638,-0.02359182926369134,0.06812021693336641,0.020704241798935083,0.0918743029840672
HALLMARK_INFLAMMATORY_RESPONSE,0.09760720287546552,-0.02533415730564284,0.002344269463324774,0.015567509849049832,0.010543837648241764,-0.012993842116893788,-0.05126605568189354,0.09012682823687966,0.007910531568504704,0.04984378247430916,0.08510136577771837,0.003705753496018003,-0.03514595485322275,0.0005709042167300088,-0.004468393647873054,0.03558180545933554
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02451742401411475,0.05629201032521618,-0.03881966204443037,0.13442225040339942,0.034791382030975156,0.01701209763158124,0.1979080707531867,0.026852819080241754,0.0638905326443956,0.08931410474842202,0.1401122263477157,-0.07078451772150215,0.05788394617607536,0.08334996207963823,-0.003532707660726853,0.11971659008420911
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05310476101267365,0.00745071945356811,0.0017404559814867486,-0.05010508444048495,0.012126835704374268,-0.015348278053795666,0.05222824308895491,-0.032618409051973864,0.15758250774052243,0.008894989315098342,-0.0028827594359953387,0.10386221762235406,-0.08099786974929526,0.04908234719814757,-0.045107341039032564,0.026674761577211638
HALLMARK_KRAS_SIGNALING_DN,0.052043331461509745,0.09294055209383308,0.03647367257502855,0.085638852030058,0.03948902714921873,0.035755601415948336,0.03108054575388451,0.07636099779278153,0.15015853859758493,0.029056315622614654,0.05543988888036011,0.0468752521617956,0.09509377895378048,0.10293028690343604,0.16007970522400178,0.14456859361146798
HALLMARK_KRAS_SIGNALING_UP,0.046202607417972434,-0.0011182613030644183,0.029250367654152,0.1629902531518248,0.0690792855153111,0.007324004434600457,-0.14723636459888556,0.059678009820526935,0.0012183827461663722,0.008103995958554357,0.10635492108328228,0.07061073079088774,0.020641198926102684,0.07052316627959102,0.09747765983368886,0.08832407609889292
HALLMARK_MITOTIC_SPINDLE,0.07830869324087682,0.04489316211316807,0.12084728942462977,0.16009708483123514,0.07727891707683794,0.024930103037885537,0.24446929433100284,-0.012388696971609945,0.017528082033548817,0.09089793286692247,0.05755044121091477,0.056329741001478535,0.04492497113933714,0.09854638800886789,0.1512583880649726,0.13394493516405892
HALLMARK_MTORC1_SIGNALING,0.0527405335943089,0.04634307331993208,0.10552507661559084,-0.06172241253572716,0.023472432487988873,0.02640173113363831,0.22875000898287934,-0.043169732663755844,-0.1158859469005239,0.05549400225922998,0.008833188118783305,0.13659444228882597,-0.013812020463079007,-0.035460005757165236,0.053393841721193415,-0.0009306683685911123
