,MGH258,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.12434872842541458,0.01627045679045437,0.17003654805800925,0.08606044418008087,0.0933865440333285,0.12036158303089153
HALLMARK_ALLOGRAFT_REJECTION,0.06004311555373768,0.03857809609206726,0.039585775980420596,0.06011149186858714,0.053465362148427086,-0.06963515623132523
HALLMARK_ANDROGEN_RESPONSE,-0.05728144406656092,0.07775357436218122,0.05682478164053625,0.06891940911005388,0.00705913901677676,-0.10888514025573899
HALLMARK_ANGIOGENESIS,0.08139559211602776,-0.04563493267323774,-0.16519396556345822,-0.11485806410711061,-0.019634164065458256,-0.19513268921042523
HALLMARK_APICAL_JUNCTION,-0.1345017014863366,0.041000971322147625,0.18341479470452388,0.07282650372378886,0.05188221741419846,-0.01878891974346111
HALLMARK_APICAL_SURFACE,-0.10669839126211714,-0.025645349615129178,0.20172930644497528,0.06765590268880477,0.027435891293347017,0.005859013574143868
HALLMARK_APOPTOSIS,-0.08358899453676914,0.042607494382298966,0.07400183981158628,-0.07727668081369153,0.06692360206679959,-0.03391302703682449
HALLMARK_BILE_ACID_METABOLISM,-0.15228366647611788,-0.02338541315298754,0.15618312071867746,0.051614190230477426,0.028671623398003276,0.04799797167561172
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.15768586021646222,0.007924925525518461,0.19413170646759498,0.11927423196360298,-0.032176163031562906,0.17330052608812682
HALLMARK_COAGULATION,0.09204497425821721,0.05075485518410671,0.2051560754239138,0.022311371508570484,0.07189483384643507,0.03770052837631076
HALLMARK_COMPLEMENT,0.009570025422691343,0.07674274386059148,0.13980022089782887,0.05235396064257915,0.06340766636048988,0.03918711111973346
HALLMARK_DNA_REPAIR,-0.13624334036870234,0.07680318686874618,0.20347739075699753,0.09580848803841893,0.030110427035283053,0.06506797887744938
HALLMARK_E2F_TARGETS,-0.09324751376103403,0.08800609935236987,0.1575594047378533,0.04705923295009814,0.040319775189319805,-0.006951224926767618
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.15292037622252286,0.11001067880346668,0.14685109871534882,-0.07267680742844146,0.07511476562936807,-0.21899477369275774
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.08920011707892474,-0.027066757651599768,0.16755796788051372,0.05463465997126165,0.12027283581622156,0.04929787509138859
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.028551476032020674,0.054997935583017354,0.08996930308223801,0.06223091451224934,0.024904831228177514,-0.039387207834887986
HALLMARK_FATTY_ACID_METABOLISM,0.05461736870902216,0.029522424015391093,0.14220122251592654,0.017339686861361045,-0.012084853804779378,0.017411842873543422
HALLMARK_G2M_CHECKPOINT,-0.09812044603949245,0.06968956812163872,0.1368713543815951,-0.017481429800062172,0.021534838332995358,-0.045337723350972615
HALLMARK_GLYCOLYSIS,-0.1386992225140284,0.01972130903097334,0.13222620787873088,0.056394853429162506,0.05329258856428185,-0.06562787018410485
HALLMARK_HEDGEHOG_SIGNALING,-0.11104047225600894,0.11355428020248058,0.12252620779261987,0.041913517725799855,0.05527991199731193,0.033183625288164625
HALLMARK_HEME_METABOLISM,-0.08509437153156385,0.030330500178768073,0.21343074107678808,0.08231402317766068,0.06653184695550439,0.10096764923440911
HALLMARK_HYPOXIA,-0.14935807240621193,0.002990141505267536,0.10193707730949716,-0.04012829756819936,0.07019109624400681,-0.08579095422559864
HALLMARK_IL2_STAT5_SIGNALING,-0.0030374226718408183,0.08864261655950911,0.17159641351871024,0.07544787268789936,-0.016843063093377453,-0.04028121296665828
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.005052988002092299,0.0303778486359132,0.15210904469974337,0.008059772523835973,0.016764859329917687,-0.16345170345020266
HALLMARK_INFLAMMATORY_RESPONSE,-0.08636108766754841,0.06424480844244562,0.1678593033852082,-0.0405485385695816,0.06316380743730518,0.012976435921499083
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07504113255585493,0.029125324324828936,0.08363672389646595,0.09129216183836689,0.009143996678037473,-0.014288539078824733
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07873117981099548,0.04517495723535483,0.11633098207111994,-0.0033769052004909506,0.0735439648090416,-0.026595992238864778
HALLMARK_KRAS_SIGNALING_DN,-0.0928404361043346,0.0004033262512572646,0.1650536589227986,0.09426186342573048,0.057175286596494415,0.08258559009553476
HALLMARK_KRAS_SIGNALING_UP,0.02590038264446123,0.02986805289015694,0.1096095180056661,0.04803850265859083,0.04050392286728986,-0.03225350519629802
HALLMARK_MITOTIC_SPINDLE,-0.07186847054988843,-0.019459934283402303,0.15430723846754313,0.06684821689940475,0.0648558852198802,0.027602673469599798
HALLMARK_MTORC1_SIGNALING,-0.09707461559559986,0.02119534558548002,0.0817118950538781,-0.014215826920492692,0.02539008468755151,-0.15102052535402044
HALLMARK_MYC_TARGETS_V1,-0.12428593042952667,0.10922881520904615,0.1905610739623739,0.10674427439174253,0.037700087855383445,0.010630296794881712
HALLMARK_MYC_TARGETS_V2,-0.12971036033157385,0.08740709795564996,0.1285177989282447,0.019337767982787413,0.0684612861414825,0.04087048842180368
HALLMARK_MYOGENESIS,-0.08178344715550868,0.06788660332940648,0.1817695678341538,0.08204904358767191,0.07405074113098167,0.09866253833530186
HALLMARK_NOTCH_SIGNALING,-0.17400126124068513,-0.010252587568688113,0.2124966759952295,0.07117942180792602,0.042759086978334776,0.0796508017982141
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.14013468527678677,0.0773340089903171,0.2561503524720864,0.10843010594088325,0.05639929866107606,0.11979480337143789
HALLMARK_P53_PATHWAY,0.003141482498467248,0.1710833048857494,0.15616125644662116,0.10811194418449309,0.0914136580068321,0.09884157419892009
HALLMARK_PANCREAS_BETA_CELLS,-0.08885134083008346,0.04926092648908787,0.09538605920309501,0.08171948528459029,0.08087381824831164,0.15568733470660961
HALLMARK_PEROXISOME,-0.0008674143732025459,0.004137784251276309,0.07623804803481143,0.0900652315796336,0.016617089520627442,-0.01931814096194818
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.12474926170755674,0.0499115003916657,0.20551891236499037,0.10516176947081383,0.023295270573145593,0.06080640737756533
HALLMARK_PROTEIN_SECRETION,-0.1353644033403692,0.015520023247381784,0.20321017828259283,0.06651972213656164,0.04443445803034246,0.03611125360994273
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.14100340710117895,0.08130484944968999,-0.03841744095324848,0.11261606114878613,-0.07320658006412153,0.14212090081346504
HALLMARK_SPERMATOGENESIS,0.011008563424545521,-0.01971992448167305,0.17693535267270066,0.09248650378093899,0.017328311058020133,0.05845916701473564
HALLMARK_TGF_BETA_SIGNALING,-0.14138783334398283,0.019406719091933883,0.13697887230473374,0.05499206103616068,0.07265655471199056,-0.030913990647671842
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.031449212611969195,0.04387080566222564,-0.024217976708825733,0.039005778095821106,0.09233576183741449,-0.17341968543396805
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.11551362582488112,0.131742189149908,0.15032233837777856,0.10821998200387471,0.05161536304045491,-0.021375999109276945
HALLMARK_UV_RESPONSE_DN,-0.10164143582193208,-0.0689998435453435,0.11008410267981128,0.0547452922102881,0.05204299325251448,-0.0022433811381484055
HALLMARK_UV_RESPONSE_UP,-0.1132840893447639,-0.01654253246143108,0.13529154728971501,0.06382257721907664,0.013269754150028203,0.03263092189539111
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.10373260077995565,0.040445282069358414,0.08476638307975091,0.042195553477254934,0.05797562992847244,-0.0738683516911336
HALLMARK_XENOBIOTIC_METABOLISM,-0.05733557159666479,-0.021725377653495397,0.2156914975787342,0.09899273438513949,0.06582591134963801,0.10279014627370951
