,MGH258,UKF251,UKF255,UKF260,UKF275,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0874561772267757,0.06617913096911741,0.07050606499077705,-0.047219085736667554,0.04878788674653225,0.08078607191941788,0.015135928493479856,0.0814971186831828,0.14188914886317022,0.14572956844959326,0.06736385265469337,0.04360118124060754,0.158029036545862,0.025282779955041336
HALLMARK_ALLOGRAFT_REJECTION,-0.025279822734694788,0.06151838849560063,0.03804581130377107,-0.0009681895459772854,-0.0041201267201133734,0.03567259035365443,0.030905171720654157,0.06017338236253711,0.044938297903650365,0.03435554195119622,-0.016666221709328584,-0.022470385822067587,0.13522945144207765,0.04319670159739776
HALLMARK_ANDROGEN_RESPONSE,0.06595157732358606,0.043288542500087485,0.10216361847217416,0.021761191750921047,0.0015927516451453372,0.05415491966993525,0.058919920988155204,0.09166263686086719,0.09787699118098105,0.09800649799370002,0.0481456597377781,0.01645102141966382,0.15305739495432144,0.025278670013977038
HALLMARK_ANGIOGENESIS,-0.025356091097331255,0.0015389594671446928,-0.01868403076307809,0.08808470387503485,0.0003234184782968902,0.02325607643661148,0.016396384860568675,0.10250677710239699,-0.11063562818813731,-0.07240402079015894,0.036030793991012326,0.007589391596141593,0.003958539967062055,-0.03728050394900628
HALLMARK_APICAL_JUNCTION,0.06006849872300061,0.049260189261348945,0.08807111231869266,0.07416338255845782,-0.011410193547158477,0.0707283510411386,0.07364768826264705,0.11668176362005014,0.13926176828753356,0.15930222686880766,0.07989252041048613,0.05937789662427381,0.24320709787667757,0.039392383199077084
HALLMARK_APICAL_SURFACE,0.019045340444362818,-0.05580648592843563,0.07537271154116486,-0.07518640716107593,0.05379865457747246,0.034127168090916184,0.09096171514173766,0.08624675479248936,0.08760468261898634,0.13034153613997257,0.07541887254904851,-0.018600168261725867,0.18604826526687301,0.05641927315351667
HALLMARK_APOPTOSIS,0.011205367967073354,0.033402342213220096,0.002772682821732777,0.08375162018856999,0.04014336006696119,0.015877022256682038,-0.06347082396497639,-0.0013160249415493737,-0.14746907962874253,-0.011310242470312195,-0.02779448730567342,0.03720415169972163,0.014230135909841672,-0.014655632190793091
HALLMARK_BILE_ACID_METABOLISM,0.024064887031499862,0.029697426408257697,0.1157884299148231,-0.09763230828342286,0.03460667751318738,-0.023582869253635116,0.04648319760978999,0.025216024315903803,0.11487235410425799,0.10252835000773239,0.07312033677612405,0.017292951246907808,0.08937661616720925,0.018154535415305866
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05485605242307718,0.04537726280136861,0.055929231554316075,0.012152375547915609,-0.02443335299561693,0.05512425232397709,0.10894908257444041,0.03391867838663988,0.16818702535203756,0.11385940791982518,0.01244259716166078,0.03520184214498229,0.06694697985130889,0.006029485713184549
HALLMARK_COAGULATION,-0.02391948696811163,0.025121680124882924,0.022617629355126647,0.04336646253661223,0.0005430940959850243,0.059895576094396996,0.0394428642567506,0.03659118650502081,0.023986435550397256,0.0954430175456484,0.06454359178852308,-0.0029531530852894027,0.19409226957052744,0.02122777643304666
