,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.029130211044430084,0.08896297574210607,0.023430064110618355,0.027267738433090796,-0.01953250263363656,-0.018350571626195272,-0.0458075083485592,0.039742440762499325,-0.0006909314190642913,0.11882534730600401,-0.014567047382577756,0.12120976186938182,0.03855852871284526,-0.0200303676084159,0.08835149380257092,0.058988171638863586,-0.03600207777129625,0.01032641000511184,0.09840988897771138,0.08959333276960628
HALLMARK_ALLOGRAFT_REJECTION,-0.06545500676225474,0.07393841821069377,-0.012642044212187988,0.0330138391965206,-0.04510164454465768,0.0073279065455177355,-0.04043231203707941,-0.057491866727483354,-0.06435030025290413,0.05820493974034605,-0.09442978106871056,-0.272831692021713,0.03135430960485718,-0.053005123007630994,0.07927071518756613,-0.0053183645395260245,-0.013433014428194045,0.014663047032780272,0.08534148013430394,0.11951754238962295
HALLMARK_ANDROGEN_RESPONSE,0.13620568161466676,0.028478102168840242,0.00681509440344411,0.0025010037684915125,0.08222096955026875,0.10984634008296973,0.09091475280161043,-0.028362621215194436,-0.057037281524524315,0.054869786376930935,0.008539562322815608,-0.11468392161075308,0.012639394048947775,-0.06460782964575879,0.055803261267067875,0.05452701568201222,0.03194323652378147,-0.006938093249592632,0.11406823956022473,0.0907858433116444
HALLMARK_ANGIOGENESIS,-0.004073644117482199,-0.07589074030968272,-0.03209365564660132,-0.048009335604693205,-0.15019635177125737,-0.0036999622936293632,0.008912792101553326,-0.07459725962037828,-0.07283733723232126,-0.1256124409944945,-0.028040357215775875,-0.25192711284463093,0.016840117386869535,-0.11826144641957369,-0.06915825677187702,0.013577669234333017,0.020245913073752425,-0.0057553787482381115,-0.033547762651866916,-0.04551316919111591
HALLMARK_APICAL_JUNCTION,0.12181456181747631,0.04968432305653478,0.03885955937370433,-0.0054881323158184414,-0.022194091534100537,0.0069655764201145,0.030728798191636642,-0.039745665887063526,-0.024270454435357847,-0.005428596390197523,-0.01381103278362288,0.07261156520338903,0.04265396833195781,-0.12785907399505989,0.07834690909383785,0.07673708698856321,0.05041022165107431,0.02410998018668504,0.06985835689285044,0.15265582655897944
HALLMARK_APICAL_SURFACE,0.13234710907968822,0.08597668416558295,0.026819041467252416,0.05591867176790134,-0.024366315673550184,-0.025743013778912652,-0.05969590005936264,0.023603952475119174,0.05832040560059645,0.07548105567467199,0.034719383496672515,0.13071083881307155,0.0446850602711477,-0.033732348944918875,0.07187208982009818,0.09416295981638166,0.00865312949240829,0.01678125853736446,0.10306009797815231,0.008161579658761325
HALLMARK_APOPTOSIS,0.043293181581663114,0.06808867952721258,0.0363013655779787,0.03200032703588734,0.06648666358256694,0.005179790798254454,0.05722492954965104,0.06053043911023206,-0.039738430225067,-0.079222895467361,-0.01401793475828581,-0.07148612469814639,-0.05315195693208589,0.08688824834850982,0.04287633217526472,-0.00360218154331116,0.011299784102358155,0.017051458221207082,0.03241260178783222,0.11069633455279292
HALLMARK_BILE_ACID_METABOLISM,0.07910652152201729,0.018447504645709923,0.015208189564965988,-0.02267506923613544,-0.04703248948913741,-0.010997152660790125,-0.10770840231808305,-0.0009315851490404138,-0.07940467437914384,-0.06633696045777915,-0.030618337012418565,-0.008299892116755423,-0.05292866796060513,-0.03267966565178273,0.021746905460993254,0.04911786875466347,-0.03940665309232897,-0.0017081763077916449,0.03636404840376433,0.013215454424146754
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09598963869328589,0.003769712106451108,0.04885571432117409,0.07097870855405809,-0.02078809520464225,0.024231136898753912,-0.018489196431265714,-0.014207655328437707,-0.08970650141105523,-0.08504554038425134,-0.01402245188502583,-0.18519669231264446,0.05798766710046613,-0.10157898215982913,0.06733772299349321,0.10288143168750036,0.004287809279567577,0.0139107543192888,0.07992782104525199,0.019779515082799685
HALLMARK_COAGULATION,0.023409856528797093,0.0014205095207151224,0.027211319655731567,0.041538680284138284,-0.06901974260587725,-0.021307561740487365,0.009512066029762435,-0.059881911007097235,-0.07062730027583808,0.0025668670979236705,-0.07303216554947442,-0.2629651549077575,0.06781997356017094,-0.06457046220797849,0.04388216233501908,0.04004086649879031,-0.022705441807384923,-0.010674322824055456,0.1070840266960508,-0.00858141782361754
