,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06437046032625031,0.03025093702716838,0.003976282588114801,0.0006013517806048276,-0.003998456990831401,-0.00029911308116577944,0.1645880876998225,0.021421390968837804,0.08644690693403466,0.09137819262518851,0.07895229951130286,0.07556830550450085,0.10555786835138053,0.04392635381295114,0.054236763166205994,0.03711615210661347
HALLMARK_ALLOGRAFT_REJECTION,-0.011380562216758008,-0.057089217968794306,-0.00422889984921429,-0.043317928282096976,0.017023168058265307,-0.034513283886968074,0.22595500016599043,0.07274625315985364,0.006792835456791744,-0.103077559225805,0.11130902716244984,0.04453696187904689,0.0639955259014695,-0.01470890222157571,-0.011228414935934579,-0.05036181543658587
HALLMARK_ANDROGEN_RESPONSE,0.024260598065091007,0.005039320291885799,0.018153907767587078,0.05739202698005809,0.015221832447757159,-0.021251608153756325,0.18962234753783772,0.05223225155234102,0.03644091802561666,-0.06154965962359155,0.05190534897928553,0.011123401636643684,0.12226548000080364,0.0067800472274182075,-0.053851434983337776,0.004309250293774264
HALLMARK_ANGIOGENESIS,-0.05683625616892524,0.0043589848269810424,-0.013868640820178222,0.059549883541493605,0.03847874408867611,-0.05050588963385499,0.23374981140240023,-0.019046333677163754,0.049726644275935344,-0.14144678858310022,-0.07254819131662066,-0.10664957502772891,-0.02249050177427402,-0.02134445195494285,-0.16022448973186473,0.007675594436691116
HALLMARK_APICAL_JUNCTION,0.04551103520105912,0.0059972001777399715,0.012031251272634552,-0.02455678913835527,0.12031689253229598,0.0098500650491067,0.20581831508179102,0.0021013805845983735,0.09916567589725014,0.09200958253103356,0.0025409111790585903,0.039887139841092996,0.09754114932967997,0.022254450103606712,0.007882327948807085,0.009972813627659904
HALLMARK_APICAL_SURFACE,0.05085160698057327,0.04310182337184323,-0.0361501061397418,-0.08823957760503154,0.016675222147385444,0.048569022466836656,-0.061629005461976756,0.12432987794682301,-0.015712175692684575,-0.0014386580354975203,0.1204440944442001,0.0745269716398108,0.08911828485611246,-0.042050033810935715,-0.042420491160006644,-0.01816996004346748
HALLMARK_APOPTOSIS,-0.004141735743270817,-0.029824853521396577,0.0024137990920330573,0.0317888337006789,0.06700448592352341,-0.0434189339783663,0.04663250383395431,-0.001944836446735653,0.05762212876670171,0.06560049154133596,-0.06623008163475204,-0.0038072493984168503,0.033876127286463796,0.07273344129027105,-0.026280798491206517,-0.04590792569012927
HALLMARK_BILE_ACID_METABOLISM,-0.007545484299272628,0.01666288985158599,0.04650756832491078,-0.04186757786670258,0.027335768018436183,-0.07419729398140355,0.20134712633666943,0.0726378754048896,0.06091922732749396,0.03170531662738034,0.09608389301292818,-0.017704397954730815,0.07522319187502592,0.06077920892248611,0.12533449875272928,0.09969844682786297
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05411515355130053,0.07114894262337275,0.04220152179045256,-0.015922151144003305,0.09761492794597462,-0.011751265389322502,0.0888142640637446,-0.06078081479089679,0.037917820735495815,-0.029023407187493765,0.1477687277168662,0.06052577288519387,0.09360085880200415,0.05345726432948398,0.06265342730406621,0.03678518344148881
HALLMARK_COAGULATION,0.08378452774589139,-0.032916248704884896,0.015804273660025753,-0.02253083648500509,0.11646744265960594,-0.0471540045556406,0.1884588306859449,0.011292689420821709,0.10570474518562585,-0.09874569913867752,-0.001998394110383629,0.0868665842639388,0.06660089308688426,0.04922060517788014,-0.04387052613394933,0.035726776474150825
HALLMARK_COMPLEMENT,0.042495660062675016,-0.014397580946261021,0.05672536573245295,-0.01866898284685477,0.06928829864270819,0.00273619598348047,0.23314041901529975,0.00427502258732278,0.014087446434340446,-0.054639120782341864,0.1547985411320806,0.059816782242903495,0.07949703087290547,0.1009913271823536,0.03633358100845398,0.041384903527806646
HALLMARK_DNA_REPAIR,0.042766898658219955,0.01695202736687421,0.08389220075979018,0.05808360623066327,0.11761114547882823,-0.002409426388670666,0.2200791469901012,0.0500369298466477,0.08658639685906255,0.14221549258170363,0.11622428977292579,0.03737445428404806,0.10230940973424539,0.03817617166217916,0.09125389475217807,0.10177413705518575
HALLMARK_E2F_TARGETS,0.05162954622860387,0.05055803721830263,0.04617958627282174,-0.024650166877460307,-0.008492104430128386,-0.01116549102911903,0.20777549065350143,0.037111022827884775,0.08769635093511269,0.12278011913266393,0.1159878158759597,0.0884630366600497,0.05536432901806592,0.014168051163036276,0.11511437344915718,0.051659224969942505
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03342048880135128,-0.07224266288617834,0.009346570671307772,0.07027761277176081,0.12319988708403484,-0.04195329401461116,0.2155992305467633,-0.032774017092535815,0.10060119579853571,-0.04743047897752571,-0.02763491033020204,0.021365977075523512,0.03578105802982871,0.06015931684035733,-0.08897916449791327,0.05076612489950856
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006519032929528819,-0.00023019973759584597,0.02511816574744641,0.030330461320929033,-0.058644803501645665,0.00929334881996798,0.16099923953220724,0.02260486198955682,0.09028560193484772,0.06429493405119494,-0.04022978877062944,0.037953339934469164,0.096652594121342,0.06456815328975345,0.04818833430662593,0.06292938064009515
HALLMARK_ESTROGEN_RESPONSE_LATE,0.057199460120643,0.044569620422265796,-0.007998982413329421,-0.03654062021333957,0.14696347678567556,0.016230460972712774,-0.07134021514584309,0.06809759131438615,-0.01592830792848155,0.07486761180306378,0.061677245521280115,0.05362298134419774,0.055752291309007725,0.043379543786672616,0.1095327355981881,0.011794326730212825
HALLMARK_FATTY_ACID_METABOLISM,0.05115669015670931,0.006230792265794077,-0.019966333332602768,0.08558712360914106,0.07078973668788255,-0.00488155508027526,0.14419353218728093,-0.010610712173469296,-0.016974421521677614,-0.0329314197027273,0.014429016858888543,0.001916499367717993,0.03371280576140795,0.03838487753186032,0.04319015993805404,0.04136032814485346
HALLMARK_G2M_CHECKPOINT,0.037226624741375634,0.048446188589904786,0.009038264681104151,0.033389137814316884,0.04821207442501461,-0.014273672421345574,0.19104583783004708,-0.009375167121563081,0.0779330410814789,0.04799689348224905,0.04914741629724283,0.08778220651177847,0.1030242708315986,0.005175214008960481,0.04595175153138417,0.06583734207536851
HALLMARK_GLYCOLYSIS,0.0005182342340865579,0.08284054750078239,0.016312284122274995,0.06103091148927452,-0.0034265990660136696,0.03726594378905904,0.17629128051671367,0.001992775801709654,0.017833348642182098,0.133029976403805,-0.008186060484889917,-0.01306214733970153,0.05307648661468642,0.05270814585373917,0.057013192121843026,0.09711941191480054
HALLMARK_HEDGEHOG_SIGNALING,0.046865587053159775,0.10119355780924587,0.031442614882268474,0.007589762693072239,-0.059277691538309855,0.07572602171965218,-0.09092031607503345,0.0077714048664729,0.01945214659234997,0.14148487228640594,0.030902398876179224,0.05586071701433415,0.03769252723859478,-0.0037537087319405773,0.014309192654171783,-0.02752977157144494
HALLMARK_HEME_METABOLISM,0.04665618357827985,0.04503988279051832,0.01520132779435422,0.050782175750607964,0.08589406434439321,-0.007946385912612066,0.20428525111595655,0.047184845099313796,0.09890753105877502,0.08992003804749533,0.06785885090844988,0.024700912663105278,0.08353063241855273,0.02418153592693781,0.052108702842363054,0.06500767253136451
HALLMARK_HYPOXIA,-0.0016433484144486759,-0.02272981173394913,-0.008077311878739935,0.10932610866551065,0.025077497515159468,0.03461666628848746,-0.08766972924410092,-0.017515934976935935,-0.00762536943722056,0.07345636511171687,-0.14406597075949076,-0.02231885202396736,-0.03049932348623329,0.045141494955103736,-0.03631705796000745,0.08328075643772567
HALLMARK_IL2_STAT5_SIGNALING,0.0426881454020078,0.02564119047466683,-0.009183023943434858,0.0216690449281118,0.12097957417434052,0.03095189501613339,0.2155463700371558,-0.006035365709295148,0.05192998848779582,-0.039893303033463064,0.024927967722011,0.010149339702161881,0.05838314961361568,0.04273654824851864,0.012387593561973843,0.04243652004338781
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029034341673053167,-0.03679660821336305,-0.04543612531737639,0.007843563423514156,0.13082194735160887,-0.055905084834673005,0.19141900929785416,0.023083927639644775,0.08482557529024118,-0.11131554688462206,0.10216693764718739,0.05879291139400609,0.040576388570742035,0.06477414374353344,-0.035227694719490735,0.00928150470887218
HALLMARK_INFLAMMATORY_RESPONSE,0.04525866747281651,-0.005491893775844435,0.0348380892732471,-0.01939625132059708,0.027429242990397253,0.022288273950947592,0.10587834277473003,-0.052802727747313115,-0.011118667001962367,0.11687962814733789,0.07395210970054497,0.04382989496309616,0.08296326041931973,0.032866758809934074,-0.027145218897645335,0.028427162754547264
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.026034941542325916,0.02305697265964996,-0.035227646417518056,-0.07099586079472556,0.026629112206698672,-0.0018376906885154655,0.22198460024622427,0.12425676776896451,0.06231939663774211,-0.07224307425991233,0.04302800573896451,0.07370495557599095,0.0681495775444386,-0.008724768306863423,0.03904890003246119,-0.02348487428301488
