,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.12992000435166043,0.1795868139016243,0.08855523900424908,0.017465572152127247,0.01711967416418534,0.11744186824466839,-0.03676921099911705,0.28086828403557895,0.036592279483875285,0.03716796622913723,0.00042088505519775616,0.04799078344459139,0.13552495134120693,0.10739656474058179,0.19586292429998925,0.16332327923981776,0.17547212267114806,0.09215609130293136,0.05707609018312298,0.05192474837909229,0.2557095109077314,0.18654980911360206,0.06961588190528778
HALLMARK_ALLOGRAFT_REJECTION,-0.07522047974725506,0.04937506415642071,-0.026986946861425578,0.01360852483943097,0.009247357568101527,0.08739928016225783,0.065916343233795,0.3983456315755855,0.0335232624528282,0.10521186010725252,0.11228856202845618,0.0004716272415180589,0.016625532076855614,0.10458939937745076,0.09904249833933734,0.037642587937506834,0.12057774297030498,0.07908662433726839,0.08441700703961119,0.0882236897761594,0.10756930900597696,0.01655489368516595,0.042389907638833095
HALLMARK_ANDROGEN_RESPONSE,0.1311053537209893,0.19379341024835608,0.07524019053754019,-0.014672182316850593,0.08216205090131436,0.02656655481583789,0.02814597319841355,0.3637679447287259,0.12014921248717304,0.024734877524901593,0.08292841141509871,0.04701222178427544,0.08406948978982366,0.05785047241574944,0.054218102196004994,0.12112444667854058,0.20220231651014087,0.036537762037631885,0.05203402920172972,0.04569259670786956,0.17528403169616946,0.22962938176065234,0.08532542250989975
HALLMARK_ANGIOGENESIS,-0.0161019441309786,0.04628647056682019,-0.0461758406996344,0.011330195840933194,0.02475201199167903,-0.005398644032642388,0.04504606226987362,0.404549621807556,0.07889774776972709,0.015533208839967241,0.07129405086188689,0.14076616499680686,-0.06720396879986051,-0.0824864520300754,-0.030165479194476676,-0.14606146406067574,-0.07852607217529274,0.08737751820958309,-0.02517324998196119,-0.03383509458454358,-0.1701181732623256,0.17276924441646516,0.01406501025525353
HALLMARK_APICAL_JUNCTION,0.12652595870952824,0.1935596557499567,0.0467185751237231,0.02540925422447514,0.02258564258971107,0.1003713705565851,0.01682841121205047,0.39895391845520606,0.12806649822597072,0.07883090264040968,0.06542165827214798,0.15108740567623233,0.18959307993608002,0.09457340325504478,0.18102338209134006,0.1842916786423475,0.20710888189701493,0.08864893391042229,0.020308200753960497,0.06335226807709272,0.22028170704784528,0.21908616958185576,0.050455372222606334
HALLMARK_APICAL_SURFACE,0.09650015777097914,0.15980641355168226,0.06622502684873499,0.07333170690096052,0.03582683540694446,0.13912262572276513,0.011086512991651462,-0.16180492329368534,0.03314471526390378,-0.034708509990672556,-0.10113669740994934,0.14406540395519726,0.12235296679428147,0.03291011423779587,0.171691785363552,0.19949877259149365,0.20456513661964046,0.06886053687787287,0.03262624260907397,0.005943588420246958,0.14779988495851815,0.18582812631436285,0.005503391179826606
HALLMARK_APOPTOSIS,0.007493719939674701,0.03675418622436155,0.0011824229306619726,0.01722075723773606,0.033925214115924564,-0.030459227611049598,0.0014512562689319526,0.13002278209203832,0.0755004353247643,0.005032089593080064,0.055908568055346254,-0.08167838544461399,0.023125327340968765,0.024740020403744015,0.06658618138504047,-0.06673303338984746,-0.025915238200732136,0.011476749760293366,0.033226544642707356,0.03976378801296218,0.05718688920169977,0.0029308403209912003,-0.0012844642516844876
HALLMARK_BILE_ACID_METABOLISM,0.11044670444825604,0.21226993275622014,0.07535231761995459,0.007234400209886461,0.0522884658473368,0.1423897117926726,0.018956694510674613,0.40725578154789455,0.09709248107735083,0.06932932886311809,0.05881495739928809,0.10217298411524288,0.13733286060982827,0.03988506279814713,0.15087935827818236,0.19473773586182413,0.19394555654432372,0.026128936909199065,0.020909687834778163,0.034937989963999806,0.2435248573716033,0.1757044077797762,0.030628930975029143
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12617211444874568,0.19973278412042558,0.08815333585025541,0.031137816143300502,0.047707304545146545,0.05923724523055975,-0.0026581409843081734,0.2735785937026753,0.08350205915233994,0.026885271388336077,0.1366112782813758,0.21069379898475712,0.16420554074496693,0.12340203188160287,0.15166050194627723,0.1764847196873009,0.1787575113489212,0.06427688017192294,-0.00559771643891226,0.06097141313649337,0.28909071707067596,0.16020650001422282,0.1273924202903403
HALLMARK_COAGULATION,-0.05365050076411676,0.10277169222246675,-0.0036689474756615493,0.017234015267021813,-0.03133819059372309,0.07573042176491822,0.06024384213597013,0.3870220045609089,0.07872188027378889,0.0850466126841141,0.13595242052942685,0.10847322693491969,0.1079232197129372,0.08456214749902237,0.14877389168492988,0.09307150707609224,0.15753207930719457,0.09249912849320092,0.0640801814249823,0.12771620451146332,0.09804859359611459,0.10021618885718715,0.08431772289481536
