,UKF251,ZH916inf
HALLMARK_ADIPOGENESIS,-0.011708628025141544,0.0329103167975513
HALLMARK_ALLOGRAFT_REJECTION,0.05062322702828374,-0.009229379441504844
HALLMARK_ANDROGEN_RESPONSE,0.013674348726304774,-0.0695231826363644
HALLMARK_ANGIOGENESIS,-0.07196644033859233,0.058869648135028874
HALLMARK_APICAL_JUNCTION,-0.0179228154097095,0.017808407790468987
HALLMARK_APICAL_SURFACE,-0.025922810040334764,-0.12159537702133642
HALLMARK_APOPTOSIS,0.010219096226832432,-0.052828417791648694
HALLMARK_BILE_ACID_METABOLISM,-0.03297344378384613,-0.027692390849500644
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00030096499061455076,0.00900824814222702
HALLMARK_COAGULATION,-0.023844073627557416,0.003662150053893733
HALLMARK_COMPLEMENT,0.013097835406621489,-0.0804191629219691
HALLMARK_DNA_REPAIR,-0.00408743220040609,0.014570913844487181
HALLMARK_E2F_TARGETS,-0.023510266349616595,-0.015040325184874899
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06030684085430321,0.058407237902850004
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.008469245240202877,0.06372118275348342
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03141030929017948,0.03727659682704181
HALLMARK_FATTY_ACID_METABOLISM,-0.044460709278943425,-0.05278156222671025
HALLMARK_G2M_CHECKPOINT,0.026230245608920136,-0.08654922954951037
HALLMARK_GLYCOLYSIS,-0.001973260932680846,-0.02175319517575675
HALLMARK_HEDGEHOG_SIGNALING,-0.10017712264481707,-0.05793175893534795
HALLMARK_HEME_METABOLISM,-0.02640913793723284,-0.03113307251372131
HALLMARK_HYPOXIA,-0.046086240917829216,-0.04915981116018459
HALLMARK_IL2_STAT5_SIGNALING,-0.0432294988121854,-0.038498342069545714
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029373703391858685,0.028885172248044263
HALLMARK_INFLAMMATORY_RESPONSE,-0.03969681000382343,-0.014046090029127989
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06557352169323413,0.10196097648987959
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01928759834688154,-0.09629933586157072
HALLMARK_KRAS_SIGNALING_DN,0.021114733867235298,-0.024698924419642623
HALLMARK_KRAS_SIGNALING_UP,-0.03902099649155656,-0.011648417907842502
HALLMARK_MITOTIC_SPINDLE,-0.026629795280624136,-0.0673995390763791
HALLMARK_MTORC1_SIGNALING,-0.04329535890913809,-0.004274124701437817
HALLMARK_MYC_TARGETS_V1,0.014394255505337525,-0.02119813694494752
HALLMARK_MYC_TARGETS_V2,0.0748181656039042,0.02311454770195106
HALLMARK_MYOGENESIS,-0.04157424711794778,0.04637394055373396
HALLMARK_NOTCH_SIGNALING,-0.019496559710178146,-0.11300066100397842
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03144515872663217,-0.012079167572899166
HALLMARK_P53_PATHWAY,-0.01508668375203976,-0.012548423333104467
HALLMARK_PANCREAS_BETA_CELLS,0.010077981459932564,0.003276959452255355
HALLMARK_PEROXISOME,0.04238107357249883,0.05796526053462878
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.010123362234394242,-0.02674630776021233
HALLMARK_PROTEIN_SECRETION,-0.04241091339600842,-0.05883985453009569
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11279412090508284,0.07270943884226962
HALLMARK_SPERMATOGENESIS,0.010357633913372452,-0.022291269236651933
HALLMARK_TGF_BETA_SIGNALING,-0.049138252614873826,-0.12781739153668717
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06183056749413387,-0.008046995985152882
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0026208329068536135,-0.08628103524505089
HALLMARK_UV_RESPONSE_DN,-0.022587432044475924,-0.025023983280776162
HALLMARK_UV_RESPONSE_UP,0.007604227980731557,0.05387801356230627
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03471324560255005,-0.005902400960601866
HALLMARK_XENOBIOTIC_METABOLISM,-0.016211597913827043,-0.019203754586521786
