,MGH258,UKF251,UKF259,UKF304,UKF334,ZH1007inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.029571603526288574,0.028373001091514367,0.02650742679760103,-0.013799593156819306,0.06874070395297542,0.08914267394100586,-0.048703512627192885
HALLMARK_ALLOGRAFT_REJECTION,-0.0320398677434904,0.005401940766987375,-0.040721765566717194,0.08992267998366663,0.03657517390036242,0.00927049586134646,0.061136707193743416
HALLMARK_ANDROGEN_RESPONSE,0.03824104208450876,-0.009208225881010897,0.0435141873353337,0.046849096673061065,0.0514698991484573,0.04406950954161801,-0.013721410945955399
HALLMARK_ANGIOGENESIS,-0.061527508245045666,0.03442530882000467,0.002751101807260502,0.11861478071405991,-0.024431760189370617,0.05355318143348574,-0.022073548374196075
HALLMARK_APICAL_JUNCTION,0.01976051602133909,-0.05919002215515033,0.06802091252942752,-0.05803313398879105,0.08268907600055535,0.0962641937332693,-0.011483109127815408
HALLMARK_APICAL_SURFACE,0.036584628565216236,-0.06238983435214692,0.04186852606270163,0.0056465816162043925,0.045224381397710595,0.1497390835221918,0.010229337884724176
HALLMARK_APOPTOSIS,-0.0023869209720405117,0.06328906187653968,0.048383698187732145,-0.05414737440140115,0.011760816635176438,-0.039558894579983746,-0.04719575135905159
HALLMARK_BILE_ACID_METABOLISM,0.02082359759659458,0.023219598417877886,-0.030331787912523216,-0.004559713794692324,0.08793131799529583,0.12205010397550896,-0.01802379481904024
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02018420227907029,0.06423113754091704,0.06710387645144843,0.08338058401925288,0.05369906199842857,0.11860190819990846,0.001974063846108941
HALLMARK_COAGULATION,0.0014009342804358479,0.06624867298459715,0.026117777384084554,0.06627545448654966,0.0802698749712689,0.016752257315182977,-0.04896715120860625
HALLMARK_COMPLEMENT,-0.03585591099165944,0.05703237475756251,0.02696426783098711,-0.004504649876594792,0.05720080361388702,0.11732040474017251,-0.021841922382737418
HALLMARK_DNA_REPAIR,0.01659020291021549,0.010678839727236452,0.02711058112506616,-0.1032384885190928,0.07977804711465576,0.13939889450707632,-0.023411546826497872
HALLMARK_E2F_TARGETS,0.002854191308390945,-0.022046688131761086,0.018073819530446553,-0.04680726160039276,0.08201124650042348,0.12978172516070793,-0.04478054767962176
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.015229028402568859,0.03535963301676462,0.0283954080606632,0.036526243163515854,0.05591344383362237,0.04386707268678525,-0.051625947701515545
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.021020304799392805,0.01954185295041044,-0.005665082025052768,-0.03460064154861239,-0.0163473404650358,0.011012227289006492,-0.02092563837677321
