,ZH1007nec,ZH881T1
HALLMARK_ADIPOGENESIS,0.024800477080950664,0.02860710569573445
HALLMARK_ALLOGRAFT_REJECTION,0.0629917542863859,0.020667088008996252
HALLMARK_ANDROGEN_RESPONSE,0.008032465577324083,0.021997598578325946
HALLMARK_ANGIOGENESIS,0.017976917603763444,0.08566666835990136
HALLMARK_APICAL_JUNCTION,0.03287973299401789,0.03385572369860892
HALLMARK_APICAL_SURFACE,0.05177779509469716,0.019267847631268546
HALLMARK_APOPTOSIS,0.004316008688033723,0.05721987508989821
HALLMARK_BILE_ACID_METABOLISM,0.07310370034645529,0.012627870487940935
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0065016137227752345,-0.024260334686589707
HALLMARK_COAGULATION,-0.02206620188198452,0.05084262361147309
HALLMARK_COMPLEMENT,0.07788269037258128,0.0217220042402186
HALLMARK_DNA_REPAIR,-0.008912530942371322,0.003144731786889491
HALLMARK_E2F_TARGETS,0.01827612238274767,-0.0038355304556890496
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.041376654438434586,0.06144338567875891
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02067131821567817,-0.029323513174749537
HALLMARK_ESTROGEN_RESPONSE_LATE,0.005295656680639049,0.01230192817518467
HALLMARK_FATTY_ACID_METABOLISM,-0.011078198683587125,-0.03236310467078084
HALLMARK_G2M_CHECKPOINT,0.08853659852832446,0.023043946887921128
HALLMARK_GLYCOLYSIS,0.02439757760761867,0.024667151741116822
HALLMARK_HEDGEHOG_SIGNALING,0.07875552846872545,-0.0462547731273132
HALLMARK_HEME_METABOLISM,0.0180006346758534,0.008009188686937797
HALLMARK_HYPOXIA,-0.0006858428972843118,-0.017390171221206358
HALLMARK_IL2_STAT5_SIGNALING,0.08225792943679762,0.000983987411718782
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00905699324837634,0.03348718379631667
HALLMARK_INFLAMMATORY_RESPONSE,0.010078758773554719,-0.017924123309582114
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03686249812797506,-0.02556084073946023
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07266119627025504,0.04967313762786938
HALLMARK_KRAS_SIGNALING_DN,0.004729458312523066,-0.055846617551131204
HALLMARK_KRAS_SIGNALING_UP,-0.04585369830771657,-0.027327649471129707
HALLMARK_MITOTIC_SPINDLE,0.023050107317478148,-0.007509618293525154
HALLMARK_MTORC1_SIGNALING,0.052882404228077676,0.023476615929247328
HALLMARK_MYC_TARGETS_V1,-0.0026929676189425696,-0.002652047922726304
HALLMARK_MYC_TARGETS_V2,0.009894961848864611,0.013576965533871147
HALLMARK_MYOGENESIS,-0.0011976083004722965,0.021697972603844973
HALLMARK_NOTCH_SIGNALING,-0.042580555447175934,0.03336777946185754
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0591422990348678,-0.023919636187146737
HALLMARK_P53_PATHWAY,0.04991216285302915,-0.009353067020460482
HALLMARK_PANCREAS_BETA_CELLS,0.033998838201232714,-0.0496483729877939
HALLMARK_PEROXISOME,0.0897325661556837,0.02164071494027197
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.059654147510112145,-0.003089753035299497
HALLMARK_PROTEIN_SECRETION,-0.005478726724836033,-0.00443227073793802
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.027207489913897962,0.011025309010721372
HALLMARK_SPERMATOGENESIS,0.01753271055040788,-0.02050392115336755
HALLMARK_TGF_BETA_SIGNALING,0.07795446462927383,0.06038042493455592
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.008826156771774016,0.03316531179637558
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03378116864556299,-0.0009274696997500215
HALLMARK_UV_RESPONSE_DN,0.018841095438032383,0.02802591829297925
HALLMARK_UV_RESPONSE_UP,0.03655876592191937,-0.02710298325752061
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.016148501643343423,-0.0042924662040863095
HALLMARK_XENOBIOTIC_METABOLISM,-0.015428661506994961,-0.022056132339970728
