,UKF248,UKF259,UKF334,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.042036297700920516,-0.019764726013527988,0.059928779453268875,0.04168831340910167,0.06362211687992789,0.13205754586917143
HALLMARK_ALLOGRAFT_REJECTION,0.06401129847870904,-0.015486681417515923,0.0076798203046759255,0.04143232421902009,0.0806678973945491,0.06288587900935262
HALLMARK_ANDROGEN_RESPONSE,0.06631278846618993,0.006175442620401792,0.08230683210235656,0.03054992687923015,0.03633842628585304,0.0438011746627345
HALLMARK_ANGIOGENESIS,-0.02025701428478585,-0.016967685353908246,0.07127185530265273,-0.03624494688216815,0.008980218873575174,-0.1199191684131492
HALLMARK_APICAL_JUNCTION,0.09455146703458002,0.001873445574622707,0.07727060777008397,0.022594974914386376,0.0016098345538286595,0.07103852893366355
HALLMARK_APICAL_SURFACE,0.043537176123739675,0.0013750734829595338,0.06050840200269348,0.0047660353849720664,0.03634415865657553,-0.011819189538740317
HALLMARK_APOPTOSIS,0.015902849792662377,-0.03596907208913628,-0.050188602693845855,-0.006063886103828916,0.029625122629119097,0.021718591000043492
HALLMARK_BILE_ACID_METABOLISM,-0.01266230020031109,0.04595525717735592,0.07808033691762467,0.006573884305608495,0.007566889401272578,0.1395581544247175
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0193756449925703,-0.015282330315950695,0.08303107429292134,0.037220565712509084,0.045196894300011316,0.11387802246391965
HALLMARK_COAGULATION,0.08802802798969027,0.009291494495270357,0.05763291419584546,0.03949457694501043,0.06282352214917689,0.033319081031018646
HALLMARK_COMPLEMENT,0.03731007133960054,0.017738546159369064,0.0011809682187107436,0.06878809300193076,0.08968858163055345,0.13654369903224103
HALLMARK_DNA_REPAIR,0.058926569068529645,-0.013187551789712612,0.08303314818927485,0.03626600734919889,-0.0034018846080012457,0.13919799191052348
HALLMARK_E2F_TARGETS,0.04502266780174552,-0.014670138177273842,0.06254380486381025,0.03422420068969062,-0.057063128429646774,0.1179852781622709
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0663899072812193,-0.009342922204616466,0.05134562084840888,0.029043121264110846,0.03242601258006925,-0.020006529697850026
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0430687689645301,0.029653886917930663,-0.0006320308111292875,0.05239337577260657,0.037200622590043704,0.10136351215290347
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027108274829517404,-0.020995372108766366,0.10084268130176069,0.006112785945954919,-0.0004158649570727662,0.12506114097469503
HALLMARK_FATTY_ACID_METABOLISM,0.010768115578893258,-0.03743474226906622,0.0396345189657833,0.05272040639080345,-0.03175498910562508,0.0648973925984537
HALLMARK_G2M_CHECKPOINT,0.009769396196743784,-0.002450777681598896,0.07936085991056581,0.04842631202215051,0.00032484856739277375,0.0816488346711561
HALLMARK_GLYCOLYSIS,-0.0018296846549730789,-0.01780611252626594,0.10500772967883996,0.014655835157179867,-0.009447249707341083,0.09891298386726431
HALLMARK_HEDGEHOG_SIGNALING,0.002387264526949222,0.028616682779409142,0.049681735063251256,0.04191420658493122,-0.05865963102029673,0.059129637248650384
HALLMARK_HEME_METABOLISM,0.059756289513897255,-0.019446535328514897,0.09602460451838406,0.015465449407639375,0.00646482179079038,0.11942007586339659
