,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.11611516401634658,0.11027789361280332,-0.08254475910549676,0.03980175247395688,0.01896356976644438,0.2703277983945074,0.03944655638427373,-0.2679437124644242,0.20410023976813274,-0.04034313100224836,0.16649063031366823,0.18943165617797078,0.13660877110531208,0.22488851360641476,0.1565550284307021,0.05707725094391638,0.1226743964996697,-0.006902699557509095,0.05721679758475852,-0.06482630053770894,-0.04653631152981584,0.17007017096829743,0.053647797966901965,0.09796865890811658
HALLMARK_ALLOGRAFT_REJECTION,0.13559380142326052,-0.004360864682758783,-0.11631733172271229,0.005670460467616065,0.00190942679811615,0.12934475828816613,-0.2915840644460761,-0.44980518157591065,0.12506590370749754,-0.13011333081491863,-0.327700276493995,0.17079556708934404,-0.07612488672001323,0.230239687227205,0.08445552217793915,0.0737837536455837,0.11456614726578712,0.0443659841251824,0.039641451372130404,-0.018850379629988756,-0.05191891991621485,0.2647399885223328,0.1812825937896804,0.0026774486351060873
HALLMARK_ANDROGEN_RESPONSE,0.05944494817951574,0.13786065647192947,-0.058219670519654994,0.06603605636916417,-0.08766516808960734,0.15806823429733946,-0.1516359073384066,-0.447491651298884,0.025664288405853147,-0.020206077617947925,-0.054686049224466585,0.1724449662228727,-0.11947473091560289,0.2011510472707512,0.11767138246257583,-0.000977319758293257,0.03669005362722077,0.003863817895575222,0.06788701930232283,-0.03021912607389839,0.01362041755038629,0.32672850885278987,0.07729154825051845,0.029825482514679386
HALLMARK_ANGIOGENESIS,-0.18139967054635459,-0.010236269569822503,0.17821496778134208,-0.007156615098521726,-0.012154309050172096,-0.3031558823199179,-0.2931668819723382,-0.5007382891514123,-0.28245301050553195,-0.1858899174645969,-0.36035928368665715,-0.11314562944943353,-0.4057722063499593,0.08061773630203574,-0.06861888167956808,-0.01938318295527906,-0.05445431224880567,0.09215086653576596,0.07331861472579282,0.06212136686885862,-0.04096439639332347,0.17848399020823846,-0.18519238546556324,-0.13822633621361538
HALLMARK_APICAL_JUNCTION,0.0965452704460061,0.1679239120930499,-0.15038949510610727,0.0028972849215738892,0.012750782037449365,0.10342163404096229,-0.21199732057710186,-0.4421144779734365,-0.14682029850159548,-0.05551021263106728,0.07288761097956124,0.21599132954918315,-0.21905693732518913,0.19808648822336583,0.16953238761591244,0.1588259485936928,0.12440669085541366,0.06148151187737431,0.08935789374196743,-0.004538181610024446,0.05853307027138642,0.38477196809393543,0.034031449667924936,0.17238155358162363
HALLMARK_APICAL_SURFACE,0.21278287327367346,0.15280006115007308,0.07494699342588629,0.000516995253433739,0.06625848969435436,0.1392123362955369,0.2918287296057784,0.32898914051248557,0.19596048534397079,0.275689474225191,0.3811481384646994,0.23172806770808183,-0.12793748255834367,0.08872472619300398,0.1503730626809995,-0.0711488405939706,0.08582607380471495,0.06969828402072036,0.08073633894985087,0.06434913414703491,0.0817627715792904,0.3499752568869598,0.2295000260281846,0.09625710309025191
HALLMARK_APOPTOSIS,0.0324046720451201,0.0227718372296964,-0.036925213008047575,0.07784329505877541,0.0057132062506878405,-0.15326235041933547,0.04597854149574333,-0.11716481948829542,-0.2434513663824775,-0.05613054180637301,-0.12685891398416024,0.03790802217313819,0.2553841174578737,0.029254472696455022,0.04466099883464726,-0.0013771329595613853,0.0014959549247624232,0.01528388355575667,0.02975603290114215,-0.07468101764274272,-0.01939797019095002,0.09902701793576792,0.16146001266379698,0.08384947417034154
HALLMARK_BILE_ACID_METABOLISM,0.08609092983677669,0.06416916708670707,-0.045654909216344096,0.01832397732204498,0.010153317968370129,0.09599967313870861,-0.11701049170748438,-0.5115366997166088,-0.11287002430256775,-0.13137472652190751,0.015911739852710945,0.10748201127731295,-0.11639393401383255,0.08510018027035016,0.09130087168191431,0.03829172715761049,0.035552367528646635,-0.015068269096381199,0.01249713483388216,-0.04066573275304714,0.0016092292470918574,0.008089327419980856,-0.11769930727096405,-0.012260653172080386
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04338664242557129,0.02195144189921346,-0.1595433744568206,-0.022988415491168618,-0.028912811242327353,0.13878360048812816,-0.26653915134976736,-0.3466333234950383,-0.2653625740363443,-0.12238633773461327,-0.27542221216696106,0.2127574691435532,-0.34308354716340994,0.13726676405779356,0.051003660513512225,0.06111974643005426,0.03878386779192454,0.012467101927599212,0.03865375609024561,-0.06534815068798114,0.0013062409499038155,0.02235511732706895,-0.07368818552981854,-0.012415549068580473
HALLMARK_COAGULATION,0.03466622305798793,0.08759507611785043,-0.05112181203067095,-0.06681630950763343,0.021178980887973112,0.0006925926867620611,-0.2911548741870783,-0.5215470875802225,-0.0738973156757432,-0.17772919027274728,-0.3591416419605893,0.1066652775345583,-0.13388259160949292,0.17066623358753844,0.26431595560156057,0.20581335766288014,0.15650042785862311,0.04443462291903387,0.12127852568130595,-0.08973362661228328,-0.01487535068368755,0.3875073978450503,0.10942268214911069,-0.12134993145403673
