,UKF275,ZH1007inf,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.004114111361459891,0.09410172180864221,0.015792889188746256,0.06940990620282081
HALLMARK_ALLOGRAFT_REJECTION,-0.06487635314031519,0.05369225199649945,0.028522919668346042,0.03459689859100944
HALLMARK_ANDROGEN_RESPONSE,-0.057003099303994546,0.10647989055952847,-0.0342138357451483,0.03137409425882568
HALLMARK_ANGIOGENESIS,0.096384361065592,0.05118354726993634,-0.0013901328407215669,-0.053352813858259185
HALLMARK_APICAL_JUNCTION,0.07298620172628813,0.09853057505116752,-0.018574951613366086,0.05622146501160014
HALLMARK_APICAL_SURFACE,-0.027454765799487833,0.0445862926931907,-0.04106444972344321,0.04584595539951232
HALLMARK_APOPTOSIS,0.07441177503661345,0.04633524528021935,0.041483626754385654,0.031799679683332485
HALLMARK_BILE_ACID_METABOLISM,0.01091037944517721,0.12768697658943326,-0.026408205485723677,0.05453542610315033
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09161087975947228,0.08633139861246684,0.032104732444726856,0.08695334458940474
HALLMARK_COAGULATION,0.02514664275696084,0.07071987752156667,0.04635855874721642,0.026597095830072488
HALLMARK_COMPLEMENT,0.05827850576047868,0.07235612785550151,-0.04119788154567056,0.09944853830563477
HALLMARK_DNA_REPAIR,0.024632944392991296,0.1252287112174847,-0.03217039237520159,0.062727062288902
HALLMARK_E2F_TARGETS,-0.015063168495282065,0.08782179750347215,-0.03577088707771204,0.06483708087939119
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08601555123366368,0.05680520554712492,-0.00991331507839079,0.015102539012432598
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.012321923696426344,0.0542867907039608,0.010671467148066717,0.06780030156758585
HALLMARK_ESTROGEN_RESPONSE_LATE,0.009966924353953716,0.11446759722298536,-0.06176753330327167,0.04633756417121693
HALLMARK_FATTY_ACID_METABOLISM,0.11822572207553163,0.1082803392148035,-0.006671496545937268,0.008662039528643252
HALLMARK_G2M_CHECKPOINT,0.05895183043347338,0.10745461319820881,-0.012262971819088876,0.08089744837952709
HALLMARK_GLYCOLYSIS,0.050215150705867524,0.14409904562251974,-0.04555734788491999,0.07233516366049451
HALLMARK_HEDGEHOG_SIGNALING,-0.024575443659794298,0.060653199115344,0.0031216889140957514,0.10244787732874948
HALLMARK_HEME_METABOLISM,0.055803204544543406,0.1108287164657484,-0.08320860550157091,0.06639160109386988
HALLMARK_HYPOXIA,0.11215528117666144,0.07630558257353424,0.07691466668995095,0.08073413008351975
HALLMARK_IL2_STAT5_SIGNALING,0.096979290425598,0.06701775203743669,-0.033620385133336275,0.08679810159400725
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07770744033081015,0.05279301365756562,-0.008646274906178036,0.044877142950037176
HALLMARK_INFLAMMATORY_RESPONSE,0.09786091831767123,0.14331274251291348,0.0008697077556817397,-0.008313921084063902
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07902665260241118,0.06315514753112733,-0.05777439242666768,0.01820797195613675
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03822075951633177,0.033272134722583155,-0.034510855254615405,0.07798814740526999
HALLMARK_KRAS_SIGNALING_DN,0.06616745797149623,0.11368919034358846,-0.009677983751323619,0.040826466564041715
HALLMARK_KRAS_SIGNALING_UP,-0.05166621042963119,0.06930366491986253,-0.0008283301262675093,0.04529275227240594
HALLMARK_MITOTIC_SPINDLE,0.09918978594416702,0.04083605761678401,0.0004156781100193943,0.061880298690490484
HALLMARK_MTORC1_SIGNALING,0.08247127809159213,0.05129546738853099,0.05987517396921811,0.06201448999837499
HALLMARK_MYC_TARGETS_V1,-0.02407859892307147,0.13198305834044008,-0.07936879721664845,0.06547240360193025
HALLMARK_MYC_TARGETS_V2,0.011358994645654307,0.035510212591864945,-0.04638001459263639,0.06782336276259672
HALLMARK_MYOGENESIS,0.01985714563497366,0.05155322230889566,0.012651425592436795,0.03157164406470674
HALLMARK_NOTCH_SIGNALING,-0.017659225905285868,0.09375826491656354,0.06361318782200115,0.06554221768158743
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03585807423626969,0.12723777344895523,-0.0380798386542784,0.07592819257267715
HALLMARK_P53_PATHWAY,-0.026007374679882688,0.10321610985926614,-0.1026778834043205,0.06102560110922977
HALLMARK_PANCREAS_BETA_CELLS,-0.06673871889516725,0.1360394574703602,-0.03307934478447961,0.07646808543025908
HALLMARK_PEROXISOME,-0.06109664397454036,0.005644373459982675,-0.018127299880617512,0.03878189828499553
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.008928696178175266,0.13287201244276822,-0.051109368359074536,0.04562876242489775
HALLMARK_PROTEIN_SECRETION,0.01817395170071734,0.10123945628603118,-0.04731390075371735,0.06331030864016196
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06948477990925322,0.07945927368275307,-0.04187093523529929,0.09839803487283624
HALLMARK_SPERMATOGENESIS,-0.026045288915399416,0.1702901506189014,-0.05757681372085123,0.06383089997634386
