,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06502704223946591,0.10665568901836758,0.07630245580977353,0.011068631945950452,0.036864790940000884,0.04344703259976,0.0776956284963947,0.1171290977677199,0.005865214416738841,-0.030543259632766426,0.05067820390836902,0.11775521312958744,0.033543180480407664,0.14718647347485175,0.04618703383720891,0.16499007886691452,-0.013747843841451116,0.014809907812286248,0.08072267998197388,0.04991640278723025,0.03209577352243476,0.10130808451489443,0.12387857104264229
HALLMARK_ALLOGRAFT_REJECTION,0.020543236127892873,0.04062642596912494,0.0991467234901602,-0.04704205970348254,0.0138087399643142,0.061450292523253174,0.0032672656724866615,0.1601364351301857,-0.050336488346950016,-0.060079298341530134,-0.11011449891721903,0.091618201721035,0.05701280145019279,0.058702342148861816,-0.05912144541024104,0.11907519056669469,0.03813853445156535,-0.01862105597059437,0.06175754967957998,0.0338240175191949,0.000908319039963397,0.1252681940004457,0.05566812328756391
HALLMARK_ANDROGEN_RESPONSE,0.08680759766625831,0.06437969646674747,0.09315310134280172,-0.026764186890216222,0.01027981002178367,0.06032625326560851,0.10045632306374384,0.09006257531417279,-0.0021737886365890296,0.025047211837017105,-0.033138794992686973,0.11471430403546687,0.011915702465627086,0.13223159556740147,0.03706925874042033,0.10931764130885241,-0.005571459634610475,0.014900342261577694,0.01683176419627831,-0.00914344575102555,-0.05234483494099282,0.12958950251568754,0.09737232671108462
HALLMARK_ANGIOGENESIS,0.0690269536894302,0.005543816260296455,-0.07610944840276383,-0.02040598833788567,-0.025960431225387028,-0.07706474532351709,0.06485803464126254,0.1486333436637997,0.06782388380803615,-0.04042969663503578,-0.1640275622833756,-0.0634784249823457,-0.03280948350596676,0.09139245797437928,0.06805256284821405,-0.06185343664991686,0.060385255620613906,-0.001264581016028198,0.060918456270160515,0.03215851683399273,-0.02042141952960058,0.01971267496216634,-0.014623367819350273
HALLMARK_APICAL_JUNCTION,0.04711100687473403,0.1073944895860974,0.12336074575012404,-0.019572327422419756,0.02295981085762722,0.046246477894179294,0.0818318599298499,0.12500394542757357,0.10242726207745964,0.011589580523248873,0.07458605623324183,0.14591655031145137,0.0008979267596332517,0.16305057894499284,0.10099345527913427,0.15152076906770306,-0.002246581090758101,0.0016877234044457518,0.09811699211411122,0.008881498500878517,0.01134421412178102,0.10902197476605358,0.11332520918834876
HALLMARK_APICAL_SURFACE,0.06599914163280537,0.05478861397292993,0.11523205745081967,0.001238429578745475,0.03350949147471117,0.0014112492786270685,0.047945832698728555,-0.03870092795903387,0.024991817380209783,0.10217050612782916,0.10368791301133137,0.11208007960780794,-0.03764770077112265,0.09215932060796433,0.037840740850082925,0.16924652664202675,0.00966042901477211,0.018711349307964475,0.04826957145327723,0.09640129820114032,0.051396406802660236,0.08854236458190885,0.1060727616890792
HALLMARK_APOPTOSIS,0.018936305264750798,0.06496936528536694,0.0059498419894627366,-0.030836336928352463,0.00037615980803557095,0.0097196157746063,-0.01553012710725193,0.03959509428657636,0.0636065902627335,0.010270436194769729,-0.00213654950681289,0.029607968746297578,0.04214086160767832,-0.01705349628528735,0.051625729782072936,0.03922994945192711,-0.021963243115166935,-0.003967723594359212,0.037635768936252444,0.06274430960502014,0.0072314468032043475,0.03887076089475329,0.08419918334697714
HALLMARK_BILE_ACID_METABOLISM,0.0182606306835186,0.06842093826171118,0.054361581937399275,-0.00748920695437292,0.01843372096408345,0.014629184374985931,0.11880191024469085,0.10446469840834233,0.07971856273945759,-0.013658921213062778,-0.07186371221685374,0.03385596344819212,-0.003671517465959875,0.05038555398402874,0.04887545751080978,0.14019526053204817,0.019329318003003332,0.03362650309491518,-0.011490929806410914,0.01396279033019875,0.01907577778130544,0.054813351265642046,0.08898085105573049
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0864113720381348,0.07460006085334955,-0.008710910104274707,-0.0016770386893178106,0.03527135439320244,-0.00812764433090978,0.0898873713292409,0.038998460775732116,0.04061680610033417,-0.018165019995965304,-0.037570395378859624,0.11982858414738307,-0.07453985835572428,0.0780764875710328,0.142093032435519,0.1143881936252334,-0.025037883027671844,0.03701161737701019,0.007414519492534885,0.023411817449270657,-0.03921255624859253,0.03152268148521016,0.06435312418776407
HALLMARK_COAGULATION,0.02233044091897122,0.11099310846923405,0.09591857117968965,0.000346328343609071,0.06373898464886106,0.07011894017562341,0.04412086050738288,0.10949416322346227,0.04435181678741635,-0.031527206341020804,-0.10673430079320098,0.04241352239743438,0.049273781115118806,0.1348416118998035,0.09345345174337708,0.18745985680534025,0.009403316098997166,0.03168509965365996,0.136046583714888,0.02532940855338057,-0.007941150993842629,0.12187356956290915,0.09917138167990698
