,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02617506566619647,0.0502212357014014,0.0710719858209471,-0.009890608939542309,-0.03607520042015098,0.07099096117709722,-0.007568582039846346,0.2302279584566324,0.051900852444894174,0.008947628055604579,0.028898871106410994,0.019474253431819563,0.043819310151085665,0.081949513203985,0.20272548498352963,0.18055582922219365,-0.010911456078297112,0.06862034044900368,0.06818095094940285,0.08073967662202973
HALLMARK_ALLOGRAFT_REJECTION,-0.07380428997814616,0.02669726666006434,0.040890542182235395,-0.030936495100871635,0.02883712134319898,-0.024091176924579287,0.11585861172447741,0.25851753253323745,-0.029417204184045757,0.035283918049893566,0.008379840236918328,-0.004410713355495457,0.007667764397140331,0.034272386252479074,0.11803638735085234,0.13675610994045834,-0.03955220148088064,0.03171973178916193,0.046230616918397444,-0.009738500946914492
HALLMARK_ANDROGEN_RESPONSE,0.034652182384904175,0.03700353047088374,0.038082532648722536,-0.031032392409744296,0.05189421879144752,-0.025591447374047706,0.03007191687798962,0.22529573789932714,0.003733167373854767,0.01068732261715086,0.021561870453669963,0.09293499780860182,-0.021752358654132525,0.045514989234801455,0.19171527229751037,0.16970254482047292,-0.04315822261789006,0.04308751842819486,0.10612243451667748,0.10394863821269656
HALLMARK_ANGIOGENESIS,-0.09035452373754364,0.04246855048870436,-0.09725510316797704,-0.06689977618156022,-0.0318654392795249,-0.05443147733709487,0.1022351180938893,0.24151166365588492,0.02749801080040898,0.03934245955370751,0.0073304815315663715,0.11248399677546092,-0.13727885776226004,-0.04339489317352862,0.009118252247945768,-0.0686601316388559,-0.12286851261525011,-0.03105187537785004,0.009376421903157527,0.009546102245514766
HALLMARK_APICAL_JUNCTION,0.12397129221485766,0.006549277567144753,0.0480457661971787,0.0011031892233787826,-0.0013300981712205979,0.0649069010824759,0.060832577757000676,0.22078651727251186,0.07403864426595552,0.02443323145363997,0.009524167099802763,0.09465325092008636,0.022609848149501968,0.12374633374810577,0.19933050806580774,0.18526697091671043,-0.04395554897167777,0.07142954664136485,0.051820916212711406,0.031392092886133226
HALLMARK_APICAL_SURFACE,0.051837598358264174,0.12827802985156134,0.013422038008800504,-0.021414204190984148,0.005643051448705189,0.09157415845143368,-0.05690541270276939,-0.12928042699422632,-0.007793178383049618,-0.03901526484907463,-0.013113526432920651,0.09676735383185456,0.1484057291109006,0.11634133863911476,0.18552220376890907,0.12403040047300129,0.0007357965006110381,0.0323141595542386,-0.004489945720196865,0.004009126418873244
HALLMARK_APOPTOSIS,0.045665380709589296,-0.014966432157406293,0.02831551778966638,-0.005923534248497158,0.03543970211742284,-0.04898612484249595,-0.014066891156775277,-0.006716687042674509,-0.017219176089937182,0.06922728538012668,0.021094751243091073,-0.05395515058724434,-0.022079353991262898,-0.05472640217370605,-0.027324369280773,-0.010576337064851981,-0.0034222501778112305,0.004078347455665169,-0.002314026260869388,-0.037687525818576796
HALLMARK_BILE_ACID_METABOLISM,0.07287588102076939,0.07147643658205512,0.015106656994074279,0.015531540298428185,0.00611553271384678,0.05117465023976475,0.011193213488079602,0.20599010892692693,0.006931044322067823,0.010787289797674227,0.0187630651113454,0.09779420751178537,0.0953254935548929,0.05591487473953411,0.1544591114839068,0.15356292474381472,0.035528963831221415,0.09202911308670618,0.11513970062739608,0.08219796603197588
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08713467220474519,0.045691651046135234,0.03957761870809538,-0.024542578721336493,0.03351486131932302,0.11965656699934676,0.009808571379093665,0.14508012830490868,0.021156425682863807,0.040316692313892004,0.04010566191170109,0.12477540143467249,0.0805487841643144,0.039561602314954786,0.2252053986608857,0.16687862352350127,-0.04983500380376217,0.045239345886568055,0.0696777240125581,0.03433428841555827
HALLMARK_COAGULATION,-0.03535137678497497,0.007944149675503885,0.030115401283551464,-0.016612999153616533,0.03882537774347619,-0.002556000582547959,0.07138721157932146,0.23013623840905717,0.037740846252545465,0.06037319767579193,0.01917421452473891,0.040760548312743505,-0.029147874313398252,0.09949114108671708,0.17779412370125303,0.16017799905585706,-0.06010434978177735,0.021149188646032983,0.006249767061178481,0.12889398745205524
HALLMARK_COMPLEMENT,-0.06058221293632998,0.05584825246558033,0.01693689691374247,-0.059444444250940615,-0.007266882161891237,-0.027102219692302403,-0.0005402546610424342,0.2290306778694396,0.006186098273950159,0.03013763199058287,-0.0032358709129622024,-0.01380202500863065,0.06337641177041918,0.07586480599552116,0.1567130429378181,0.11245203310127116,-0.04100915116675523,0.05367942729998222,0.0657640307037768,-0.004969641649353376
HALLMARK_DNA_REPAIR,0.07448752902769482,0.0975317604312518,0.059123594532251196,0.01197311757211658,0.026931415493364023,0.058341910433009896,0.06694452640914406,0.29012066608114045,0.04269173275697703,0.07950130813007804,-0.034767828250044416,0.10872491093449804,0.11966513996621692,0.13814614901028377,0.2089988908688753,0.16886953877262695,-0.024755470800612887,0.06258893412899878,0.12213417394727061,0.05088175125700408
HALLMARK_E2F_TARGETS,0.07352103584724307,0.05611121379859384,0.04379070471157832,-0.01980658853847149,0.0076025186503529745,0.10727399937126637,0.0656185920600838,0.2652012354265764,0.09321709200128074,0.016095259626935046,-0.02369974655217549,0.13934327606714114,0.09034083317737467,0.11909480091607927,0.10093097372366726,0.15319959584187928,-0.056280236662834056,0.06526626673414226,0.06516073058084994,0.03539236989625879
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10580537909924762,-0.07472035680403562,0.032862323440831155,-0.07290359174960857,-0.0013686332276169166,-0.05940499999424147,0.10685487151437743,0.24565188198700944,0.015178617995768239,0.056636447614084116,0.0012456615719171197,0.055606843377191684,-0.0939515753866858,0.09677148566638037,-0.02310845082237562,0.016216235299152462,-0.023040308085952955,-0.002596438386390935,0.026766982131225827,0.009853725513903696
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07362856752725017,-0.010222345537403907,0.0379790354824248,-0.025563146847447923,-0.01505874762023086,0.014465688186297423,-0.07838359871960528,0.1429712655159826,0.03921223065582406,0.04202964741323341,0.036480952960789625,-0.024880563132145324,-0.028577639330660383,0.05816628576634796,0.1502135391830796,0.09040911913114218,0.01373004147964567,0.10975056285066105,0.10118536071716155,0.02015688759015509
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02432381574158485,0.04574059485670707,0.02343008733129281,0.0029933791017925124,0.02946996842498176,0.04472245453306432,0.0525841023148404,-0.036676277155717946,0.03975550087680481,0.021578352169855666,-0.05856491425452318,0.05977199896659067,0.08642251532597078,0.0017301860563713712,0.2041359650096135,0.14496146789655442,-0.017786865819389992,0.03751452817964684,-0.02285812685005981,-0.11583104511868789
HALLMARK_FATTY_ACID_METABOLISM,-0.04256404130663087,-0.022176360334340502,0.04604069534964683,-0.06317088627582453,-0.009861455592276384,0.024301166482517338,-0.014564948076569847,0.13034896939479407,-0.01768876444713421,0.018623205849238333,0.029671698569773818,0.027096224481946513,-0.016630680244239863,0.055547800731315565,0.0491580539971662,-0.012773034559600467,0.05628557923382322,0.046220588555218864,0.049060376496234126,0.0961903392882085
HALLMARK_G2M_CHECKPOINT,0.025076933585849427,0.0474202849719161,0.03563917826593745,-0.009351887609589006,0.011705654173796664,-0.003302656386579913,0.09315847446229916,0.24136341469967523,0.032051967168906625,0.02765434408205083,0.017972146504889392,0.13932941060944992,0.0414232508274621,0.09774247863302954,0.10796981366689333,0.1075953720126885,0.02826794036558315,0.05667569733011492,0.12752914454571154,0.026790582590610557
HALLMARK_GLYCOLYSIS,0.06454778113766992,0.049449386661484275,0.002063666667647335,-0.008599035260969846,0.004238004443624728,0.021220457709622324,0.011671212646225239,0.21920319587282272,0.038954170215341005,0.04722581841046984,-0.034053215168230164,0.08382252986669442,-0.007495916803678009,0.05693214653023021,0.1374370605139924,0.0939346175445607,-0.013592935554657463,0.047878208455154635,0.07143686670652531,0.02627845090358824
HALLMARK_HEDGEHOG_SIGNALING,0.06218200537541878,0.08497823315598084,-0.009608413919537628,0.014809691437733396,0.0013709932259737506,0.11363390855267382,-0.09496578688399372,-0.10988805033244216,-0.023721415110806526,-0.02965029880930964,-0.01420338075017073,0.043421234712088856,-0.04272312703715836,0.046477300264250204,0.03142076301011147,0.04948921539100887,0.015395847409592746,0.026365153505389538,-0.035064280587622614,0.0488324347447474
HALLMARK_HEME_METABOLISM,0.04295837528556073,0.029429029189652973,0.04709319171926241,-0.06364374167557191,-0.017626116101567894,0.08531389793013845,0.00037227383828264995,0.24058256214784363,0.05487406106270431,0.06527400435905165,0.015824379236811046,0.09886694071525409,0.08587748942314571,0.0960068098082238,0.20778862794436792,0.16600839484881683,-0.0019911706700702866,0.07317220897418948,0.07674008337497441,0.026764581124175735
HALLMARK_HYPOXIA,0.09142062069248572,-0.07874944065962265,-0.016710498803957512,0.01941141343131471,0.012213658551208872,-0.05626636042298753,0.03854024100445686,-0.0886281566013884,0.010124197055375801,-0.006590643991923162,0.014515429695188006,0.012439840253222955,-0.11080307598074139,0.06624435723910865,-0.06822628968254989,-0.11882484695384518,-0.03821355158119465,0.05174206170383961,0.08619557619175076,-0.06328390398660609
HALLMARK_IL2_STAT5_SIGNALING,0.04767121338621172,0.0413397242482811,0.03322130914382276,-0.06793614128784897,0.01803441508105116,0.050164621280353594,-0.004953631675637667,0.24649841635328448,0.04573931515005966,0.035882276831641025,-0.0004951118669516376,0.02384017608499461,-0.006817890468452315,0.0535019456131049,0.1609852095763714,0.1455173822724759,0.04879906989913627,0.06565388621336274,0.0663646034339854,0.04218592126434393
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.024068378750258558,-0.07560970580861504,0.03324401565418639,-0.005532087880556892,0.023958965456680005,-0.03743455818213766,0.07315901257112448,0.1582253708783373,0.021891420336807486,0.001375208883993767,-0.02028400633673577,0.06239910407804945,0.11176453350328515,0.04689816395696313,0.09573164624042338,0.12555998727173473,0.006246221487813577,0.038791765738085404,0.04753982731236343,0.12645584371470897
HALLMARK_INFLAMMATORY_RESPONSE,0.023676813213354575,-0.06327290590487093,0.0036051509996490715,-0.016966943561046652,-0.03515125653080319,-0.025375504952685955,-0.09669288584539279,0.10234480655626299,0.03565085701394078,0.013327540266858666,0.008745689386631679,0.06239234453982875,0.09493974956050583,0.0585436599269165,0.0611547812114572,0.03486253217466877,-0.032390447751364126,0.029091918995657856,0.09217348963679647,0.004052644449534017
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05248798730284519,0.10825055713352875,0.07392308913558296,-0.029892871524195005,0.040090151401920814,0.12905071057538037,0.07777890902685465,0.27740908967041694,-0.04419553447494117,0.07324604269743967,-0.0013521888217346975,0.1400578422116363,0.08432852978606194,0.07898531566532346,0.195348066143506,0.16840575563769095,0.055516222527255465,0.006100666536635266,0.012770465802922995,0.11588948766707644
