,UKF259,UKF275,ZH8811Abulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.08812525048713551,0.0020557230147442754,0.052337167924728395,0.11436402088851427
HALLMARK_ALLOGRAFT_REJECTION,0.002648527418209583,-0.06085283473263058,0.03643775938346411,0.06324528475015874
HALLMARK_ANDROGEN_RESPONSE,0.08509202815591824,-0.02559519457694809,0.021740306744369328,0.08548533523992935
HALLMARK_ANGIOGENESIS,0.0008012456553098386,0.02256272529959932,-0.0754256737844608,-0.0758963017324358
HALLMARK_APICAL_JUNCTION,-0.08389536436920308,0.007372060122744385,0.04937529659267993,0.08263054158766081
HALLMARK_APICAL_SURFACE,-0.10725785518485169,-0.06095215933116464,0.062487499824873886,0.07101588236759265
HALLMARK_APOPTOSIS,0.022269772793093015,0.059339101648441965,-0.12320241180824631,0.07031555051255922
HALLMARK_BILE_ACID_METABOLISM,-0.07573327350222367,-0.04231110214678023,0.08839872223810065,0.08423494017333565
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.018251985471002388,0.038205725608282,0.057235481315802986,0.13034161826869653
HALLMARK_COAGULATION,-0.131001125591592,-0.03454726215684689,-0.02145330932202853,0.07033882125172627
HALLMARK_COMPLEMENT,-0.09103602070345426,0.02124860877331014,-0.023992881332546102,0.12120468351046516
HALLMARK_DNA_REPAIR,0.10527754875009308,-0.030525839081783208,0.07516771217904146,0.10965496243226165
HALLMARK_E2F_TARGETS,-0.0200335994772332,-0.05976861366606266,-0.008728349605342455,0.09142093254013278
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10275324950131869,0.07780652898912307,-0.05636143458693543,0.029376535324888958
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03847639609568491,0.09099284410498924,0.015121014668988658,0.0694985172380018
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0872111794201339,-0.0654984188203102,0.055863536807788036,0.10601441429143359
HALLMARK_FATTY_ACID_METABOLISM,0.10537481727437012,0.016020375132101063,-0.016208918866555642,0.07079538839898813
HALLMARK_G2M_CHECKPOINT,-0.02747888448556729,-0.004493693203130909,-0.01476765274864999,0.09695104092534697
HALLMARK_GLYCOLYSIS,0.018467528224761314,-0.03301923701460159,0.07058686957213468,0.10360099642202686
HALLMARK_HEDGEHOG_SIGNALING,-0.027145253172230523,-0.015827823355076136,0.04917941059377594,0.12085794949687603
HALLMARK_HEME_METABOLISM,-0.03328870895971416,-0.012310645365112323,0.07109488628599275,0.11902554819131882
HALLMARK_HYPOXIA,0.13926391018622986,0.07901810526729056,-0.02571798054721964,0.0022800955547624775
HALLMARK_IL2_STAT5_SIGNALING,0.08074004813472037,0.03700888063600274,0.014826801461934174,0.08621844079562238
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.12322962481336151,-0.028204961447567622,-0.042158937724426054,0.10764178047254688
HALLMARK_INFLAMMATORY_RESPONSE,0.06376043913645629,0.06583583859458861,0.007020159890353926,0.04217133159444873
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.13505805550527192,-0.04502912329583883,0.033137799506079674,0.07127917606988105
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07517432332078633,0.002739220569691795,-0.06121523373088161,0.0959416243190192
HALLMARK_KRAS_SIGNALING_DN,-0.13328391393123995,-0.01679324819524775,0.07057369207716699,0.09325738616406219
HALLMARK_KRAS_SIGNALING_UP,-0.024705280567754874,-0.030796927355487676,0.009000263598553968,0.07411297999094049
HALLMARK_MITOTIC_SPINDLE,-0.061108471511236745,-0.008070799323546271,0.027257127068778097,0.09857184047833899
HALLMARK_MTORC1_SIGNALING,0.13765154836343851,0.07887857171913586,-0.010967604239146469,0.07214071797659247
HALLMARK_MYC_TARGETS_V1,0.15451836570817518,-0.03490968097245165,0.11189677514413555,0.08862700687937264
