,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.010869397101508542,-0.03677120746480246,0.011866526412658914,-0.007771158545157672,0.02202323932934319,-0.017784335637680344,-0.06719499475076673,0.07450943847631405,0.06007370455195888,-0.026783224006542268,0.03895434495898361,0.00246504392148962,0.006795609673374326,-0.024248945425515814,-0.01708622298029393,0.07312816776445172,0.15934752445965933,0.12575140601457768,0.17761889779581602,0.012994878218475158,0.02234681848198571,0.03982766891861231,-0.0628414216911889
HALLMARK_ALLOGRAFT_REJECTION,-0.022176382222412496,-0.02373543242415524,0.01429341504136089,0.004032337997737742,-0.03401804063378586,0.011613223998089412,-0.12124572596566875,-0.0031684389249450034,0.1008535117113892,-0.03958427287440118,0.0756077361868887,0.09510271258929104,0.012776690495444228,0.006559433828370821,0.08818961562407987,-0.02872030220242225,0.11900433354370059,0.05817782648246932,0.1356174136600647,0.03401176069395625,-0.022452922308146606,-0.04443437013736646,-0.07880858202111161
HALLMARK_ANDROGEN_RESPONSE,0.029036424447682677,0.04983241510870843,0.006297374473319131,-0.007697032909408266,0.12705847878430906,0.0996230632785639,-0.016440632670542233,0.07753935246770281,0.11218137828896753,-0.003632758496942917,0.05717997406907632,0.021884111493043888,-0.023513525058024138,0.013497781389108357,-0.006424229448872937,0.1260611383761392,0.04724555360991894,0.09177523769212492,0.14997426198459893,0.009026114208418472,0.016362499630477017,0.043377081967811,-0.0029737816080446255
HALLMARK_ANGIOGENESIS,0.0008958366152408302,-0.0956576625955785,-0.05157939761116422,-0.05516576603332044,-0.06941475845048181,0.06192948506314562,0.05781288282455008,0.0033444526590807647,0.06943613111453888,0.07894398341583318,0.0324042143009176,0.08830772189977787,-0.0006574493430600641,0.18315167718558403,0.09358175374608371,0.07341893707127492,-0.005328230952658015,-0.08162818673886638,-0.05106666632839325,-0.07577865199689397,-0.025652460780050807,-0.05323525296853431,0.09514507202945381
HALLMARK_APICAL_JUNCTION,-0.012093536849389104,0.00018182520301600992,-0.014313259265943824,0.02763739934293075,0.013114422494211022,0.003187689083509308,-0.007261918433198849,0.05827801420873258,0.08423759400575101,0.061244228607076866,0.009741619506377,0.0031638862879784456,0.025258471450010603,0.030614413344550152,-0.005883524617197524,0.11385701581555309,0.12718211853699948,0.07881285012625644,0.17113828408596093,0.05673893711157006,0.06973710899355802,0.008329965185256092,-0.024523709518011187
HALLMARK_APICAL_SURFACE,-0.010145429811276412,-0.07277505904671437,-0.0023890160139958243,0.056925399612997536,-0.07424291295933313,-0.041007785524040406,-0.002972294038678423,0.03516936006744623,-0.0403217035128442,0.005405604014869983,0.005017785747706609,-0.0429282033478446,-0.017567423948956083,-0.015079734587385775,-0.037536319705694314,-0.05516543968744312,0.06334123137523093,0.07752354692097611,0.19062490772226473,0.013948726074623443,-0.025339022087126947,-0.03591139713951469,-0.041970003784953885
HALLMARK_APOPTOSIS,-0.01783717710249209,0.033894928435734786,0.003162516215580037,0.01044818323317767,0.15105295239275204,0.0510760239613166,0.05319175106923666,0.022302954108997738,0.0010369642302809844,0.14282785383019933,0.0372901430652207,0.08009647943241081,0.013794892345448171,-0.058823961290296024,-0.11658697996082716,-0.034470860418922646,0.11718181633076483,0.03552785834579703,-0.041023898707940674,0.02610007895393244,-0.04826595106170385,-0.041952916468139256,-0.04090389741392891
HALLMARK_BILE_ACID_METABOLISM,-0.021946764367592856,-0.06397017666099848,-0.006017234377534827,0.08521477836844614,-0.05834424686525729,-0.044193901971064466,-0.006135857645094959,0.09870561178560022,0.15295726476037974,0.023050803591672015,-0.011510733772187908,0.07354753374424552,0.06578437861550825,-0.012698473575557622,-0.028547823494285193,-0.0006864267506374187,0.0817731008937441,0.06844428225397105,0.1257016732633917,0.015180802938846626,0.05672257651786598,0.03211425576683819,-0.029825842364589975
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02591253200037075,0.02915922419223742,0.029614244273580115,0.02511637520558223,0.04363026491134773,0.07592600870150869,-0.04552839882449215,0.0017716202365316092,0.12282659837827373,0.06072062170592916,0.02410380744343249,0.08505408949607414,0.01297373141979972,0.040922929769332886,-0.04945000497076822,0.017561949624153063,0.07836763429254706,0.11203716991260923,0.19400408799390148,0.02213960399849932,0.068218008807879,0.07592865010214174,-0.048162911302831915
HALLMARK_COAGULATION,0.02428691219127094,-0.02401282946112736,-0.021976321189934804,-0.029020268521647605,0.008790361585979213,-0.07813804708815908,-0.052603957075871774,0.024850797948484323,0.11737166098797419,0.008966048760764305,0.0639982160035942,0.11697343696322196,-0.011469845562684107,-0.013422134440336431,-0.023489272306367735,0.0905804431794805,0.1637159601334101,0.04157037169438027,0.11981882291213841,0.08029522914331444,-0.07720049146545149,-0.05960435533951812,-0.052915077660569076
HALLMARK_COMPLEMENT,-0.005304493258316783,-0.07034260197201969,0.028959099668135715,-0.02851224216853129,0.055996626939706536,0.0084730148518909,-0.08309303082093315,0.09862679809490027,0.06995299811944854,0.0744948681724373,0.011485866589961582,0.10140654383696185,0.002668093850733283,-0.06936602382262402,0.06692997178627569,-0.017354703005239665,0.08642740169919447,0.04588888552058083,0.11717598961604725,0.03446445865987863,-0.030792013525866413,0.029143240390971117,-0.04370136943091201
HALLMARK_DNA_REPAIR,-0.014355133194624427,0.0018689151063297491,0.017294407842302944,0.037246430532662224,0.08862884845204169,0.13825907784761451,-0.02906448066379295,0.07145733305464139,0.0506957818158558,0.03171794044632699,0.012721847526331693,-0.005109315041275342,0.02532999530558721,0.05956886457753647,-0.10413666149418273,0.0588893123016609,0.1263249565674647,0.10962740544524706,0.19311612873416412,0.035894902081954484,0.10053981493512937,0.061136137711066005,0.004465260670182463
