,ZH8812bulk,ZH881inf
HALLMARK_ADIPOGENESIS,0.01383284896296517,0.002901722905017077
HALLMARK_ALLOGRAFT_REJECTION,-0.04570629342149925,0.024519512386960207
HALLMARK_ANDROGEN_RESPONSE,-0.004075338356335026,0.04918941676850467
HALLMARK_ANGIOGENESIS,-0.06140712546430599,-0.021790819593644033
HALLMARK_APICAL_JUNCTION,-0.0034592518886619366,0.040604356202681754
HALLMARK_APICAL_SURFACE,0.06562702180158805,0.0032780019590789083
HALLMARK_APOPTOSIS,-0.029961289924163834,0.0029020739843750036
HALLMARK_BILE_ACID_METABOLISM,-0.0018896897430778334,0.03247119978520582
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06935867626229388,0.03837206361559492
HALLMARK_COAGULATION,-0.012613648166638342,0.07021752295852354
HALLMARK_COMPLEMENT,-0.024142153320845634,0.04634426965187044
HALLMARK_DNA_REPAIR,0.01607119118033333,0.021535753938641034
HALLMARK_E2F_TARGETS,-0.013654429575158559,0.013431607078481152
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03456968367445262,0.015453213041994701
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0007979384222485724,0.026934769331283342
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01956608496552416,0.015248026661695589
HALLMARK_FATTY_ACID_METABOLISM,0.021835315344867202,-0.02152821223391521
HALLMARK_G2M_CHECKPOINT,-0.008353953810617301,0.0015188343170848128
HALLMARK_GLYCOLYSIS,-0.010138750239972318,0.029332823387068097
HALLMARK_HEDGEHOG_SIGNALING,0.05025008824077581,-0.011887820121105211
HALLMARK_HEME_METABOLISM,0.007892799577845234,0.030687196529373243
HALLMARK_HYPOXIA,0.02691187169087055,0.06891773615490633
HALLMARK_IL2_STAT5_SIGNALING,0.05980116576360933,0.12555296097276328
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06228209661158209,0.0048348568703332154
HALLMARK_INFLAMMATORY_RESPONSE,0.006781586344278203,-0.08626047130419924
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04479910059710064,0.045541728245529434
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04047539998346632,0.02506382842407688
HALLMARK_KRAS_SIGNALING_DN,-0.05235806206615661,0.09201484402175882
HALLMARK_KRAS_SIGNALING_UP,-0.04050939227236816,-0.04790341308042086
HALLMARK_MITOTIC_SPINDLE,0.026875763064039982,0.05206791642414189
HALLMARK_MTORC1_SIGNALING,0.03164293895685042,0.044850739054434687
HALLMARK_MYC_TARGETS_V1,0.08081863873791348,0.09884665328291564
HALLMARK_MYC_TARGETS_V2,-0.031412596440351465,0.0012725716519083315
HALLMARK_MYOGENESIS,0.027127933247927484,0.07326719330555857
HALLMARK_NOTCH_SIGNALING,0.06970758062277875,0.09676831549574905
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.012459844480667805,0.1075409775466887
HALLMARK_P53_PATHWAY,0.00023621739156596815,0.09126818924802396
HALLMARK_PANCREAS_BETA_CELLS,0.021166014214386575,0.021370590605145512
HALLMARK_PEROXISOME,0.0377977015670447,0.011066632499976562
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04235327083118024,0.03861021244672155
HALLMARK_PROTEIN_SECRETION,-0.004182602363653612,0.05759078481249706
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08983759185792409,0.16533416611049984
HALLMARK_SPERMATOGENESIS,0.07654946407698186,0.011001578795246748
HALLMARK_TGF_BETA_SIGNALING,0.02346579937691759,0.04040736167406759
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.017710743115387537,0.1145143498067249
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03387383571464436,0.0566800849580364
HALLMARK_UV_RESPONSE_DN,-0.012678177952420688,0.000892040636733838
HALLMARK_UV_RESPONSE_UP,0.05361703371702496,0.08514107427586019
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.014280631002173598,-0.054411878252927634
HALLMARK_XENOBIOTIC_METABOLISM,0.0023090259286095245,0.022947170975139597
