,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03591501419628548,0.1601618665878878,0.023659376319822404,0.2233488836885887,0.06368070266866398,0.16286638099968223,0.08913273459176863,-0.2737248781084509,0.08054527163617307,-0.0016011686993044909,0.25430617887350565,0.20393031640140008,0.10601502372518894,0.13821156228026873,0.19268209880320517,0.12754582995136557,0.010755255497476227,0.04356366340859348,0.06716316466189291,0.16153927172487664
HALLMARK_ALLOGRAFT_REJECTION,0.08405906302977534,-0.0826897258312748,-0.056635584484749715,0.12546297784795102,0.13120133888637112,0.0636822882027841,-0.2471298031155901,-0.60312323028949,0.07848067223089665,-0.088265406239154,-0.47333094411476406,-0.15780458711506257,0.03449577106868522,0.08592271010910141,0.13736011209754825,-0.03188962009082129,0.05855705484288592,0.02929637158659192,0.01611467634656371,-0.03359027380567464
HALLMARK_ANDROGEN_RESPONSE,-0.051662628093555416,0.15665339746549556,0.00912259365577026,0.17132541671107285,0.079184342155037,0.2989412545872017,-0.1386221182681414,-0.5883410803988001,-0.019692680449960184,-0.03536761012725886,-0.24693726791080345,-0.12608454767874366,0.08565158726918992,0.06298682381463012,0.19077762000960735,-0.019445306863637053,-0.006828467915664635,-0.008063033238240116,-0.0037077517929930445,0.02919956341067975
HALLMARK_ANGIOGENESIS,-0.19592456228043276,-0.004469110159505922,0.08633567043836997,0.22760451836453124,-0.09139439263598476,-0.3686298942221113,-0.29128279409050534,-0.7034001139296223,-0.4113856468332889,-0.20436739848530397,-0.48502354267570263,-0.47700848062627377,0.054868328798481796,-0.05292337435957823,-0.1235437592435951,-0.118538947355206,-0.032456538445144095,-0.02334471581585004,-0.2280820739062271,-0.22054521201414334
HALLMARK_APICAL_JUNCTION,-0.02629512909954662,0.16104722161082122,-0.026016381093625873,0.15761258667008304,0.07503227803129144,-0.004765701764444639,-0.17478225637389513,-0.5589364900784505,-0.19568771855295997,0.010706154214804732,0.018317927004774727,-0.24044492499077194,0.07231538569665585,0.12960357359410637,0.19622436201678586,0.14700590997417423,0.09967085403767399,0.03795875376996013,0.024906308852263977,0.2542356972225544
HALLMARK_APICAL_SURFACE,0.2324192074621108,0.19281285015232982,0.051781467247772384,0.06622424199341231,0.07669913728999579,0.039220513940521964,0.2365165869007013,0.46525950552492834,0.06445605383631577,0.1326769245753546,0.3368342993432084,-0.11700775672066874,0.12126119433720109,0.049324781668601186,0.13440205490072246,0.05781956971450848,0.08062550331728242,0.036705123000044956,0.20392310525044163,0.1140354009326609
HALLMARK_APOPTOSIS,-0.023384980100248476,-0.03151025309882796,-0.021340441517258873,-0.12032190764886438,0.03443047456400087,4.531336789784763e-05,0.06545167103208185,-0.1361508178591737,-0.37369272340559195,-0.047444051157841255,-0.12068185018420705,0.245853286776417,0.09623124997205271,-0.049379765886228555,-0.06339322023797762,-0.04567083848123696,0.03937198816810241,0.052679271078941894,0.12284410092197275,0.12800903850448736
HALLMARK_BILE_ACID_METABOLISM,-0.006839024546212924,0.13177039259913917,-0.013623835686094828,0.1906362279144749,0.03063822588280607,-0.06605843596356709,-0.10442910896574444,-0.7098562495579165,-0.21483594874869136,-0.044909655815552105,-0.07131677599950267,-0.1349684326854529,0.02681111074111343,0.045258144211836375,0.16421808083240555,0.07301134256491579,0.0034486225825248254,0.020122382983846356,-0.10236846538596547,0.06463892705276728
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.13212540692671507,0.14132722311071264,-0.01688281528177244,0.07279320767623464,0.06856922368709796,0.009453626407700044,-0.27292354003644936,-0.4923377308159405,-0.38934895603550396,-0.0737926857132529,-0.34875660784016616,-0.3473354329890357,0.08831713179758224,0.13048450665373235,0.2337016619070722,0.07898950152695912,-0.08247213822903508,0.022971745775863594,-0.1018102766672612,0.019871477558513755
HALLMARK_COAGULATION,-0.07746973346675268,0.03187282535393969,-0.016578253973340742,0.059195600067720636,0.08414461352585184,0.03253000050976469,-0.34236939304974223,-0.7022106628644905,-0.07670592968552266,-0.19540696632886903,-0.5037605906366291,-0.23378764310144376,0.040727348245984694,0.0879242670544058,0.14159942561899827,-0.10488714420478232,0.029046473008868298,-0.0016920883022887062,0.02190703998925803,-0.1671764788886769
HALLMARK_COMPLEMENT,0.15273397981023717,0.09302150878460458,0.009785955494125814,0.18956397422386106,0.0453991408813285,0.25688574831653177,0.03596238420393031,-0.46757266263918706,-0.34785844700108925,0.060059716196275204,-0.36302533642935864,0.1185984056458355,0.053255571969294334,0.1376502981538151,0.12472671844781373,0.09572133754159474,0.05606332576358342,-0.0005920638176720585,0.05163276390802925,0.17971303935261748
HALLMARK_DNA_REPAIR,0.037448432716263934,0.2255721545981966,-0.013292489906155206,0.19896339841301594,0.09561710552575436,0.17528547990075374,-0.04077898512271869,-0.42479565132889674,-0.054660703036022114,0.00037878872478673195,0.27254337972197484,-0.16950387984751766,0.10285528601307242,0.12912235456256463,0.20775061978662385,0.19987466069447035,0.12477292561519077,0.0472414113048402,-0.10484011518822353,0.27029307272628816
