,UKF259,UKF266,UKF269,UKF296,UKF304,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02742466901335969,0.035843599274091295,-0.03888044917221645,0.021575633169631278,0.0211364555402225,0.06719774732458704
HALLMARK_ALLOGRAFT_REJECTION,-0.021412140355030838,-0.0661012684886963,-0.12395555785610865,-0.02797754534196362,-0.13248451373836848,-0.0010962360934378616
HALLMARK_ANDROGEN_RESPONSE,0.0074109031770028255,-0.010027286555155177,-0.10199952771463923,0.006156571237011184,-0.14265209073020105,-0.06141120296583638
HALLMARK_ANGIOGENESIS,-0.04532005904223928,-0.09464541419587597,-0.1423418319894585,-0.04233297295953699,-0.08183795171595112,-0.04386310885247703
HALLMARK_APICAL_JUNCTION,0.043897052845478284,-0.009188315093049862,-0.0917005995941657,0.04414541477748662,-0.04894691221736407,0.08912743565448121
HALLMARK_APICAL_SURFACE,0.01881359124380882,0.06303542043524624,0.09694498710730286,0.015444384698064324,0.0244667791209851,-0.024884909030433125
HALLMARK_APOPTOSIS,0.0564336573769375,0.012707095690520509,0.019669076559518606,0.006065740545178187,-0.018894278348230206,0.036941860366985296
HALLMARK_BILE_ACID_METABOLISM,-0.018153610310559707,-0.015595656859583395,-0.12443474092044479,0.005167392653744803,-0.071889741309348,0.09586989153904336
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.005720496641499074,-0.020874970456540805,-0.05468140487479348,0.0021660512883553726,-0.08251081618392592,0.03506894615882558
HALLMARK_COAGULATION,0.0036939648510182087,-0.1019151366285942,-0.1205543159605516,-0.03169295329338916,-0.12837937743738273,0.08626319817098332
HALLMARK_COMPLEMENT,-0.016271288285890254,0.048516464327376344,-0.08869011587670395,0.018983514414333127,-0.10194373188715303,0.07313972134578288
HALLMARK_DNA_REPAIR,-0.01747566832613912,0.016328180327895046,-0.06416253304222552,0.04818784259929167,-0.056179108925433464,0.07622268883071383
HALLMARK_E2F_TARGETS,0.060105378491092355,-0.07634016858275855,-0.09108104652520768,-0.051048652926342815,0.08401467972083095,0.019627542575189845
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04429415668983619,-0.08929916229167212,-0.1207475846032945,-0.019339050641307025,-0.08392453063182678,0.05696251744293696
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.035977543129271136,0.10708869146474029,-0.003882481539568446,-0.016709325766672584,0.06890931349519343,0.02077420735094118
HALLMARK_ESTROGEN_RESPONSE_LATE,0.060861540032711034,0.0006461782616144046,0.07057971606839353,0.018982255665929308,-0.049082108836759626,0.008180672500192245
HALLMARK_FATTY_ACID_METABOLISM,-0.047845354355438546,0.011744259079490834,-0.10851884347828467,-0.0023839657042083696,0.03072748537502971,-0.004316912672378671
HALLMARK_G2M_CHECKPOINT,0.019748619076915806,-0.05441061272190914,-0.12130164389058473,0.04312462283138177,-0.0778887618729534,0.02081388026534863
HALLMARK_GLYCOLYSIS,-0.026858527411876075,0.06974949844824767,-0.06584207525430191,0.04230845521805409,0.03313045055396265,0.03881589129421722
HALLMARK_HEDGEHOG_SIGNALING,0.03809054687355759,0.128497539888082,0.1202090983997845,0.0280501098065134,0.08674164914204117,0.05683838530185765
HALLMARK_HEME_METABOLISM,0.03292585240205115,0.08475502166967715,-0.06588438065794237,0.014590724171894909,-0.020955470003174995,0.022121146876090122
HALLMARK_HYPOXIA,-0.030019130142992283,0.012016542232836543,0.08280501133707491,0.015666070417575437,-0.023896949472822733,-0.04368173016527497
HALLMARK_IL2_STAT5_SIGNALING,-0.033181024196771554,-0.02355345531391383,-0.12221605645754996,0.0334372178476854,-0.007577725193446109,0.10358518605956421
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02199814821146544,-0.10278246836425767,-0.13606956145233975,0.02385011831049186,-0.0868873932708847,0.11839993391962628
HALLMARK_INFLAMMATORY_RESPONSE,0.013035803322439744,0.08548932858774728,-0.07800487236909893,-0.04354669213244519,0.06814532142709322,0.043214794656371285
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.014546620264851392,-0.09017241762831911,-0.12532674818545922,-0.019925601342022464,-0.08928347285315467,0.06212793089878697
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02982595470909739,-0.006438835435829399,-0.10512064705724282,0.008794074565825526,-0.11032266258698507,0.029873322513337897
HALLMARK_KRAS_SIGNALING_DN,0.07154541756307592,0.11957115899631449,0.03803809407592168,0.01898467747629511,0.04055547098270585,0.03213852837662728
HALLMARK_KRAS_SIGNALING_UP,-0.004620937405307385,0.12699348616732206,0.08595712569908458,0.026715620867049733,0.03486891063140136,0.03549391654048939
HALLMARK_MITOTIC_SPINDLE,0.0678824782475923,0.016552061263221868,-0.09538000554850538,0.0222456053768035,-0.02267665005446343,0.0608846405359455
HALLMARK_MTORC1_SIGNALING,-0.03766693993895424,-0.027384149485882588,-0.08787559937612287,0.020885141836087633,0.03155312664533597,0.026996301535197626
HALLMARK_MYC_TARGETS_V1,-0.032077421229922826,-0.03516427888802047,-0.07946540251341216,0.01590970202467514,0.017613725456718153,0.08074166888047443
HALLMARK_MYC_TARGETS_V2,0.05734830886252752,-0.09375610400873789,-0.005988978696800219,0.005118239921195347,0.019892575804782,0.08718011269129951
HALLMARK_MYOGENESIS,0.019179046821329204,0.1089706159797444,0.0543736141697898,-0.0005264614121735078,-0.009476105804714917,0.05611178322132121
HALLMARK_NOTCH_SIGNALING,0.011868801642490292,0.03201843037397558,-0.0998228415351988,0.06497397448020312,0.043082379903140074,-0.002273375544922916
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02561111213304493,0.09242918411510972,0.11100075406002217,0.029572787921597326,0.03330438240654722,0.07245793496485485
HALLMARK_P53_PATHWAY,-0.026704427964959136,0.014394886565716285,-0.07782282245692236,0.02045789378713014,-0.07114455106230133,0.06524052082647548
HALLMARK_PANCREAS_BETA_CELLS,-0.04263326954904133,0.1714716374831217,0.13732200721886093,0.036704081901444335,0.06924544107004338,0.10088378384920092
HALLMARK_PEROXISOME,0.0011470388775096372,0.023056841560136942,-0.06987476268424171,0.02741717454157981,0.009983274722303563,0.008998786769961877
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03516234682104672,0.09389690527570457,-0.015269795360678066,0.06348099330372829,0.07160214008203518,0.020880207500769084
