,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.00759065980245806,0.11606553294536806,0.0761028169532645,0.026072381114539064,0.03351330264438637,0.04895314179181293,0.08206119582154335,0.03447903678029342,0.028457863237763843,0.06935655163872564,0.050902272177252544,0.08616818083892604,0.032839915445238205,0.03326503744216606,0.09444764514947752,0.12748243501466006,0.22634825710355655,0.22188245474490073,0.054345304314175814,0.07050897458157336,0.11454545436252667,0.11230816260565513
HALLMARK_ALLOGRAFT_REJECTION,0.0001512942628761073,-0.04478727636487142,-0.018755919815576966,0.0021648694140461635,0.05706260477041847,0.046873155435769566,0.040433207940707885,-0.05514840299309856,0.0023003364560768937,0.13120541902069227,0.02104512630759418,-0.19256521847153407,0.0058228408377348105,0.06480387798530673,0.060210822674114074,0.03578370881653956,0.12869069691210389,0.14342129529290806,0.041553426429016244,0.033413761303303924,0.05832988732578404,-0.00587155120035683
HALLMARK_ANDROGEN_RESPONSE,0.08712394885783253,0.04774036372777975,0.06679007757800363,-0.03938303599964888,-0.06966967565143645,-0.0001386701859564674,0.030543851169664342,0.019259640580477976,-0.011425155541138784,0.07756605378307214,0.045082152811133896,-0.11758869088413754,0.026161224099453137,0.03675529425023361,0.09695426388153439,0.014332031755552792,0.19614574181315544,0.19452705457490527,0.022078755382311688,0.08009297502386438,0.06453862989628438,0.05434514727108506
HALLMARK_ANGIOGENESIS,0.011651824666166799,0.03314273451549532,-0.0380636770373202,-0.0015555232130386118,-0.04447389584585123,-0.019376310322349335,-0.0704482293851964,-0.002822465923290407,-0.054885110196425876,-0.021715830006971883,0.029141796404552125,-0.16467276618439516,0.02597229649635497,-0.07988985978989417,-0.1033855232615443,0.03307061450091494,-0.07677591039077936,-0.1490885995792289,0.02621739010144707,-0.012456320033200734,-0.05201961624122349,-0.026876864754762246
HALLMARK_APICAL_JUNCTION,0.0006174142287547747,0.05757769976932289,0.08892875331470501,0.006659782494643136,0.048798122285696244,0.05356608889927987,0.013702740085378444,0.013798636611964078,-0.013896089074984458,0.04369695832729544,0.052241582358465946,0.09941161544028489,-0.021805876979560716,0.08111116458652474,0.07908026246887115,0.15486509306785545,0.22256071802504337,0.23709526648489038,0.030673690682416543,0.07394087794639248,0.10169889691462769,0.10641753584983572
HALLMARK_APICAL_SURFACE,0.030443056318506644,0.11046617703327868,0.08528945993483454,-0.03404413705523887,0.024881354545858166,0.018338549173068687,-0.0064272503629309126,0.11411956565510638,0.02249814626829789,0.059628499361038784,0.0564746056578976,0.1184136687425632,0.0024335500754030562,0.034766216699897386,0.06562595991060124,0.12427733550588034,0.18077335538453254,0.22043483931708702,-0.08411624074231586,0.09884311113294711,0.0531074982496411,0.10651334398889423
HALLMARK_APOPTOSIS,0.004750421770758379,-0.027008110542486922,0.013680270277836224,0.03758963197079768,0.03216956360932771,0.049032696324232655,-0.04884295827154936,-0.021498174267424036,-0.0179860842520282,0.03318372750748147,-0.006096533133574375,-0.0018674284621549837,0.020654736589963293,0.01676999485598231,0.004502079102161533,0.07701141989189328,-0.09492191159867447,-0.1284022607901342,0.07702081990279276,-0.029089342070279477,-0.013446117068606938,0.052321519957191254
HALLMARK_BILE_ACID_METABOLISM,-0.0019768937681319755,0.12769803125454132,0.039100729368916405,-0.009468947835281514,-0.0044314753327160524,0.03369432247199575,0.021176390890396284,0.0772679901210059,-0.009947851072291056,0.052402794070388045,-0.00819077461987581,0.003931629187326932,-0.08006468173915311,-0.0016944365153289153,0.0017698088754613246,0.11832383797905975,0.17523776212743186,0.21208776092251636,0.012501270457349695,0.03913771404901086,0.07648693272978731,0.10258355751526012
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01778394744125237,0.11607429445305449,0.07764938673914915,-0.01737446725231523,0.09759907205520847,0.020414792685468884,0.034362790757871964,0.05674798792660623,0.014095796177027931,-0.03500324959057954,0.0514892855800331,-0.16281544460303873,-0.0032884632262112036,0.10941750633037704,0.07705151821563255,0.11939567697730596,0.2540049773672874,0.23054497261448686,0.011362522316242074,0.06339774447989047,0.09018852502372991,0.09952870333811914
HALLMARK_COAGULATION,-0.021442491159915537,0.03728248683861297,0.026904946636116034,0.02274197137709307,0.08190578351666024,0.015411730114006256,-0.0019683232815848363,-0.07176845196253215,-0.02904104291136152,0.05476327721883844,0.010833976944393905,-0.19155429045894562,-0.05794855441263984,0.0034380503989620216,0.0915867079265541,0.08601598760754134,0.1839085251184412,0.1188617966040762,0.04549979240037808,-0.0075404979098051385,0.03916382914671589,0.013881409674046755
HALLMARK_COMPLEMENT,0.007589194703709736,0.02879509069245503,0.05180296505107423,0.0033439744581534765,0.008266589985306806,-0.01195800247147304,-0.009076523953751973,0.0071310606599963725,0.0007263189663291361,0.04247393378172078,0.06151659498101849,-0.11549353655116612,0.03346845749935693,0.09426270293699433,0.08841539921259205,0.09012713952699736,0.161398513039435,0.1248882102383766,0.06607247416722392,0.019564365362663594,0.10296638542067091,0.06873750621687841
HALLMARK_DNA_REPAIR,0.02021931143835578,0.10589306923481885,0.10307676518811364,-0.0011991294252184826,0.004204473202442169,0.0379233410967978,0.07834254247913186,0.051861888266751234,0.046607689500497894,0.08846764672522765,0.08541458914786193,0.12012296096714589,0.05544544890800941,0.07788928970239989,0.15377856891366154,0.13248603190250313,0.21871320328824734,0.27291873775849235,0.030308451746399654,0.03319331314266781,0.13632616804705922,0.12547008985057895
HALLMARK_E2F_TARGETS,0.01654331383017774,0.11639504335743,0.09497019647336322,-0.040845629175609126,0.030769732635633262,0.03694549974797119,0.023003661159601188,-0.008996681795832712,0.015279641347650889,0.04406162001063141,0.06130118492822115,0.17710730984589534,-0.0077511601006068085,0.045046536183715485,0.03452205125779446,0.11159235567406632,0.12158483496091105,0.1470712433048486,0.04314515820377647,0.012238881084075792,0.08292530823552863,0.09536610489500791
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004867271802241511,0.016064295000395336,0.016670037531486846,0.039910861777016776,-0.05302974505449273,0.012512829542248765,-0.010750598826266876,-0.0371369803364177,-0.02071677500526779,-0.01734969443634237,0.014576673488536755,-0.15042985178948484,0.06309289151342623,-0.030783161680281577,0.05697962023095167,0.06377262262740253,-0.0974264098119843,-0.10866403310341675,0.08609466567554759,0.025614847004416404,0.0007542123333111274,-0.0009572778960489972
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07621718935202038,0.02976486241016709,0.027396068089785345,-0.028956422279260742,0.005816403607141025,0.037767380883710115,0.05940531266095609,-0.00037203150368295124,0.01748965539208509,-0.008928915570965933,-0.027745693905304285,0.1525484852543136,0.008987368369051106,-0.004267138956536076,-0.023321760882057795,0.09516913893197763,0.12426074467807958,0.13900407013075378,0.07038615793243477,0.044042074245616,0.08865986285306332,0.1036185385979911
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09340383764979208,0.1276314225989284,0.09717051908774593,0.01009258719080193,0.05925479159455389,0.01825763080400358,0.004801189169622508,0.00796568138088078,0.0686778097633468,0.060262152158822656,0.052548717206636786,-0.030863799834479434,0.04692218141608536,0.0282399032974522,0.09757635893146585,0.04926213560056782,0.2058458730791604,0.22137864911912852,0.0484142025911633,0.0931421215035994,0.08975647142210949,0.06968665989039811
HALLMARK_FATTY_ACID_METABOLISM,0.027169415657239224,0.08609253880039014,0.018552764489711087,0.01593363839520853,-0.02352869439407155,0.007673650983600524,0.015652106532193708,0.0045717230010796,-0.04506752190571622,-0.04175357082716468,-0.0358816602749387,-0.009228585316405413,0.06676950326618468,0.0018081814518911908,0.020523210563101305,-0.0095999047085048,-0.038128170217167696,-0.0013079821096543746,-0.026531131223063626,0.04608317221337711,0.10142174096484657,0.08639403767845917
HALLMARK_G2M_CHECKPOINT,0.009427547773479704,0.03341948157380853,0.11719578851348723,-0.003674744737658889,-0.016185051389886285,0.04485631284932764,-0.02320031035444896,-0.027013336173117,0.03487683818634643,0.07904923720512574,0.050855910277158,-0.02500094978362902,-0.029123390154190524,-0.025742370067307833,0.021942977701334136,0.04757822600997185,0.07017239767970224,0.07710194573274728,0.006924601193864692,0.04573003885872958,0.11725571901717802,0.06422019812897732
HALLMARK_GLYCOLYSIS,-0.0159715146103216,0.12688731976286405,0.05170367814146134,0.018722885034251548,0.10864756042811265,-0.0025828999249655595,0.0006889133792011797,0.08176904156373795,0.0150728510764881,-0.008174464875258846,0.08589357061217712,0.19567745223538693,0.09297416615280366,0.0658760916119064,-0.008993149878815221,0.14392687863758713,0.10793664076287883,0.1708090072586239,-0.013171707228547453,0.026038431805822684,0.13349990665386033,0.09662400878369772
HALLMARK_HEDGEHOG_SIGNALING,0.009023692102603578,0.04743875942427229,0.10937331582283054,0.03558695513720304,0.06264397914947081,-0.0064831800768601275,0.0847208092943783,0.07087252703089596,0.076588132463959,0.0015419107376484274,0.03836496558085642,0.19619537332073914,0.06609285392528316,0.03719655422344133,0.08413653596510959,0.06994784946166675,0.14281908114824313,0.1529088568606115,0.007111219647013246,0.044178427704917825,0.06101009649534267,0.03875961038532432
HALLMARK_HEME_METABOLISM,0.012431266807480074,0.14224490731383246,0.132504740892368,0.007836547492329012,0.059325409552490424,0.040355335384412355,0.06449511439273778,0.06763328234454061,0.014843345141986515,0.034745803502598226,0.0684182519599923,0.08912751803910914,0.05204739073997017,0.08054656029009756,0.09863949659760618,0.12942717822022953,0.2102156990541575,0.23744762076587758,0.015350739382408897,0.05959853670192806,0.11544658821362982,0.10707426558462349
HALLMARK_HYPOXIA,0.015427163174884887,-0.06754787157256358,-0.04633578149888828,-0.030183118017463997,-0.013068248749324801,-0.014076415934525754,-0.031122668907975697,0.04629978932168752,0.05038484345754556,-0.021219501950891593,0.02163637418314458,0.091783991576385,0.06612181176216456,-0.013010799315001207,-0.04065999821564941,0.07702334121440793,-0.15391531526485647,-0.14219209111912837,0.03765808720082183,-0.017632991716141983,0.0914049629099596,0.00980855996818082
HALLMARK_IL2_STAT5_SIGNALING,-0.009731519736738532,0.0498879046491066,0.028911129812969068,-0.024514465958888215,0.03773044469084039,0.003995200750867444,0.012365131154920734,0.03142371836718271,0.004386472325501338,0.019885376747645733,0.028274056879553637,-0.09284584017041475,0.009331392022532052,0.10424573097510395,0.03305696587361209,-0.03879765247076199,0.18523283929284257,0.1888089392443304,-0.02754223698124521,0.09083722421984582,0.11458481873927501,0.08235366426028641
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.032694768986607024,0.07024039593631658,0.020620667926224502,0.0008304768135647695,0.07372151956097646,0.018542902357121405,-0.05018184729001012,-0.06376542716981658,-0.050236177942296754,0.057491575134637714,0.017886187987403022,-0.16597166374977448,0.04078619891776607,-0.023783137477808386,0.05136534545455042,0.07097754457970828,0.09583504830843742,0.11459422166993773,0.008918937582055319,-0.0011432356309398462,0.06876724646071661,0.027063502113746727
HALLMARK_INFLAMMATORY_RESPONSE,-0.07980237245401336,-0.008554078991956902,0.054038807125639986,-0.0553058563979938,-0.05423041483889379,0.018413296192168555,-0.017422266424743368,0.04428234156767086,-0.02522746315684919,-0.0361690485365774,0.003156141299008715,0.07509988957400975,0.009458331459745438,0.09679157337601732,0.10046525806830987,0.015846458966316136,-0.015600401178720417,-0.08901240178877949,0.03825291959930986,0.0051028699993966205,0.01395975704814563,-0.0037342145301097933
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.008830044476894774,0.08314995111524152,0.07242096409493055,0.016753714268570283,0.04586803609115722,0.018911538153810366,0.052017720673181514,-0.009959308757929154,-0.027481465632387198,0.1225000793461897,0.043394100529213435,-0.15663824382399183,-0.027948855115852406,0.07953837969514398,0.047220173909359196,-0.05758999509445184,0.20636139857862024,0.24867746848228744,-0.092128660620571,0.06472515731683802,0.0694587003188635,0.12642263376742519
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03889756476279003,-0.02197573369655586,0.04482953336724276,-0.024504959520301135,-0.03315718034255034,-0.0113318829133869,-0.03764106153672416,-0.028884365560006568,-0.0013737258761848004,0.04184716289637382,0.06788155945858465,-0.12653923986295249,-0.01060634416455667,0.09649109698299566,0.05928265206504945,0.021531977375983165,0.025822677412740448,0.004453591404643117,0.07663062699228122,0.05007107914761807,0.07318741391258357,0.0231178403278442
HALLMARK_KRAS_SIGNALING_DN,0.008287088487970806,0.10203896325947494,0.08762115435896392,0.010095958556069587,0.0976736070080098,0.04583409992257937,0.08479787981802171,0.05214440759862523,0.02704966393763646,-0.00101251548375949,0.08257688231645892,0.18982270505573515,0.016902150813625214,0.019352808948099844,0.07819250046929262,0.10730365989942277,0.21909368866939644,0.27366193508166287,0.07004894261443557,0.05455625197399074,0.10806199562914627,0.15531244691297635
HALLMARK_KRAS_SIGNALING_UP,0.01562105578431882,-0.0015731534351611006,0.040351287355898796,-0.00876339930647402,-0.007599937962154574,0.03275102253322226,0.0713400666969252,0.06702048176277459,0.06117669014651755,0.09644135555199805,0.02445260818004881,0.14988815222762583,0.03094385237890736,0.03943590626998869,0.09132719720075379,0.009690886820127463,0.16354279168274335,0.1603228231443452,-0.011364025135881793,0.08757146803232486,0.07599898495502705,0.034639297272886845
