,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.0022642776128280547,-0.004568058478666799,-0.020992836650454486,0.024310757042464548,0.098592612344326,-0.12706712085422758,0.08707654007960419,0.12314196704239116,0.1432656689397838,0.08084659232630441,0.12050223710189761,-0.16154319083963795,0.07540174450418731,0.040508098566360735,0.07610353617161847,0.023927560981537425,0.05197668272911958,0.11807836336863343,0.11846277216030353,0.06403726442626222,0.014929424636231918,0.09378793252632778,0.07874212412642755,0.13061118329915639
HALLMARK_ALLOGRAFT_REJECTION,-0.0706315125238656,-0.035880254676604446,-0.05799300382567033,0.04378276357843044,-0.026892694792683986,-0.14990635322097615,-0.05295912453682495,0.06123639060373549,0.23913803183597723,0.006928800106140544,-0.2151068558064687,-0.10032079516152287,-0.021881458511965976,0.0022804199627383718,-0.06419699895591313,-0.05608843612656844,-0.05483615947009176,0.038577549733960534,0.0824799752164483,0.04416032136155061,0.06568618568032648,0.020883479597684978,-0.006474369300610375,0.00800125051000061
HALLMARK_ANDROGEN_RESPONSE,0.045452937014358964,-0.024704491243699618,0.01625006566302552,-0.0657672437020993,0.07140833079004191,0.015092377551466057,0.007131618202525217,0.006932076331044286,0.19180024278897262,0.03510997791958243,-0.09853069964306323,-0.06276209153973816,-0.05880535988775595,0.09461352484368064,0.012018652693380255,0.004718127840473019,0.03787573921125864,0.1137498951122468,0.059005629853931645,0.018767403221027823,0.10209982595226534,0.12138647915135875,0.050042163517248266,-0.0021853264017597748
HALLMARK_ANGIOGENESIS,-0.06455731915180792,0.008624321805019389,0.1071373912477092,-0.142449381698852,-0.022251305812178723,0.0849076914290437,-0.02348569951113221,0.04055679829829626,-0.21001270465875402,0.0532735975961098,-0.2571029479661638,0.12311903013777707,-0.038644188518863754,0.19409939291529488,0.10903989284112184,0.10443830204877759,-0.08884459417152028,-0.07774785120903545,0.15428707760943536,0.06254217221610148,-0.01220967809049392,-0.042057227398300104,-0.039586593225219804,-0.19522866010779244
HALLMARK_APICAL_JUNCTION,-0.08591999611514184,-0.022901043931822945,-0.01829310822097057,-0.029132613913372202,0.11813767087843365,0.02471432221936625,0.06090309732138461,0.08252797169172402,-0.10045812137602195,0.04507670760172183,0.11265197816303839,-0.15449027584653813,-0.08819240997273806,0.05097473188335838,0.07834540908604862,0.017745379642659403,0.11287993591973888,0.12120266911790893,0.10001340698559955,0.11356150840993312,0.10587890870490138,0.05598804433443029,0.05124377839372099,0.2051531407993087
HALLMARK_APICAL_SURFACE,-0.08833705403503882,-0.005217077138831673,0.04702530299414165,-0.030794374738626392,0.0922476585782884,-0.08634649868725824,0.17721335659750304,0.03551198144781376,0.23053772060746056,-0.06976343615628079,0.16384205268530544,-0.08830063774016882,-0.043108925868351654,-0.009083594248110703,-0.04869925654825418,0.056268806615959274,0.061924957171502,0.08512074054519014,0.1586862203594464,0.1350185697356778,0.033043067113026806,0.042908985001471646,0.04178354996158712,0.14880860919043373
HALLMARK_APOPTOSIS,-0.10355538748357755,0.04565090999878848,-0.021024156843098402,0.2535478928171814,0.09884637018640773,0.16777312299444108,0.0009621531929890614,0.04403890314503058,-0.013081790547710363,0.05902863855426714,-0.05695759077135287,-0.01581121945222753,0.04407925854060208,0.11698076336648612,0.07493548188059124,0.04248541112496592,0.07002497719025463,-0.04792061072215686,0.09996253183411653,-0.016374548691218266,0.05340896387322321,0.06600614376333296,-0.0026356127242044623,0.1683272372804616
HALLMARK_BILE_ACID_METABOLISM,-0.09229866789527864,-0.03432313367282081,-0.008603019725420196,-0.0186179301370936,0.022514709465567197,-0.11109239533161759,0.07924103274803439,0.052920076073196515,-0.03834152991335032,0.05132331822342218,-0.03561645807128376,-0.08967895103203856,-0.10684187543853403,0.003953939615223246,-0.023505624548004346,0.011591165880772369,0.01868888025676318,0.10868665382099861,0.03181291960500597,0.05524811641702538,0.017923754496111485,0.0126122369377437,0.0224073121545303,0.018576331556337564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.056476904999591564,0.010106369026203895,-0.09489703273637559,0.13578107905074294,0.10858381554809235,-0.022045966306510546,0.054560631297354285,0.0053588771396880135,-0.22777270540053085,0.0605213003158144,-0.18561111679854753,-0.15454041145466013,-0.11389070700209396,0.10305182173100828,0.07573749268401685,0.022970808476691664,0.05769423525389228,0.14681508953440545,0.06149137144660052,0.017633203480171108,-0.005384289092324115,0.1506042491644864,0.06149312154911295,-0.014780632689988289
HALLMARK_COAGULATION,-0.1249421208746955,0.002389702382385752,-0.03877058918202756,0.17668010088703245,0.09004623928607795,0.17397467399498534,-0.11050066286374734,0.03834634010339715,0.028038921500011065,0.109624531427373,-0.26213757056291054,-0.03885935194856661,-0.10160401383356989,0.012481210432790189,0.08170298998474852,0.0143838990942992,0.02084878131144697,0.03798539157474554,0.14092708255264688,-0.006068339986722396,0.07198359418393402,0.03171610026322784,0.031476294583146866,-0.12698879948764155
HALLMARK_COMPLEMENT,-0.08595986714525745,-0.006888344556372434,-0.0028160972346294288,-0.06280498269270277,-0.01109588024353013,0.0006733398973123358,0.03971538571698052,0.0888449974174474,-0.06453551909598579,0.023604448695464495,-0.1543279392606976,-0.1135978756075783,0.06866838388031109,0.11341191769285751,-0.04915912705409573,-0.009111938894318666,0.04451214613696627,0.06798998138033728,0.17447960631340928,0.12986965423724722,0.05665129843731398,0.15591035320437346,0.05140661484231828,0.18303959547675552
HALLMARK_DNA_REPAIR,0.075059779767367,-0.02021670929119876,-0.03001786097712279,0.06006513337199871,0.1015585418946467,-0.07172995106218158,0.10691053264568746,0.07903378133655686,0.09629635722993668,0.07977687782580731,0.18111189665817234,-0.15376471308119924,0.01653084389273494,0.0021144405919381317,0.04710173414599558,0.06360729819359143,0.06742524634595187,0.17089897875398466,0.11477878845313444,0.11850603780987831,0.0032674764924032736,0.1121570467930804,0.05191581284085268,0.24161716517796866
