,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.057066867242024595,0.038300482744471905,0.0695767081545108,0.03554447956772955,0.017450688317262777,0.007795156583561083,0.09708655241094008,0.07698652988396414,-0.00837006046989862,0.14968787018733448,-0.043079695862262554,0.09886581713160097,0.11340908818445107,0.007749424787978314,0.11064446625588181,0.0073745830061460625,0.052069492069280084,0.11186876861625043
HALLMARK_ALLOGRAFT_REJECTION,-0.10332554597454541,-0.10938201018871078,0.013698860889318036,-0.05640760368498534,0.03527275924227147,0.012181223897487705,0.09765537299789269,0.02498348603050517,0.015252927118899062,0.06154266350751205,0.030879180601172243,0.1090443762543065,0.08946319090490727,-0.029816961708324638,0.021405007402585316,0.0008919607376300489,-0.031905900698441396,0.13800596522134523
HALLMARK_ANDROGEN_RESPONSE,0.08958056693825603,0.05205381652189701,0.07280254651862512,0.026957441400171478,0.05340027909877854,0.031598215872023216,0.1074987758677675,0.08450793881491667,0.02733245825991157,0.10155553695023033,-0.050771587903972806,-0.02379403630649192,0.055641145719255616,0.05621774433452923,0.11101913163820194,0.05236640531349299,-0.013408641689929003,0.11730980987919006
HALLMARK_ANGIOGENESIS,-0.009121128056330034,0.05345407216143156,0.039972637904395175,0.013597104399649715,-0.017680063427821805,-0.06473594566590304,0.1250058159184673,0.00040922883303863024,0.05488028635581847,0.025181662332769188,0.001761443212660698,-0.11257886710374075,0.012388660134670276,0.02300901768494226,-0.061616776648482426,-0.02192258628070814,-0.042740282518492205,-0.029737414456985148
HALLMARK_APICAL_JUNCTION,0.10616360516333967,0.01896038153001472,0.025289106076366762,0.07144167140369466,0.04073255045093948,0.03671570984697018,0.1184431280317898,0.05568577045308389,0.037915006811160154,0.12438398027783028,-0.051939733159022804,0.023375519251014425,0.09987242731500967,0.05322373594513791,0.10694431601813255,0.02972414301325874,0.07714246753270727,0.09743972988708877
HALLMARK_APICAL_SURFACE,0.13467224310231485,0.051015217014335174,0.03822934996515312,-0.00323147463262618,-0.022170842647515027,-0.05427355066516498,-0.05695181489289573,0.09515375730762406,0.02009189650209988,0.16536589969708862,-0.046749408877553016,0.14345141314203136,0.14663517486205682,-0.00701094456235367,0.06862718165719006,0.047795480340024524,0.05973492489897359,0.06517022040418188
HALLMARK_APOPTOSIS,0.014734928945075143,-0.04712696757108351,0.021372027015083533,-0.03279996323275799,0.038675854030396216,0.016781105149462967,0.01652949486836173,0.07747745609021883,0.03447731090122039,0.025630556131555127,0.022906635199879104,-0.006661978109606352,0.045259412678096606,0.040389235406131346,-0.000432847354993578,0.05495003198703394,-0.03132845966848548,0.1341727061108209
HALLMARK_BILE_ACID_METABOLISM,0.13856571916097046,0.02192021454304206,0.048245345226072545,-0.030810725101541044,-0.030990380509262897,0.00010954123752394574,0.13102194708734563,0.07689851833566053,-0.014579831870296442,0.07810172903446153,-0.05277291132917872,0.11075421297792562,0.06369717630159964,0.04829555527455154,0.07669281426282068,0.03301460975296415,0.018845392528059276,0.06293134050340006
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07903160974418286,0.024524983755195576,0.004078126801856713,0.029106432858168683,0.0024010423891596398,0.011974401494806396,0.12270003991795833,-0.0439029389822746,0.025572126483903657,0.10331403670143509,-0.021631052161626942,0.19122685334565642,0.1063287287777938,-0.022310516565678527,0.08820682995231224,0.001596097892468367,0.02946606574805937,0.04333027277411999
HALLMARK_COAGULATION,-0.10068677554009661,-0.023083315840665832,0.04034252769795034,-0.040489397023883815,0.008247252455801872,0.019976128034593428,0.1155580132408338,0.037162705187570685,-0.0013822416361275144,0.05650283089708326,-0.09706022777452508,0.002692994630683761,0.15283557698446626,0.022667869996125432,0.0743306946866621,0.0042604668532841405,-0.05402357787384914,0.14891035321717644
HALLMARK_COMPLEMENT,-0.06317090861794697,-0.04932134827442728,0.05452907592187557,0.03638195187557944,-0.025391366294191028,-0.003547769601060571,0.10499299155756645,0.04904046087222915,0.06058792225599239,0.09257414418310332,0.017939146441370617,0.11222778314061277,0.08487247041275464,0.05747001863337405,0.05306414159283761,0.019342985219780617,0.03414802219660343,0.07820620012148946
