,UKF248,UKF260,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.0576489381216473,0.04611441191440723,0.03666083021400672,0.010639379185827323,0.11260593398575128,0.04209758217272426,0.1163779421015765,0.08801648030243704
HALLMARK_ALLOGRAFT_REJECTION,0.05517818558425654,0.05023427425265963,0.04562815775400559,-0.027547945747730913,0.0957724307197919,0.0581861039169938,0.044770403960939835,0.08324325058979093
HALLMARK_ANDROGEN_RESPONSE,0.046013386713487404,-0.006542625109394214,0.060954172246774276,-0.023058212547389958,0.13294585437739898,0.022325546477733712,0.08768132016974335,0.05832684160196462
HALLMARK_ANGIOGENESIS,0.01979672830451129,-0.06619626449580569,0.04669738058755012,-0.012173412272011649,-0.08552645183222773,-0.0389497856483905,-0.15296653683031097,-0.05317252438236317
HALLMARK_APICAL_JUNCTION,0.05764568929749909,0.026894372930639676,0.07425906428606013,-0.01947164473173263,0.17224811411721186,-0.01901514038812584,0.13405539937366653,0.06138747232735806
HALLMARK_APICAL_SURFACE,0.06980217962532001,0.026859967711318492,0.005966782010526823,0.0043193111099362426,0.16974214558203743,0.09724019596376332,0.0773041107720126,0.08415382551292984
HALLMARK_APOPTOSIS,0.0013157080350977087,-0.033019916093494445,0.03851177258367797,-0.010110199894521056,0.12336142084991358,0.005984633004919321,-0.09748874715970467,0.012975070542841284
HALLMARK_BILE_ACID_METABOLISM,0.033354088551626325,0.042877395701754986,0.05859476550238508,-0.009878499641535124,0.15834164808287982,0.07557974455638845,0.13203975974645737,0.06623223119001427
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0138875765395856,0.03504490278055433,0.037459188923073476,0.0439249596844359,0.10284544277085188,0.07865332901533126,0.14148914464179885,0.06037612980235714
HALLMARK_COAGULATION,0.08342359678020685,0.06689289973705743,0.0522566459695105,-0.04998454494765173,0.1859476615528925,0.04847270498340964,0.0556368554705377,0.06940912663908966
HALLMARK_COMPLEMENT,0.052497518876868626,0.027847753598575668,0.09175741542466327,-0.04460861287455985,0.024250734676559308,0.06443517816802245,0.06352026631946035,0.07937000779484163
HALLMARK_DNA_REPAIR,0.028449176080398056,0.07156771083368764,0.0677509672723688,-0.020906710030056442,0.17036741617881246,-0.009667601928562234,0.16599938871420936,0.0843297613369361
HALLMARK_E2F_TARGETS,0.02858330513013986,0.06228185742072082,0.058582376168455526,-0.013100208574959565,0.0735835918968202,0.009964302885510428,0.041901641267734914,0.04759252286714717
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.027736285017968803,-0.0606153305928045,0.06751807030593704,-0.0385138266903546,0.13515757907553763,0.05185430339378658,-0.10111779468572205,0.028307128569362457
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046483649099417816,0.029373672469108315,0.075402547549049,-0.012713474052653594,-0.005028862687278317,0.07607065191867898,0.07650376130735992,0.041949795367549274
HALLMARK_ESTROGEN_RESPONSE_LATE,0.048302880478315526,0.0657589108813222,-0.0008933168031887315,0.019930332710139515,0.15222548063691846,-0.013729335210561265,0.08643799540769731,0.03763575846217754
HALLMARK_FATTY_ACID_METABOLISM,-0.039738445525871136,0.024655843320144425,0.013028266593137793,4.762089745971598e-05,0.048830287573928294,0.0019402669371116263,-0.04407117209279664,0.037011842368895986
HALLMARK_G2M_CHECKPOINT,0.03329557044076635,0.03306205031852613,0.058101140993057895,-0.03559703229964731,0.06015243080256605,0.02989424912853418,0.023130493312010655,0.07216763368839015
HALLMARK_GLYCOLYSIS,-0.018977064060115456,-0.04753946943796337,0.08422181571475851,0.005341479882437545,0.028864137965374046,0.026882841947879457,0.06720774647973257,0.0638619461655871
HALLMARK_HEDGEHOG_SIGNALING,-0.039076967852688896,0.07272862696122367,-0.011980931314875426,0.03699271626594415,0.102721002351695,0.04446227789905982,0.06010986224596157,0.008048347833758438
HALLMARK_HEME_METABOLISM,0.057995233745618324,0.07516510826918343,0.061427306518299474,-0.031057889960684707,0.12649129186040226,0.006059905663543354,0.1441377592109587,0.08212064928423891
HALLMARK_HYPOXIA,-0.03865327593075748,-0.06491226837146644,0.003990270806952043,0.023703481535351435,-0.10828177111834418,-0.0698610700351202,-0.09701701428650293,-0.021726959950222613
HALLMARK_IL2_STAT5_SIGNALING,0.04650154111256522,0.03389438507336263,0.0675850225559252,-0.012856186057166562,0.042258848394993755,0.08286042249210562,0.0702776066874852,0.04987712589783198
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0333814614960068,-0.03524833933092773,0.0720622609166602,-0.045503761193863124,-0.0035523860067715463,-0.036636204623703754,0.009678249104448422,0.045422060826694866
HALLMARK_INFLAMMATORY_RESPONSE,0.05052933083189325,-0.007911566003819256,0.06243449585234131,0.039807273648444205,0.08974921735479645,0.07574460788228282,-0.0273760524715208,0.02902212958920459
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04087701537325227,0.13288916051896701,0.0702589463303755,-0.012999107611993436,0.14931192917397626,0.04431425149074027,0.15029254469138145,0.1048234954162878
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03826144126974437,-0.07153430984712698,0.08045694395546943,-0.019972365206812073,0.17322245113241658,0.055463826236040174,-0.01960146974319815,0.08596412108019474
HALLMARK_KRAS_SIGNALING_DN,-0.008666668318906095,0.07810710036661107,0.033464705260197306,0.06006865111909563,0.13999304802203422,0.04030322045746607,0.14929776964592528,0.07563774152472272
HALLMARK_KRAS_SIGNALING_UP,0.02539035990344187,0.07465153799944867,-0.0022061906414934805,-0.0024849571064553488,-0.002491192823397676,0.005101836443013584,0.11373439937644,0.06623457601121643
HALLMARK_MITOTIC_SPINDLE,0.041196433274394983,0.0542380503579768,0.06376153421272074,-0.020699969809404462,0.09020286688660896,0.04538188588442964,0.09585517299251117,0.09225272498065783
HALLMARK_MTORC1_SIGNALING,-0.038385642835025914,-0.03378049175686365,0.05231670650175407,-0.012636045211665163,-0.011515693326157867,-0.016820846641235065,-0.06357468404969091,0.0405080224222569
HALLMARK_MYC_TARGETS_V1,0.014051222501496622,0.07666725858983806,0.057623658796945344,-0.027894470154745936,0.14816649879780106,0.03814064139433607,0.1472563340768635,0.06348182531238265
HALLMARK_MYC_TARGETS_V2,-0.006660854535760032,0.05127224872157887,0.06203333709870771,0.015731673136557288,0.09675632504062996,0.02881699574343943,0.0750310585459296,0.08848724390669661
HALLMARK_MYOGENESIS,0.059325991392920094,0.053759423289399214,0.02051125705871976,-0.008110407095459985,0.14602966897734562,-0.029246830612059644,0.1339118353603883,0.05600457619191567
HALLMARK_NOTCH_SIGNALING,0.032533839433500786,0.08716248748467297,0.07143700073930666,-0.004879217776204708,0.14629025702644544,-0.07703635151830214,0.16423439433393547,0.09042121144424906
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02730123288439691,0.08991607321949767,0.019995299589113846,-0.03056889253069448,0.2214833460989478,0.034285002000166556,0.16014234469950048,0.07828640023650768
HALLMARK_P53_PATHWAY,0.01851744125308411,0.06704300947839213,0.06517944001627902,-0.010483066424142661,0.09197761359016472,0.056486576913324954,0.11415755704885058,0.048250413854282234
HALLMARK_PANCREAS_BETA_CELLS,0.0313459113663141,0.08181497109121987,-0.010308416257273354,-0.04419043520992731,0.13918497685350262,0.11170967794638394,0.16528184389260986,0.08597905499306797
HALLMARK_PEROXISOME,0.05793765057889562,0.03910839486966723,0.023388401284740824,0.03597011544307654,0.023119063693361395,-0.010524030964257204,0.1381989711631263,0.059309245838047996
