,UKF260,UKF304,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.13278106302909864,0.00021768813146286637,0.07494898118083283,0.10638465114437737,0.07635220725059484
HALLMARK_ALLOGRAFT_REJECTION,0.11087298936823518,0.008108008455914468,-0.0018807666747746217,0.09204535636937457,0.06565857498255134
HALLMARK_ANDROGEN_RESPONSE,0.030420581277947244,0.058930507133156444,0.04313210128667503,0.06338983052932354,0.049136286391886295
HALLMARK_ANGIOGENESIS,-0.03996772020289804,0.02002545712457127,-0.018831654598719817,0.023262325472738116,-0.04442964757694351
HALLMARK_APICAL_JUNCTION,0.07660184654208026,-0.021244576934192332,0.03692666558255695,0.026905092980375647,0.07075730151883088
HALLMARK_APICAL_SURFACE,0.035394332898929785,-0.007747745426350638,0.024159418764781535,0.03710748252368491,0.06949750826014493
HALLMARK_APOPTOSIS,-0.07150285519056218,0.043769472838417,-0.08785324663052806,0.0472638759727776,-0.005244036949612867
HALLMARK_BILE_ACID_METABOLISM,0.08215391470294599,0.04363884724039633,0.09933151309984042,0.05448185413347364,0.061503505401283624
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07070082465217405,0.027108771259314064,0.08750429061644631,0.048015347850493266,0.024615922768735813
HALLMARK_COAGULATION,-0.01929674620016087,0.03557370229619848,0.06582184322071617,0.08709842259284681,0.04958885681370425
HALLMARK_COMPLEMENT,0.04201862282351306,0.056057851880995026,0.01796482783704828,0.0760563570000306,0.057456229418383076
HALLMARK_DNA_REPAIR,0.0948315341512668,0.027006040750052283,0.0771491688706133,0.06308172586293713,0.08033072088135812
HALLMARK_E2F_TARGETS,0.10060333146432127,-0.017346835745142335,0.03456263163669607,-0.022812085550167168,0.0359046384940527
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02628119100095143,0.04186088176130553,-0.09806349411365256,0.04983806966720134,0.006248985171205798
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.005456582527633475,-0.053051585379364316,0.011356974375693602,0.07266443615684245,0.03086719833383348
HALLMARK_ESTROGEN_RESPONSE_LATE,0.061279627900743795,0.05510957952605119,0.07303746585615822,0.0389701682078,0.013797515384053561
HALLMARK_FATTY_ACID_METABOLISM,0.026206348302539425,-0.011534833418942764,-0.004043214067460059,-0.03482371705743491,0.020412503869006244
HALLMARK_G2M_CHECKPOINT,0.07781561056727708,0.0492797469697318,0.019798190838306085,0.007298359698736434,0.027851029968100807
HALLMARK_GLYCOLYSIS,-0.017728362289314563,-0.021597633565136304,0.04215338440609056,0.024802714560628887,0.039771845502365545
HALLMARK_HEDGEHOG_SIGNALING,0.027231187685277436,0.004023369502751367,0.040589149748136315,-0.04645024326727097,-0.0008861868153222176
HALLMARK_HEME_METABOLISM,0.0822225720006289,-0.014389497778126138,0.07269708687370467,0.06719460724794638,0.0670755919631555
HALLMARK_HYPOXIA,-0.13610107632843763,0.04082656775149779,-0.03693384394526339,-0.045212983061194596,0.029179932805898392
HALLMARK_IL2_STAT5_SIGNALING,0.020597106919582123,0.07785628054748069,0.07333744129935868,0.05691198937990466,0.021459865947025238
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04463219094725579,0.05113218972503738,0.061425786061709786,-0.007432732147318917,0.03568290554288965
HALLMARK_INFLAMMATORY_RESPONSE,-0.03978290073263711,0.023005759838884643,-0.021589809343456213,-0.028368207112441212,0.024266656447222243
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1035078887626378,0.08391148292817169,0.07409824759883017,0.07437445718258191,0.08411278718348984
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06932459900635489,0.0221886519719651,-0.02157536435252886,0.10499554341756771,0.03196686616161366
HALLMARK_KRAS_SIGNALING_DN,0.0881109282364659,-0.06805706790305845,0.09239415598586433,0.08108686644727561,0.0647141665175152
HALLMARK_KRAS_SIGNALING_UP,0.06427538354524676,-0.040887756870480414,0.05040231614282276,0.07191995372431736,0.07593888488809405
HALLMARK_MITOTIC_SPINDLE,0.08778764619688681,0.016452683343419337,0.07096401386586067,0.046130523572968686,0.08804871904994745
HALLMARK_MTORC1_SIGNALING,-0.06987375549022459,0.028402100573719537,0.00016012552516235187,-0.010527036869429615,0.010802374627439182
