,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06216108878359703,0.10623332056671778,0.014377769097274866,0.011963807887263861,-0.04593745522190833,-0.0004603254262449348,0.002349046787647103,0.0038783238938410076,0.0158424449281108,0.010168655639069137,0.12723852691322782
HALLMARK_ALLOGRAFT_REJECTION,-0.10002931279503009,0.022220732517445718,0.021538971735651825,0.036766724584000696,-0.08299928293840403,-0.02081870139342992,0.038255277957192024,0.05259486376240443,0.040042564915370324,-0.037575660594538006,0.07712721637919485
HALLMARK_ANDROGEN_RESPONSE,0.02180599466772491,0.11884631836588709,0.03888536865882122,0.018783743353381798,-0.01628567463341993,0.024475294663242,0.05153161664845934,0.010071851240281156,0.01328029362033319,-0.008431202271320479,0.10319282517200688
HALLMARK_ANGIOGENESIS,-0.06990696363363084,-0.051119681768245134,0.09361489197077887,0.008704172280831089,0.025533982935643837,0.027497282014912448,0.02193948747473835,-0.005688832888144489,0.0615075277240754,-0.09251789821569958,-0.041175003062205354
HALLMARK_APICAL_JUNCTION,0.1036696531274354,0.10444648745429533,-0.006688333044389648,0.012813266150335142,-0.015187015572887482,-0.02284244810489808,0.05509651287992371,0.004784222980798886,0.0609736871355404,0.0006289662712023891,0.10595981534670407
HALLMARK_APICAL_SURFACE,0.10549091465142917,0.0648650442580677,-0.054410725568099845,-0.02367238562711385,0.030576354643187763,-0.007810149808803995,-0.01827094144601209,0.09322179839017884,0.005468554483888398,-0.007025220186717368,0.08210842192551703
HALLMARK_APOPTOSIS,0.04294835014200777,0.02054845249041646,-0.01225043664261214,0.026069342548201688,-0.05095257489210189,0.055586595091361636,-0.018927336873412266,0.022899487350227198,0.04860262313449026,0.013223423290926486,0.06285809915196708
HALLMARK_BILE_ACID_METABOLISM,0.08534002195880605,0.10323194388341908,-0.05160593470959653,-0.005560048550774019,0.030109346639221532,-0.0325056570832939,0.043161530218794056,0.02653919558683193,0.048438314912372944,-0.001070937288087516,0.08560825180271472
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0738067661509716,0.11159206565969282,-0.0038110323439021253,0.03073086676514544,0.007361830459754704,0.006166197768578961,0.04409476386489942,-0.014385337045757273,0.018522938184048543,0.08876180064689629,0.10196001436640534
HALLMARK_COAGULATION,-0.07652809737152007,0.09229751992923182,-0.004925961163173254,0.06640356445668295,-0.04196710645180779,0.049014655275937964,0.019789368992456875,-0.03853077872355522,0.04821672362420929,0.020668140445600135,0.08372302363755599
HALLMARK_COMPLEMENT,-0.09812602903399698,0.07127523952371553,0.0804174310181799,0.034418734910643664,-0.054115230801777804,-0.01936734300247809,0.02876050740975852,0.07012331210705856,-0.018683676285372094,-0.003944684153293159,0.1283709219689631
HALLMARK_DNA_REPAIR,0.0883221265545801,0.0851455079395816,0.01949073361353348,0.01929351188701231,-0.021667061289037743,-0.010985219887705566,0.05546655433979693,-0.016143792636178763,0.03881862088155715,0.09256105955687223,0.12469873574033857
HALLMARK_E2F_TARGETS,0.04807949302176866,0.09191000923128914,-0.05608556233886071,-0.0003725217128367918,0.037750365952640856,-0.017162179854527334,0.06308235071271684,-0.01571864519364404,0.012336926012609913,0.05292669232623251,0.0848052926686972
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.054570761686436306,0.045853365754190134,0.04040097901338489,0.035725544399029245,-0.010003942775663478,0.047715108950391875,0.032213266017134735,-0.007105188069705576,0.0490747916300407,-0.04150205840988285,0.040961471605403366
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.004378912489988572,0.07991105758647377,0.043779195738252764,0.02948656940113116,0.011660452856279585,-0.059166414512556845,0.02244368620167903,-0.04265555999050155,0.025015086921901762,-0.027045577579775937,0.08661927449856392
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04072607771780725,0.07551934899069317,-0.031557372669081304,-0.032799711118270215,-0.016885692854016685,0.04140662523737026,0.0284657821530734,0.046212881969392765,0.016094909882075032,0.0134708890918026,0.09717928222458236
HALLMARK_FATTY_ACID_METABOLISM,-0.03377883742660408,0.052405094942311305,0.06766150902847737,0.01724452046806986,-0.021632019237509258,-0.019309129526693662,0.029763021205473736,0.04816918886260444,0.007966726811656255,0.06524113107172519,0.060935737241923145
HALLMARK_G2M_CHECKPOINT,0.05370545154041075,0.11465194359081232,-0.01185857096387749,0.012979444505802218,-0.0447680453342292,0.005751849293503659,0.032736306494490115,0.040273967279001587,0.023321331976828605,0.02623991782326839,0.0807845511561238
HALLMARK_GLYCOLYSIS,0.09778111834691876,-0.02134356371588288,0.10236677298285476,0.044666785253591794,-0.007396978468364363,0.02262555048639624,0.019059034896868374,0.018029916362787713,-0.022670253155118374,-0.05197024705635269,0.09635320913946611
HALLMARK_HEDGEHOG_SIGNALING,-0.028210147225138697,0.09634057247192593,0.05465168393424208,-0.0003826252742926072,0.0015529503558621926,-0.007780694023182529,0.0184294879553101,-0.003193441353371016,-0.004920494765556701,-0.05213998894143017,0.13154421138018646
HALLMARK_HEME_METABOLISM,0.04085505565632855,0.1293184196348275,0.07187488310833098,-0.008513104514905043,-0.023652187032971804,-0.049139683532101026,0.04174313382560954,-0.008092380372874103,0.06168277654519897,0.07670049507114005,0.12201644166557296
HALLMARK_HYPOXIA,0.14273147395222213,-0.0861679197705655,0.07431677883987704,0.01296843054813109,-0.005590953651737455,0.04427458455089513,0.01341765704863194,0.006892038629133271,-0.052338440351277354,-0.04852297921332687,0.04434263456874278
HALLMARK_IL2_STAT5_SIGNALING,-0.04637543734093325,0.06631235178570138,0.07550945452416802,0.002940306918956362,-0.004844808223567054,-0.029087107960285304,0.0438889493786075,0.000738532978278366,0.022642931204098063,0.07992145901277803,0.12443201617929459
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.015220762568732631,0.02930734758623265,0.119631817057017,0.012682615985307132,-0.033762564006485946,0.05064444814699185,0.022084730761001516,-0.032641520616654124,-0.048770209887398,-0.023067503410931348,0.07463502117845554
HALLMARK_INFLAMMATORY_RESPONSE,0.03316803087683735,0.07594179061155114,0.02753770710160677,-0.002770551694593392,-0.011913957341689516,0.0012538319607415759,0.050295086250773204,-0.07747392227072245,0.04161034361454403,0.03192618721914432,0.09649310744662527
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05507912369008101,0.10066328234739211,-0.004284305172574014,0.057926374678928944,-0.059283501208872824,-0.022997587972140864,-0.0010067479976560076,0.044874645613475615,-0.03043448507907236,0.10839995961779847,0.11158578378427031
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07680796105299392,0.07225510159952549,0.05978871784055081,0.06727391110938223,0.000543261783381129,0.051636649300796277,0.05769369376218058,0.023272490619463605,0.04314245242829436,-0.05251663166701903,0.1427747794703775
HALLMARK_KRAS_SIGNALING_DN,0.07371522997962457,0.0867444362943691,-0.014984116410867507,0.03848012436828138,0.013899385466065742,-0.038682499206478635,0.06247208328486496,0.03181738763552341,0.07044105461320166,0.06314886691163284,0.09075390929629393
HALLMARK_KRAS_SIGNALING_UP,-0.0016111562878375018,0.046582128287953856,0.08580493802027052,0.03967888967796903,-0.03114097080603287,-0.047364256420221844,0.018396470443422495,0.05146939472685939,-0.02116094325675538,0.0742028604881324,0.08991641808888201
HALLMARK_MITOTIC_SPINDLE,0.04223871002255299,0.13978068593842724,0.014078566950171185,0.040286974006532694,-0.00753240339110785,-0.03589199902793816,0.047554434052437276,-0.028339003946027702,0.04103982629935602,0.061445724855851314,0.09521726821011468
HALLMARK_MTORC1_SIGNALING,0.09456675356159376,-0.0852374984574286,0.10662665480376024,-0.036343086003935265,-0.011443307140512093,0.025199402823709017,0.05967877548349475,-0.005099591479176082,-0.009550027915547385,-0.004162500960427121,0.05142410373700548
HALLMARK_MYC_TARGETS_V1,0.06364856132386652,0.06339553340972426,-0.0270250037531051,0.004339345403371569,-0.04427635614630309,-0.02598796376817763,0.047274438858184845,0.017568569696171994,0.022854046564368177,0.07217581294704349,0.0769125156318352
HALLMARK_MYC_TARGETS_V2,0.09649955731513149,0.017686598880415683,-0.04568668786071554,0.0029198907809674405,-0.010768345662293854,-0.0059800470920695365,0.021079065966029726,-0.013893103387544625,0.03650050618812386,0.08368101842265856,0.0836435484199644
HALLMARK_MYOGENESIS,0.0854979371385919,0.10145580886185343,-0.019345130697352934,0.024570141240220524,-0.013015793255760882,-0.018475617639243047,0.03224764612329545,-0.007869052062650168,0.06912719752635874,0.08558142958369623,0.07596666773005727
HALLMARK_NOTCH_SIGNALING,0.10475790724787493,0.060814480190611524,-0.02337114645693002,-0.0058217161876604265,-0.016316409622543694,-0.05217658194658323,0.059952326742330586,0.009679209404809288,0.04361334735687569,0.08001481704957064,0.0627597998180102
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08184927959317546,0.09672801318671866,-0.06565889575451052,0.02467386169280078,-0.04490092976555283,-0.06196325262931505,0.03818452465193163,0.017707861395658317,-0.024829781636244906,0.07347950321142886,0.08664616379655073
HALLMARK_P53_PATHWAY,-0.03715093788352043,-0.045706429132540125,0.06439400083876859,0.016539016748147194,-0.01884882042078305,-0.040285419885562064,0.04866968608945314,0.0420435310147775,0.006438780986081856,0.040972033790113785,0.09393735107278423
HALLMARK_PANCREAS_BETA_CELLS,0.0395191608761092,0.12409051970455565,-0.019963613263248588,0.006950106383186302,-0.009905697635033477,-0.06817569890179245,0.01331321091063806,0.01616664367805072,-0.0010378963722785237,-0.017529841918717818,0.14177472471995925
HALLMARK_PEROXISOME,0.00867518096817719,0.017283799196979015,0.008784813520604524,-0.044039341231446594,0.008611481459113786,-0.015268249437431176,0.06433147315484793,-0.040864720665240516,0.004787456422898967,0.024635159057456123,0.10165106003041835
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10039509065932516,0.10947467880230614,-0.02457718218116945,-0.02996694901563048,-0.04331568728521613,-0.07452163383502632,0.06344960572706446,0.036852242113076236,0.020109350550046028,0.048271325701470226,0.1023334960018173
HALLMARK_PROTEIN_SECRETION,0.11158987205940248,0.131145954947265,0.07186347387957476,0.011262427623782304,-0.018230439404277203,0.006128220094727385,0.024018111591716167,-0.037894737746081875,-0.014542192145631218,0.05432357311897128,0.11774741884243685
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.12820614433989963,-0.01652969343184415,0.09966057049079922,0.08693573904602342,0.006011879000243758,0.025598151106877732,0.005568493995351644,0.04531645083078383,-0.0239398757478356,0.03326039193754115,0.12355679927365269
HALLMARK_SPERMATOGENESIS,0.09808109214931096,0.08019982205982693,-0.02987613341643335,0.042700613654040605,-0.005513539921118177,-0.025182473048158533,0.06312391880248275,-0.03299507637975517,-0.019780529702187823,0.046452742412992104,0.08937616638768245
