,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.06270282278736104,-0.07695022989307926,0.043310378705434284,-0.03062569727124843,-0.016066320314089177,0.04115373461404771,0.014529717128625597,-0.0118419643850257,0.022240943847750626,0.04895084639760397,0.03561065711749961,0.120571450962758,0.09780145708610555,-0.04341278046026803,0.07635370788223454,0.12878445287219561,0.04625815571567899,-0.028060325582142536,0.04985918101863457,0.09046587052494462,0.010498252273923585,0.01468633726847915
HALLMARK_ALLOGRAFT_REJECTION,0.08358123825783295,-0.017278534309433245,-0.040276294449086196,-0.04905381462937389,-0.03086764847328037,-0.07781161047735895,0.022408352798974834,0.01917734652096616,0.006125174014493577,0.01536860902089737,0.08164335221498766,0.08085530695803934,-0.024165411630426133,0.04413833188069479,-0.024222005912278067,0.09197534359880433,0.03345521750907374,-0.013790099766933336,0.062260281880035545,0.07258435442619512,0.05935702484834113,0.0485691841758339
HALLMARK_ANDROGEN_RESPONSE,0.021792734018806798,-0.01361478418518442,0.05577428283514254,0.0855413979219414,0.05244968528845287,-0.016321506746559876,0.015712048002385175,0.03147073132015494,-0.008385820598406004,0.010414202226334296,0.07658862766393261,0.09459715325765061,0.0039322224740505046,0.03467882498137785,0.06729808093661158,0.08836522216703079,0.07269000011812339,0.04928025523425673,0.03539209214686469,0.022558977449062347,-0.00209020584361115,-0.04236823781468074
HALLMARK_ANGIOGENESIS,-0.020472694315048882,0.11270828532873463,0.08850302226222291,0.06626377048668498,-0.018440001073674637,-0.07639564963617806,0.00645696989608892,-0.03050676122611013,-0.02908233209333443,-0.022016921223524798,0.11494311596615567,0.04449184931389434,-0.059221318147917715,-0.08466976493611793,-0.05025935118144254,-0.005540809917650606,-0.02145089831931587,0.03819788728705246,0.002822310553304124,-0.07807770938061058,-0.06131075180616488,0.012637101890941478
HALLMARK_APICAL_JUNCTION,-0.06395521036439784,-0.05999216139959912,-0.013227242907689904,-0.07454804616181629,-0.03884406048549279,-0.009743281094745596,0.01990748679053599,-0.04888736141297809,0.03404265805829702,0.09562858728956314,0.05558629767756195,0.1110379545540868,0.14338056636900667,-0.049443840747868305,0.07709681506385897,0.12686635594102416,0.07180708050646596,0.00444752285405873,0.07778621875825276,0.0704683837152627,-0.009293137947370477,-0.003430276326278956
HALLMARK_APICAL_SURFACE,0.013671945617211044,-0.01873244021432925,0.019992269050196985,-0.0781414412515349,-0.005908301026915455,0.06235011159277252,0.058357068507218196,0.08688477200745154,-0.018985071634359772,-0.0532710694651621,0.009886135662500233,-0.03164076275293139,0.11441581521453897,-0.032784357633343336,0.04537568005287858,0.13252859862389246,0.04995823666988867,0.04813973595448892,-0.08035993177877478,0.017736717837501432,-0.012845794686293311,0.020428533957296206
HALLMARK_APOPTOSIS,-0.02492812769789373,-0.012158134429153202,0.01136330776003404,0.08104453212389777,0.017308531970557713,-0.008928820905413868,0.03275949419049183,0.024235381039486314,0.023858083820830177,0.07290726146078513,-0.07157451839112848,0.03630995631193718,-0.0067134373198373155,-0.0023757212021761702,0.10501080537852328,-0.09483169579448106,-0.02921891320738052,-0.051342084516501615,0.031701193316779466,0.03736202307950781,-0.008782858056087767,0.07178478653179192
HALLMARK_BILE_ACID_METABOLISM,-0.056819796966843084,-0.012493101016014488,-0.01719349845833918,-0.026412165403739283,-0.028505005267618354,0.04011096662646602,0.007736278092686991,-0.04821999225170422,0.044615244210832544,0.0012351119596064643,0.03992145544075457,0.05498227903742673,0.0789389054129134,-0.12999368718843415,0.03588866883819695,0.12369640653637513,0.024839002695851698,-0.0222923990315235,0.06580176032998598,0.11583337014406471,-0.023800305550964643,0.03931727088986532
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04392586083276276,0.0200461923524054,0.0011238953846645458,-0.029440048952168226,-0.007097294882765553,0.005121404026409468,0.06360893711926985,-0.05504646071613299,0.0309610263992463,0.05805919878770808,0.022990673469788933,0.07487182779557801,0.03881521410828066,-0.06102661237411187,0.0984767831660801,0.1439339153350974,0.09008405174056473,0.05082195762115382,0.05010023479339173,0.11415309804978377,0.01194496562353458,0.11887018327458325
HALLMARK_COAGULATION,-0.10618277222218728,-0.055277910711531965,0.003263358985295924,-0.07366517390471718,0.0375186632329828,-0.0687763439285596,0.013534381105921117,-0.0351688987082812,-0.01758715388677407,0.029265187315661547,0.07411759250754957,0.06293053846130248,0.0982978234009203,-0.04272183046826404,0.09689127779569508,0.08462787057024156,0.0397255467266228,-0.012053276050290957,0.07336842281676287,0.03586028872327954,-0.0548224029081994,0.07654852677032013
HALLMARK_COMPLEMENT,-0.01802892081517003,0.03802014822218575,0.008466119256948972,-0.020454131590461583,0.016456051625449504,-0.01278794431977981,0.05606225285295765,0.0025798465637683786,0.014510170271734592,0.03782442493672596,0.007171268888097337,0.15034962682319825,0.07852360331362344,-0.03524359022674301,0.06133655738709865,0.04796784943808979,0.05504032652037995,-0.03244975748609263,-0.010459114553493801,0.08940103892658377,0.031154606693262483,0.007642290970274767
HALLMARK_DNA_REPAIR,0.03987775719534564,-0.03764037272682127,0.014372171054728752,0.1017398575708222,0.03189673721738778,-0.020328339980800705,0.038007438430093625,-0.012430297614360033,0.026052725845365325,0.02414118516939714,0.10117638124681078,0.0807400918807327,0.0752798186504353,0.053154230723309444,0.13117050655920162,0.14589867793364084,0.09458330198295822,0.033076878131682835,0.06913350054066363,0.12034499380572598,0.073781406675561,0.043513416149550524
HALLMARK_E2F_TARGETS,-0.004885263336662393,-0.058079432175846435,0.01451112750481497,-0.04720772835553783,-0.030466738680604576,-0.017735303938316863,0.035607311361678794,-0.03265616867401407,-0.023457677972821188,0.0005451435397601129,0.05293763394850617,0.006298904046235275,0.020633519723166557,0.05741372049097612,0.04388548772352665,0.08911796717838892,0.1026793769546257,0.020714737670522586,-0.006324291161112211,0.1271188392499464,0.01030545822267012,0.012567152134215468
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07047045216011384,0.0007380446684355124,0.0326717446787491,0.12965063749107317,-0.013794068088400207,-0.07226002425317879,0.046582636708174495,-0.05770849509409649,0.03505648972442413,0.034589196816965706,0.12077870945366387,0.07743767846715743,0.0685765044870662,-0.03470354525779251,0.10322160259708801,-0.06743598886759464,0.04399515559224642,-0.048536803444660236,0.015367700084868834,0.013964933100613442,-0.050631867653567295,0.040515067124478735
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.042232093536556124,-0.012067368761649655,-0.011216314812575697,0.002171437709264457,0.05066757174964529,0.040270676347571414,-0.012231841237489037,0.043915212592165534,0.009755030117791927,0.003886853440310687,-0.036347715387381165,0.14439241573317546,0.02286369373355674,-0.08139208417629971,0.14542580355538928,0.04292028810311478,0.08711717276758196,-0.048996655163152075,0.0489685567061566,0.09937053290119134,0.02118287195707942,-0.060494310807145575
