,UKF251,UKF259,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.016575100836322163,0.0378104146483438,-0.00047727709703350684,-0.0374392696656308,0.014520834601663578,0.07154566580239574,0.1315759013146321,0.06732603880648433
HALLMARK_ALLOGRAFT_REJECTION,0.04147550715119772,0.04195340920757874,-0.0063770878753600735,0.00018398622147781877,0.06891031891548063,0.05425466330856462,0.07679229604422344,0.02025823563199549
HALLMARK_ANDROGEN_RESPONSE,-0.054783721904190265,0.05364522622004268,0.06888234061978582,-0.02067637685473929,0.06945977513637754,0.07713353010605331,0.11157742536580664,0.04559119489921541
HALLMARK_ANGIOGENESIS,0.01818994318461127,-0.023310582168354417,-0.03844271557292684,0.05686480182489078,-0.0020387312495735222,-0.0795256651646773,-0.03734840574113999,-0.07648750445100036
HALLMARK_APICAL_JUNCTION,-0.06228734280814105,0.0630869556172247,0.09731224692258525,0.002068994757273425,0.05872520343788604,0.07776509894822235,0.11938943387175915,0.0779466116814524
HALLMARK_APICAL_SURFACE,-0.03436807098424087,0.06505863485675507,0.05280415926570883,-0.023974254232279068,0.034904225315130585,0.04974955254446983,0.1156677666665227,-0.015406354985881953
HALLMARK_APOPTOSIS,0.011950498443538527,0.015617450980799542,0.03920508973216673,-0.05013654263744408,-0.010761791772456834,0.0332276887695499,-0.02594574696164426,0.006733505283793099
HALLMARK_BILE_ACID_METABOLISM,-0.01759429559981121,0.04447221987586553,0.0077052421078516765,-0.041033720940803285,0.05849743503881963,0.025658653523265466,0.07928613053249002,0.07814030688324977
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016060845469501654,0.013541782849452642,0.004303865565234462,-0.037664641886500726,0.052938047221468984,0.06895822368157119,0.09671404419122445,0.09663495564978916
HALLMARK_COAGULATION,0.0028086613925849832,0.0315882472837393,0.01234072733400254,0.013706133175236744,0.059582606717555144,0.06806417006408039,0.11284303048512581,-0.03145240879021469
HALLMARK_COMPLEMENT,0.05351655042173412,0.03556147112086265,0.006235688185476204,-0.02391642244115458,0.07407080337567544,0.07419857699917336,0.08467132481676141,-0.004754042060894523
HALLMARK_DNA_REPAIR,-0.040160871036539696,0.04144750034039815,0.0617816953509554,-0.02991264372478631,-0.005209376012471915,0.0759038522085617,0.12115801805438052,0.13370346054907073
HALLMARK_E2F_TARGETS,-0.028804677108078252,0.07136196245828204,0.019435198558184902,-0.0070187671551490294,-0.0313834815966364,0.035838357292742706,0.08293277136412135,0.07394315399306434
