,UKF296,UKF334,ZH916inf
HALLMARK_ADIPOGENESIS,0.011131780775319037,0.054923545449779426,-0.015433613466566663
HALLMARK_ALLOGRAFT_REJECTION,0.0044150643485211865,0.029533527280631904,0.033652228549900784
HALLMARK_ANDROGEN_RESPONSE,0.03457390683420275,0.10396859957449932,0.03460556070434863
HALLMARK_ANGIOGENESIS,0.0034297849696899516,0.01754083606602252,0.09875558811895886
HALLMARK_APICAL_JUNCTION,0.018642031449167127,0.07965432519690478,-0.019750670038590025
HALLMARK_APICAL_SURFACE,-0.0011512716423459383,0.06765705771646757,0.09108018301683755
HALLMARK_APOPTOSIS,-0.007632986810362121,-0.030428678952697408,-0.09381531780406205
HALLMARK_BILE_ACID_METABOLISM,-0.028482265044989713,0.03036662492529142,0.15087887953609466
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012508693805312396,0.10542271890449142,0.13427164415491383
HALLMARK_COAGULATION,0.021513937510865548,0.08209768065667902,0.12916216717352877
HALLMARK_COMPLEMENT,0.007501116028469614,0.028555173790001026,-0.01019326646423475
HALLMARK_DNA_REPAIR,0.03252412855317499,0.06990241249329537,0.05669491207265528
HALLMARK_E2F_TARGETS,-0.000665784964261914,0.08445508533660603,0.027640940362834737
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01572293816748224,0.04497566176633311,0.038835484113726684
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.022196947176762724,0.030827341230779577,-0.05170205049655267
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0490090913996444,0.031370307967234695,0.0586712683164976
HALLMARK_FATTY_ACID_METABOLISM,-0.0002299775343896855,0.021780146020782647,0.00899607335068049
HALLMARK_G2M_CHECKPOINT,0.040116921601607104,0.08506980179210986,0.06680712669492068
HALLMARK_GLYCOLYSIS,-0.0013123424366063077,0.01703568469961394,0.05538492262320312
HALLMARK_HEDGEHOG_SIGNALING,0.016040188698836996,-0.005211306758300325,-0.08870085413972273
HALLMARK_HEME_METABOLISM,0.0231243276691837,0.0936927410254343,0.006181905719951074
HALLMARK_HYPOXIA,0.01024051529894954,0.0342104778176404,-0.0433051575094342
HALLMARK_IL2_STAT5_SIGNALING,0.029117673622045884,0.07177225046845806,0.0687797125199439
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04134543377780088,-0.010022982698499454,0.0753390736516111
HALLMARK_INFLAMMATORY_RESPONSE,0.029419486272144843,0.02380600012713404,-0.021704038890277163
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.01263068462528433,0.08709783654287247,0.08120608858696043
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.019126574471002408,0.0029434137007462694,-0.008110608734976477
HALLMARK_KRAS_SIGNALING_DN,0.02096486664886888,0.0661266204060619,0.04263392565850328
HALLMARK_KRAS_SIGNALING_UP,0.01538157525761263,0.0670990094282875,0.07346515117323486
HALLMARK_MITOTIC_SPINDLE,-0.0006917934703723336,0.10819657749668729,0.07455482653723795
HALLMARK_MTORC1_SIGNALING,0.006533870577276773,-0.004076391689504265,-0.09662012020095047
HALLMARK_MYC_TARGETS_V1,0.021965672059936648,0.07748386360608238,0.030245375406091277
HALLMARK_MYC_TARGETS_V2,0.038154289820887075,0.04025176619751659,0.057747150826577116
HALLMARK_MYOGENESIS,0.017471222464206394,0.0601458732100909,0.022683399097218157
HALLMARK_NOTCH_SIGNALING,-0.01345492626647297,0.09559398851328035,-0.027505059333650852
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03767509227452345,0.020336634891211527,-0.03598091218842612
HALLMARK_P53_PATHWAY,0.010461305738127214,0.05650979788045549,0.013405711948674829
HALLMARK_PANCREAS_BETA_CELLS,0.0030237774196094766,0.04252301769903275,-0.005038787709847544
HALLMARK_PEROXISOME,-0.0055070588638731,0.08038487537950188,0.053370132432688684
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.002944571118891296,0.028364987749899984,-0.0017279707821529682
HALLMARK_PROTEIN_SECRETION,0.010937034102644076,0.058088146475698765,0.013854756667388491
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0014527286032376375,0.06131081187598228,0.11230260563486055
HALLMARK_SPERMATOGENESIS,0.022756758354251925,0.05348408457846973,0.030878367912611702
HALLMARK_TGF_BETA_SIGNALING,0.014252833242922478,0.10112568076281173,-0.034042041205230494
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.010023610114247681,-0.015489729022504267,0.017152267665444042
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.012279067993335835,0.07311730899052184,0.02060300361925135
HALLMARK_UV_RESPONSE_DN,0.03394851573459711,0.03838772917101571,-0.09502394380048715
HALLMARK_UV_RESPONSE_UP,0.010357884363001632,0.0641659878074621,0.025665849033693032
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.014433808087877495,0.08339306576855769,0.0813857064744459
HALLMARK_XENOBIOTIC_METABOLISM,0.020812512223583404,0.09005347763254852,0.014852458137488216
